"Income From Associates Before Tax",1082,247,398,203,383,188,496,235,262,158,377,231,365,130,233,72,117,60,238,67,95,
"Pre-Tax Profit",23030,4779,3299,3353,-13042,193,-10688,-238,-600,-552,-4356,443,15,1359,2460,1657,6250,5126,9561,3206,7225,
"Taxation",6546,1312,2120,895,-2249,357,-2590,90,-557,-715,-217,160,144,437,1392,849,1951,1567,2751,1054,2431,
"Profit For The Period",16484,3467,1179,2458,-10793,-164,-8098,-328,-43,163,-4139,283,-129,922,1068,808,4299,3559,6810,2152,4794,
"Income Attributable To Minority Interests",429,64,-292,152,-114,-1,122,43,27,14,-476,34,-137,43,53,-5,119,77,172,82,79,
"Attributable Income Before Extraordinary Items",16055,3403,1471,2306,-10679,-163,-8220,-371,-70,149,-3663,249,8,879,1015,813,4180,3482,6638,2070,4715,
"Extraordinary Loss/(Profit)",,,,,,,,,,-55,,,,,,,,,,,,
"Extraordinary Loss/(Profit): Discontinued operations",,,,,,,,,91,55,,,,,,,,,,,,
"Income Attributable To Equity Holders",16055,3403,1471,2306,-10679,-163,-8220,-371,-70,204,-3663,249,8,879,1015,813,4180,3482,6638,2070,4715,
"Total Comprehensive Income/Loss for the period",20594,3729,1544,3123,-10115,-866,-9634,-1214,2369,3332,-2654,,,,,,,,,,,
"Profit Before Capex",16055,3403,1471,2306,-10679,-163,-8220,-371,-70,204,-3663,249,8,879,1015,813,4180,3482,6638,2070,4715,
"Profit After Capex",16055,3403,1471,2306,-10679,-163,-8220,-371,-70,204,-3663,249,8,879,1015,813,4180,3482,6638,2070,4715,
"Headline Earnings (Cont Ops)",16126,3378,3038,2228,-1228,-150,-983,-508,83,347,221,400,523,860,1994,776,4151,3473,6639,2070,4718,
"Enterprise Value (EV)",88477.2,116348.453,52381.863,31306.047,23577.435,30460.438,30506.406,36448.66,37238.368,24091.891,40700.901,54106.522,70898.541,81728.62,62387.63,106203.621,86684.5,103109.991,108840.502,141793.698,108290.175,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"3 Sep 2020","27 Feb 2020","5 Sep 2019","28 Feb 2019","13 Sep 2018","1 Mar 2018","14 Sep 2017","23 Feb 2017","1 Sep 2016","25 Feb 2016","3 Sep 2015","26 Feb 2015","28 Aug 2014","27 Feb 2014","29 Aug 2013","14 Feb 2013","23 Aug 2012","16 Feb 2012","25 Aug 2011","17 Feb 2011","26 Aug 2010",
"Ordinary Share Capital & Premium",24481,24905,20536,20430,20491,20451,20000,20044,19547,19504,15733,15648,15624,15543,15493,15202,15187,15172,14228,14201,14151,
"Distributable Reserves",28854,17176,13773,14608,12302,22819,22982,30829,31200,31475,31271,35185,34936,35808,35300,35396,34949,35072,34136,30465,30017,
"Translation Reserves",8967,4945,4668,4932,4324,3125,,,,,,,,,,,,,,,,
"Other Capital",-425,162,160,157,96,91,3825,4392,5161,5809,3100,2623,1807,1669,1244,212,32,-22,-801,-862,-376,
"Ordinary Shareholders' Interest",61877,47188,39137,40127,37213,46486,46807,55265,55908,56788,50104,53456,52367,53020,52037,50810,50168,50222,47563,43804,43792,
"Minority Interest",2669,1891,1943,2487,2380,2331,2425,2478,2548,2644,2258,2698,2550,2696,2579,2356,2307,2255,2047,1944,1941,
"Total Shareholders' Interest",64546,49079,41080,42614,39593,48817,49232,57743,58456,59432,52362,56154,54917,55716,54616,53166,52475,52477,49610,45748,45733,
"Interest Bearing Loans",6233,3826,6677,7505,7925,7610,8373,7987,8715,8879,7366,7164,7169,7145,7259,2883,2882,2624,1698,1292,1827,
"Other Long-Term Liabilities",2073,2027,3411,1847,1560,2105,2688,1464,1525,1349,1282,1282,1370,1629,1470,1950,1569,1680,1445,1545,1498,
"Long-Term Liabilities",8306,5853,10088,9352,9485,9715,11061,9451,10240,10228,8648,8446,8539,8774,8729,4833,4451,4304,3143,2837,3325,
"Deferred Tax Liability",10503,6479,5503,5450,5485,3830,4390,7766,8574,9232,8695,10227,10179,10718,10442,9574,9625,9353,8337,7843,7747,
"Total Capital Employed",83355,61411,56671,57416,54563,62362,64683,74960,77270,78892,69705,74827,73635,75208,73787,67573,66551,66134,61090,56428,56805,
"Mining Assets",50975,45127,34589,36754,36135,47518,48272,48995,50280,50924,47633,52150,50276,50695,48704,45612,44463,41408,37431,34941,33940,
"Investments in Associates",5462,4852,4437,4557,4317,3797,3316,3343,3342,3635,3172,3068,2959,2937,2922,2647,1021,956,904,883,934,
"Investments and Loans",,,,,,,,,,,,,,,,,81,79,76,72,70,
"Intangible Assets",,,,,,,,,,,,,,,,1018,1018,1018,1018,1018,1018,
"Deferred Tax Asset",,2242,3096,3607,4757,373,389,,37,80,,115,238,72,118,,,,,,,
"Other Assets",477,351,581,633,373,341,327,11301,11629,11704,11154,11293,11219,11260,11246,11746,13455,13349,14455,13651,14869,
"Stores",19451,15595,11811,11988,11745,11147,8307,8760,8202,8941,8125,7449,7212,9037,8456,7439,7081,6275,5471,6265,5382,
"Debtors and Payments in Advance",6156,6099,3966,4380,5133,4844,5029,4355,4726,4132,4499,5116,3646,4394,3932,3824,5414,4971,4783,4154,3588,
"Cash",13331,5996,8242,6355,3705,4208,7839,5419,6788,6288,2597,2714,4305,3601,4924,1996,1193,3334,4542,1720,3858,
"Other Current Assets",3,121,232,3,3,2,2,816,12,258,35,,12,,,,,,,,,
"Current Assets",38941,27811,24251,22726,20586,20201,21177,19350,19728,19619,15256,15279,15175,17032,17312,13259,13688,14580,14796,12139,12828,
"Total Assets",95855,80383,66954,68277,66168,72230,73481,82989,85016,85962,77215,81905,79867,81996,80302,74282,72775,71390,67604,62704,62571,
"Creditors and Provisions",9412,12717,8294,8608,8086,7234,6902,6401,6382,5749,6057,5311,4713,5131,4658,4598,4858,4983,5656,5865,5441,
"Tax",188,569,66,903,992,1112,702,791,645,713,636,630,562,375,508,375,176,196,226,98,24,
"Bank Overdrafts/Short-Term Loans",2751,5487,1885,1313,2427,1418,1088,735,564,458,710,954,618,835,1031,1212,727,77,144,313,301,
"Other Current Liabilities",149,199,38,37,100,104,106,102,155,150,107,183,339,447,318,524,315,,488,,,
"Current Liabilities",12500,18972,10283,10861,11605,9868,8798,8029,7746,7070,7510,7078,6232,6788,6515,6709,6076,5256,6514,6276,5766,
"Net Current Assets",26441,8839,13968,11865,8981,10333,12379,11321,11982,12549,7746,8201,8943,10244,10797,6550,7612,9324,8282,5863,7062,
"Employment of Capital - Balance",,,,,,,,,,,,,,,,,-148,,,,,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"3 Sep 2020","27 Feb 2020","5 Sep 2019","28 Feb 2019","13 Sep 2018","1 Mar 2018","14 Sep 2017","23 Feb 2017","1 Sep 2016","25 Feb 2016","3 Sep 2015","26 Feb 2015","28 Aug 2014","27 Feb 2014","29 Aug 2013","14 Feb 2013","23 Aug 2012","16 Feb 2012","25 Aug 2011","17 Feb 2011","26 Aug 2010",
"Number of Shares in  Issue (Actual)",777200000,774390000,718550000,718540000,718540000,718540000,718030000,717540000,682190000,734780000,607070000,607080000,606910000,606940000,606910000,606730000,606000000,606441535,600985245,600810000,600439863,
"Weighted Average Number of Shares (Actual)",777200000,774390000,718550000,718540000,718540000,718540000,718030000,717540000,682190000,655020000,607070000,607060000,606940000,606920000,606760000,606640000,606210000,605895815,600751572,600590000,600161197,
"Fully Diluted Weighted Average Shares in Issue",853740000,848680000,789690000,785640000,722110000,721300000,721780000,720690000,683750000,655480000,608530000,607930000,607850000,607380000,60706000,607050000,606340000,606031336,601095804,600930000,600498669,
"JSE Market Capitalisation (R000)",90155200,111140453,50118863,26356047,14550435,23309438,26459406,30667660,32199368,18398891,32963901,46004522,64866541,74653620,56442630,101748621,81961500,101487991,109493502,139964698,108079175,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,,,,,,,,,,,,,,62346,,57126,,54136,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"3 Sep 2020","27 Feb 2020","5 Sep 2019","28 Feb 2019","13 Sep 2018","1 Mar 2018","14 Sep 2017","23 Feb 2017","1 Sep 2016","25 Feb 2016","3 Sep 2015","26 Feb 2015","28 Aug 2014","27 Feb 2014","29 Aug 2013","14 Feb 2013","23 Aug 2012","16 Feb 2012","25 Aug 2011","17 Feb 2011","26 Aug 2010",
"Earnings Per Share (ZARc)",2066,439,205,321,-1486,-23,-1145,-52,-10,31,-603,41,1,145,167,134.02,690,575,1105,344.66,786,
"Diluted Earnings Per Share (ZARc)",1911,416,203,309,-1486,-23,-1145,-51,-10,31,-603,41,1,145,167,134,689,575,1104,344,785,
"Headline Earnings Per Share (Cont Ops) (ZARc)",2075,436,423,310,-171,-21,-137,-71,12,46,36,66,86,142,329,128,685,573,1105,345,786,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",1919,413,416,299,-171,-21,-137,-71,12,46,36,66,86,142,328,128,685,573,1104,344,786,
"Distributions Per Share (ZARc)",525,125,,,,,,,,,,,,,95,35,195,135,570,150,390,
"Net Asset Value Per Share (ZARc)",7961.53,6093.57,5446.66,5584.52,5178.97,6469.51,6514.09,7702.01,7877.92,7728.57,8253.28,8805.43,8626.47,8735.62,8574.09,8374.4,8270,8281.42,7914,7290.82,7293.8,
"3 Year Beta",1.81,0.88,1.27,0.97,1.98,1.95,1.8,1.35,1.36,1.07,1.38,1.26,1.17,1.32,1.37,1.63,1.5,1.56,1.86,1.65,1.65,
"Cash Generated per share",2203.04,772.87,1483.26,838.09,-0.14,-158.38,141.08,-20.35,400.33,132.83,383.48,26.36,674.89,312.06,919.74,490.33,821.45,502.93,1375.91,332.22,985.61,
"Net Asset Value Per Share (Base Currency)",7961.53,6093.57,5446.66,5584.52,5178.97,6469.51,6514.09,7702.01,7877.92,7728.57,8253.28,8805.43,8626.47,8735.62,8574.09,8374.4,8270,8281.42,7914,7290.82,7293.8,
"Price at Period End (Base Currency)",11600,14352,6975,3668,2025,3244,3685,4274,4720,2504,5430,7578,10688,12300,9300,16770,13525,16735,18219,23296,18000,
"JSE Market Price at Period End (ZARc)",11600,14352,6975,3668,2025,3244,3685,4274,4720,2504,5430,7578,10688,12300,9300,16770,13525,16735,18219,23296,18000,
"JSE Market Price High (ZARc)",17750,15072,7300,3880,4799,4799,7275,7275,6125,5481,11349,11349,13664,13664,17600,16775,18950,18950,24365,23599,22870,
"JSE Market Price Low (ZARc)",4476,6706,1561,1561,1784,2838,3234,3943,2227,2320,5333,6843,8755,8755,8325,12347,12898,15250,17005,17005,15550,
"JSE Volume Traded (Actual)",1584610859,838930134,1112270243,497110646,979590588,578448043,1135053854,504811528,1073545438,499173817,558831657,261552287,459621550,231633895,488677474,193233285,422054248,208708760,458989403,220581759,675912843,
"JSE Value Traded (Actual)",169479223491,84403781638,47361157052,12896992198,31484115488,21106983802,55543978869,28528260846,44310986601,20406127566,43019363045,23428463457,53156893911,26536769408,65581957776,27659681347,68691308763,35639197467,90564774513,42929607349,127094692870,
"12 Month HEPS",2075,549,423,160,-171,-87,-137,-105,12,16,36,10,86,343,329,240,685,1333,1105,919,786,
"12 Month Dividend",525,125,,,,,,,,,,,,,95,95,95,1666.54,555,570,390,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"3 Sep 2020","27 Feb 2020","5 Sep 2019","28 Feb 2019","13 Sep 2018","1 Mar 2018","14 Sep 2017","23 Feb 2017","1 Sep 2016","25 Feb 2016","3 Sep 2015","26 Feb 2015","28 Aug 2014","27 Feb 2014","29 Aug 2013","14 Feb 2013","23 Aug 2012","16 Feb 2012","25 Aug 2011","17 Feb 2011","26 Aug 2010",
"Cash generated by operations",27444,7990,11445,5586,,,,,4216,1454,3100,,,,,,,,,,,
"Working capital changes",-7684,-1095,399,1116,-2335,-2662,,,,,,,,,,,,,,,,
"Cash generated from operations after WC",19760,6895,11844,6703,2364,-249,3049,539,,1520,,,,,,,,,,,,
"Net Cash flow from operating activities",17122,5985,10658,6022,-1,-1138,1013,-146,2731,976,2328,160,4096,1894,5582,2975,4978,3050,8269,1996,5918,
"Net cash flow from investing activities",-12163,-10755,-2992,-1386,-4629,-1995,-2664,-1260,-2920,-1533,-3845,-1816,-3537,-2295,-5772,-2761,-6758,-2874,-4456,-1993,-3600,
"Net cash flow from financing activities",-576,2517,-2476,-2091,408,-412,2800,89,4215,4101,-276,-8,-379,-399,3962,-425,-2264,-1495,-3044,-2045,-1816,
"Dividends paid",-1073,,-196,,,,,,,,-10,-8,-371,-371,-580,-211,-3364,-2546,-2519,-1622,-1920,
"Net increase(decrease) in cash & cash equivalents",4383,-2253,5190,2545,-4222,-3545,1149,-1317,4026,3544,-1793,,,,,,,,,,,
"Cash & Cash Equivalent beginning of period",8242,8242,3705,3705,7839,7839,6788,6788,2597,2597,4305,,,,,,,,,,,
"Translation effects on cash & cash equivalents",580,7,-653,105,88,-86,-98,-52,165,214,85,,,,,,,,,,,
"Cash & Cash Equivalent end of period",13205,5996,8242,6355,3705,4208,7839,5419,6788,6355,2597,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"3 Sep 2020","27 Feb 2020","5 Sep 2019","28 Feb 2019","13 Sep 2018","1 Mar 2018","14 Sep 2017","23 Feb 2017","1 Sep 2016","25 Feb 2016","3 Sep 2015","26 Feb 2015","28 Aug 2014","27 Feb 2014","29 Aug 2013","14 Feb 2013","23 Aug 2012","16 Feb 2012","25 Aug 2011","17 Feb 2011","26 Aug 2010",
"Working Revenue Per Share",8987.52,7236.41,6767.66,6546.89,4989.84,4809.75,5130.84,5152.05,5267.15,5131.75,5349.79,5239.35,4782.68,5437.95,4918.58,4969.67,4551.72,5087.34,5515.09,5099.99,4239.86,
"Price/Sales Per Share",1.29,1.98,1.03,0.56,0.41,0.67,0.72,0.83,0.9,0.49,1.01,1.45,2.23,2.26,1.89,3.37,2.97,3.29,3.3,4.57,4.25,
"Price/Net Asset Value",1.46,2.36,1.28,0.66,0.39,0.5,0.57,0.55,0.6,0.32,0.66,0.86,1.24,1.41,1.08,2,1.64,2.02,2.3,3.2,2.47,
"Price/Cash Flow",5.27,37.14,4.7,8.75,-14550.44,-40.96,26.12,-420.05,11.79,37.7,14.16,574.96,15.84,78.83,10.11,68.4,16.46,16.63,13.24,140.24,18.26,
"Return on Capital Employed",19.78,11.29,2.08,8.56,-19.78,-0.53,-12.52,-0.88,-0.06,0.55,-5.94,0.76,-0.18,2.45,1.45,2.39,6.46,10.76,11.15,7.63,8.44,
"Return on Shareholder Funds",26.06,7.16,7.76,6,-2.62,-0.32,-1.76,-0.91,0.17,0.69,0.42,0.76,1,3.31,3.97,3.04,8.73,13.56,15.2,9.41,11.5,
"Return on Total Assets",16.82,4.2,4.54,3.26,-1.86,-0.21,-1.34,-0.61,0.1,0.04,0.29,0.49,0.65,4.41,2.48,6.42,6,9,9.8,13.53,7.5,
"Operating Profit Margin",33.32,22.01,14.06,13.74,3.17,3.22,-1.44,-0.75,0.01,-0.24,-12.41,9.55,11.17,10.67,15.79,16.33,22.67,31.18,35.14,32.78,32.04,
"Net Profit Margin",22.98,12.15,3.02,9.8,-29.78,-0.94,-22.31,-2.01,-0.19,1.21,-11.28,1.57,0.03,5.33,3.4,5.39,15.15,22.59,20.04,13.52,18.53,
"Debt:Equity",0.15,0.21,0.23,0.25,0.29,0.23,0.21,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.18,0.11,0.1,0.08,0.07,0.07,0.08,
"Interest Cover",20.94,8.65,3.9,7.29,-18.15,1.37,-26.96,-1.5,-1.57,-3.1,-15.67,5.43,2.25,15.63,8.5,9.71,19,-98.33,56,-88.69,44.3,
"Current Ratio",3.12,1.47,2.36,2.09,1.77,2.05,2.41,2.41,2.55,2.77,2.03,2.16,2.44,2.51,2.66,1.98,2.25,2.77,2.27,1.93,2.22,
"Dividend Cover",3.94,3.51,,,,,,,,,,,,,3.46,3.83,3.51,4.26,1.94,2.3,2.02,
"NAV%Price",68.63,42.46,78.09,152.25,255.75,199.43,176.77,180.21,166.91,308.65,151.99,116.2,80.71,71.02,92.19,49.94,61.15,49.49,43.44,31.3,40.52,
"Price : Earnings",5.59,26.14,16.49,22.93,-11.84,-37.29,-26.9,-40.7,393.33,156.5,150.83,757.8,124.28,35.86,28.27,69.88,19.74,14.55,16.49,25.35,22.9,
"Profitability %",24.28,15.34,10.21,9.47,1.72,1.54,0.75,0.29,0.17,0.53,1.36,1.13,-0.03,3.26,2.76,4.22,6.74,7,15,11.66,12,
"Solvency %",306.16,256.78,258.77,266.05,248.99,308.5,303.03,328.72,320.09,324.02,310.69,318.07,320.11,312.01,312.63,351.78,361.13,377.47,375.7,369.8,371.61,
"Int Bearing Debt : Total Assets",0.09,0.12,0.13,0.13,0.16,0.12,0.13,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.06,0.05,0.03,0.02,0.03,0.03,
"EV/Ebitda (Pd)",3.13,,6.38,8.38,,,,,,,,,,,,,,,,,,
"Liquidity%",54.69,38.24,41.19,46.93,,-9.72,4.18,-1.16,10.28,7.36,9.37,1.24,16.42,14.41,21.73,28.18,24.7,32.25,45.95,23.54,35.15,
"Cash Flow : Attributable Profit",1.02,2.55,2.3,6.11,,-42.15,0.33,-8.59,4.54,2.14,1.27,0.79,25.76,4.19,7.17,9.69,1.36,2.12,1.17,1.52,1.27,
"PEG Ratio",-0.05,-0.13,-0.08,-0.08,0.04,0.12,0.09,0.63,-6.81,-4.31,-4.16,-26.18,-4.29,-1.46,-1.15,-26.8,-7.57,0.73,0.83,3.61,3.26,

