"Income Before Tax",-103453,23218,46869,45893,17429,10593,3626,5773,14520,18277,32078,16275,-15153,-3989,-14120,-9695,32801,23847,51540,31009,45609,
"Taxation",-26183,8369,14605,10214,5897,3358,1939,2222,4946,5480,9501,4741,-3900,-921,-3380,-2238,10713,8112,16117,9919,15223,
"Profit For The Period",-77270,14849,32264,35679,11532,7235,1687,3551,9574,12797,22577,11534,-11253,-3068,-10740,-7457,22088,15735,38558,21090,29313,
"Income Attributable To Minority Interests",-34513,6736,12113,16667,5790,3604,1438,1927,5300,6053,10723,5560,-4504,-1080,-4262,-3048,10674,7405,17848,11251,13562,
"Preference Dividends",33,17,33,17,33,17,102,85,33,165,33,17,181,165,181,165,168,151,148,132,138,
"Attributable Income Before Extraordinary Items",-42790,8096,20118,18995,5709,3614,147,1539,4241,6579,11821,5957,-6930,-2153,-6659,-4574,11246,8179,20562,9707,15613,
"Income Attributable To Equity Holders",-42790,8096,20118,18995,5709,3614,147,1539,4241,6579,11821,5957,-6930,-2153,-6659,-4574,11246,8179,20562,9707,15613,
"Total Comprehensive Income/Loss for the period",-77226,14850,32207,35688,11777,7235,2707,3551,10282,12797,22552,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-12044,8094,5023,9744,5721,3617,379,1758,3908,6579,10286,4177,-6038,-2626,-6786,-4651,12104,8135,19200,11249,16123,
"Enterprise Value (EV)",3140083,399540,404568,309642,261593,225734,239530,215355,158145,148390,172431,179390,184831,176903,198984,178201,153023,143329,77514,66936,65625,

Balance sheet (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Fixed Assets",121759,130331,128065,126818,129462,130443,128182,128088,125204,124496,127006,121717,114202,114315,95182,86123,80572,80879,75104,69985,63012,
"Right-of-use Asset",235488,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",153386,159978,153066,11705,,,,,,,,,,,,,,,,,,
"Investments and Loans",1785,1717,2636,43939,835,524,524,576,576,576,576,524,524,524,524,524,524,576,576,576,576,
"Intangible Assets",18530,19085,20764,21880,22980,23821,24773,24600,23432,18717,17396,16039,13920,9263,8010,5835,4510,1061,1455,,,
"Deferred Tax Asset",35596,9645,3386,2360,2819,3607,6149,5234,6493,4813,6168,10409,13513,11447,10742,7109,4657,3727,4196,4910,7482,
"Other Assets",,305984,,,,,,,,,,,,,,,,,,,,
"Total Fixed Assets",566544,626740,307917,206702,156096,158395,159628,158498,155705,148602,151146,148689,142159,135549,114458,99591,90263,86243,81331,75471,71070,
"Stock",111680,116027,100637,129607,92132,67461,77842,74003,61319,71601,70084,68334,82124,77039,88231,71802,61881,75590,71099,62349,57994,
"Debtors",11127,19868,20634,21935,27521,27971,28300,23267,35657,16347,20978,24635,13671,13914,11187,3160,11700,11642,21562,13584,21026,
"Cash",72624,73109,55593,38105,69499,77330,59945,72270,84518,94827,81781,69675,58687,69966,100167,139237,161279,150052,148869,150559,141657,
"Tax",5670,836,6,227,163,134,1304,1052,1114,2,303,264,215,1381,1656,1989,2795,21,2050,15,1248,
"Other Current Assets",15975,799,1704,2792,3605,3189,3596,3438,3219,6808,2809,1498,,2534,3660,,1072,910,,,522,
"Total Current Assets",217076,210639,178574,192666,192920,176085,170987,174030,185827,189585,175955,164406,154697,164834,204901,216188,238727,238215,243580,226507,222447,
"Total Assets",783620,837379,486491,399368,349016,334480,330615,332528,341532,338187,327101,313095,296856,300383,319359,315779,328990,324458,324911,301978,293517,
"Ordinary Share Capital & Premium",10245,9718,9718,7816,7816,7816,7816,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,6726,7276,7276,
"Distributable Reserves",114232,164559,155114,159222,140227,138132,134518,136291,136688,139174,136581,130717,124760,129553,135692,137774,146524,143729,139194,129994,122299,
"Non-Distributable Reserves",5576,5667,4326,1327,1322,1185,1185,1045,1045,540,540,553,553,548,544,535,535,538,538,516,500,
"Ordinary Shareholders' Interest",130053,179944,169158,168365,149365,147133,143519,144612,145009,146990,144397,138546,132589,137377,143512,145585,154335,151543,146458,137786,130075,
"Preference Shareholders",,,,,,,,,,,,,,,,,,,550,,,
"Minority Interest",121207,161182,150407,139820,123157,120872,117276,116820,117401,117960,117563,112421,106869,110225,116952,118165,126416,122576,119934,111596,104799,
"Total Shareholders' Interest",251260,341126,319565,308185,272522,268005,260795,261432,262410,264950,261960,250967,239458,247602,260464,263750,280751,274119,266942,249382,234874,
"Deferred Tax Liability",12309,10942,8631,6146,4780,3792,3114,2690,2179,2135,1791,1623,289,1905,2179,817,1430,1190,747,,3223,
"Retirement Obligation",654,684,730,778,792,910,899,2006,1991,2703,2673,2675,2653,2744,2776,3100,3101,3944,3996,4074,4122,
"Other Long-Term Liabilities",365886,357770,88644,13903,14235,13816,15966,19432,18104,18677,17084,15533,12833,12608,11168,10880,11150,7143,9577,8749,9141,
"Total Long-Term Liabilities",378849,369396,98005,20827,19807,18518,19979,24128,22274,23515,21548,19831,15775,17257,16123,14797,15681,12277,14320,12823,16486,
"Creditors and Provisions",85218,61699,62864,57518,51819,40878,47245,46418,54634,49176,43573,42259,40604,35417,42708,35984,32534,36955,42928,36299,41536,
"Tax",,6813,693,8203,19,3,26,31,38,546,20,38,92,107,64,48,24,1107,119,1294,621,
"Other Current Liabilities",68293,58345,5364,4635,4849,7076,2570,519,2176,,,,927,,,1200,,,602,2180,,
"Total Current Liabilities",153511,126857,68921,70356,56687,47957,49841,46968,56848,49722,43593,42297,41623,35524,42772,37232,32558,38062,43649,39773,42157,
"Total Liabilities",532360,496253,166926,91183,76494,66475,69820,71096,79122,73237,65141,62128,57398,52781,58895,52029,48239,50339,57969,52596,58643,
"Total Equity and Liabilities",783620,837379,486491,399368,349016,334480,330615,332528,341532,338187,327101,313095,296856,300383,319359,315779,328990,324458,324911,301978,293517,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Number of Shares in Issue (Actual)",114500000,11451000,11388000,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387000,11387000,11387000,11387000,11387000,
"Weighted Average Shares in Issue (Actual)",11450000,11451000,11388000,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387441,11387000,11387000,11387000,11387000,11387000,11387000,
"Fully Diluted Weighted Average Shares in Issue",11492000,11485000,11390000,11387000,11387441,11387000,11393192,11418000,11418274,11414000,11414064,11418000,11416775,11414000,11426568,11387000,11387000,11387000,11387000,11387000,11387000,
"Market Capitalisation (R'000)",3091500,311467,309754,207927,207935,182192,182199,170805,125262,125257,136649,136644,136649,136644,182199,199273,187886,170805,105899,105899,102483,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Earnings Per Share (ZARc)",-373.7,70.7,176.7,166.8,50.1,31.7,1.3,13.5,37.2,57.8,103.8,52.3,-60.9,-18.91,-58.5,-40.2,98.76,71.8,180.6,98.8,137.11,
"Diluted Earnings Per Share (ZARc)",-372.3,70.5,176.6,166.8,50.1,31.7,1.3,13.5,37.1,57.6,103.6,52.2,-60.7,-18.9,-58.3,,,71.8,,98.8,137.1,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-105.2,70.7,44.1,85.6,50.2,31.8,3.3,15.4,34.3,57.8,90.3,36.7,-53,-23.1,-59.6,-40.8,106.3,71.4,168.6,89.9,146.8,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-104.8,70.5,44.1,85.6,50.2,31.8,3.3,15.4,34.2,57.6,90.1,36.6,-52.9,-23,-59.4,,,71.4,,89.9,146.8,
"Final Dividend (ZARc)",,,,,,,,,17,,35,,,,35,,35,,32,,,
"Dividend Per Share (ZARc)",,,,,,,,,17,,35,,,,35,,35,,32,,,
"Distributions Per Share (ZARc)",,,,,,,,,17,,35,,,,35,,35,,32,,,
"Net Asset Value Per Share (ZARc)",1107,1535,1443,1444,1281,1262,1231,1240,1243,1260,1238,1188,1137,1178,1231,2316,2466,2407,1286.19,1210.03,1142.31,
"3 Year Beta",0.43,0.18,1.25,-0.11,0.81,0.95,1.28,1.39,1.28,0.82,-0.04,-0.12,-0.96,-0.93,-0.67,-0.62,-0.27,-0.43,-0.45,-0.45,-0.47,
"Cash Generated Per Share",79.57,641.95,550.61,161.16,315.32,282.12,60.58,51.78,267.71,219.93,506.88,291.26,46.34,-13.84,-224.55,-59.01,321.2,93.18,327.46,202.5,460.08,
"Net Asset Value Per Share (Base Currency)",1107,1535,1443,1444,1281,1262,1231,1240,1243,1260,1238,1188,1137,1178,1231,2316,2466,2407,1286.19,1210.03,1142.31,
"Price at Period End (Base Currency)",2700,2720,2720,1826,1826,1600,1600,1500,1100,1100,1200,1200,1200,1200,1600,1750,1650,1500,930,930,900,
"JSE Market Price High (ZARc)",2720,2720,2721,1826,1826,1600,1600,1500,1200,1200,1200,1200,1600,1600,1750,1750,1650,1500,930,930,1000,
"JSE Market Price Low (ZARc)",2700,2720,1826,1826,1600,1600,1100,1100,726,726,1200,1200,1200,1200,1550,1650,930,930,900,900,750,
"JSE Market Price at Period End (ZARc)",2700,2720,2720,1826,1826,1600,1600,1500,1100,1100,1200,1200,1200,1200,1600,1750,1650,1500,930,930,900,
"JSE Volume Traded (Actual)",200,,200,,726006,725914,2090,1090,4423,1423,2300,,650,650,9842,5314,2593,1100,1600,1600,9313,
"JSE Rand Value Traded (Actual)",5400,,5371,,11616300,11614624,32350,16350,48567,15567,27600,,7900,7900,159379,87881,39766,16500,14880,14880,83847,
"12 Month HEPS",-105.2,29.2,44.1,104,50.2,19.7,3.3,-8.1,34.3,111.4,90.3,6.8,-53,-41.9,-59.6,-5.9,106.3,150.1,168.6,169.5,146.8,
"12 Month Dividend",,,,,,,,17,17,35,35,,,35,35,35,35,32,32,28,25,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Cash generated by operations",114960,89317,63069,42963,38456,24713,25640,16022,36013,,,,,,,,,,53672,36028,63465,
"Working capital changes",15449,-10163,7459,-25855,-7327,4710,-17731,-7466,4737,8929,4849,,,,,,,,-11309,-1675,11425,
"Cash generated from operations after WC",,,,,,,7909,,,,,,,,,,,,,,,
"Net Cash flow from operating activities",91102,73510,62704,18351,35907,32125,6898,5896,30485,25043,57721,33166,5277,-1576,-25570,-6720,36575,10610,37288,23059,52389,
"Net cash flow from investing activities",-16576,-13574,-148610,-8418,-26353,-14740,-31705,-18144,-27748,-11997,-34627,-22178,-46814,-28625,-35805,-15580,-24474,-9427,-30519,-14726,-24991,
"Net cash flow from financing activities",-57495,-42420,72000,-41327,,,234,,,,,,57,,263,258,309,,443,,,
"Dividends paid",-50,-49,-50,-25,-50,-25,-4556,-4453,-9832,-9634,-50,,-9827,-9629,-9827,-9629,-8583,-8558,-7001,-6971,-6162,
"Net increase(decrease) in cash & cash equivalents",17031,17516,-13906,-31394,9554,17385,-24573,-12248,2737,13046,23094,10988,-41480,-30201,-61112,-22042,12410,1183,7212,8902,27398,
"Cash & Cash Equivalent beginning of period",55593,55593,69499,69499,59945,59945,84518,84518,81781,81781,58687,,,,,,,,,,,
"Cash & Cash Equivalent end of period",72624,73109,55593,38105,69499,77330,59945,72270,84518,94827,81781,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Return on Capital Employed",-12.27,4.17,7.72,21.68,3.93,5.04,0.56,2.43,3.35,8.76,7.95,8.51,-4.48,-2.44,-3.95,-5.47,7.39,10.88,13.66,15.99,11.61,
"Return on Shareholder Funds",-30.77,8.7,10.09,23.14,4.22,5.39,0.61,2.65,3.64,9.54,8.61,9.18,-4.77,-2.61,-4.19,-5.78,7.81,11.37,14.39,16.81,12.42,
"Return on Total Assets",-13.52,5.67,10.06,24.31,5.35,6.82,1.19,3.75,4.56,11.44,10.36,10.96,-5.36,-2.74,-4.54,-6.26,10.11,14.75,15.93,20.54,15.54,
"Gross Profit Margin",47.76,50.99,52.6,54.59,54.44,52.73,55.14,53.19,51.71,53.16,54.15,53.24,48.38,46.28,50.31,47.21,52.54,53.51,55.18,51.04,55.26,
"Operating Profit Margin",-13.25,9.76,3.21,8.86,2.17,2.88,-0.15,1.28,1.66,5.33,5.35,5.45,-3.7,-2.15,-4.21,-5.09,4.61,7,8.31,9.19,7.9,
"Net Profit Margin",-7.39,2.14,2.96,5.43,0.97,1.17,0.03,0.55,0.76,2.22,2.2,2.16,-1.38,-0.81,-1.38,-1.78,2.08,2.86,3.97,3.35,3.32,
"Debt:Equity (excl non-int debt)",1.51,1.08,0.31,0.07,0.07,0.07,0.08,0.09,0.08,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.04,0.05,0.05,0.07,
"Interest Cover",-3.43,3.64,-2.44,-9.73,-2.78,-5.26,0.17,-1.66,-1.78,-6.41,-8.46,-12.75,5.48,3.34,3.27,3.89,-3.2,-5.3,-5.11,-6.16,-4.43,
"Quick Ratio",0.69,0.75,1.13,0.9,1.78,2.27,1.87,2.13,2.19,2.37,2.43,2.27,1.74,2.47,2.73,3.88,5.43,4.27,3.95,4.13,3.9,
"Current Ratio",1.41,1.66,2.59,2.74,3.4,3.67,3.43,3.71,3.27,3.81,4.04,3.89,3.72,4.64,4.79,5.81,7.33,6.26,5.58,5.69,5.28,
"Dividend Cover",,,,,,,,,2.19,,2.97,,,,-1.67,,2.82,,5.64,,,
"Dividend Cover (HEPS)",,,,,,,,,2.02,,2.58,,,,-1.7,,3.04,,5.27,,,
"Debtors Collection Period",7.02,9.59,11.09,11.45,17.09,16.57,19.54,15.13,23.31,10.08,14.28,16.27,9.96,9.58,8.44,2.25,7.89,7.42,15.18,8.54,16.3,
"Stock Turn",2.71,3.2,3.2,2.45,2.91,4.32,3.05,3.28,4.06,3.59,3.22,3.56,3.04,3.59,2.62,3.64,3.98,3.38,3.12,4.39,3.46,
"Price : Earnings",-25.67,93.15,61.68,17.56,36.37,81.22,484.85,-185.19,32.07,9.87,13.29,176.47,-22.64,-28.64,-26.85,-296.61,15.52,9.99,5.52,5.49,6.13,
"Sales Per Share (Base Currency)",5054.55,6605.1,5961.3,6139.76,5160.35,5409.45,4643.35,4929.41,4902.15,5200.61,4708.85,4853.53,4398.21,4656.68,4246.05,4509.41,4753.75,5027.58,4553.49,5095.74,4134.88,
"Price/Sales Per Share",0.53,0.41,0.46,0.3,0.35,0.3,0.34,0.3,0.22,0.21,0.25,0.25,0.27,0.26,0.38,0.39,0.35,0.3,0.2,0.18,0.22,
"Price/Net Asset Value",2.44,1.77,1.88,1.26,1.43,1.27,1.3,1.21,0.88,0.87,0.97,1.01,1.06,1.02,1.3,0.76,0.67,0.62,0.72,0.77,0.79,
"Price/Cash Flow",33.93,8.47,4.94,22.66,5.79,11.34,26.41,57.94,4.11,10,2.37,8.24,25.9,-173.41,-7.13,-59.31,5.14,32.2,2.84,9.19,1.96,
"NAV%Price",41,56.43,53.05,79.08,70.15,78.88,76.94,82.67,113,114.55,103.17,99,94.75,98.17,76.94,132.34,149.45,160.47,138.3,130.11,126.92,
"Liquidity%",17.11,29.63,37.56,40.25,46.94,96.65,9.88,16.59,38.53,68.39,88.61,106.77,9.19,-5.97,-43.42,-25.83,75.82,42.15,64.32,87.68,89.34,
"Cash Flow:Attributable Profit",-2.13,18.16,3.12,1.93,6.29,17.78,46.93,7.66,7.19,7.61,4.88,11.14,-0.76,1.46,3.84,2.94,3.25,2.59,1.81,4.75,3.36,
"Cash/Equity (%)",28.9,21.43,17.4,12.36,25.5,28.85,22.99,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,10.42,,10.57,22.4,,,,,,,,,,,,,,,,,
"PEG Ratio",-0.14,0.31,0.2,0.06,0.12,-15.03,-89.75,-35.05,6.07,0.48,0.64,-6.49,0.83,0.77,0.72,-10.5,0.55,0.18,0.1,0.12,0.14,

