,"22 Oct 2020","30 Apr 2020","22 Oct 2019","29 Apr 2019","24 Oct 2018","3 May 2018","24 Oct 2017","3 May 2017","26 Oct 2016","3 May 2016","14 Oct 2015","4 May 2015","16 Oct 2014","6 May 2014","18 Oct 2013","8 May 2013","19 Oct 2012","9 May 2012","20 Oct 2011","11 May 2011","21 Oct 2010","11 May 2010",
"Number of Shares in Issue (Actual)",65203334,64462922,63650278,62484150,61219094,59992811,57727809,56509343,54077452,51565907,47849435,46630486,45427278,44406888,43301294,42182225,41097679,40665493,39592393,38448017,37462790,37462790,
"Weighted Average Shares in Issue (Actual)",64944392,63679690,63185101,61379349,60723220,58382990,57235096,54559623,53572345,49253281,47380608,45680697,45064473,44130490,42915837,41304831,40685181,39786095,39191861,37832250,37462790,35694283,
"Market Capitalisation (R'000)",1401872,1369837,1352568,1312167,1285601,1235852,1154556,1144314,1054510,1005535,875645,816034,726836,666103,588898,569460,542489,528651,513117,495979,464539,460792,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"22 Oct 2020","30 Apr 2020","22 Oct 2019","29 Apr 2019","24 Oct 2018","3 May 2018","24 Oct 2017","3 May 2017","26 Oct 2016","3 May 2016","14 Oct 2015","4 May 2015","16 Oct 2014","6 May 2014","18 Oct 2013","8 May 2013","19 Oct 2012","9 May 2012","20 Oct 2011","11 May 2011","21 Oct 2010","11 May 2010",
"Earnings Per Share (ZARc)",57.7,75.6,99.7,252.9,165.2,203.4,71.4,143.7,49,175.1,64.5,152.3,53.9,124.1,43.1,77.94,46.75,118.01,48.72,121.75,49.55,156.9,
"Diluted Earnings Per Share (ZARc)",57.7,75.6,99.7,252.9,165.2,203.4,71.4,143.7,,175.1,,,,,,,,,,,,,
"Headline Earnings Per Share (Cont Ops) (ZARc)",56.9,30.9,100.3,205.9,167.8,109.5,57.3,106.5,50.3,123.2,64.6,110.3,55.5,68.4,29.8,109.7,39,91.2,46.5,99.6,49.4,110,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",56.9,30.9,100.3,205.9,168.8,109.5,57.3,106.5,50.3,123.2,64.6,110.3,55.5,68.4,29.8,109.7,,91.2,,99.6,,110,
"Interim Dividend (ZARc)",43.8,52.2,52.2,54.48,54.5,52.73,52.73,48.26,48.26,60.57,60.57,49,49,43.08,43.08,44.96,44.95,47.1,47.1,47.47,47.47,47.08,
"Final Dividend (ZARc)",,48.79,,57.45,,50.01,,52.06,,55.05,,51.7,,42.05,,43.72,,43.99,,46.16,,48.8,
"Dividend Per Share (ZARc)",43.8,100.99,52.2,111.93,54.5,102.74,52.73,100.32,48.26,115.62,60.57,100.7,49,85.13,43.08,88.68,44.95,91.09,47.1,93.63,47.47,95.88,
"Distributions Per Share (ZARc)",43.8,100.99,52.2,111.93,54.5,102.74,52.73,100.32,48.26,115.62,60.57,100.7,49,85.13,43.08,88.68,44.95,91.09,47.1,93.63,47.47,95.88,
"Net Asset Value Per Share (ZARc)",2186,2172,2245,2198,2168,2059,2105,2050,2072,2101,1978,1919,1774,1706,1624,1587.26,1491,1439.14,1388.23,1376.38,1329.37,1320,
"3 Year Beta",0.02,0.02,-0.06,-0.07,-0.14,-0.1,-0.17,-0.19,-0.11,-0.03,0.05,0.03,0.05,0.1,0.12,0.01,0.05,-0.02,-0.06,-0.02,-0.02,-0.01,
"Cash Generated Per Share",27.02,50.02,33.09,93.6,50.31,84.73,31.21,99.77,45.2,112.28,61.78,102.23,44.72,79.06,36.72,79.57,40.48,77.33,41.92,38.45,15.1,56.17,
"Net Asset Value Per Share (Base Currency)",2186,2172,2245,2198,2168,2059,2105,2050,2072,2101,1978,1919,1774,1706,1624,1587.26,1491,1439.14,1388.23,1376.38,1329.37,1320,
"Price at Period End (Base Currency)",2150,2125,2125,2100,2100,2060,2000,2025,1950,1950,1830,1750,1600,1500,1360,1350,1320,1300,1296,1290,1240,1230,
"JSE Market Price High (ZARc)",2150,2175,2125,2100,2100,2060,2025,2025,2000,1950,1830,1800,1600,1500,1400,1385,1320,1320,1296,10000,1270,1300,
"JSE Market Price Low (ZARc)",2125,2050,2050,1825,1825,1860,1860,1875,1875,14,14,1490,1490,1310,1310,1217,1217,1270,1290,1180,1180,1150,
"JSE Market Price at Period End (ZARc)",2150,2125,2125,2100,2100,2060,2000,2025,1950,1950,1830,1750,1600,1500,1360,1350,1320,1300,1296,1290,1240,1230,
"JSE Volume Traded (Actual)",758327,2176549,1136973,4613747,2135202,3676310,2642927,3156754,1024210,6796887,3875123,3212375,2236999,3465572,900845,4840387,3004976,6908565,2924310,5587846,1526613,1731450,
"JSE Rand Value Traded (Actual)",16233603,46003516,23876715,94995781,43837778,71502351,50498308,62556726,19946744,123880566,69916214,50126056,34150902,48089210,12076250,63086788,38630196,89541776,37886719,69199574,18515059,21343794,
"12 Month HEPS",-12.5,30.9,138.4,205.9,220,109.5,113.5,106.5,108.9,123.2,119.4,110.3,94.1,68.4,100.5,109.7,83.7,91.2,96.7,99.6,107,110,
"12 Month Dividend",92.58,100.99,109.65,111.92,104.49,104.49,102.74,104.79,103.3,103.31,115.62,112.28,100.71,91.06,85.14,86.8,88.68,44.95,93.26,93.26,93.63,95.88,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"22 Oct 2020","30 Apr 2020","22 Oct 2019","29 Apr 2019","24 Oct 2018","3 May 2018","24 Oct 2017","3 May 2017","26 Oct 2016","3 May 2016","14 Oct 2015","4 May 2015","16 Oct 2014","6 May 2014","18 Oct 2013","8 May 2013","19 Oct 2012","9 May 2012","20 Oct 2011","11 May 2011","21 Oct 2010","11 May 2010",
"Cash generated by operations",29778,63444,34628,67124,34291,60210,30039,55730,26851,56187,28241,48940,21765,36581,16235,37293,18357,38209,19241,38923,24468,34545,
"Working capital changes",2853,-6355,-3509,1563,1029,-1033,-7767,1835,,3876,,-7,,,,,,,,,,,
"Cash generated from operations after WC",32632,57089,31119,68687,35320,59179,22273,57565,25108,60063,29713,48933,,,,,,,,,,,
"Net Cash flow from operating activities",17618,32246,21063,58485,30798,50834,18014,56379,24444,57897,29561,47669,20314,35106,15901,33564,16637,31448,16598,14783,5657,21041,
"Net cash flow from investing activities",-13130,-33988,-23082,-55750,-28652,-53537,-4731,-77226,-23646,-73960,-44898,-42133,-28939,-27198,-13783,-22920,-8544,-33149,-5434,-41055,-30651,-32496,
"Net cash flow from financing activities",-299,-466,-199,-311,-162,-261,-113,24596,-170,-233,-91,-173,-69,-322,-166,-10114,-185,-207,-141,-195,-47,22145,
"Dividends paid",-15364,-25253,-10263,-10673,-4744,-8827,-4579,-1767,-1056,-1680,-722,-2185,-1272,-1333,-487,-3373,-1430,-6096,,,,,
"Net increase(decrease) in cash & cash equivalents",35636,-2208,-2218,2424,1984,-2964,13170,3749,628,-16296,-15428,5363,-8694,7586,1952,530,7908,-1908,11023,-26467,-25041,10690,
"Cash & Cash Equivalent beginning of period",3203,5411,5411,2987,2987,5951,5951,2202,2202,18498,18498,13135,,,,,,,,,,,
"Cash & Cash Equivalent end of period",38839,3203,3193,5411,4971,2987,19121,5951,2830,2202,3070,18498,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"22 Oct 2020","30 Apr 2020","22 Oct 2019","29 Apr 2019","24 Oct 2018","3 May 2018","24 Oct 2017","3 May 2017","26 Oct 2016","3 May 2016","14 Oct 2015","4 May 2015","16 Oct 2014","6 May 2014","18 Oct 2013","8 May 2013","19 Oct 2012","9 May 2012","20 Oct 2011","11 May 2011","21 Oct 2010","11 May 2010",
"Return on Capital Employed",5.25,3.44,8.82,11.3,15.12,9.61,6.73,6.77,4.68,7.96,6.46,7.78,6.03,7.24,5.26,4.81,6.21,8.02,6.95,8.7,7.45,11.32,
"Return on Shareholder Funds",5.26,3.44,8.82,11.3,15.12,9.61,6.73,6.77,4.68,7.96,6.46,7.78,6.03,7.24,5.26,4.81,6.21,8.02,6.95,8.7,7.45,11.32,
"Return on Total Assets",5.09,3.33,8.52,10.87,14.57,9.27,6.49,6.59,4.61,7.75,6.26,7.55,5.79,6.96,5.07,4.63,5.88,7.7,6.64,8.29,7.09,10.77,
"Gross Profit Margin",54.6,56.38,57.16,61.16,61,60.59,60.71,59.28,57.36,65.18,,,,,,,,,,,,,
"Operating Profit Margin",72.87,42.39,107.76,133.67,176.38,112.36,79.25,79.85,55.87,91.58,65.39,82.67,59.49,96.09,70.96,45.9,67.53,78.08,63.68,79.19,65.76,97.92,
"Net Profit Margin",72.08,42.04,107.59,133.54,176.17,111.86,78.7,79.43,55.39,91.1,64.97,82.26,59.87,96.45,71.36,46.15,67.7,78.95,64.81,79.55,66.21,99.34,
"Interest Cover",93.31,121.73,630.99,1002.33,851.28,224.58,144.39,-153.97,-94.19,-256.54,-148.53,-193.22,-155.73,-268.87,-176.86,-181.92,-412.48,-90.34,-56.17,-220.45,-145.16,-69.36,
"Quick Ratio",4.15,4.31,4.2,3.21,3.37,3.58,4.43,3.54,2.7,2.56,2.54,2.44,2.08,2.23,2.38,2.19,1.65,1.9,1.65,1.36,1.26,1.64,
"Current Ratio",4.15,4.31,4.2,3.21,3.37,3.58,4.43,3.54,2.7,2.56,2.54,2.44,2.08,2.23,2.38,2.19,1.65,1.9,1.65,1.36,1.26,1.64,
"Dividend Cover",1.32,0.75,1.91,2.26,3.03,1.98,1.35,1.43,1.02,1.51,1.06,1.51,1.1,1.46,1,0.88,1.04,1.3,1.03,1.3,1.04,1.64,
"Dividend Cover (HEPS)",1.3,0.31,1.92,1.84,3.08,1.07,1.09,1.06,1.04,1.07,1.07,1.1,1.13,0.8,0.69,1.24,0.87,1,0.99,1.06,1.04,1.15,
"Debtors Collection Period",49,45.56,15.43,39.84,35.24,38.52,56.5,35.19,46.02,31.31,30.69,37.24,56.52,73.72,58.67,28.07,35.5,36.21,41.19,43.06,19.88,54.26,
"Price : Earnings",-172,68.77,15.35,10.2,9.55,18.81,17.62,19.01,17.91,15.83,15.33,15.87,17,21.93,13.53,12.31,15.77,14.25,13.4,12.95,11.59,11.18,
"Sales Per Share (Base Currency)",160.12,179.95,185.35,189.36,187.58,181.79,181.46,180.96,176.87,192.24,198.49,185.21,180.07,128.71,120.8,168.88,138.11,149.48,150.34,153.05,149.67,157.96,
"Price/Sales Per Share",13.43,11.81,11.46,11.09,11.2,11.33,11.02,11.19,11.03,10.14,9.22,9.45,8.89,11.65,11.26,7.99,9.56,8.7,8.62,8.43,8.28,7.79,
"Price/Net Asset Value",0.98,0.98,0.95,0.96,0.97,1,0.95,0.99,0.94,0.93,0.93,0.91,0.9,0.88,0.84,0.85,0.89,0.9,0.93,0.94,0.93,0.93,
"Price/Cash Flow",159.14,42.48,128.43,22.44,83.48,24.31,128.16,20.3,86.28,17.37,59.24,17.12,71.56,18.97,74.07,16.97,65.22,16.81,61.83,33.55,164.24,21.9,
"NAV%Price",101.67,102.21,105.65,104.67,103.24,99.95,105.25,101.23,106.26,107.74,108.09,109.66,110.87,113.73,119.41,117.57,112.95,110.7,107.12,106.7,107.21,107.32,
"Liquidity%",72.28,67.7,83.47,107.53,122.94,112.41,81.25,125.26,119.26,143.22,138.05,131.64,120.63,116.79,122.33,132.6,98.28,128.81,131.56,56.64,43.99,82.85,
"Cash Flow:Attributable Profit",0.94,0.67,0.67,0.38,0.61,0.43,0.88,0.71,1.83,0.67,1.91,0.68,1.67,0.64,1.72,1.04,1.75,0.67,1.74,0.32,0.61,0.38,
"Cash/Equity (%)",0.52,0.23,0.22,0.39,0.37,0.24,1.57,0.51,0.25,0.2,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,27.88,21.33,8.38,,,,,,,,,,,,,,,,,,,
"PEG Ratio",-214.95,85.94,0.51,0.34,1.94,3.83,2.1,2.26,1.9,1.68,2.95,3.05,-2.22,-2.86,601.99,547.45,-9.19,-8.31,0.29,0.28,0.19,0.19,

