,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"5 Aug 2020","27 Feb 2020","1 Aug 2019","28 Feb 2019","2 Aug 2018","2 Mar 2018","4 Aug 2017","24 Feb 2017","29 Jul 2016","26 Feb 2016","7 Aug 2015","26 Feb 2015","8 Aug 2014","27 Feb 2014","1 Aug 2013","28 Feb 2013","2 Aug 2012","1 Mar 2012","4 Aug 2011","24 Feb 2011","5 Aug 2010",
"Ordinary Share Capital & Premium",5080,5092,5122,5130,5180,5183,5269,5322,5521,5550,5619,5781,5945,6011,,6104,,,,,,
"Distributable Reserves",16268,19882,19417,18661,18414,18166,17400,16990,17242,16615,15401,14599,13356,12454,,10332,,,,,,
"Non-Distributable Reserves",-881,-906,-1009,-788,-827,-905,-891,-636,-731,-426,-532,-893,-950,-811,,-1026,,,,,,
"Ordinary Shareholders' Interest",20467,24068,23530,23003,22767,22444,21778,21676,22032,21739,20488,19487,18351,17654,15978,15410,13777,13211,12107,11716,10780,
"Minority Interest",7355,8321,8288,8390,8417,7947,7615,7330,4315,4254,4166,4147,3765,3702,3186,3101,2897,3072,2855,2663,2502,
"Total Shareholders' Interest",27822,32389,31818,31393,31184,30391,29393,29006,26347,25993,24654,23634,22116,21356,19164,18511,16674,16283,14962,14379,13282,
"Insurance Funds",315852,324246,322820,310994,319280,322918,309200,307230,312111,305194,295353,287516,278898,263944,241414,236684,217252,208565,199744,197878,182349,
"Other Long-Term Liabilities",58618,66466,53856,56573,55810,56760,54492,50534,45014,52212,3906,3575,3167,3167,2131,2177,2190,2195,2182,2143,10281,
"Long-Term Liabilities",58618,66466,53856,56573,55810,56760,54492,50534,45014,52212,3906,3575,3167,3167,2131,2177,2190,2195,2182,2143,10281,
"Deferred Tax Liability",1994,3191,3333,2694,3060,3386,2675,2586,3222,4436,4373,4131,3827,3586,2771,2715,1848,2819,2513,2437,2050,
"Total Capital Employed",404286,426292,411827,401654,409334,413455,395760,389356,386694,387835,328286,318856,308008,292053,265480,260087,237964,229862,219401,216837,207962,
"Fixed Assets",32790,37372,37314,36999,35787,35896,35261,34933,34938,34499,31745,29461,,29823,,26463,,,,,,
"Investments In Associates",18562,16178,15078,13834,13862,15197,14054,12995,19555,16967,16816,16497,,404,,378,,,,,,
"Investments",346178,351083,347789,328365,334423,341000,329462,318912,308906,309797,307464,292844,316455,294476,263059,256446,233520,236247,226576,225952,202343,
"Intangible Assets",474,611,573,572,430,231,367,390,303,317,314,368,394,475,667,759,909,933,1034,1046,1255,
"Deferred Tax Asset",202,317,390,245,368,336,264,358,315,326,364,455,313,354,289,253,188,183,161,147,193,
"Other Assets",31892,21652,21914,21777,35438.925,18037,19893,18525,20070,22101,2103,1558,1738,1609,1396,1170,1148,1104,862,847,856,
"Debtors and O/S Premiums",6492,4679,6369,4953,6960,6361,5938,5300,7809,4360,6014,3668,4968,3841,4214,3628,3720,2620,4859,2884,4775,
"Cash and Short Term Funds",15160,17377,14385,16974,9976,15169,9327,14994,12820,19305,12297,13985,13124,9870,15376,10418,9562,6664,6024,5858,8316,
"Other Current Assets",13402,12405,9448,13555,13.075,11900,16886,15483,17482,19225,27258,16896,36298,9787,34344,8822,32161,5477,4759,1107,2715,
"Current Assets",35054,34461,30202,35482,16949.075,33430,32151,35777,38111,42890,45569,34549,54390,23498,53934,22868,45443,14761,15642,9849,15806,
"Total Assets",465152,461674,453260,437274,437258,444127,431452,421890,422198,426897,404375,375732,373290,350639,319345,308337,281208,253228,244275,237841,220453,
"Creditors (incl. Reinsurers)",18949,25589,25762,23718,23674,21092,25405,22961,25424,26200,26335,14251,13089,9716,9618,8230,6453,6304,8031,6070,8399,
"Tax",42,239,80,347,1017,1043,711,481,507,337,326,265,678,904,831,724,2253,614,1010,,,
"Other Current Liabilities",41875,9554,15591,11555,3233,8537,9576,9092,9573,12525,49428,42360,51515,47966,43416,39296,34538,16448,15833,14934,4092,
"Current Liabilities",60866,35382,41433,35620,27924,30672,35692,32534,35504,39062,76089,56876,65282,58586,53865,48250,43244,23366,24874,21004,12491,
"Net Current Assets",-25812,-921,-11231,-138,-10974.925,2758,-3541,3243,2607,3828,-30520,-22327,-10892,-35088,69,-25382,2199,-8605,-9232,-11155,3315,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"5 Aug 2020","27 Feb 2020","1 Aug 2019","28 Feb 2019","2 Aug 2018","2 Mar 2018","4 Aug 2017","24 Feb 2017","29 Jul 2016","26 Feb 2016","7 Aug 2015","26 Feb 2015","8 Aug 2014","27 Feb 2014","1 Aug 2013","28 Feb 2013","2 Aug 2012","1 Mar 2012","4 Aug 2011","24 Feb 2011","5 Aug 2010",
"Number of Shares in Issue (Actual)",263062000,266044000,266266000,268418000,286202373,286202373,286202373,272247000,271517000,270371000,270390000,286202373,286202373,286202373,286202373,257885000,259371000,285961000,260298000,286022373,260216000,
"Weighted Average Shares in Issue (Actual)",264618000,266726000,267336000,269496000,269925000,270348000,270876000,271883000,271873000,268423000,266646000,256975000,257181000,257334000,256954000,257885000,259371000,260306000,260298000,260196000,260216000,
"Fully Diluted Weighted Average Shares in Issue",275204000,276617000,274562000,277407000,277803000,278030000,278306000,279760000,279957000,280736000,280402000,281165000,281138000,280329000,279490000,275534000,274808000,272113000,270965000,270589000,270165000,
"Market Capitalisation (R000)",17383137,29437769,28133666,29525980,33291060,35612161,32197767,30219417,32853557,31141332,39252516,35114169,37206308,34802209,34327113,28669075,22487466,22728180,18715426,20736622,19125876,
"Number of Employees",,,,,,,,,,,,,,,,,,,,7607,,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"5 Aug 2020","27 Feb 2020","1 Aug 2019","28 Feb 2019","2 Aug 2018","2 Mar 2018","4 Aug 2017","24 Feb 2017","29 Jul 2016","26 Feb 2016","7 Aug 2015","26 Feb 2015","8 Aug 2014","27 Feb 2014","1 Aug 2013","28 Feb 2013","2 Aug 2012","1 Mar 2012","4 Aug 2011","24 Feb 2011","5 Aug 2010",
"Earnings Per Share (ZARc)",-902.4,1153.2,699.9,889.1,563.5,1152.6,568.5,811.7,666.9,1493.5,741.1,1523.5,720.5,1517.9,648.8,1433.6,611.9,1026.1,443,918.6,371.9,
"Diluted Earnings Per Share (ZARc)",-867.7,1112,681.4,863.7,547.5,1120.7,553.3,788.9,647.6,1428,704.7,1392.4,659.1,1393.4,596.4,1341.7,577.5,981.6,425.5,883.3,358.2,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-855.2,1220,746.6,981.5,563.5,1202.9,568.5,811.7,666.9,1528.2,741.1,1523.5,720.5,1559.8,648.8,1406,612.7,1026.1,443,968.8,371.9,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-822.3,1176.4,727,953.5,547.5,1169.7,553.3,788.9,647.6,1641.2,704.7,1392.4,659.1,1431.9,596.4,1316,578.3,981.6,425.5,931.6,358.2,
"Distributions Per Share (ZARc)",,712,276,691,276,691,276,691,276,691,254,634,232,581,212,528,192,480,182,455,164,
"Net Asset Value Per Share (ZARc)",7780.3,9046.62,8837.03,8569.84,7954.86,7842,7609.3,7961.89,8114.41,8040.43,7577.2,6808.82,6411.9,6168.36,5582.76,5975.53,5311.7,4619.86,4651.21,4096.18,4142.71,
"3 Year Beta",0.85,0.22,0.22,0.56,0.77,0.66,0.87,1.17,1.11,0.9,0.68,0.75,0.44,0.41,0.54,0.51,0.39,0.25,0.15,0.24,0.2,
"Cash Generated Per Share",-1484.06,759.65,438.66,-141.2,-2299.77,639.06,647.79,897.35,-3263.15,4989.07,7499.54,2037.72,1804.32,2863.71,792.1,1767.07,235.96,1912.5,631.97,570.58,400.05,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Net Asset Value Per Share (Base Currency)",7780.3,9046.62,8837.03,8569.84,7954.86,7842,7609.3,7961.89,8114.41,8040.43,7577.2,6808.82,6411.9,6168.36,5582.76,5975.53,5311.7,4619.86,4651.21,4096.18,4142.71,
"Price at Period End (Base Currency)",6608,11065,10566,11000,11632,12443,11250,11100,12100,11518,14517,12269,13000,12160,11994,11117,8670,7948,7190,7250,7350,
"JSE Market Price at Period End (ZARc)",6608,11065,10566,11000,11632,12443,11250,11100,12100,11518,14517,12269,13000,12160,11994,11117,8670,7948,7190,7250,7350,
"JSE Market Price High (ZARc)",11700,12532,11498,14000,14000,12899,12491,14750,14750,17498,17498,13733,13733,13965,13965,11601,9187,8850,7910,8233,7895,
"JSE Market Price Low (ZARc)",5541,9680,9680,10001,11248,9763,9763,10259,10259,10537,12000,11060,11060,10843,10843,7816,7816,6630,6630,6230,6230,
"JSE Volume Traded (Actual)",106212221,97316740,44274112,109438462,58567176,156060801,88123732,154779757,91275613,140771988,72964816,79210088,39363765,78989779,49660068,69176442,36380315,85645798,33668463,93683529,52810270,
"JSE Value Traded (Actual)",7780361355,10590898137,4610895650,13191812558,7474042315,17245020299,9830597255,18750628083,11361748633,19805251757,10968266632,9987549035,4916794903,9418711350,5916077637,6403451461,3176613401,6466198754,2435490247,6807067270,3823749277,
"12 Month HEPS",-381.8,1220,1164.6,981.5,1197.9,1202.9,713.3,811.7,1454,1528.2,1544.1,1523.5,1631.5,1559.8,1442.1,1406,1195.8,1026.1,1037.1,968.8,871.6,
"12 Month Dividend",436,712,691,691,691,691,691,691,691,967,691,656,634,601,581,548,528,490,473,473,455,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"5 Aug 2020","27 Feb 2020","1 Aug 2019","28 Feb 2019","2 Aug 2018","2 Mar 2018","4 Aug 2017","24 Feb 2017","29 Jul 2016","26 Feb 2016","7 Aug 2015","26 Feb 2015","8 Aug 2014","27 Feb 2014","1 Aug 2013","28 Feb 2013","2 Aug 2012","1 Mar 2012","4 Aug 2011","24 Feb 2011","5 Aug 2010",
"Cash generated by operations",-1781,-4642,-1211,-9805,-14446,-6953,-3773,-9157,-13339,2033,,,,,,,,,,,,
"Net Cash flow from operating activities",-3904,2021,1168,-379,-6582,1829,1854,2443,-8860,13489,20278,5832,5164,8196,2267,4557,612,5469,1645,1632,1041,
"Net cash flow from investing activities",214,-184,101,-512,-230,-289,-8134,-6607,3122,-16052,-21928,-1928,-1723,-10014,2589,-6203,-2943,-5008,-1731,-6498,-3333,
"Net cash flow from financing activities",1297,-1396,-3850,2785,1553,-1280,659,-18,-674,7691,1,179,-188,1157,-6,-407,-575,148,57,67,-31,
"Dividends paid",-2716,-3349,-2427,-3196,-2182,-3075,-2174,-2717,-1978,-2255,,,,,,,,-1767,,,,
"Net increase(decrease) in cash & cash equivalents",-2393,441,-2581,1894,-5259,260,-5621,-4182,-6412,5128,-1649,4083,,,,,,,,,,
"Cash & Cash Equivalent beginning of period",17377,16974,16974,15169,15169,14994,14994,19305,19305,13985,13985,,,,,,,,,,,
"Translation effects on cash & cash equivalents",124,-22,-8,129,66,-85,-46,-190,-79,192,-39,,,,,,,,,,,
"Cash & Cash Equivalent end of period",15160,17377,14385,16974,9976,15169,9327,14994,12820,19305,12297,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"5 Aug 2020","27 Feb 2020","1 Aug 2019","28 Feb 2019","2 Aug 2018","2 Mar 2018","4 Aug 2017","24 Feb 2017","29 Jul 2016","26 Feb 2016","7 Aug 2015","26 Feb 2015","8 Aug 2014","27 Feb 2014","1 Aug 2013","28 Feb 2013","2 Aug 2012","1 Mar 2012","4 Aug 2011","24 Feb 2011","5 Aug 2010",
"Price/Net Asset Value",0.85,1.22,1.2,1.28,1.46,1.59,1.48,1.39,1.49,1.43,1.92,1.8,2.03,1.97,2.15,1.86,1.63,1.72,1.55,1.77,1.77,
"Price/Cash Flow",-8.91,14.57,48.17,-77.9,-10.12,19.47,34.73,12.37,-7.42,2.31,3.87,6.02,14.41,4.25,30.28,6.29,73.49,4.16,22.75,12.71,36.75,
"Return on Capital Employed",-1.68,0.85,1.05,0.76,0.83,0.9,0.91,0.67,1.03,1.11,1.3,1.34,1.3,1.53,1.35,1.58,1.44,1.29,1.14,1.22,1.04,
"Return on Shareholder Fund",-24.46,11.22,13.65,9.69,10.9,12.19,12.26,9.05,15.12,16.49,17.34,18.12,18.1,20.93,18.67,22.25,20.5,18.14,16.66,18.35,16.22,
"Return on Total Assets",-3.69,6.01,8.83,-0.93,0.56,6.35,3.92,1.91,5.38,5.86,6.29,8.92,10.59,13.31,9.16,13.58,10.58,6.72,3.88,1.92,-0.99,
"Operating Profit Margin",-38.74,64.38,98.09,-11.59,5.74,69.11,42.13,18.47,57.22,63,66.99,78.6,105.74,128.72,89.96,134.61,102.14,61.1,38.76,19.5,-11.17,
"Net Profit Margin",-12.24,7.3,9.33,5.9,8.28,7.8,7.93,5.35,9.29,10.22,10.55,9.3,10,10.92,10.37,12.04,11.03,9.79,9.66,10.82,9.09,
"Debt : Equity",2.11,2.05,1.69,1.8,1.79,1.87,1.85,1.74,1.71,2.01,0.16,0.15,0.14,0.15,0.11,0.12,0.13,0.13,0.15,0.15,0.77,
"Dividend Cover",,1.62,2.54,1.29,2.04,1.67,2.06,1.17,2.42,2.16,2.92,2.4,3.11,2.61,3.06,2.72,3.19,2.14,2.43,2.02,2.27,
"NAV%Price",117.74,81.76,83.64,77.91,68.39,63.02,67.64,71.73,67.06,69.81,52.2,55.5,49.32,50.73,46.55,53.75,61.27,58.13,64.69,56.5,56.36,
"Price : Earnings",-17.31,9.07,9.07,11.21,9.71,10.34,15.77,13.68,8.32,7.54,9.4,8.05,7.97,7.8,8.32,7.91,7.25,7.75,6.93,7.48,8.43,
"Investment Return",1.47,0.91,0.91,,,,,,,,,,,,,,,,,,,
"Underwriting Surplus : Net Premiums",-0.42,0.68,1.04,-0.12,0.06,0.69,0.42,0.18,0.57,0.63,0.67,0.79,1.06,1.29,0.9,1.35,1.02,0.61,0.39,0.19,-0.11,
"Solvency Margin",306.82,81.38,337.47,81.5,359.12,76.03,302.43,70.25,269.74,66.23,263.1,56.09,238.56,59.68,238.21,60.26,231.58,59.64,250.58,65.03,249.26,
"Excess Assets to Total Liabilities",2.89,3.53,3.76,3.74,4.22,4.08,3.78,4.08,4.24,3.68,4.06,5.22,4.45,4.68,4.7,5.11,5.19,8.91,8.03,9.28,8.68,
"Net Taxed Surplus : Total Assets",-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
"Mgmt Expenses : Total Income",0.3,0.13,0.12,0.22,0.2,0.14,0.15,0.17,0.14,0.14,0.13,0.12,0.11,0.11,0.12,0.1,0.11,0.13,0.15,0.12,0.18,
"Shareholders Funds : Total Funds",0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,
"Shareholders Funds : Life Funds",0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,
"Payouts : Premiums",1.04,1.05,1.07,1.03,1.07,0.97,1.01,0.96,0.98,0.88,0.87,0.77,0.85,0.72,0.65,0.81,0.83,0.82,0.89,0.97,1.17,
"Cost of Acquisition",0.32,0.28,0.29,0.29,0.31,0.28,0.28,0.26,0.27,0.26,0.25,0.22,0.25,0.25,0.24,0.25,0.25,0.24,0.26,0.27,0.25,
"Claims + Expenses : Premiums",1.47,1.43,1.47,1.43,1.52,1.38,1.42,1.34,1.36,1.26,1.24,1.11,1.22,1.1,1.01,1.18,1.21,1.17,1.27,1.37,1.55,
"Profitability %",-3.19,5.94,8.74,-1.05,0.5,6.22,3.8,1.81,5.29,5.79,6.21,8.82,10.5,13.14,9.06,13.41,10.46,6.59,3.79,1.81,-1.08,
"Solvency %",382.91,439.53,459.59,460.84,503.79,489.03,464.63,492.55,504.18,446.03,479.3,581.79,516.48,536.65,543.41,580.21,594.75,892.28,826.12,929.65,888.14,
"Liquidity %",-6.43,1.92,2.37,-0.4,-15.17,2.01,3.99,2.85,-21.16,14.09,48.07,9.03,14.29,12.54,7.72,8.58,2.59,19.27,11.13,6.38,8.39,
"Cash Flow : Attributable Profit",1.33,0.08,0.13,0.06,-135.71,0.08,0.55,0.42,-1.82,0.61,3.63,0.19,0.56,0.19,0.34,0.13,0.12,0.36,0.88,0.68,-0.38,
"Loan to value ratio",14.5,15.59,13.08,14.09,13.63,13.73,,,,,,,,,,,,,,,,
"PEG Ratio",-11.52,6.04,-2.37,-2.93,4.75,5.06,-83.76,-72.63,0.8,0.73,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,0.01,-1.37,

