"Final Dividend (ZARc)",205,,176,,197,,217,,218,,270,,296,,253,,111,,92,,76,,
"Dividend Per Share (ZARc)",383,178,341,165,420,223,437,220,447,229,516,246,571,275,416,163,206,95,172,80,127,51,
"Distributions Per Share (ZARc)",383,178,341,165,420,223,437,220,447,229,516,246,571,275,416,163,206,95,172,80,127,51,
"Net Asset Value Per Share (ZARc)",621.79,587.77,581.48,564.9,599.2,604.63,602.06,589.48,583.76,598.06,620.07,587.77,625.79,598.63,572.68,477.9,467.89,441.7,441.45,412.11,393.38,377.38,
"3 Year Beta",0.91,0.85,0.56,0.44,0.79,0.76,0.73,0.63,1.12,1.16,0.76,0.87,1.03,1.04,0.93,1.2,1.1,0.62,0.72,0.44,0.65,0.57,
"Cash Generated Per Share",286.45,492.57,307.89,38.88,-196.4,-85.76,162.66,96.63,682.39,1344.49,-1200.12,-1229.56,416.52,-531.45,1784.64,1237.57,1803.89,66.41,195.17,37.18,155.13,49.28,
"Net Asset Value Per Share (Base Currency)",621.79,587.77,581.48,564.9,599.2,604.63,602.06,589.48,583.76,598.06,620.07,587.77,625.79,598.63,572.68,477.9,467.89,441.7,441.45,412.11,393.38,377.38,
"Price at Period End (Base Currency)",4032,3150,4169,4594,5389,8074,6730,6324,7024,7340,6529,9825,9665,9900,6860,4800,3100,2850,2000,1780,1479,974,
"JSE Market Price High (ZARc)",4500,4500,5648,5479,8649,8649,7922,7922,7882,7862,11520,11520,10730,9930,7044,4925,3213,2904,2163,1900,1507,1000,
"JSE Market Price Low (ZARc)",2436,2436,3882,3882,5378,6608,5882,6098,4525,4525,6498,8825,6860,6860,3025,3025,1970,1970,1425,1425,718,718,
"JSE Market Price at Period End (ZARc)",4032,3150,4169,4594,5389,8074,6730,6324,7024,7340,6529,9825,9665,9900,6860,4800,3100,2850,2000,1780,1479,974,
"JSE Volume Traded (Actual)",209990540,102910052,310700434,185047015,252130597,115170085,246242436,138743973,299089574,185624771,231106104,125782159,204887064,69269085,152411729,66993204,106273385,50957158,121288904,60338315,80346863,29327870,
"JSE Rand Value Traded (Actual)",8238430318,4029037626,14164900831,8249722416,17558245742,8791566890,16783892001,9692001658,19370766427,11374755300,21414789980,12747880087,19117748411,5703496362,7947390364,2781759655,2827030163,1268155235,2201774369,1018758829,836690152,247343970,
"12 Month HEPS",398.5,355.1,341.9,362.4,420.7,440.2,437.5,438.6,447.6,499,516,542.9,571.6,531.2,433.9,301.4,217.3,197.2,192.4,156.9,138.9,115.3,
"12 Month Dividend",383,354,341,362,420,420,440,437,438,447,499,516,542,571,528,416,274,206,187,172,,51,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Nov 2020","26 May 2020","19 Nov 2019","21 May 2019","20 Nov 2018","22 May 2018","21 Nov 2017","23 May 2017","15 Nov 2016","17 May 2016","10 Nov 2015","19 May 2015","11 Nov 2014","20 May 2014","12 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","8 Nov 2011","17 May 2011","9 Nov 2010","6 May 2010",
"Cash generated by operations",1759,873,1542,774,1940,1108,2028,1039,2096,1073,2384,-4061,2123,-1548,6868,4551,,373.901,935.908,227.877,758.065,256.123,
"Working capital changes",-112,-417,-170,-497,314,-162,-5,-145,-18,-175,238,77,271,343,-489,-195,70,-84.563,10.361,-206.142,73.507,-89.52,
"Cash generated from operations after WC",1548,1899,1426,260,-173,-47,1046,503,2911,4895,-3549,,,,,,,,,,,,
"Net Cash flow from operating activities",1002,1723,1077,136,-687,-300,569,338,2387,4703,-4198,-4301,1457,-1859,6242,4329,5679,209.073,614.417,117.063,488.388,155.147,
"Net cash flow from investing activities",-180,-211,113,26,18,74,36,39,9,-25,-430,-378,-16,-40,-41,15,-65,-65.175,3.037,1.485,48.686,3.175,
"Net cash flow from financing activities",-1081,-438,-1266,-689,-1539,-759,-1532,-762,-1745,-944,-1746,-885,-1697,-735,-955,-386,-650,-318.325,-545.55,-272.192,-303.766,-126.081,
"Dividends paid",-1238,-616,-1266,-689,-1539,-759,-1532,-762,-1745,-944,-1896,-1035,-1847,-885,-955,-386,-606,,,,,,
"Net increase(decrease) in cash & cash equivalents",-259,1074,-76,-527,-2208,-985,-927,-385,651,3734,-6374,-5564,-256,-2634,5246,3958,4964,-174.427,71.904,-153.644,233.308,32.241,
"Cash & Cash Equivalent beginning of period",6004,6004,6073,6073,8259,8259,9210,9210,8567,8567,14842,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-3,27,7,-10,22,-19,-24,-20,-8,33,99,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",5742,7105,6004,5536,6073,7255,8259,8805,9210,12334,8567,,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Nov 2020","26 May 2020","19 Nov 2019","21 May 2019","20 Nov 2018","22 May 2018","21 Nov 2017","23 May 2017","15 Nov 2016","17 May 2016","10 Nov 2015","19 May 2015","11 Nov 2014","20 May 2014","12 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","8 Nov 2011","17 May 2011","9 Nov 2010","6 May 2010",
"Return on Capital Employed",2.66,2.63,2.3,2.14,2.72,2.74,2.62,2.45,2.36,2.25,2.63,2.23,2.63,2.66,2.02,1.74,1.24,1.42,1.89,2.08,1.74,2,
"Return on Shareholder Funds",60.48,57.17,54.84,54.04,65.2,68.96,67.03,69.3,72.27,71.75,83.45,83.55,91.26,92.04,72.6,68.35,46.37,42.61,44.83,46.05,35.25,37.82,
"Return on Total Assets",3.28,3.51,2.96,2.83,3.63,3.66,3.47,3.28,3.15,3,3.55,3.05,3.57,3.66,2.87,2.52,1.87,2.31,2.91,3.22,2.8,3.19,
"Operating Profit Margin",47.2,47.03,46.07,46.08,50.23,49.3,50.8,51.86,50.59,50.8,53.58,52.65,54.82,55.16,53.45,51.54,48.71,48.45,52.68,53.29,49.43,48.38,
"Net Profit Margin",38.28,35.27,36.34,35.42,38.23,37.61,38.86,39.41,38.9,38.9,40.79,39.82,41.91,41.81,40.03,38.78,34.63,32.45,36.15,36.41,33.86,34.21,
"Debt:Equity (excl non-int debt)",21.74,20.82,22.89,24.24,22.94,24.17,24.67,27.32,29.65,30.9,30.74,36.39,33.64,33.57,35.01,38.27,36.39,28.92,22.72,21.13,19.22,17.86,
"Interest Bearing Debt as % of Long-Term Finance",16.85,13.06,6.44,12.3,11.74,11.68,6.19,,6.44,,,,,,,,,1.44,2.98,4.72,6.16,7.57,
"Interest Cover",261.43,829,-120.46,-255.33,-139,-257.5,-142.93,-337.33,-159,-265.25,-141.47,-165.71,-70.13,-93.57,-75.41,-75.32,-77.62,-73.89,-133,-303.16,-53.27,-40.28,
"Quick Ratio",0.9,0.85,0.94,1.06,1.1,1.79,1.2,1.58,1.22,1.83,1.76,1.7,2.02,1.82,1.89,1.58,1.43,1.53,1.71,1.84,1.55,1.59,
"Current Ratio",0.9,0.85,0.94,1.06,1.1,1.79,1.2,1.58,1.22,1.83,1.76,1.7,2.02,1.82,1.89,1.58,1.43,1.53,1.71,1.84,1.55,1.59,
"Dividend Cover",1.04,1,1,1,1,1,1,0.99,1.01,1,1,1,1,1,1.04,1.09,1.05,0.99,1.15,1.19,1.09,1.4,
"Dividend Cover (HEPS)",1.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04,1.09,1.05,0.99,1.12,1.12,1.09,1.4,
"Debtors Collection Period",69.65,58.7,49.69,54.12,42.49,40.91,51.97,49.96,44.93,42.82,41.82,44.21,58.11,57.96,94.99,62.25,59.32,57.27,51.27,64.45,64.19,85.13,
"Price : Earnings",10.12,8.87,12.19,12.68,12.81,18.34,15.38,14.42,15.69,14.71,12.65,18.1,16.91,18.64,15.81,15.93,14.27,14.45,10.4,11.34,10.65,8.45,
"Sales Per Share (Base Currency)",1041.17,1011.44,940.83,933.11,1100.06,1188.68,1120.36,1106.92,1156.66,1181.82,1269.87,1239,1364.78,1319.61,1084.01,919.67,627.34,579.34,548.22,521.37,410.15,416.23,
"Price/Sales Per Share",3.87,3.11,4.43,4.92,4.9,6.79,6.01,5.71,6.07,6.21,5.14,7.93,7.08,7.5,6.33,5.22,4.94,4.92,3.65,3.41,3.61,2.34,
"Price/Net Asset Value",6.48,5.36,7.17,8.13,8.99,13.35,11.18,10.73,12.03,12.27,10.53,16.72,15.44,16.54,11.98,10.04,6.63,6.45,4.53,4.32,3.76,2.58,
"Price/Cash Flow",14.08,12.79,13.54,236.32,-27.44,-188.29,41.37,130.89,10.29,10.92,-5.44,-15.98,23.2,-37.26,3.84,7.76,1.72,85.83,10.25,95.75,9.53,39.53,
"NAV%Price",15.42,18.66,13.95,12.3,11.12,7.49,8.95,9.32,8.31,8.15,9.5,5.98,6.47,6.05,8.35,9.96,15.09,15.5,22.07,23.15,26.6,38.75,
"Liquidity%",1.95,7.43,2.11,0.52,-1.3,-1.08,1,1.11,3.66,13.48,-6.23,-11.37,1.95,-5.21,8.8,13.4,10.48,1.03,1.92,0.85,2.01,1.43,
"Cash Flow:Attributable Profit",0.77,5.47,0.93,0.48,-0.47,-0.77,0.37,0.89,1.52,11.7,-2.32,-9.97,0.73,-3.85,4.29,15.14,8.3,1.41,0.98,0.78,1.12,1.39,
"Cash/Equity (%)",22.52,15.57,31.27,13.32,35.68,24.38,24.82,,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,13.4,8.95,20.75,9.33,,,,,,,,,,,,,,,,,,
"PEG Ratio",,-0.93,-1.28,23.86,24.11,0.86,0.72,0.59,0.65,0.42,0.37,0.31,0.29,0.33,0.28,0.52,0.47,0.37,0.27,0.32,0.3,0.45,

