"Total Fixed Assets",5530.507,5378.431,5045.548,5158.394,3233.92,2954.987,2855.625,2642.084,2507.207,2165.828,2009.163,1938.555,1771.636,1614.031,1601.461,1553.509,1490.348,1413.884,1414.484,1378.98,1383.175,1333.177,
"Stock",4920.919,5904.831,4710.169,4835.256,4250.907,4544.782,3777.047,3990.146,3478.717,3708.736,3249.914,3166.137,2614.196,2894.162,2225.372,2509.186,2080.375,2060.097,1802.557,1710.711,1571.248,1506.827,
"Debtors",2567.215,2258.907,2567.123,2626.468,2331.531,2244.047,2212.719,2153.476,2012.696,2248.338,1871.616,1703.176,1607.659,1441.857,1507.766,1430.093,1171.541,1053.883,998.944,848.621,869.279,891.201,
"Cash",2152.483,2309.305,2613.554,1452.4,1523.815,886.543,700.473,115.598,369.8,227.888,400.738,61.154,195.631,162.394,92.166,35.705,25.451,88.401,17.79,40.324,152.052,132.241,
"Tax",,,29.744,,,,,,,,,,,,,,,,,,,,
"Other Current Assets",103.081,121.222,102.986,72.618,248.731,180.516,199.848,160.418,8.476,25.092,24.507,5.785,3.135,9.46,18.013,0.96,8.697,14.262,21.008,24.894,134.384,162.645,
"Other Current Assets: Derivative financial assets",,,,,,,,151.685,,25.092,24.507,5.785,3.135,9.46,18.013,0.96,4.987,5.081,3.107,9.149,119.235,145.803,
"Other Current Assets: Loans and receivables",,,,,,,,,,,,,,,,,,,,,15.149,,
"Other Current Assets: Loans Receivable",,,,,,,,8.733,8.476,,,,,,,,3.71,9.181,17.901,15.745,,16.842,
"Total Current Assets",9743.698,10594.265,10023.576,8986.742,8354.984,7855.888,6890.087,6419.638,5869.689,6210.054,5546.775,4936.252,4420.621,4507.873,3843.317,3975.944,3286.064,3216.643,2840.299,2624.55,2726.963,2692.914,
"Total Assets",15274.205,15972.696,15069.124,14145.136,11588.904,10810.875,9745.712,9061.722,8376.896,8375.882,7555.938,6874.807,6192.257,6121.904,5444.778,5529.453,4776.412,4630.527,4254.783,4003.53,4110.138,4026.091,
"Ordinary Share Capital & Premium",,,,,,,,,6.251,,6.251,,6.251,,6.473,6.473,6.551,3.054,,,,,
"Treasury Shares",,,,,,,,,704.298,,414.127,,237.863,,954.553,778.252,927.963,925.673,,,,,
"Distributable Reserves",,,,,,,,,2632.679,,2124.564,,1659.982,,2229.232,1962.493,2210.632,1953.319,,,,,
"Non-Distributable Reserves",,,,,,,,,511.804,,289.788,,1.554,,1.79,-0.904,-0.219,-1.927,,,,,
"Translation Reserves",,,,,,,,,5.805,,6.331,,1.958,,13.542,,,,,,,,
"Other Capital",,,,,,,,,,,,,135.091,,79.549,78.423,59.495,53.181,,,,,
"Ordinary Shareholders' Interest",5193.951,4849.989,4786.987,4275.388,4424.007,3703.753,3296.894,2732.426,2452.241,1889.767,2012.807,1701.782,1566.973,1375.89,1376.033,1268.233,1348.496,1081.954,965.187,1015.933,1141.328,1098.177,
"Minority Interest",,,,,,,,,,,,,,,0.805,0.686,0.408,0.801,,,,,
"Total Shareholders' Interest",5193.951,4849.989,4786.987,4275.388,4424.007,3703.753,3296.894,2732.426,2452.241,1889.767,2012.807,1701.782,1566.973,1375.89,1376.838,1268.919,1348.904,1082.755,965.187,1015.933,1141.328,1098.177,
"Interest Bearing Loans",,,,,,,,,,,,,,,,,,,0.019,10.046,16.579,32.082,
"Deferred Tax Liability",,,,,,,,,,,,,2.782,5.048,9.208,36.962,39.555,38.254,46.695,42.047,68.559,69.547,
"Retirement Obligation",144.716,116.455,199,181.987,245.407,158.396,209.231,131.06,215.132,124.839,128.035,133.274,115.336,90.306,91.489,87.032,105.989,83.675,92.473,80.172,96.274,73.419,
"Other Long-Term Liabilities",1795.306,1732.115,1489.563,1614.286,202.139,198.69,193.026,184.082,190.409,191.219,180.468,176.914,168.347,160.808,151.608,146.008,141.057,132.102,125.642,121.778,115.311,111.233,
"Total Long-Term Liabilities",1940.022,1848.57,1688.563,1796.273,447.546,357.086,402.257,315.142,405.541,316.058,308.503,310.188,286.465,256.162,252.305,270.002,286.601,254.031,264.829,254.043,296.723,286.281,
"Creditors and Provisions",6746.977,8020.688,7303.492,6911.604,6232.116,6388.796,5509.968,5630.302,5155.35,5735.884,4903.859,4486.775,4051.143,3767.201,3262.163,3251.456,2777.587,2570.066,2436.973,2358.625,2297.127,2202.785,
"Creditors and Provisions: Provisions",,,,,,,,6.733,6.939,5.745,5.745,8.845,9.882,,6.596,,,,,,,,
"Creditors and Provisions: Trade and other payables",,,,,,,,5623.569,5148.411,5730.139,4898.114,4477.93,4041.261,,3255.567,,,,,,,,
"Tax",126.045,100.866,71.162,35.939,67.019,53.624,132.991,90.033,92.476,66.34,115.826,54.588,94.342,40.677,58.605,35.811,37.536,47.718,44.489,38.583,46.808,18.839,
"Bank Overdrafts/Short-Term Loans",,,,,,,,,,200.8,,181.5,,549.7,344.355,592.962,214.566,545.603,375.217,174.828,116.592,194.178,
"Other Current Liabilities",1267.21,1152.583,1218.92,1125.932,418.216,307.616,403.602,293.819,271.288,167.033,214.943,139.974,193.334,132.274,150.512,110.303,111.218,130.354,168.088,161.518,211.56,225.831,
"Other Current Liabilities: Derivative financial liabilities",,,,,,,,,26.971,,,1.339,2.84,0.074,2.11,0.401,1.357,5.717,3.419,5.84,8.991,6.275,
"Other Current Liabilities: Employee benefits",,,,,,,,,241.986,,,138.635,190.494,132.2,148.402,109.902,109.861,124.637,164.669,155.678,202.569,219.556,
"Other Current Liabilities: Employment benefits provisions",,,,,,,,,,,214.943,,,,,,,,,,,,
"Other Current Liabilities: Financial Liabilities",,,,,,,,,2.331,,,,,,,,,,,,,,
"Total Current Liabilities",8140.232,9274.137,8593.574,8073.475,6717.351,6750.036,6046.561,6014.154,5519.114,6170.057,5234.628,4862.837,4338.819,4489.852,3815.635,3990.532,3140.907,3293.741,3024.767,2733.554,2672.087,2641.633,
"Total Liabilities",10080.254,11122.707,10282.137,9869.748,7164.897,7107.122,6448.818,6329.296,5924.655,6486.115,5543.131,5173.025,4625.284,4746.014,4067.94,4260.534,3427.508,3547.772,3289.596,2987.597,2968.81,2927.914,
"Total Equity and Liabilities",15274.205,15972.696,15069.124,14145.136,11588.904,10810.875,9745.712,9061.722,8376.896,8375.882,7555.938,6874.807,6192.257,6121.904,5444.778,5529.453,4776.412,4630.527,4254.783,4003.53,4110.138,4026.091,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Sep 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"22 Oct 2020","23 Apr 2020","24 Oct 2019","17 Apr 2019","25 Oct 2018","19 Apr 2018","26 Oct 2017","21 Apr 2017","27 Oct 2016","21 Apr 2016","22 Oct 2015","23 Apr 2015","23 Oct 2014","24 Apr 2014","24 Oct 2013","25 Apr 2013","18 Oct 2012","26 Apr 2012","20 Oct 2011","14 Apr 2011","21 Oct 2010","22 Apr 2010",
"Number of Shares in Issue (Actual)",248663000,251525000,262083000,262083000,253948000,253948000,245968968,245967000,246138000,246138000,246138000,246138000,246138000,246138000,268323000,268323000,276123000,276123000,252959000,268303000,266283000,281546000,
"Weighted Average Shares in Issue (Actual)",250212000,251525000,249125000,245582000,241073000,237678000,236526000,236524000,237565000,238624000,240603000,240669000,245364000,245958000,250297000,251918000,253154000,253063000,262118000,263522000,271073000,273555000,
"Fully Diluted Weighted Average Shares in Issue",250212000,251525000,253471000,254394000,255385000,254833000,252641000,251821000,250501000,250110000,250204000,248652000,248892000,249074000,253434000,256652000,253258000,253191000,262515000,263945000,272277000,274890000,
"Market Capitalisation (R'000)",57192490,59234138,52154517,47347915,51551444,42929909,37215105,31606760,29807312,22767765,22531473,22041658,17020443,13837878,14712150,15898138,15877073,12121800,10548390,10329666,9985613,7770670,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,15413,,15067,,14673,,14093,,12805,,8625,,8385,,8063,,,,8064,,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Sep 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"22 Oct 2020","23 Apr 2020","24 Oct 2019","17 Apr 2019","25 Oct 2018","19 Apr 2018","26 Oct 2017","21 Apr 2017","27 Oct 2016","21 Apr 2016","22 Oct 2015","23 Apr 2015","23 Oct 2014","24 Apr 2014","24 Oct 2013","25 Apr 2013","18 Oct 2012","26 Apr 2012","20 Oct 2011","14 Apr 2011","21 Oct 2010","22 Apr 2010",
"Earnings Per Share (ZARc)",751.4,338,674.8,306.7,609.1,284.3,540.2,246.4,460.5,213.3,396.7,182.2,352.4,158.5,299.8,144.32,272.04,130.83,248.34,121.8,208.6,100.2,
"Diluted Earnings Per Share (ZARc)",751.4,338,663.2,296.1,575,265.2,505.7,231.4,436.7,203.5,381.5,176.4,347.4,156.5,296.1,141.7,271.9,130.8,248,121.6,207.7,99.7,
"Headline Earnings Per Share (Cont Ops) (ZARc)",754.3,338.4,675.2,306.6,609.5,284.4,536.3,247,462.4,214.2,399.2,183.5,341.7,159.4,302,145.4,273.5,131.6,250.1,122.4,212.3,100.5,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",754.3,388.4,663.6,295.9,575.3,265.2,502.1,232,438.5,204.4,383.9,177.6,336.8,157.4,298.3,142.7,273.4,131.5,249.7,122.2,211.4,100,
"Interim Dividend (ZARc)",,,118,118,102.5,102.5,88,88,76,76,65.5,65.5,53.5,53.5,48.5,48.5,44.1,44.1,37,37,30.5,30.5,
"Final Dividend (ZARc)",450,,327,,277.5,,234,,196,,169.5,,136.5,,119.5,,107.9,,88,,75.7,,
"Dividend Per Share (ZARc)",450,,445,118,380,102.5,322,88,272,76,235,65.5,190,53.5,168,48.5,152,44.1,125,37,106.2,30.5,
"Distributions Per Share (ZARc)",450,,445,118,380,102.5,322,88,272,76,235,65.5,190,53.5,168,48.5,152,44.1,125,37,106.2,30.5,
"Net Asset Value Per Share (ZARc)",2089,1928,1903,1694,1811,1515,1395,1155,1037,799,839,707,647,562,558,508,533,428,382,390,429,406,
"3 Year Beta",-0.08,0.61,0.51,0.3,0.62,0.61,0.71,0.77,0.79,0.88,0.62,0.6,0.54,0.61,0.79,0.54,0.63,0.59,0.55,0.48,0.56,0.61,
"Cash Generated Per Share",609.98,163.27,954.3,196.96,590.94,130.09,347.12,5.15,308.42,73.22,324.61,-1.8,420.62,41.24,228.73,90.39,154.39,-4.05,150.84,73.5,70.75,-79.76,
"Net Asset Value Per Share (Base Currency)",2089,1928,1903,1694,1811,1515,1395,1155,1037,799,839,707,647,562,558,508,533,428,382,390,429,406,
"Price at Period End (Base Currency)",23000,23550,19900,18066,20300,16905,15130,12850,12110,9250,9154,8955,6915,5622,5483,5925,5750,4390,4170,3850,3750,2760,
"JSE Market Price High (ZARc)",27467,27111,21950,20949,22220,19435,15206,13210,13050,10823,10203,9377,6942,6546,6828,6828,6065,4800,4706,4706,3799,2850,
"JSE Market Price Low (ZARc)",19124,19000,15250,15250,14844,14560,11000,11000,7625,7625,5867,5867,5312,5312,5130,5405,3659,3659,3500,3625,1960,1955,
"JSE Market Price at Period End (ZARc)",23000,23550,19900,18066,20300,16905,15130,12850,12110,9250,9154,8955,6915,5622,5483,5925,5750,4390,4170,3850,3750,2760,
"JSE Volume Traded (Actual)",304942066,114736663,273839811,157654021,295190219,110346060,193982887,116342953,214524222,107077214,221642081,102946712,171251555,102904564,184629741,109784169,251752361,151712115,318239272,182040505,291157320,111771847,
"JSE Rand Value Traded (Actual)",72504788867,27805249926,51412819850,28742613230,54880958212,18270432987,24732050286,14093879814,21773778173,9853390802,18956793571,8048305069,10225264517,5895616260,10903236662,6601473651,11216100795,6294514825,13191645784,7596642563,8600585094,2783822756,
"12 Month HEPS",754.3,707,675.2,631.7,609.5,573.7,536.3,495.2,462.4,429.9,399.2,365.8,341.7,316,302,287.3,273.5,259.3,250.1,234.2,212.3,187.5,
"12 Month Dividend",450,445,445,395.5,380,380,322,322,272,272,245.5,235,202,190,173,168,156.4,152,132.1,125,112.7,90,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Sep 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"22 Oct 2020","23 Apr 2020","24 Oct 2019","17 Apr 2019","25 Oct 2018","19 Apr 2018","26 Oct 2017","21 Apr 2017","27 Oct 2016","21 Apr 2016","22 Oct 2015","23 Apr 2015","23 Oct 2014","24 Apr 2014","24 Oct 2013","25 Apr 2013","18 Oct 2012","26 Apr 2012","20 Oct 2011","14 Apr 2011","21 Oct 2010","22 Apr 2010",
"Cash generated by operations",3884.623,1769.775,3563.332,1669.845,2264.349,1110.552,2040.098,972.264,1846.993,888.782,1699.743,800.243,1490.84,706.991,1346.85,652.028,1235.114,591.237,1075.227,503.774,836.994,376.681,
"Working capital changes",-820.884,-391.224,203.429,-489.217,191.206,-52.983,-5.79,-242.456,-19.467,-47.224,-15.451,-248.908,354.925,-118.914,25.824,-234.884,-161.586,-235.462,-105.055,35.495,-203.492,-324.699,
"Cash generated from operations after WC",,,,,,,2034.308,,1827.526,,1684.292,,,,,,,,,,,,
"Net Cash flow from operating activities",1516.796,410.656,2501.052,516.195,1500.67,330.365,853.796,12.672,759.145,180.224,798.989,-4.422,1035.306,101.513,613.728,242.537,426.32,-11.191,381.564,197.214,188.386,-224.562,
"Net cash flow from investing activities",-621.961,-340.466,-635.494,-253.523,-726.9,-272.871,-512.368,-248.826,-454.765,-218.556,-369.381,-147.962,-299.096,-131.905,-304.491,-141.536,-247.949,-90.457,-209.353,-112.212,-210.715,-74.586,
"Net cash flow from financing activities",-1355.906,-374.439,-775.819,-334.087,49.572,128.576,-10.755,-18.048,-335.318,-134.518,-224.501,17.907,-632.745,100.62,-224.211,200.789,-170.71,172.259,-306.473,-196.73,-235.373,21.635,
"Dividends paid",-822.485,-822.483,-980.506,-682.486,-811.578,-559.324,-677.399,-469.309,-585.757,-406.051,-490.758,-333.124,-429.277,-298.202,-394.005,-273.225,,,,,,,
"Net increase(decrease) in cash & cash equivalents",-461.071,-304.249,1089.739,-71.415,823.342,186.07,330.673,-254.202,-30.938,-172.85,205.107,-134.477,103.465,70.228,85.026,28.565,7.661,70.611,-134.262,-111.728,-257.702,-277.513,
"Cash & Cash Equivalent beginning of period",2613.554,2613.554,1523.815,1523.815,700.473,700.473,369.8,369.8,400.738,400.738,195.631,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",2152.483,2309.305,2613.554,1452.4,1523.815,886.543,700.473,115.598,369.8,227.888,400.738,,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Sep 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"22 Oct 2020","23 Apr 2020","24 Oct 2019","17 Apr 2019","25 Oct 2018","19 Apr 2018","26 Oct 2017","21 Apr 2017","27 Oct 2016","21 Apr 2016","22 Oct 2015","23 Apr 2015","23 Oct 2014","24 Apr 2014","24 Oct 2013","25 Apr 2013","18 Oct 2012","26 Apr 2012","20 Oct 2011","14 Apr 2011","21 Oct 2010","22 Apr 2010",
"Return on Capital Employed",26.36,25.38,25.96,24.81,30.14,33.28,34.54,38.24,38.28,46.15,41.12,43.6,46.66,47.78,46.08,47.28,42.09,49.55,52.92,50.53,39.21,39.4,
"Return on Shareholder Funds",36.2,35.05,35.12,35.23,33.19,36.49,38.75,42.65,44.61,53.87,47.43,51.55,55.19,56.67,54.52,57.35,51.03,61.17,67.44,63.17,49.4,49.67,
"Return on Total Assets",17.76,15.39,16.13,15.38,18.5,18.3,19.37,19.11,19.4,18.15,18.97,19.25,20.59,19.34,21.18,20.05,22.1,21.95,23.48,24.78,21.26,36.85,
"Gross Profit Margin",20.98,21.26,21.34,21.94,21.09,21.53,20.98,21.54,20.75,21.07,20.5,21.34,21.53,22.08,21.56,22.31,22.51,23.29,23.04,23.46,21.87,22.19,
"Operating Profit Margin",8.05,7.39,7.99,7.42,6.95,6.5,6.76,6.4,6.5,6.05,6.33,6,6.36,6.1,6.29,6.24,6.55,6.39,6.63,6.45,6.2,6.04,
"Net Profit Margin",5.47,5.04,5.36,4.91,5.02,4.68,4.77,4.44,4.53,4.21,4.33,4.11,4.52,4.17,4.28,4.26,4.46,4.32,4.6,4.48,4.26,4.17,
"Debt:Equity (excl non-int debt)",0.37,0.38,0.35,0.42,0.1,0.1,0.12,0.12,0.17,0.27,0.15,0.29,0.18,0.59,0.43,0.68,0.37,0.74,0.66,0.42,0.36,0.44,
"Interest Bearing Debt as % of Long-Term Finance",,,,,,,,,,,,,,,,,,,,0.98,1.43,2.84,
"Interest Cover",15.72,18.61,14.26,11.95,-983.6,831.08,48.44,30.08,29.62,40.1,24.2,25.71,30.68,24.99,23.63,26.35,21.66,19.37,27.7,26.71,20.88,20.41,
"Quick Ratio",0.59,0.51,0.62,0.51,0.61,0.49,0.51,0.4,0.43,0.41,0.44,0.36,0.42,0.36,0.42,0.37,0.38,0.35,0.34,0.33,0.43,0.45,
"Current Ratio",1.2,1.14,1.17,1.11,1.24,1.16,1.14,1.07,1.06,1.01,1.06,1.02,1.02,1,1.01,1,1.05,0.98,0.94,0.96,1.02,1.02,
