"Long-Term Liabilities",918493,1124825,1027987,1089761,1096960,983382,907140,520133,444179,455385,454245,253392,227216,188126,172070,6533,5795,,,,,,
"Deferred Tax Liability",110928,118117,116688,100941,99517,100605,100355,49497,48574,41297,23991,17161,13980,16049,16140,6227,5629,4450,4771,4837,4429,4684,
"Total Capital Employed",2055241,2286110,2201419,2210434,2219936,2061807,1961824,1268845,1093975,1060262,1020764,725198,563516,492801,471059,227774,226182,204278,203941,200379,237935,263681,
"Investments",5832,7268,24563,28193,94848,94892,81959,46551,136660,132682,124726,101658,101345,120128,114512,142269,130688,125183,139499,160616,168148,287108,
"Investments In Associates",121897,104740,103072,90781,88473,77553,75853,,,,,,,,,,,,,,,,
"Fixed Assets / Property",1863976,1978818,1902717,1865756,1852807,1826812,1761211,932595,859584,796499,732887,387890,218601,145450,117969,30047,27598,23460,13972,9725,9903,9521,
"Goodwill",,,,,,1085,,,,,,,,,,,,,,,,,
"Deferred Tax Asset",22739,17018,15147,2133,3413,3451,6305,5014,4945,3996,2127,5244,4292,6201,4405,991,1573,1715,639,1090,820,1409,
"Other Assets",52695,60415,60222,62873,55412,52950,39779,20783,22903,20473,20572,11124,6110,,17585,,14181,,10586,47875,10695,31667,
"Debtors",19147,15968,14931,21594,19406,14271,24705,9678,8515,15525,9164,5386,23108,18214,9734,4833,4156,5219,3546,4132,4841,6581,
"Cash and Short Term Funds",160274,130913,146433,158280,99042,118164,169931,203689,32560,21936,55388,152698,44500,44189,34680,33636,32770,3401,40830,40057,55656,28177,
"Other Current Assets",142563,67179,100471,58612,84309,68114,77468,141467,125497,113367,130170,116586,207632,203850,214270,45169,45573,79612,38748,6470,30088,13000,
"Other Current Assets: Assets held for sale",91411,14392,37771,,2354,,,,,,,,,,,,,,,,,,
"Other Current Assets: Current Tax Asset",937,197,598,,,2,2,2,2,47,2,,259,,,,,,,,,,
"Other Current Assets: Inventories",42081,44030,45630,46348,50777,48764,52284,117171,101213,88442,82274,,182385,,,,,,,,,,
"Other Current Assets: Investments",8134,8560,6773,8360,10603,9606,9481,10994,13905,18428,39373,,12070,,,,,,,,,,
"Other Current Assets: Loans receivable",,,9699,3904,20575,9742,12113,13300,10377,6450,8521,,12918,,,,,,,,,,
"Other Current Assets: Non-current assets",,,,,,,3588,,,,,,,,,,,,,,,,
"Current Assets",321984,214060,261835,238486,202757,200549,272104,354834,166572,150828,194722,274670,275240,266253,258684,83638,82499,88232,83124,50659,90585,47758,
"Total Assets",2389123,2382319,2367556,2288222,2297710,2257292,2237211,1359777,1190664,1104478,1075034,780586,605588,538032,513155,256945,256538,238590,247819,269965,280151,377463,
"Creditors",66953,85277,86916,63786,62637,42817,54250,38925,33628,29944,29191,41484,31097,29114,33311,28278,28072,20679,20610,21483,1490,954,
"Receiver of Revenue",609,7328,291,11160,62,161,831,372,1916,11,111,148,10,7430,121,9,27,9,9,9,2784,37,
"Bank O/D & S/T Loans",265128,3604,78930,2842,15075,152507,220306,51635,61145,14261,24968,13756,10965,8687,8664,884,2257,13624,23259,48094,32091,112791,
"Other Current Liabilities",1192,,,,,,,,,,,,,,,,,,,,5851,,
"Current Liabilities",333882,96209,166137,77788,77774,195485,275387,90932,96689,44216,54270,55388,42072,45231,42096,29171,30356,34312,43878,69586,42216,113782,
"Net Current Assets",-11898,117851,95698,160698,124983,5064,-3283,263902,69883,106612,140452,219282,233168,221022,216588,54467,52143,53920,39246,-18927,48369,-66024,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Nov 2020","24 Apr 2020","15 Nov 2019","29 Apr 2019","19 Nov 2018","23 Apr 2018","20 Nov 2017","20 Apr 2017","14 Nov 2016","18 Apr 2016","13 Nov 2015","20 Apr 2015","20 Nov 2014","12 May 2014","19 Nov 2013","29 Apr 2013","29 Nov 2012","10 May 2012","15 Nov 2011","19 Apr 2011","9 Nov 2010","24 May 2010",
"Number of Linked Units Issued (Actual)",216046490,213319000,218970557,216144000,216144326,216607000,217771329,217771000,217714000,216754000,218350100,216323000,178095823,176323000,178095823,178096000,177108000,173821000,173821000,172221000,174873000,174873000,
"Weighted Ave Stock Units (Actual)",214049863,215116000,216144326,216144000,216641331,216785000,217710577,217743000,216964383,216581000,196787425,176765000,176323052,176323000,176540271,176761000,174553000,173821000,173940000,174326000,174873000,174873000,
"Fully Diluted Weighted Average Shares in Issue",214049863,233191000,235063527,236677000,236083197,235208000,235858407,235592000,234753255,234753000,213488389,191871000,190137162,190073000,,,,,,,,,
"Market Capitalisation (R000)",414809,563162,558375,648432,691662,649821,609760,587982,653142,715288,775143,767947,651831,703529,561002,427430,322337,295496,260732,258332,166129,134652,
"Number of Employees",,,,,,,,,,,,,,,,,,,,,4,,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Nov 2020","24 Apr 2020","15 Nov 2019","29 Apr 2019","19 Nov 2018","23 Apr 2018","20 Nov 2017","20 Apr 2017","14 Nov 2016","18 Apr 2016","13 Nov 2015","20 Apr 2015","20 Nov 2014","12 May 2014","19 Nov 2013","29 Apr 2013","29 Nov 2012","10 May 2012","15 Nov 2011","19 Apr 2011","9 Nov 2010","24 May 2010",
"Earnings Per Linked Unit (ZARc)",-2,0.4,10.2,-0.1,16.5,7.1,134,46.4,22.8,8.9,48.4,6.6,24.5,6.52,29.2,1.54,10.8,3.24,8.5,2.87,-4.1,10.61,
"Diluted Earnings Per Linked Unit (ZARc)",-2,0.4,9.4,-0.1,15.1,6.6,123.1,42.9,21.1,8.2,44.6,6.1,22.7,6.1,27.2,1.4,10.4,3.2,8.5,2.9,-4.1,10.6,
"Headline Earnings Per Linked Unit (CO) (ZARc)",-3.3,0.01,2,-0.1,2.8,-0.9,20.3,1.8,1.7,-2.3,11.2,4,4.3,2.5,7.5,1.5,6.8,2.5,3.1,2.4,4.3,17.7,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-3.3,0.01,1.8,-0.1,2.6,-0.9,18.8,1.7,1.6,-2.3,10.3,3.7,4.1,2.3,7,1.4,6.5,2.5,2,2.4,4.3,17.7,
"Distributions Per Linked Unit (ZARc)",7.5,,5.5,,5.25,,5,,4,,3.75,,,,3.25,,2.5,,2,,1.5,,
"Net Asset Value Per Linked Unit (ZARc)",416,411,411,403,407,389,391,299,255,241,235,193,167,153,149,121,121,109,108,103,77,92,
"3 Year Beta",-0.13,-0.12,0.14,,0.2,0.28,0.28,0.25,0.27,0.56,0.25,0.02,-0.13,-0.04,0.05,-0.11,-0.06,-0.06,0.84,0.7,0.7,0.71,
"Cash Generated Per Linked Unit",-8.5,16.25,42,6.39,5.98,-3.36,39.88,-3.06,-4.28,-4.99,6.09,20.19,-80.65,-66.67,4.11,3.62,-1.61,2.1,4.75,-10.44,4.15,-0.57,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Earnings Per Linked Unit (Base Currency)",,,,,,,,,,,,,,,,,,,,,,10.6,
"Diluted Earnings Per Share (Base Currency)",,,,,,,,,,,,,,,,,,,,,,10.6,
"Headline Earnings Per LinkedUnit(Cont)BaseCurrency",,,,,,,,,,,,,,,,,,,,,,17.7,
"Diluted Headline Earnings Per Share(Cont)(BaseCur)",,,,,,,,,,,,,,,,,,,,,,17.7,
"Net Asset Value Per Linked Unit (Base Currency)",416,411,411,403,407,389,391,299,255,241,235,193,167,153,149,121,121,109,108,103,77,92,
"Price at Period End (Base Currency)",192,264,255,300,320,300,280,270,300,330,355,355,366,399,315,240,182,170,150,150,95,77,
"JSE Market Price at Period End (ZARc)",192,264,255,300,320,300,280,270,300,330,355,355,366,399,315,240,182,170,150,150,95,77,
"JSE Market Price High (ZARc)",290,290,330,330,350,320,330,330,400,400,485,485,410,410,315,240,185,170,155,150,98,77,
"JSE Market Price Low (ZARc)",151,225,240,270,270,270,248,260,270,305,305,305,303,303,163,163,140,146,88,88,60,60,
"JSE Volume Traded (Actual)",14293556,5773370,24225657,19974091,29529340,20389764,28106414,6489836,4783675,2294898,4939166,610459,1500269,890994,3227148,1759521,3075348,534484,6689756,4705183,16164091,2975616,
"JSE Rand Value Traded (Actual)",31817737,14838917,71998873,60253388,87428850,58180422,77876880,19498424,15802024,8213141,17355202,2143068,5460036,3249992,6685640,3270580,5149359,881645,8452877,5599472,12882382,2068322,
"12 Month HEPS",-3.3,2.11,2,3.6,2.8,17.6,20.3,5.8,1.7,4.9,11.2,5.8,4.3,8.5,7.5,5.8,6.8,3.2,3.1,-11,4.3,23.6,
"12 Month Dividend",7.5,5.5,5.5,5.25,5.25,5,5,5,4,3.75,3.75,3.75,5,5,3.25,2.5,2.5,2.5,2,2,1.5,1.5,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Nov 2020","24 Apr 2020","15 Nov 2019","29 Apr 2019","19 Nov 2018","23 Apr 2018","20 Nov 2017","20 Apr 2017","14 Nov 2016","18 Apr 2016","13 Nov 2015","20 Apr 2015","20 Nov 2014","12 May 2014","19 Nov 2013","29 Apr 2013","29 Nov 2012","10 May 2012","15 Nov 2011","19 Apr 2011","9 Nov 2010","24 May 2010",
"Cash generated from operations after WC",112625,82494,139043,62089,104578,41847,156188,18749,26930,8568,36461,,,,,,,,,,,,
"Net Cash flow from operating activities",-18364,34668,91961,13819,12928,-7287,86856,-6663,-9319,-10806,13295,43671,-143633,-117549,7313,6452,-2850,3649,8251,-17982,7262,-1002,
"Net cash flow from investing activities",-18450,-69798,-74676,-1341,-73597,-38430,77132,119966,-33250,-5241,-356155,-83850,96005,110978,4189,5416,7127,-31443,14518,-5012,82999,-16915,
"Net cash flow from financing activities",49096,19610,30106,-17045,-10219,-6051,-26618,57826,19740,-17406,353749,148377,57448,16080,-9592,-11002,-12337,-10961,-37594,-2117,-79589,1110,
"Dividends paid",,,,,,,,,,,-8816,-8816,-5731,-5731,-4408,-4408,-3476,-3476,-2583,-2583,,,
"Net increase(decrease) in cash & cash equivalents",13840,-15520,47391,59238,-70889,-51768,137371,171129,-22829,-33453,10889,,,,,,,,,,,,
"Cash & Cash Equivalent beginning of period",,146433,99042,99042,169931,169932,32560,32560,55389,55389,44500,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",1557,,,,,,,,,,,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",160274,130913,146433,158280,99042,118164,169931,203689,32560,21936,55389,,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"24 Nov 2020","24 Apr 2020","15 Nov 2019","29 Apr 2019","19 Nov 2018","23 Apr 2018","20 Nov 2017","20 Apr 2017","14 Nov 2016","18 Apr 2016","13 Nov 2015","20 Apr 2015","20 Nov 2014","12 May 2014","19 Nov 2013","29 Apr 2013","29 Nov 2012","10 May 2012","15 Nov 2011","19 Apr 2011","9 Nov 2010","24 May 2010",
"Turnover Per Share",175.31,184.97,178.71,183.95,146.59,142.07,138.35,73.33,61.14,58.53,52.4,67.3,38.44,35.2,,-14.33,0.18,-7.7,0.14,-7.42,-14.04,-4.25,
"Price/Sales Per Share",1.1,1.43,1.43,1.63,2.18,2.11,2.02,3.68,4.91,5.64,6.77,5.27,9.52,11.33,,-16.75,995.88,-22.08,1035.36,-20.22,-6.76,-18.11,
"Price/Net Asset Value",0.46,0.64,0.62,0.74,0.79,0.77,0.72,0.9,1.18,1.37,1.51,1.84,2.19,2.61,2.11,1.98,1.5,1.56,1.39,1.46,1.23,0.84,
"Price/Cash Flow",-22.59,32.49,6.07,93.9,53.51,-178.57,7.02,-176.47,-70.09,-132.26,58.3,35.17,-4.54,-11.97,76.64,132.6,-113.04,161.9,31.58,-28.74,22.89,-270.18,
"Return on Capital Employed",-0.13,0.36,1.59,0.53,2.27,2.41,17.86,16.47,5.64,5.24,10.58,5.67,8.58,3.08,11.44,2.39,8.51,5.85,7.49,5.52,-1.17,15.74,
"Return on Stockholder Funds",-0.26,0.8,3.32,1.15,4.92,5.08,36.71,29.89,10.25,9.85,19.91,9.04,15,5.25,19.04,2.53,8.96,5.99,7.67,5.66,-1.19,16.02,
"Return on Total Assets",15.94,16.78,17.52,18.71,14.93,15.37,15.6,13.04,12.89,12.92,13.53,16.76,12.4,15.66,11.07,-0.41,7.79,3.66,6.92,4.44,4.2,20.06,
"Operating Profit Margin",100.55,100,100.63,100,100,100,100,100,100,100,110.74,100,91.34,117.78,,62.23,3942.01,-27.81,5544.84,-42.14,41.3,-97.12,
"Net Profit Margin",-1.11,0.46,5.73,-0.1,11.23,10.06,96.87,126.57,37.32,30.3,83.4,19.52,69.86,31.47,195.44,-21.49,5925.08,-84.25,5855.56,-77.28,29.04,-499.03,
"Debt : Equity",1.15,1.08,1.05,1.07,1.09,1.16,1.18,0.82,0.84,0.83,0.88,0.59,0.74,0.68,0.64,0.03,0.04,0.07,0.12,0.25,0.14,0.44,
"Current Ratio",0.96,2.22,1.58,3.07,2.61,1.03,0.99,3.9,1.72,3.41,3.59,4.96,6.54,5.89,6.15,2.87,2.72,2.57,1.89,0.73,2.15,0.42,
"Dividend Cover",-0.27,,1.85,,3.14,,26.8,,5.7,,12.91,,,,8.98,,4.32,,4.25,,-2.73,,
"Debtors Collection Period",18.62,14.65,14.11,19.82,22.3,16.91,29.94,22.12,23.43,44.7,29.29,16.52,136.25,90.93,134.84,-69.64,4755.3,-142.33,5136.07,-116.62,-71.95,-323.12,
"Operating Return on Investment",20.07,20.03,20.04,20.99,16.31,16.03,16.34,16.31,13.31,13.64,13.32,24.3,19.35,27.53,11.33,-14.7,0.2,-9,0.16,-7.59,-13.79,-2.51,
"Operating Income : Turnover",100,100,100,100,100,100,100,100,100,100,110.74,100,91.34,117.78,,100,100,100,100,100,100,100,
"Return on Stockholder Funds",1.58,,1.14,,1.11,,1.14,,1.45,,1.51,,,,2.05,,2.06,,1.75,,1.12,,
"NAV%Price",216.67,155.68,161.18,134.33,127.19,129.67,139.64,110.74,85,73.03,66.2,54.37,45.63,38.35,47.3,50.42,66.48,64.12,72,68.67,81.05,119.48,
"Price : Earnings",-58.18,125.12,127.5,83.33,114.29,17.05,13.79,46.55,176.47,67.35,31.7,61.21,85.12,46.94,42,41.38,26.76,53.13,48.39,-13.64,22.09,3.26,
"Profitability %",5.23,16.7,5.58,17.38,13.82,13.64,13.46,11.74,11.14,11.48,10.62,15.24,10.22,13.59,5.13,-9.86,0.12,-5.61,0.1,-4.79,-8.77,-1.97,
"Solvency %",175.25,177.9,180.62,180.39,180.32,176.42,174.39,205.85,202,204.19,201.88,239.49,213.79,215.73,222.81,612.78,614.02,615.53,509.4,362.74,600.6,318.63,
"Int Bearing Debt : Total Assets",0.48,0.47,0.47,0.48,0.48,0.5,0.5,0.42,0.42,0.43,0.45,0.34,0.39,0.37,0.02,0.03,0.01,0.06,0.09,0.18,0.11,0.3,
"Liquidity %",-1.35,5.18,7.02,2.18,1.01,-1.14,6.77,-2.02,-1.58,-4,2.5,26.8,-50.71,-94.26,3.18,30.77,-6.82,18.83,16.96,-48.32,15.57,-1.69,
"EV/Ebitda (Pd)",14.23,201.83,10.23,124.33,,,,,,,,,,,,,,,,,,,
"Cash Flow : Attributable Profit",-0.7,0.51,7.03,0.2,0.06,-0.14,0.53,-0.24,-0.13,-0.81,0.14,7.52,-3.32,-20.44,0.14,-54.68,-0.16,1.67,0.63,-8.7,-2.58,-0.07,
"Loan to value ratio",44.69,49.2,46.7,49.3,49.41,47.7,46.24,,,,,,,,,,,,,,,,
"PEG Ratio",-0.46,0.59,0.6,0.4,0.55,0.07,0.06,1.43,5.43,1.53,0.72,8.21,11.42,2.94,2.63,0.62,0.4,1.78,1.62,-0.08,0.13,0.02,

