"Translation Reserves",82.84,105.118,82.459,64.734,16.849,44.282,62.363,178.834,249.194,115.124,23.055,3.575,10.808,-1.96,-4.401,-3.073,-3.658,-3.925,-6.494,-3.379,,
"Other Capital",60.958,60.958,60.959,60.958,55.184,49.41,49.765,42.875,35.549,30.643,27.094,23.794,18.776,16.336,13.643,11.545,,,,,140,
"Ordinary Shareholders' Interest",260.523,574.641,1321.41,1098.814,2617.695,3841.258,4206.604,3392.174,3267.735,2671.28,2404.5,2176.665,1713.742,1578.905,1217.396,1146.491,1053.02,946.31,879.341,835.917,804.011,
"Minority Interest",-25.611,-22.437,-15.343,-8.239,-1.691,-1.91,1.217,1.098,4.145,3.964,1.994,1.831,1.82,1.086,0.361,0.012,,,,,,
"Total Shareholders' Interest",234.912,552.204,1306.067,1090.575,2616.004,3839.348,4207.821,3393.272,3271.88,2675.244,2406.494,2178.496,1715.562,1579.991,1217.757,1146.503,1053.02,946.31,879.341,835.917,804.011,
"Non-Interest Bearing Loans",,,,,79.618,,87.885,,108.209,,78.149,,,,,,,,,,,
"Interest Bearing Loans",375.011,468.252,949.399,980.827,120.86,112.735,925.008,1045.905,632.333,725.191,544.691,644.76,424.78,27.552,10.114,13.799,11.492,11.182,10.273,7.047,80.949,
"Deferred Tax Liability",66.349,65.382,108.276,72.27,68.795,87.512,23.669,55.795,84.776,90.815,81.449,83.115,29.361,32.1,44.812,45.402,42.756,43.038,31.156,31.492,25.854,
"Retirement Obligation",14.485,14.439,,13.971,,15.598,,,,,,,,,,,,,,,,
"Other Long-Term Liabilities",126.958,17.357,39.658,8.391,41.715,13.474,48.814,8.166,24.743,30.895,43.34,8.073,97.278,437.006,316.876,336.852,80.294,78.35,40.913,46.017,33.55,
"Other Long-Term Liabilities: Instalment sale obligations",,,15.098,,17.8,,24.429,19.401,16.177,22.729,34.967,,,,,,,,,,,
"Other Long-Term Liabilities: Operating Lease Liabilities",,,,,6.569,,,,,,,,,,,,,,,,,
"Other Long-Term Liabilities: Provisions",,,24.56,,17.346,,24.385,8.166,8.566,8.166,8.373,8.073,,,,,,,,,,
"Total Long-Term Liabilities",582.803,565.43,1097.334,1075.459,310.988,229.319,1085.376,1109.866,850.061,846.901,747.629,735.948,551.419,496.658,371.802,396.053,134.542,132.57,82.342,84.556,140.353,
"Creditors and Provisions",910.873,1121.824,1339.942,922.161,1118.71,1466.941,2204.277,1952.588,1528.918,1427.761,813.554,711.728,567.633,499.467,375.632,232.569,229.089,299.816,180.177,170.137,145.319,
"Tax",50.771,50.698,21.059,11.76,5.24,6.04,11.583,5.101,3.55,5.453,27.583,27.1,29.875,38.808,22.97,36.048,17.508,9.914,30.809,14.393,25.792,
"Bank Overdrafts/Short-Term Loans",521.173,667.38,586.958,530.782,522.042,370.774,36.542,38.226,,,,,228.42,,,,,,,,,
"Other Current Liabilities",1711.838,1864.908,1128.364,1701.192,1208.089,1099.205,314.498,257.045,383.166,271.512,550.338,338.371,437.909,163.365,307.224,171.205,240.143,236.343,184.428,355.866,391.247,
"Other Current Liabilities: Advances",,,,,181.792,79.325,112.888,,,,,,,,,,,,,,,
"Other Current Liabilities: Ammounts due to vendors",,,,,,,,,,66.611,,,,,,,,,,,,
"Other Current Liabilities: Amounts due to related parties",,,,,65.323,68.276,145.958,75.912,95.741,,134.304,80.463,,,,108.93,,170.851,,,,
"Other Current Liabilities: Amounts recieved",,,,,,,,,155.826,,52.144,66.145,,,,,,,,,,
"Other Current Liabilities: Bank overdraft",,,,,,,,,,,,,,,,,,2.728,,,,
"Other Current Liabilities: Financial Liabilities",,,,,,,,48.311,,8.892,,,,,,,,,,,,
"Other Current Liabilities: Instalment sale obligations",,,,,12.198,15.838,13.254,18.747,24.486,23.364,24.11,18.392,,,,9.975,,6.852,,,,
"Other Current Liabilities: Operating Lease Liabilities",,,,,3.377,3.377,,,,,,,,,,,,,,,,
"Other Current Liabilities: Other financial liabilities",,,,,945.399,932.389,42.398,,107.113,,339.78,173.371,,,,17.711,,10.029,,,,
"Other Current Liabilities: Pre payments",,,,,,,,114.075,,172.645,,,,,,34.589,,,,,,
"Other Current Liabilities: Prepayments",,,,,,,,,,,,,,,,,,45.883,,,,
"Total Current Liabilities",3194.655,3704.81,3076.323,3165.895,2854.081,2942.96,2566.9,2252.96,1915.634,1704.726,1391.475,1077.199,1263.837,701.64,705.826,439.822,486.74,546.073,395.414,540.396,562.358,
"Total Liabilities",3777.458,4270.24,4173.657,4241.354,3165.069,3172.279,3652.276,3362.826,2765.695,2551.627,2139.104,1813.147,1815.256,1198.298,1077.628,835.875,621.282,678.643,477.756,624.952,702.711,
"Total Equity and Liabilities",4012.37,4822.444,5479.724,5331.929,5781.073,7011.627,7860.097,6756.098,6037.575,5226.871,4545.598,3991.643,3530.818,2778.289,2295.385,1982.378,1674.302,1624.953,1357.097,1460.869,1506.722,

Share/unit data,"Dec 2019","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (4m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Feb 2020","2 Dec 2019","4 Jun 2019","28 Nov 2018","23 May 2018","30 Nov 2017","24 Apr 2017","9 Nov 2016","19 Apr 2016","11 Nov 2015","21 Apr 2015","29 Oct 2014","9 Apr 2014","29 Oct 2013","17 Apr 2013","30 Oct 2012","2 May 2012","27 Oct 2011","13 Apr 2011","28 Oct 2010","18 May 2010",
"Number of Shares in Issue (Actual)",396159000,396159000,265772000,196159000,196255000,196255000,195826000,156966000,156884000,148884000,148594000,146851000,134120000,133999000,118841000,118841000,118841000,113641000,113640900,113640900,93640900,
"Weighted Average Shares in Issue (Actual)",396159000,344789000,265772000,196159000,196255000,189484000,182873000,154912000,152883000,148407000,148272000,136249000,134040000,123533000,118841000,117548000,116240000,113641000,113640900,95997100,93640900,
"Fully Diluted Weighted Average Shares in Issue",396159000,344789000,265772000,196159000,200087000,192275000,186705000,159194000,157130000,152654000,151936000,140223000,135322000,124815000,120748000,119093000,118841000,113641000,113640900,113640900,113640900,
"Market Capitalisation (R'000)",554623,633854,744162,706172,775207,2757383,4490290,4034026,4173114,4868507,3812922,4590562,3165232,2599581,1968007,1562759,1366672,947766,943219,681845,515025,
"Number of Months",4,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,,,,,,,,,,,,,,,,,,820,,

Share statistics,"Dec 2019","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (4m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Feb 2020","2 Dec 2019","4 Jun 2019","28 Nov 2018","23 May 2018","30 Nov 2017","24 Apr 2017","9 Nov 2016","19 Apr 2016","11 Nov 2015","21 Apr 2015","29 Oct 2014","9 Apr 2014","29 Oct 2013","17 Apr 2013","30 Oct 2012","2 May 2012","27 Oct 2011","13 Apr 2011","28 Oct 2010","18 May 2010",
"Earnings Per Share (ZARc)",-71,-398,-456,-853,-612.9,-77.47,111,255,136.4,222.51,110.3,188.78,88.6,138.29,59.02,116.5,47.79,97.75,40.95,79.85,43.93,
"Diluted Earnings Per Share (ZARc)",-71,-398,-456,-853,-612.9,-77.47,108.8,248.14,132.7,216.32,107.6,183.43,87.8,136.87,58.1,116.2,47.8,97.76,40.95,67.5,36.2,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-72,-366,-417,-612,-341.7,-77.94,111.1,255.3,136.3,220.68,110.1,187.81,88.5,137.84,59,116.1,47.8,100.51,40.85,105.2,43.8,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-72,-366,-417,-612,-341.7,-77.94,108.8,248.43,132.6,214.54,107.4,182.5,87.7,136.43,58.1,115.9,47.8,100.51,40.85,88.9,36.1,
"Net Asset Value Per Share (ZARc)",65,150,497.2,560,1333,1956,2149,2162,2085,1797,1620,1483,1279,1179,1025,964,886.07,832.72,773.79,735.58,858.61,
"3 Year Beta",0.54,-0.05,,0.39,-0.09,0.08,0.55,0.76,0.64,0.42,0.45,0.61,0.66,0.41,0.8,0.87,1.28,0.39,0.46,,,
"Cash Generated Per Share",-8.77,-154.87,-105.78,-128.85,-129.96,-136.36,14.09,-266.63,-207.09,-174.77,-378.5,-70.37,-86.46,-136.1,-61.16,-8.18,-16.52,-29.84,-63.26,98.97,47.77,
"Net Asset Value Per Share (Base Currency)",65,150,497.2,560,1333,1956,2149,2162,2085,1797,1620,1483,1279,1179,1025,964,886.07,832.72,773.79,735.58,858.61,
"Price at Period End (Base Currency)",140,160,280,360,395,1405,2293,2570,2660,3270,2566,3126,2360,1940,1656,1315,1150,834,830,600,550,
"JSE Market Price High (ZARc)",170,394,394,1474,1544,2700,2700,3580,3580,3375,3375,3326,2480,2100,1720,1400,1225,920,920,750,600,
"JSE Market Price Low (ZARc)",77,85,250,265,265,1322,2062,2500,2500,2401,2525,1875,1875,1285,1285,840,834,550,550,400,400,
"JSE Market Price at Period End (ZARc)",140,160,280,360,395,1405,2293,2570,2660,3270,2566,3126,2360,1940,1656,1315,1150,834,830,600,550,
"JSE Volume Traded (Actual)",7480419,60625717,40161255,188972003,124601974,90035411,39935409,43203598,23452341,66320009,31121847,69153253,32432520,24576716,15777570,17084508,4667277,6459420,4780853,5493701,4323131,
"JSE Rand Value Traded (Actual)",8568503,173384274,136309912,858754792,638843570,1809553963,929845220,1278091928,729731346,1951410421,912525458,1746747715,751374993,399956765,229074190,204501803,49740485,53483702,39405008,28330949,20921063,
"12 Month HEPS",-316,-366,-796.5,-612,-530.7,-77.94,230.1,255.3,246.88,220.68,209.41,187.81,167.34,137.84,127.3,116.1,107.46,100.51,102.25,105.2,80.5,

Cash flow items,"Dec 2019","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (4m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Feb 2020","2 Dec 2019","4 Jun 2019","28 Nov 2018","23 May 2018","30 Nov 2017","24 Apr 2017","9 Nov 2016","19 Apr 2016","11 Nov 2015","21 Apr 2015","29 Oct 2014","9 Apr 2014","29 Oct 2013","17 Apr 2013","30 Oct 2012","2 May 2012","27 Oct 2011","13 Apr 2011","28 Oct 2010","18 May 2010",
"Cash generated by operations",,,,,,-59.489,,,,,,,,273.341,115.64,226.523,98.129,190.736,79.927,,,
"Working capital changes",,,,,,,,,,,,,,-383.827,-152.808,-225.068,-110.944,-179.735,-145.906,,,
"Cash generated from operations after WC",53.385,-326.388,-133.836,38.243,-96.498,-43.142,152.639,-233.935,,,,,,,,,,,,,,
"Net Cash flow from operating activities",-34.738,-613.523,-281.121,-252.75,-255.06,-267.614,27.584,-418.513,-324.887,-260.203,-562.432,-103.345,-115.961,-182.377,-72.686,-9.719,-19.635,-33.91,-71.889,112.47,44.735,
"Net cash flow from investing activities",-27.955,-58.698,-20.151,-110.934,-38.122,-948.294,-730.288,-72.707,-43.437,-122.152,-102.358,-313.977,-348.692,-60.928,-21.28,-42.789,-22.632,-58.567,-9.214,-20.475,-9.913,
"Net cash flow from financing activities",-96.184,735.716,760.843,385.67,92.585,640.581,696.985,563.925,357.122,-89.167,166.747,655.355,277.305,343.257,-9.995,320.87,55.806,-5.256,-47.896,-77.921,13.244,
"Net increase(decrease) in cash & cash equivalents",-137.916,57.626,459.571,51.218,-200.597,-575.327,-5.718,72.705,-11.202,-471.522,-498.043,444.723,-187.348,99.952,-103.961,268.362,13.492,-97.733,-128.999,14.074,21.578,
"Cash & Cash Equivalent beginning of period",98.288,40.662,40.662,-10.556,-10.556,557.926,557.925,482.477,482.477,948.984,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",20.961,-5.869,15.626,29.232,-7.497,6.845,-4.111,2.743,,5.015,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",-39.628,98.288,515.859,40.662,-218.65,-10.556,548.096,577.925,480.762,482.477,,,,,,,,,,,,

Ratios,"Dec 2019","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (4m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Feb 2020","2 Dec 2019","4 Jun 2019","28 Nov 2018","23 May 2018","30 Nov 2017","24 Apr 2017","9 Nov 2016","19 Apr 2016","11 Nov 2015","21 Apr 2015","29 Oct 2014","9 Apr 2014","29 Oct 2013","17 Apr 2013","30 Oct 2012","2 May 2012","27 Oct 2011","13 Apr 2011","28 Oct 2010","18 May 2010",
"Return on Capital Employed",-104.24,-120.16,-101.54,-77.47,-82.18,-3.7,7.68,8.72,10.13,9.41,10.38,8.86,10.58,8.26,8.87,8.88,9.36,10.3,9.68,8.33,8.71,
"Return on Shareholder Funds",-362.86,-243.2,-186.85,-153.86,-91.95,-3.92,9.66,11.58,12.76,12.39,13.6,11.85,13.98,10.86,11.58,11.94,10.55,11.74,10.58,9.17,10.23,
"Return on Total Assets",-25.52,-31.22,-52.73,-33.18,-60.4,-2.57,7.56,6.94,9.33,8.79,10.26,8.85,9.92,9.51,10.76,12.63,13.09,13.7,15.03,11.41,11.65,
"Gross Profit Margin",22.23,29.84,-27.52,-23.9,-15.07,13.66,23.71,21.76,23.07,21.8,23.16,22.35,23.93,24.99,26.63,28.14,26.56,28.33,25.37,27.93,26.28,
"Operating Profit Margin",-19.51,-31.23,-96.99,-37.7,-104.53,-2.13,10.49,8.88,11.4,9.93,10.66,10.07,10.91,11.47,10.65,11.93,10.32,11.02,9.38,9.5,10.11,
"Net Profit Margin",-29.52,-42.01,-102.05,-53.32,-92.25,-3.36,7.52,8.72,9.92,9.16,9.83,9.76,9.04,8.38,7.23,8.81,7.28,7.68,6.84,6.23,6.54,
"Debt:Equity (excl non-int debt)",4.7,2.23,1.29,1.47,0.29,0.16,0.25,0.34,0.23,0.32,0.28,0.34,0.45,0.31,0.31,0.35,0.13,0.14,0.09,0.1,0.17,
"Interest Bearing Debt as % of Long-Term Finance",61.48,45.89,42.09,47.35,4.42,2.85,18.02,23.56,16.2,21.33,18.46,22.84,19.85,1.71,0.82,1.19,1.08,1.17,1.15,0.84,9.15,
"Interest Cover",-1.99,-3.8,-9.53,-5.32,-11.45,-0.89,4.14,3.74,5.18,6.29,7.62,7,7.55,14.51,16.51,-69.4,48.86,32.39,-95.67,16.15,9.7,
"Quick Ratio",0.58,0.73,1.05,0.95,1.12,1.38,2,2.1,2.11,2.02,2.1,2.41,1.78,2.59,1.99,2.49,1.67,1.41,1.35,1.18,1.17,
"Current Ratio",0.67,0.81,1.14,1.05,1.21,1.46,2.07,2.16,2.17,2.08,2.17,2.48,1.85,2.72,2.09,2.64,1.76,1.48,1.45,1.24,1.24,
"Debtors Collection Period",58.59,60.8,71.93,71.81,62.6,43.69,36.25,30.72,24.21,24.82,30.16,27.21,16.44,16.98,10.48,13.41,11.11,12.9,6.89,17.79,19.07,
"Stock Turn",11.22,13.18,10.24,11.85,11.64,16.25,21.86,26.21,26.55,25.84,26.95,26.82,21.24,16.41,19.78,16.92,25.28,25.76,24.96,25.77,25.59,
"Price : Earnings",-0.44,-0.44,-0.35,-0.59,-0.74,-18.03,9.97,10.07,10.77,14.82,12.25,16.64,14.1,14.07,13.01,11.33,10.7,8.3,8.12,5.7,6.83,
"Sales Per Share (Base Currency)",723.51,918.99,894.51,1598.97,1328.86,2305.67,2951.67,2925.3,2748.93,2428.43,2242.99,1934.48,1961.47,1649.28,1631.88,1321.61,1313.7,1272.04,1196.81,1281.03,1343.66,
"Price/Sales Per Share",0.19,0.17,0.31,0.23,0.3,0.61,0.78,0.88,0.97,1.35,1.14,1.62,1.2,1.18,1.01,0.99,0.88,0.66,0.69,0.47,0.41,
"Price/Net Asset Value",2.15,1.07,0.56,0.64,0.3,0.72,1.07,1.19,1.28,1.82,1.58,2.11,1.85,1.65,1.62,1.36,1.3,1,1.07,0.82,0.64,
"Price/Cash Flow",-47.89,-1.03,-5.29,-2.79,-6.08,-10.3,325.57,-9.64,-25.69,-18.71,-13.56,-44.42,-54.59,-14.25,-54.15,-160.76,-139.23,-27.95,-26.24,6.06,23.03,
"NAV%Price",46.43,93.75,177.57,155.56,337.47,139.22,93.72,84.12,78.38,54.95,63.13,47.44,54.19,60.77,61.9,73.31,77.05,99.85,93.23,122.6,156.11,
"Liquidity%",-2.76,-14.37,-13.47,-5.96,-16.12,-8.44,1.51,-12.45,-23.49,-10.2,-52.59,-5.7,-12.78,-15.22,-13.49,-1.16,-6.32,-5,-30.09,18,12.73,
