"Income Before Tax",-117411,7598,9231,20959,15704,11289,30008,13070,23718,14555,45593,29568,45113,21085,39706,18515,35703,20201,29416,11110,23372,
"Taxation",-26139,3092,3157,5057,5558,3562,8495,3719,8691,6277,14431,9406,14696,7900,12595,5939,11501,5927,9196,3953,6985,
"Profit For The Period",-91272,4506,6074,15902,10146,7727,21513,9351,15027,8278,31162,20162,30417,13185,27111,12576,24202,14274,20220,7157,16387,
"Income Attributable To Minority Interests",-163,453,1776,1162,1417,826,1139,675,1802,966,1446,617,837,475,837,419,621,380,426,183,446,
"Attributable Income Before Extraordinary Items",-91109,4053,4298,14740,8729,6901,20374,8676,13225,7312,29716,19545,29580,12710,26274,12157,23580,13894,19794,7601,15941,
"Income Attributable To Equity Holders",-91109,4053,4298,14740,8729,6901,20374,8676,13225,7312,29716,19545,29580,12710,26274,12157,23580,13894,19794,7601,15941,
"Total Comprehensive Income/Loss for the period",-67354,2605,7162,19775,16160,4392,13325,3669,27734,27828,34173,,34855,,,,,,,,,
"Headline Earnings (Cont Ops)",-7285,3670,18941,14324,16798,10805,21465,9235,25284,14826,30357,19521,36640,18375,31869,14522,25922,14161,20326,7775,15878,
"Enterprise Value (EV)",260236.34,321520.956,347420.187,387398,415242.066,366147.54,310116.7,326039.22,303252.166,298091.12,300216,271107.409,403240.416,332833.55,275643.152,239884.36,220334.52,259774.55,232892.748,236894.716,186762.42,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"17 Aug 2020","24 Feb 2020","28 Oct 2019","25 Feb 2019","20 Aug 2018","26 Feb 2018","21 Aug 2017","27 Feb 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","12 Sep 2011","7 Mar 2011","13 Sep 2010",
"Fixed Assets",232272,365823,361313,365559,332818,301730,289507,272296,259065,234790,197799,179749,162769,151061,140854,128203,118326,122003,108997,97211,93541,
"Right-of-use Asset",13816,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",11812,10276,9866,10961,10991,9679,,12024,13118,15088,11870,11492,10157,10897,11324,11003,12159,3718,3071,2978,3573,
"Goodwill",2800,3299,3357,2792,2687,2355,2361,2428,2680,2945,2293,575,644,631,574,591,,792,747,701,738,
"Intangible Assets",,,,,,,,,,,,1669,1882,1551,1418,1198,,1104,1265,1101,1193,
"Deferred Tax Asset",31665,9686,8563,4302,4096,3414,3082,3301,3389,2308,1752,1932,3143,2435,2318,1377,,1241,1101,1003,1099,
"Other Assets",8828,24807,8854,8515,7386,4469,16035,5152,4329,3831,3207,3589,4298,3859,3615,2870,5928,3273,2483,2810,2006,
"Other Assets: Equity accounted investments",,,,,,,11813,,,,,,,,,,,,,,,
"Other Assets: Other",,,,,,,,,,,2617,3021,3811,,3208,,5615,,,,,
"Other Assets: Other assets",,,,,,,,4527,,3193,,,,,,,,,,,,
"Other Assets: Other Long-term assets",8361,7181,7580,7223,5888,3857,3600,,3715,,,,,,,,,2997,2218,2042,1828,
"Other Assets: Post-employment medical obligations",467,,,,,,,,,,,,,,,,,,,,,
"Other Assets: Post-retirement benefit assets",,1151,1274,1292,1498,612,622,625,614,638,590,568,487,,407,,313,276,265,768,178,
"Other Assets: Right-of-use assets",,16475,,,,,,,,,,,,,,,,,,,,
"Total Fixed Assets",301193,413891,391953,392129,357978,321647,310985,295201,282581,258962,216921,199006,182893,170434,160103,145242,136413,132131,117664,105804,102150,
"Stock",27801,30475,29646,31203,29364,28903,25374,24261,23798,24667,23141,24389,26758,26241,22619,22353,18920,21712,18512,16337,16472,
"Debtors",30516,25724,29308,30515,33031,32996,30179,28471,30913,31659,29973,26560,30374,27352,28340,25210,25643,23975,23174,20487,20474,
"Cash",34739,12674,15877,15876,17128,16493,29446,27665,52316,61581,53351,49452,38400,29604,31303,25909,16163,8857,14716,13330,14870,
"Other Current Assets",84913,3581,3184,2738,1734,6838,2955,1419,1106,1356,213,1289,1839,3252,3800,895,444,8568,3379,2650,1907,
"Other Current Assets: Assets held for sale",,,,,,,,,,,,,,,,,,343,54,121,16,
"Other Current Assets: Cash restricted for use",,,,,,,,,,,,,,,,,,7817,3303,,1841,
"Other Current Assets: Restricted Cash",,,,,,,,,,,,,,,,,,,,2489,,
"Other Current Assets: Short-term Financial Assets",,,,,,,,,,,,,,,,,,408,22,40,50,
"Total Current Assets",177969,72454,78015,80332,81257,85230,87954,81816,108133,119263,106678,101690,97371,86449,86062,74367,61170,63112,59781,52804,53723,
"Total Assets",479162,486345,469968,472461,439235,406877,398939,377017,390714,378225,323599,300696,280264,256883,246165,219609,197583,195243,177445,158608,155873,
"Ordinary Shareholders' Interest",154307,222645,219910,235997,222985,210950,211711,205135,206997,211341,191610,183988,170977,158212,149583,132390,125196,119391,107171,95876,93915,
"Minority Interest",4941,6001,5885,6241,5623,5972,5523,5451,5421,5167,4873,4176,3792,3512,3310,2956,2746,2788,2689,2550,2510,
"Total Shareholders' Interest",159248,228646,225795,242238,228608,216922,217234,210586,212418,216508,196483,188164,174769,161724,152893,135346,127942,122179,109860,98426,96425,
"Interest Bearing Loans",163336,137226,134795,121229,96691,78675,74312,74707,78015,66343,39269,32386,23419,21893,21340,19776,11589,14162,14356,14319,14111,
"Deferred Tax Liability",20450,28791,27586,28773,25908,27312,25860,25483,23691,26372,22570,21900,18246,17895,15572,14331,13180,13316,11961,11189,9987,
"Retirement Obligation",14691,12850,12708,12141,11900,11374,11069,11184,12703,11114,10071,10577,9294,8783,8813,,6810,6150,5160,4529,5120,
"Share Incentive Scheme",,,,,,,,,,,,,,,,7761,,,,,,
"Other Long-Term Liabilities",28319,20676,19986,16904,16172,18079,18291,18342,22285,17445,13864,12014,15542,12935,12553,11105,10518,9848,8834,8007,7361,
"Other Long-Term Liabilities: Deferred Income",,,,,,,,,,,,,,,,,,,,360,,
"Other Long-Term Liabilities: Financial Liabilities",,,,,,,,,,,,,,,,,,,,59,,
"Other Long-Term Liabilities: Long-term deferred income",,,,,,,,,,,,,,,,,,404,498,,273,
"Other Long-Term Liabilities: Long-term financial liabilities",,,,,,,,,,,,,,,,,,39,103,,75,
"Other Long-Term Liabilities: Long-term Provisions",,,,,,,,,,,,,,,,,10518,9405,8233,,7013,
"Other Long-Term Liabilities: Provisions",,,,,,,,,,,,,,,,,,,,7588,,
"Total Long-Term Liabilities",226796,199543,195075,179047,150671,135440,129532,129716,136694,121274,85774,76877,66501,61506,58278,52973,42218,43476,40311,38044,36579,
"Creditors and Provisions",,,,,,,,,,,,,,,,,25912,,,,,
"Bank Overdrafts/Short-Term Loans",44113,1384,3841,10349,16724,18392,10581,2374,2136,3054,3650,3453,3016,2659,2313,8620,1383,3381,1811,1452,1661,
"Bank Overdrafts/Short-Term Loans: Bank 0verdraft and BA",,,,,,,,,,,,,,,,,,,,213,,
"Bank Overdrafts/Short-Term Loans: Bank overdraft",,,,,,,,,,,,,,,,,,284,209,,119,
"Bank Overdrafts/Short-Term Loans: short -term debt",,,,,,,,,,,,,,,,,,3097,1602,,1542,
"Bank Overdrafts/Short-Term Loans: Short-term Borrowings",,,,,,,,,,,,,,,,,,,,1239,,
"Other Current Liabilities",49005,56772,45257,40827,43232,36123,41592,34341,39466,37389,37692,32202,35978,30994,32681,22670,1511,26207,25463,20686,21208,
"Other Current Liabilities: Financial Liabilities",,,,,,,,,,,,,,,,,,,,289,,
"Other Current Liabilities: Liabilities held-for-sale",,,,,,,,,,,,,,,,,,36,,,,
"Other Current Liabilities: Liabilities in disposal groups held for sale",,,,,,,,,,,,,,,,,,,,4,4,
"Other Current Liabilities: Other",,,,,,,,,,,,,,,,,,,,20393,,
"Other Current Liabilities: Other liabilities",,,,,,,,,,,,,,,,,27460,26044,25327,,20847,
"Other Current Liabilities: short-term financial liabilities",,,,,,,,,,,,,,,,,135,127,136,,357,
"Total Current Liabilities",93118,58156,49098,51176,59956,54515,52173,36715,41602,40443,41342,35655,38994,33653,34994,31290,27423,29588,27274,22138,22869,
"Total Liabilities",319914,257699,244173,230223,210627,189955,181705,166431,178296,161717,127116,112532,105495,95159,93272,84263,69641,73064,67585,60182,59448,
"Total Equity and Liabilities",479162,486345,469968,472461,439235,406877,398939,377017,390714,378225,323599,300696,280264,256883,246165,219609,197583,195243,177445,158608,155873,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"17 Aug 2020","24 Feb 2020","28 Oct 2019","25 Feb 2019","20 Aug 2018","26 Feb 2018","21 Aug 2017","27 Feb 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","12 Sep 2011","7 Mar 2011","13 Sep 2010",
"Number of Shares in Issue (Actual)",624700000,624700000,624700000,624600000,623100000,653000000,679800000,679800000,679800000,679800000,679500000,650900000,650600000,649900000,648800000,646200000,644800000,644100000,642600000,669700000,667700000,
"Treasury Shares",,,,,,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,8800000,
"Weighted Average Shares in Issue (Actual)",616600000,616600000,616600000,616200000,612200000,611500000,610700000,610700000,610700000,610600000,610100000,610100000,609000000,608700000,605700000,604900000,603200000,602700000,600400000,599600000,597600000,
"Fully Diluted Weighted Average Shares in Issue",621030000,620300000,620300000,620500000,615900000,613800000,612400000,610900000,610700000,610600000,610200000,617500000,620800000,609500000,606800000,607100000,616200000,615000000,614500000,614400000,615500000,
"Market Capitalisation (R'000)",82585340,189583956,218776187,265455000,313332066,279601540,249146700,271172220,269996166,285108120,305775000,280544409,411413416,334373550,279983152,234441360,220779520,248300550,228752748,231903716,183350420,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",31001,31363,31429,31430,31270,31000,30900,30300,30100,30369,,32495,33400,33761,,,,,,33550,33339,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"17 Aug 2020","24 Feb 2020","28 Oct 2019","25 Feb 2019","20 Aug 2018","26 Feb 2018","21 Aug 2017","27 Feb 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","12 Sep 2011","7 Mar 2011","13 Sep 2010",
"Earnings Per Share (ZARc)",-14745,656,697,2392,1426,1129,3336,1421,2166,1197,4871,3204,4857.14,2088.06,4338,2009.75,3910,2305.29,3297,1267.68,2667.5,
"Diluted Earnings Per Share (ZARc)",-14745,653,693,2376,1418,1125,3327,1420,2166,1197,4870,3195,4827,2085,4330,2002,3895,2291,3285,1269,2654,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-1179,594,3072,2325,2744,1767,3515,1512,4140,2428,4976,3200,6016,3019,5262,2401,4228,2350,3385,1296.7,2656.63,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-1179,591,3054,2308,2727,1760,3505,1512,4140,2428,4975,3192,5964,3004,5253,2389,4207,2334,3372,1298,2644,
"Interim Dividend (ZARc)",,,590,590,500,500,480,480,570,570,700,700,800,800,570,570,570,570,310,310,280,
"Final Dividend (ZARc)",,,,,790,,780,,910,,1150,,1350,,1330,,1180,,990,,770,
"Dividend Per Share (ZARc)",,,590,590,1290,500,1260,480,1480,570,1850,700,2150,800,1900,570,1750,570,1300,310,1050,
"Distributions Per Share (ZARc)",,,590,590,1290,500,1260,480,1480,570,1850,700,2150,800,1900,570,1750,570,1300,310,1050,
"Net Asset Value Per Share (ZARc)",24700.98,35640.31,35380,37970,35960,34610,34827,33745,34051,34766,31536,30291,28168,26095,24712,21966,20827,19879,17889,16038,14065.45,
"3 Year Beta",4.78,1.85,1.53,1.49,1.38,1.49,1.37,1.28,1.36,1.39,1.23,1.08,0.92,1,1.02,0.91,0.87,0.97,1.12,1.09,1.08,
"Cash Generated Per Share",4759.08,2139.59,5113.33,2761.29,4113.14,769.53,4043.98,1154.31,4991.91,2180.35,6024.43,3601.78,6759.15,2451.92,5593.71,1363.51,4147.18,1816.64,4017.43,1206.96,2325.75,
"Net Asset Value Per Share (Base Currency)",24700.98,35640.31,35380,37970,35960,34610,34827,33745,34051,34766,31536,30291,28168,26095,24712,21966,20827,19879,17889,16038,14065.45,
"Price at Period End (Base Currency)",13220,30348,35021,42500,50286,42818,36650,39890,39717,41940,45000,43101,63236,51450,43154,36280,34240,38550,35598,34628,27460,
"JSE Market Price High (ZARc)",35721,35721,58580,58580,50603,44773,43620,41914,49747,47300,64899,64899,65299,52098,45698,39802,41150,39498,40355,34628,31800,
"JSE Market Price Low (ZARc)",2077,23393,34300,40101,36440,36440,34655,35495,35400,35509,36000,38650,41800,41800,33321,33321,30050,30050,27003,27003,25556,
"JSE Market Price at Period End (ZARc)",13220,30348,35021,42500,50286,42818,36650,39890,39717,41940,45000,43101,63236,51450,43154,36280,34240,38550,35598,34628,27460,
"JSE Volume Traded (Actual)",1047870082,275523217,419872273,218547816,377021693,188161644,513437425,276683093,497508793,236263155,468948676,199110595,305425675,159455895,381928898,181806498,392492015,207642859,385646996,161115226,527199519,
"JSE Rand Value Traded (Actual)",155600623152,80107840618,191898713275,109364927181,158022149209,75329237484,197616356939,105277758510,210932321679,97795062409,223003246453,106925511387,160731317449,77036674930,146931301045,66300687009,141685202411,71702816876,131804994137,49628514737,152479605879,
"12 Month HEPS",-1179,1341,3072,3302,2744,3770,3515,3224,4140,4204,4976,6197,6016,5880,5262,4279,4228,4438.3,3385,2886.33,2656.63,
"12 Month Dividend",,,590,1380,1290,1290,1280,1390,1390,1480,1720,1850,2050,2150,2130,1900,1750,1750,1560,1300,1080,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"17 Aug 2020","24 Feb 2020","28 Oct 2019","25 Feb 2019","20 Aug 2018","26 Feb 2018","21 Aug 2017","27 Feb 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","12 Sep 2011","7 Mar 2011","13 Sep 2010",
"Cash generated by operations",42384,19633,51398,24768,42877,14010,44069,16836,54673,26680,61783,33964,65449,28108,51906,18719,40861,22658,,15093,27338,
"Working capital changes",,,,,,,,,2317,-793,5439,1806,-2143,,-3278,,-3842,-3288,,,,
"Net Cash flow from operating activities",29730,13366,31943,17247,25629,5025,27491,7847,33935,14822,40936,23444,43975,15935,36292,8811,26741,11701,25816,8083,15529,
"Net cash flow from investing activities",-38550,-23931,-56412,-31682,-53979,-30736,-56677,-29644,-71034,-31995,-42085,-20743,-37813,-17487,-30833,-14235,-26523,-14651,-24465,-9141,-16704,
"Net cash flow from financing activities",25112,7273,23131,12818,15112,12988,9536,-630,29178,15818,13065,6601,909,-539,8516,14338,-1221,519,288,419,-2701,
"Dividends paid",-841,-345,-11475,-5454,-8677,-5209,-9617,-5650,-10680,-7140,-12739,-8376,-13248,-8357,-10787,-7267,-9600,-6090,-6614,-4713,-5360,
"Net increase(decrease) in cash & cash equivalents",19899,-3160,-1176,-1269,-12284,-12979,-22857,-24589,-852,7930,15011,10900,7526,-1637,14558,9106,28,-1420,1218,-986,-4000,
"Cash & Cash Equivalent beginning of period",15819,15819,17039,17039,29323,29323,52180,52180,53032,53032,38021,,30555,,,,,,,,,
"Cash & Cash Equivalent acquired/disposed",,,,,,-17,,,,,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",3607,132,162,348,954,-256,-3207,,,,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",34094,12670,15819,15770,17039,16327,29323,27562,52180,60962,53032,,38021,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"17 Aug 2020","24 Feb 2020","28 Oct 2019","25 Feb 2019","20 Aug 2018","26 Feb 2018","21 Aug 2017","27 Feb 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","12 Sep 2011","7 Mar 2011","13 Sep 2010",
"Return on Capital Employed",-23.64,2.1,1.44,7.55,2.68,4.39,6.2,5.5,4.3,4.9,11.04,15.21,12.61,11.81,12.84,13.36,14.22,17.23,13.46,11.41,12.32,
"Return on Shareholder Funds",-57.31,3.94,2.69,13.13,4.44,7.12,9.9,8.88,7.07,7.65,15.86,21.43,17.4,16.31,17.73,18.58,18.92,23.37,18.41,15.82,16.99,
"Return on Total Assets",-24.65,3.15,1.98,8.93,3.6,5.58,7.57,6.98,6.11,7.76,14.19,19.81,16.24,16.56,16.26,17,18.07,20.9,16.77,14.97,16.86,
"Gross Profit Margin",,,,,,,,,,,,,,,,,,35.25,36.49,36.19,35.23,
"Operating Profit Margin",-58.14,9.56,4.24,19.35,8.98,12.5,17.77,15.72,13.72,16.9,24.02,28.41,20.56,19.72,22.83,22.89,19.95,24.58,21.03,17.88,19.58,
"Net Profit Margin",-47.86,4.09,2.11,14.32,4.81,7.83,11.82,10.22,7.65,8.66,16.04,19.58,14.59,12.93,15.47,15.22,14.82,16.68,13.9,11.31,13.04,
"Debt:Equity (excl non-int debt)",1.7,0.88,0.88,0.78,0.73,0.71,0.64,0.63,0.65,0.57,0.46,0.43,0.4,0.4,0.4,0.46,0.34,0.38,0.38,0.4,0.4,
"Interest Bearing Debt as % of Long-Term Finance",50.63,37.51,37.38,33.35,29.72,26.62,25.49,26.19,26.86,23.46,16.66,14.68,11.82,11.92,12.25,12.75,8.31,10.39,11.56,12.7,12.77,
"Interest Cover",-17.35,4.21,18.5,-118.54,7.98,22.17,18.05,22.17,45.55,39.54,46.54,60.86,59.11,43.16,34.05,32.58,31.53,37.64,36.26,27.25,14.3,
"Quick Ratio",1.61,0.72,0.99,0.96,0.87,1.03,1.2,1.57,2.03,2.34,2.02,2.17,1.81,1.79,1.81,1.66,1.54,1.4,1.51,1.65,1.63,
"Current Ratio",1.91,1.25,1.59,1.57,1.36,1.56,1.69,2.23,2.6,2.95,2.58,2.85,2.5,2.57,2.46,2.38,2.23,2.13,2.19,2.39,2.35,
"Dividend Cover",,,1.18,4.05,1.11,2.26,2.65,2.96,1.46,2.1,2.63,4.58,2.26,2.61,2.28,3.53,2.23,4.04,2.54,4.09,2.54,
"Dividend Cover (HEPS)",,,5.21,3.94,2.13,3.53,2.79,3.15,2.8,4.26,2.69,4.57,2.8,3.77,2.77,4.21,2.42,4.12,2.6,4.18,2.53,
"Debtors Collection Period",58.51,47.34,52.55,54.1,66.44,68.31,63.89,61.2,65.24,68.4,59.05,48.55,54.7,50.8,60.89,57.62,58.82,52.52,59.38,55.61,61.13,
"Stock Turn",,,,,,,,,,,,,,,,,,4.97,4.89,5.25,4.81,
"Price : Earnings",-11.21,22.63,11.4,12.87,18.33,11.36,10.43,12.37,9.59,9.98,9.04,6.96,10.51,8.75,8.2,8.48,8.1,8.69,10.52,12,10.34,
"Sales Per Share (Base Currency)",30873.66,32166.72,33015.89,33412.53,29640.8,28831.73,28231.05,27802.52,28318.65,27669.51,30366.5,32728.08,33281.28,32287.83,28048.7,26401.06,26378.32,27643.27,23723.52,22425.62,20457.83,
"Price/Sales Per Share",0.43,0.94,1.06,1.27,1.7,1.49,1.3,1.43,1.4,1.52,1.48,1.32,1.9,1.59,1.54,1.37,1.3,1.39,1.5,1.54,1.34,
"Price/Net Asset Value",0.54,0.85,0.99,1.12,1.4,1.24,1.05,1.18,1.17,1.21,1.43,1.42,2.24,1.97,1.75,1.65,1.64,1.94,1.99,2.16,1.95,
"Price/Cash Flow",2.78,28.37,6.85,30.78,12.23,111.28,9.06,69.11,7.96,38.47,7.47,23.93,9.36,41.97,7.71,53.22,8.26,42.44,8.86,57.38,11.81,
"NAV%Price",186.85,117.44,101.03,89.34,71.51,80.83,95.03,84.6,85.73,82.89,70.08,70.28,44.54,50.72,57.26,60.55,60.83,51.57,50.25,46.32,51.22,
"Liquidity%",9.29,10.37,13.08,14.98,12.17,5.29,15.13,9.43,19.03,18.33,32.2,41.67,41.68,33.49,38.91,20.91,38.4,32.03,38.2,26.86,26.12,
"Cash Flow:Attributable Profit",-0.33,6.6,7.43,2.34,2.94,1.46,1.35,1.81,2.57,4.05,1.38,2.4,1.49,2.51,1.38,1.45,1.13,1.97,1.45,1.96,0.97,
"Cash/Equity (%)",21.81,5.54,7.03,6.55,7.49,7.6,13.55,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",-2.98,15.49,13.02,,12.05,,6.42,,,,,,,,,,,,,,,
"PEG Ratio",0.31,-1.91,-0.96,-1.13,-1.61,-5.46,-5.01,2.09,1.62,0.68,0.61,0.36,0.55,0.91,0.85,0.58,0.55,0.73,0.89,0.93,0.8,

