"Interest Received",247.321,144.003,257.578,63.142,33.421,53.854,21.796,2.119,3.305,11.234,16.976,3.354,12.401,7.808,19.935,4.768,17.334,3.175,20.966,2.144,5.897,4.411,
"Interest Paid",31.759,16.713,34.399,13.515,30.839,12.091,27.552,12.58,26.194,11.069,19.695,10.367,19.164,9.985,20.347,9.048,19.251,6.798,13.967,3.851,11.025,6.636,
"Net Interest Paid/(Received)",-215.562,-127.29,-223.179,-49.627,-2.582,-41.763,5.756,10.461,22.889,-0.165,2.719,7.013,6.763,2.177,0.412,4.28,1.917,3.623,-6.999,1.707,5.128,2.225,
"Income From Associates Before Tax",74.819,34.733,63.634,52.916,57.914,29.377,30.732,9.07,0.242,,-0.316,,-6.179,-4.005,-8.039,-4.35,-9.211,-3.628,-8.521,-3.698,-6.596,-3.365,
"Income Before Tax",111.155,138.926,-2388.102,-593.01,6010.65,188.966,631.338,585.382,287.74,73.768,185.747,45.923,108.192,32.74,58.665,24.243,48.13,19.342,36.5,8.429,21.085,7.135,
"Taxation",92.275,20.985,-996.841,-1040.524,1062.789,30.631,143.74,136.781,79.332,16.261,36.491,10.624,5.759,13.22,28.313,8.094,29.931,12.419,7.295,1.762,12.51,2.579,
"Profit For The Period",18.88,117.941,-1391.261,447.514,4947.861,158.335,487.598,448.601,208.408,57.507,149.256,35.299,102.433,19.52,30.352,16.149,18.199,6.923,29.205,6.667,8.575,4.556,
"Income Attributable To Minority Interests",8.894,60.007,102.09,80.185,115.33,19.202,51.583,-6.631,-8.096,-11.484,-3.641,-5.918,5.631,1.303,0.618,0.015,0.246,-2.236,1.736,-1.341,0.614,0.173,
"Attributable Income Before Extraordinary Items",9.986,57.934,-1493.351,367.329,4832.531,139.133,436.015,455.232,216.504,68.991,152.897,41.217,96.802,18.217,29.734,16.134,17.953,9.159,27.469,8.008,7.961,4.383,
"Extraordinary Profit",-0.515,0.095,-0.254,,159.533,,41.07,,0.119,,,,,,,,,,-1.165,-1.165,0.215,-0.898,
"Extraordinary Profit: Discontinued Operations",-0.515,,-0.254,,159.533,,41.07,,0.119,,,,,,,,,,-1.165,-1.165,0.215,-0.898,
"Income Attributable To Equity Holders",9.471,58.029,-1493.605,367.329,4992.064,139.133,477.085,455.232,216.623,68.991,152.897,41.217,96.802,18.217,29.734,16.134,17.953,9.159,26.304,6.843,8.176,3.485,
"Total Comprehensive Income/Loss for the period",18.365,118.036,-1391.515,447.514,5107.394,8411.933,528.668,448.601,208.527,57.507,149.256,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",4.554,60.402,495.565,86.703,34.745,196.825,466.232,455.516,211.811,68.897,152.615,52.684,78.552,18.226,29.829,16.219,18.35,9.166,34.181,6.642,12.898,1.12,
"Enterprise Value (EV)",-17.762,310.34,133.229,933.568,2602.171,5244.267,2145.434,2268.953,1731.968,1683.845,1513.211,871.07,596.926,414.124,357.576,427.078,383.121,428.765,345.077,329.72,190.444,183.184,

Balance sheet (ZAR million),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"25 Nov 2020","18 Jun 2020","23 Dec 2019","9 May 2019","13 Nov 2018","22 May 2018","7 Nov 2017","11 May 2017","26 Oct 2016","4 May 2016","4 Nov 2015","22 Apr 2015","4 Nov 2014","22 Apr 2014","5 Nov 2013","18 Apr 2013","6 Nov 2012","17 Apr 2012","3 Nov 2011","20 Apr 2011","3 Nov 2010","11 May 2010",
"Fixed Assets",547.932,533.149,521.176,478.409,324.229,196.313,154.527,152.387,147.086,151.712,153.422,140.188,138.266,129.239,126.89,139.792,135.5,139.786,143.443,131.902,138.193,142.425,
"Right-of-use Asset",84.828,,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",866.367,850.962,825.52,818.918,5575.997,809.936,780.559,775.167,0.169,,0.009,,,108.377,112.382,116.606,120.956,126.564,130.192,135.016,138.179,155.766,
"Investments and Loans",18.963,9.324,0.033,120.123,11.808,0.033,8.399,10.082,9.611,,5.282,,,,,,,,,,,,
"Goodwill",181.772,219.946,219.093,1935.036,86.201,77.983,82.94,81.07,56.832,56.832,56.832,55.469,55.469,37.325,37.325,34.191,34.191,34.191,34.191,51.549,51.548,57.642,
"Intangible Assets",290.787,293.203,293.309,323.438,277.853,384.56,384.027,339.424,338.64,329.365,339.697,319.747,336.367,11.868,12.783,14.573,15.642,19.714,20.696,20.793,22.06,24.176,
"Deferred Tax Asset",99.847,144.012,97.874,32.008,9.158,12.349,17.578,14.718,17.31,14.46,16.162,11.156,11.901,13.742,17.498,23.556,25.219,23.28,24.804,18.193,24.956,31.991,
"Other Assets",580.625,121.799,544.18,423.292,419.905,496.768,427.183,429.803,858.371,720.962,525.115,478.065,427.173,449.74,380.644,392.494,316.725,253.659,236.337,212.163,175.121,113.314,
"Other Assets: Investment in Joint Venture",,,,,,,,,,,,,,,,,,,,,0.05,,
"Other Assets: Investment in Joint Ventures",,,,,,,,,,,,,,,,,,,,0.05,,0.05,
"Other Assets: Loans to Associates",,,,,,,,,,,,,,,,,,45.668,39.111,25.474,17.9,,
"Other Assets: Operating Lease Assets",,,,,,,,,,,,,,,,,2.274,,,,,,
"Other Assets: Other financial assets",,,,,,,,,,718.791,,477.773,426.947,403.143,380.644,330.525,314.451,207.991,197.226,186.639,,113.264,
"Other Assets: Other Loans",,,,,,,,,,,,,,46.597,,61.969,,,,,,,
"Other Assets: other non-cuurent assets",,,,,,,,,,,,,,,,,,,,,157.171,,
"Other Assets: Pre payments",,,,,,,,,,2.171,,0.292,,,,,,,,,,,
"Other Assets: Prepayments",,,,,,,,,,,,,0.226,,,,,,,,,,
"Long-Term Receivables",25.189,733.84,0.35,,,53.348,,,,,,,2.065,,38.763,2.424,25.322,2.029,1.689,1.459,,,
"Total Fixed Assets",2696.31,2906.235,2501.535,4131.224,6705.151,2031.29,1855.213,1802.651,1428.019,1273.331,1096.519,1004.625,971.241,750.291,726.285,723.636,673.555,599.223,591.352,571.075,551.275,525.314,
"Stock",187.1,215.164,222.929,178.028,56.978,69.421,64.181,48.106,45.439,43.622,31.503,26.174,22.305,30.024,17.765,25.234,17.851,20.173,17.985,30.543,15.703,29.132,
"Debtors",807.807,776.601,715.745,681.844,164.157,341.425,195.05,149.901,96.482,100.76,111.037,119.143,98.753,96.909,70.497,73.477,77.434,93.817,96.725,75.59,67.451,74.879,
"Cash",3357.973,3453.52,3877.914,3935.504,362.718,4711.556,625.024,84.882,64.84,59.755,32.066,54.003,47.118,36.514,42.309,35.681,46.253,31.525,30.624,10.328,52.077,31.951,
"Tax",9.503,13.035,13.287,6.49,2.168,0.911,1.591,1.718,1.465,0.154,0.45,0.521,0.556,0.174,0.174,0.157,0.209,0.154,1.112,0.758,0.864,1.155,
"Other Current Assets",152.986,131.693,122.901,684.4,71.104,69.728,81.094,64.07,54.974,58.243,73.896,40.335,38.111,43.666,46.2,39.726,40.001,38.913,40.963,51.797,40.268,48.066,
"Other Current Assets: Assets held for sale",,,,,,,,,,,20,1.852,1.852,,,,,,,,,,
"Other Current Assets: Biological Assets",84.436,,83.26,,68.021,55.873,54.323,48.359,48.169,46.262,46.162,36.343,36.014,,,,,,,,,,
"Other Current Assets: Finance lease receivable",18.135,,0.669,,,,,,,,,,,,,,,,,,,,
"Other Current Assets: Operating Lease Assets",,,0.086,,,,,,,,,,,,,,,,,,,,
"Other Current Assets: Other financial assets",50.415,,38.886,,,,,,,11.981,,2.14,,,,,,,,,,,
"Other Current Assets: Other Loans",,,,,,,26.771,,6.805,,,,,,,,,,,,,,
"Other Current Assets: Other loans receivable",,,,,3.083,13.855,,,,,,,,,,,,,,,,,
"Other Current Assets: Other receivables",,,,,,,,15.711,,,7.734,,0.245,,,,,,,,,,
"Total Current Assets",4515.369,4590.013,4952.776,5486.266,657.125,5193.04,966.94,348.677,263.2,262.534,248.952,240.176,206.843,207.287,176.945,174.275,181.748,184.582,187.409,169.016,176.363,185.183,
"Total Assets",7211.679,7496.248,7454.311,9617.49,7362.276,7224.33,2822.153,2151.328,1691.219,1535.865,1345.471,1244.801,1178.084,957.578,903.23,897.911,855.303,783.805,778.761,740.091,727.638,710.497,
"Ordinary Share Capital & Premium",402.24,402.24,402.24,402.24,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,403.177,402.977,
"Distributable Reserves",2826.314,2935.685,2905.241,4801.824,4498.48,-348.858,866.286,962.802,505.241,357.594,300.895,189.215,157.825,-33.92,-52.137,-65.415,-81.548,121.194,121.194,121.194,121.194,121.194,
"Non-Distributable Reserves",-28.909,-3.007,7.776,8.074,8.034,19.834,8.03,8.034,8.034,8.034,8.034,8.034,8.034,121.194,121.194,121.194,121.194,,,,,,
"Other Capital",,,,,,,,,,,,,,,,,,-90.342,-99.501,-115.192,-122.036,-126.447,
"Ordinary Shareholders' Interest",3199.645,3334.918,3315.257,5212.138,4909.691,74.157,1277.493,1374.013,916.452,768.805,712.106,600.426,569.036,490.451,472.234,458.956,442.823,434.029,424.87,409.179,402.335,397.724,
"Minority Interest",2969.841,3102.293,3088.434,3212.988,755.358,6308.069,760.627,74.38,84.583,78.366,92.443,89.698,96.036,6.065,4.762,8.23,9.041,7.959,10.195,1.377,0.867,-2.594,
"Total Shareholders' Interest",6169.486,6437.211,6403.691,8425.126,5665.049,6382.226,2038.12,1448.393,1001.035,847.171,804.549,690.124,665.072,496.516,476.996,467.186,451.864,441.988,435.065,410.556,403.202,395.13,
"Interest Bearing Loans",21.27,138.533,71.105,117.909,208.392,237.465,245.622,276.292,253.004,255.647,112.8,139.752,135.445,159.116,149.239,147.49,129.949,83.683,72.839,58.612,53.454,56.002,
"Deferred Tax Liability",181.874,215.877,156.836,90.662,1278.257,218.227,211.046,210.528,299.102,245.188,239.015,215.044,210.489,138.947,132.721,123.83,123.189,104.739,102.124,91.647,97.239,93.712,
"Retirement Obligation",6.376,,6.665,,,,,,,,,,,,,,,,,,,,
"Other Long-Term Liabilities",77.628,,49.022,17.464,0.213,2.831,4.634,5.637,7.902,2.831,2.822,2.686,2.001,1.586,0.634,0.793,0.734,2.033,2.899,3.762,2.506,3.004,
"Total Long-Term Liabilities",287.148,354.41,283.628,226.035,1486.862,458.523,461.302,492.457,560.008,503.666,354.637,357.482,347.935,299.649,282.594,272.113,253.872,190.455,177.862,154.021,153.199,152.718,
"Creditors and Provisions",646.144,453.473,595.411,682.118,133.385,244.288,197.626,134.025,97.652,128.51,119.266,140.53,125.38,111.699,99.217,90.537,102.572,91.019,113.156,86.613,87.916,84.696,
"Creditors and Provisions: Provisions",61.617,,53.764,,27.392,,27.642,21.272,23.39,20.932,23.568,17.626,,,,,,,,,,,
"Creditors and Provisions: Trade and other payables",584.527,,541.647,,105.993,,169.984,112.753,74.262,107.578,95.698,122.904,,,,,,,,,,,
"Dividends",12.696,14.313,8.406,,,,,,,,,,,,,,,,,,,,
"Tax",13.874,17.751,26.267,66.323,21.969,48.114,32.506,11.482,9.906,9.093,6.869,8.595,6.715,4.395,4.009,5.849,2.593,8.739,2.761,3.108,8.387,19.231,
"Bank Overdrafts/Short-Term Loans",5.385,36.922,41.417,45.468,35.783,69.184,44.522,37.807,9.771,33.838,13.419,27.402,4.752,35.894,1.214,37.903,6.567,35.897,38.211,45.176,41.398,49.179,
"Other Current Liabilities",76.946,182.168,95.491,172.42,19.228,21.995,48.077,27.164,12.847,13.587,46.731,20.668,28.23,9.425,39.2,24.323,37.835,15.707,11.706,40.617,33.536,9.543,
"Other Current Liabilities: Contingent liabilities",,,10.297,,,,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Current portion of interest bearing liabilities",,,,,,,,,,,,0.234,,,,,,,,,,,
"Other Current Liabilities: Deferred Income",45.974,,17.286,,,,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Finance lease liability",25.683,,12.683,,,,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Liabilities of disposal groups",,,,,,,0.36,,,,,,,,,,,,,,,,
"Other Current Liabilities: Operating Lease Liabilities",,,0.031,,,,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Other current liabilities",,,,,,0.33,,,,,,,,,,,,,,,,,
"Other Current Liabilities: Other financial liabilities",5.289,,55.194,,18.328,21.665,47.232,25.254,12.587,12.007,45.609,20.434,27.933,,,,,,,,,,
"Other Current Liabilities: Other liabilities",,,,,0.9,,0.485,1.91,0.26,,1.122,,0.297,,,,,,,,,,
"Total Current Liabilities",755.045,704.627,766.992,966.329,210.365,383.581,322.731,210.478,130.176,185.028,186.285,197.195,165.077,161.413,143.64,158.612,149.567,151.362,165.834,175.514,171.237,162.649,
"Total Liabilities",1042.193,1059.037,1050.62,1192.364,1697.227,842.104,784.033,702.935,690.184,688.694,540.922,554.677,513.012,461.062,426.234,430.725,403.439,341.817,343.696,329.535,324.436,315.367,
"Total Equity and Liabilities",7211.679,7496.248,7454.311,9617.49,7362.276,7224.33,2822.153,2151.328,1691.219,1535.865,1345.471,1244.801,1178.084,957.578,903.23,897.911,855.303,783.805,778.761,740.091,727.638,710.497,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"25 Nov 2020","18 Jun 2020","23 Dec 2019","9 May 2019","13 Nov 2018","22 May 2018","7 Nov 2017","11 May 2017","26 Oct 2016","4 May 2016","4 Nov 2015","22 Apr 2015","4 Nov 2014","22 Apr 2014","5 Nov 2013","18 Apr 2013","6 Nov 2012","17 Apr 2012","3 Nov 2011","20 Apr 2011","3 Nov 2010","11 May 2010",
"Number of Shares in Issue (Actual)",491022000,491022434,491022434,491022000,491339000,491339000,491339000,491339000,491339000,491339000,491339000,491339000,491339000,489339000,489339000,489339000,489339000,489339000,489339000,489339000,489339000,489339000,
"Weighted Average Shares in Issue (Actual)",491022000,491022000,491178000,491329000,491339000,491339000,491339000,491339000,491339000,491339000,491339000,491339000,489887000,489339000,489339000,489399000,489339000,489339000,489339000,489339000,489339000,489339000,
"Fully Diluted Weighted Average Shares in Issue",,,,,,491339000,491339000,491339000,491339000,491339000,491339000,491339000,489887000,489339000,489339000,489339000,489339000,489339000,489339000,489339000,489339000,489339000,
"Market Capitalisation (R'000)",343715,486112,810187,1492707,1965356,3341105,1719687,1965356,1449450,1375749,1326615,668221,407811,249563,244670,269136,283817,332751,254456,234883,146802,112548,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,2201,,889,,858,,680,,618,,619,,,,,,,,1000,,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"25 Nov 2020","18 Jun 2020","23 Dec 2019","9 May 2019","13 Nov 2018","22 May 2018","7 Nov 2017","11 May 2017","26 Oct 2016","4 May 2016","4 Nov 2015","22 Apr 2015","4 Nov 2014","22 Apr 2014","5 Nov 2013","18 Apr 2013","6 Nov 2012","17 Apr 2012","3 Nov 2011","20 Apr 2011","3 Nov 2010","11 May 2010",
"Earnings Per Share (ZARc)",1.93,12.22,-304.09,74.76,1016.01,28.32,97.1,92.65,44.09,14.04,31.12,8.39,19.76,3.72,6.08,3.3,3.67,1.87,5.38,1.4,1.67,0.71,
"Diluted Earnings Per Share (ZARc)",1.93,12.22,-304.09,74.76,1016.01,28.32,97.1,92.65,44.09,14.04,31.12,8.39,19.76,3.72,6.08,3.3,3.67,1.87,5.38,1.4,1.67,0.71,
"Headline Earnings Per Share (Cont Ops) (ZARc)",0.93,12.3,100.64,17.64,7.07,28.32,94.89,92.71,43.11,14.02,31.06,10.72,16.03,3.72,6.1,3.31,3.75,1.87,7.22,1.6,2.59,0.41,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",0.93,12.3,100.64,17.64,7.07,28.32,94.89,92.71,43.11,14.02,31.06,,16.03,3.71,6.1,3.31,3.75,1.87,7.22,1.6,2.59,0.41,
"Interim Dividend (ZARc)",10,10,11,11,3.3,3.3,2,2,,,,,,,,,,,,,,,
"Final Dividend (ZARc)",20,,6,,12,,5.5,,3.3,,2.5,,2,,,,,,,,,,
"Dividend Per Share (ZARc)",30,10,17,11,15.3,3.3,7.5,2,3.3,,2.5,,2,,,,,,,,,,
"Distributions Per Share (ZARc)",30,10,17,11,15.3,3.3,7.5,2,3.3,,2.5,,2,,,,,,,,,,
"Net Asset Value Per Share (ZARc)",1256.46,1310.98,1304.15,1721.95,1152.98,1298.95,260,279.65,186.52,156.47,144.93,122.2,115.81,100.23,96.5,93.79,90.49,88.7,86.83,83.62,82.22,81.26,
"3 Year Beta",0.81,-1.44,-1.72,-1.45,-0.41,0.74,-0.39,0.07,0.35,0.22,-0.89,0.12,0.61,0.48,0.36,0.03,0.14,-0.25,-0.05,0.09,0.1,0.25,
"Cash Generated Per Share",40.66,-5.74,29.15,30.48,26.62,-5.59,16.19,7.15,15.34,5.85,10.34,2.17,11.61,-1.16,8.78,0.5,10.89,0.53,4.46,-5.06,-0.95,-3.02,
"Net Asset Value Per Share (Base Currency)",1256.46,1310.98,1304.15,1721.95,1152.98,1298.95,260,279.65,186.52,156.47,144.93,122.2,115.81,100.23,96.5,93.79,90.49,88.7,86.83,83.62,82.22,81.26,
"Price at Period End (Base Currency)",70,99,165,304,400,680,350,400,295,280,270,136,83,51,50,55,58,68,52,48,30,23,
"JSE Market Price High (ZARc)",195,195,500,500,800,800,450,450,405,405,360,150,83,60,67,65,80,80,57,53,40,40,
"JSE Market Price Low (ZARc)",22,22,10,10,307,325,200,200,200,200,80,80,35,36,40,40,50,50,30,26,12,23,
"JSE Market Price at Period End (ZARc)",70,99,165,304,400,680,350,400,295,280,270,136,83,51,50,55,58,68,52,48,30,23,
"JSE Volume Traded (Actual)",12984438,5330073,8966736,5113992,22586465,15120698,16033789,9522959,18149664,13326345,54997926,16862704,48365324,9892165,19131346,7486983,18443567,10380079,46110486,34076506,25391388,9340090,
"JSE Rand Value Traded (Actual)",10785329,5982440,26329548,18525312,135853835,94989381,56007199,33031096,58268997,43338481,122986516,19833011,27833224,5053648,9845694,3761782,11973674,6316531,20318685,14260907,7267337,2850470,
"12 Month HEPS",0.93,95.3,100.64,17.42,7.07,30.5,94.89,121.8,43.11,34.36,31.06,23.03,16.03,6.51,6.1,5.19,3.75,7.49,7.22,4.13,2.59,1.54,
"12 Month Dividend",30,16,17,23,15.3,15.3,8.8,7.5,5.3,5.8,2.5,2.5,2,,,,,,,,,,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"25 Nov 2020","18 Jun 2020","23 Dec 2019","9 May 2019","13 Nov 2018","22 May 2018","7 Nov 2017","11 May 2017","26 Oct 2016","4 May 2016","4 Nov 2015","22 Apr 2015","4 Nov 2014","22 Apr 2014","5 Nov 2013","18 Apr 2013","6 Nov 2012","17 Apr 2012","3 Nov 2011","20 Apr 2011","3 Nov 2010","11 May 2010",
"Cash generated by operations",103.551,-138.909,-0.693,137.309,174.263,-56.211,73.478,52.129,86.385,32.913,67.844,,,,,,,,,,,,
"Net Cash flow from operating activities",199.642,-28.189,143.144,149.646,130.814,-27.448,79.532,35.115,75.377,28.723,50.794,10.672,57.028,-5.697,42.959,2.432,53.302,2.578,21.821,-24.775,-4.656,-14.77,
"Net cash flow from investing activities",-280.221,-164.846,3756.787,3446.519,-4574.616,-84.413,-29.341,-30.326,-137.963,-122.045,-39.758,-12.959,-30.118,-7.385,-13.487,-13.369,-96.437,-4.578,-22.295,-16.988,6.408,10.73,
"Net cash flow from financing activities",-403.329,-226.863,-390.369,-33.064,4190.235,4173.731,475.242,-12.783,99.008,100.592,-34.755,-13.478,-25.639,-27.394,-28.063,-30.971,90.408,5.215,-17.79,-6.707,-0.799,-20.657,
"Dividends paid",-185.005,-67.199,-217.078,-59.909,-71.795,-57.171,-31.789,-18.614,-13.042,-12.292,-9.827,-10.247,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",-483.908,-419.899,3509.562,3563.101,-253.567,4061.87,525.433,-7.944,36.422,7.27,-23.719,-15.765,1.271,-40.476,1.409,-41.908,47.273,3.215,-18.264,-48.47,0.953,-24.697,
"Cash & Cash Equivalent beginning of period",3836.497,3836.497,326.935,326.935,580.502,580.502,55.069,55.069,18.647,18.647,42.366,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",3352.589,3416.598,3836.497,3890.036,326.935,4642.372,580.502,47.075,55.069,25.917,18.647,,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"25 Nov 2020","18 Jun 2020","23 Dec 2019","9 May 2019","13 Nov 2018","22 May 2018","7 Nov 2017","11 May 2017","26 Oct 2016","4 May 2016","4 Nov 2015","22 Apr 2015","4 Nov 2014","22 Apr 2014","5 Nov 2013","18 Apr 2013","6 Nov 2012","17 Apr 2012","3 Nov 2011","20 Apr 2011","3 Nov 2010","11 May 2010",
"Return on Capital Employed",0.28,3.48,-20.81,10.35,71.41,4.63,21.15,46.23,13.36,8.51,12.88,6.74,10.11,4.9,4,4.37,2.58,2.19,4.57,1.95,1.58,1.34,
"Return on Shareholder Funds",0.3,3.67,-21.73,10.62,90.16,4.96,25.94,61.94,20.83,13.58,18.55,10.23,15.4,7.86,6.36,6.91,4.03,3.13,6.45,2.68,2.18,1.85,
"Return on Total Assets",1.65,3.98,-34.4,-16.12,85.89,5.59,26.81,67.64,22.21,12.83,19.57,10.56,13.76,7.21,6.88,5.71,5.98,5.3,5.04,2.52,3.22,2.27,
"Gross Profit Margin",23.76,26.11,30.51,39,41.46,37.26,41.27,36.71,37.43,32.01,34.01,31.24,31.32,32.05,31.36,33.76,33.06,,30.09,,28.06,,
"Operating Profit Margin",-5.23,-1.43,-112.52,-90.83,849.18,19.5,105.16,129,42.2,24.11,28.08,20.45,19.52,16.08,11.79,14.59,13,14.93,8.63,10.3,8.14,8.49,
"Net Profit Margin",0.28,3.6,-62.83,47.97,712.45,23.02,82.74,100.08,29.45,22.6,22.75,15.92,15.6,7.53,5.22,7.16,3.94,5.14,5.97,5.09,2.03,2.33,
"Debt:Equity (excl non-int debt)",0.05,0.06,0.05,0.03,0.27,0.08,0.25,0.37,0.57,0.63,0.46,0.56,0.53,0.68,0.59,0.66,0.58,0.51,0.5,0.49,0.48,0.51,
"Interest Bearing Debt as % of Long-Term Finance",0.34,2.11,1.1,1.38,3.55,3.59,10.76,16.02,20.18,23.18,12.3,16.84,16.92,24.27,23.83,23.99,22.34,15.92,14.34,12.49,11.71,12.41,
