"Exceptional Income",-45.863,-121.117,10.411,6.649,2.36,-8.203,-47.63,,,,,,,,,,,,,,,
"Profit Before Interest And Tax",5353.071,2774.136,2180.065,882.401,697.978,328.915,659.789,451.203,719.324,306.165,-651.158,564.384,218.456,-228.312,701.218,290.978,435.983,285.622,523.962,129.419,962.187,
"Interest Paid",1735.767,810.536,1489.271,712.91,1175.165,486.294,1088.581,575.089,958.44,459.672,245.937,77.723,176.124,-100.639,17.946,32.382,,,,,,
"Interest Paid: Finance costs excl. pref share divs",602.595,191.544,184.027,101.149,68.481,25.532,71.185,,39.634,,,,,,,,,,,,,
"Interest Paid: Preference share dividends",1133.172,618.992,1305.244,611.761,1106.684,460.762,1017.396,,918.806,,,,,,,,,,,,,
"Net Interest Paid/(Received)",1735.767,810.536,1489.271,712.91,1175.165,486.294,1088.581,575.089,958.44,459.672,245.937,77.723,176.124,-100.639,17.946,32.382,,,,,,
"Income From Associates Before Tax",16.358,4.362,11.153,6.174,4.162,6.428,4.87,1.851,-32.253,-11.615,28.769,13.459,3.464,3.154,13.783,2.357,16.602,3.405,7.248,1.415,12.44,
"Pre-Tax Profit",3633.662,1967.962,701.947,175.665,-473.025,-150.951,-423.922,-122.035,-271.369,-165.122,-868.326,500.12,45.796,-124.519,697.055,260.953,452.585,289.027,531.21,130.834,974.627,
"Taxation",1464.478,820.362,641.854,239.502,231.973,132.822,212.021,104.569,236.894,107.847,165.619,143.808,26.199,-32.845,169.054,114.184,142.073,90.871,182.001,54.977,333.601,
"Profit For The Period",2169.184,1147.6,60.093,-63.837,-704.998,-283.773,-635.943,-226.604,-508.263,-272.969,-1033.945,356.312,19.597,-91.674,528.001,146.769,310.512,198.156,349.209,75.857,641.026,
"Income Attributable To Minority Interests",,,,,,,,,,,1.704,1.704,10.111,4.578,23.094,10.533,,,,,,
"Attributable Income Before Extraordinary Items",2169.184,1147.6,60.093,-63.837,-704.998,-283.773,-635.943,-226.604,-508.263,-272.969,-1035.649,354.608,9.486,-96.252,504.907,136.236,310.512,198.156,349.209,75.857,641.026,
"Income Attributable To Equity Holders",2169.184,1147.6,60.093,-63.837,-704.998,-283.773,-635.943,-226.604,-508.263,-272.969,-1035.649,354.608,9.486,-96.252,504.907,136.236,310.512,198.156,349.209,75.857,641.026,
"Total Comprehensive Income/Loss for the period",2193.515,1147.636,71.447,-55.626,-705.362,-284.031,-635.943,-226.604,-488.441,-272.969,-1038.427,,,,,,,,,,,
"Profit Before Capex",2169.184,1147.6,60.093,-63.837,-704.998,-283.773,-635.943,-226.604,-508.263,-272.969,-1035.649,354.608,9.486,-96.252,504.907,136.236,310.512,198.156,349.209,75.857,641.026,
"Profit After Capex",2169.184,1147.6,60.093,-63.837,-704.998,-283.773,-635.943,-226.604,-508.263,-272.969,-1035.649,354.608,9.486,-96.252,504.907,136.236,310.512,198.156,349.209,75.857,641.026,
"Headline Earnings (Cont Ops)",2167.589,1148.577,55.316,-66.644,-701.61,-279.834,-636.371,-226.369,-492.837,-231.921,-794.963,355.253,8.601,-96.01,522.182,138.807,309.248,198.309,324.929,75.797,640.434,
"Enterprise Value (EV)",65880.106,71643.248,40229.004,31758.936,28136.71,35314.813,27465.111,26458.286,26618.148,17564.091,22991.488,15808.826,18942.156,17037.341,13342.197,15223.535,8820.929,10500.392,14543.363,15397.126,15222.502,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Aug 2020","28 Feb 2020","23 Aug 2019","22 Feb 2019","7 Sep 2018","23 Feb 2018","25 Aug 2017","24 Feb 2017","26 Aug 2016","26 Feb 2016","20 Aug 2015","20 Feb 2015","14 Aug 2014","21 Feb 2014","15 Aug 2013","22 Feb 2013","24 Aug 2012","24 Feb 2012","18 Aug 2011","28 Feb 2011","20 Aug 2010",
"Ordinary Share Capital & Premium",13778.114,13778.114,13778.114,13778.114,13778.114,13778.114,13778.114,13778.114,13778.114,13778.114,13778.114,9178.688,9178.688,9178.688,8599.655,8599.655,8597.648,8596.082,8596.082,7659.321,7638.486,
"Treasury Shares",6556.123,6556.123,6556.123,6556.123,6556.123,6556.123,6556.123,6556.123,6556.123,6556.123,6556.123,,,,,,,,,,,
"Distributable Reserves",1518.555,496.971,-650.629,-774.559,-709.396,-288.171,-4.398,404.941,631.545,866.839,1139.808,2530.928,2223.135,2117.397,2220.477,1759.069,1622.833,1523.108,1363.194,1085.591,1081.862,
"Non-Distributable Reserves",874.448,874.448,874.448,874.448,874.448,874.448,874.448,874.448,874.448,874.448,874.448,,,,,225.098,202.634,183.921,156.076,146.116,112.806,
"Translation Reserves",35.321,11.026,10.99,7.847,-0.364,-0.258,,,,,,,,,,,,,,,,
"Other Capital",,,,,,,,,,-19.822,-19.822,-17.508,-15.34,-15.009,-14.013,-11.426,-9.868,,,,,
"Ordinary Shareholders' Interest",9650.315,8604.436,7456.8,7329.727,7386.679,7808.01,8092.041,8501.38,8727.984,8943.456,9216.425,11692.108,11386.483,11281.076,10806.119,10572.396,10413.247,10303.111,10115.352,8891.028,8833.154,
"Preference Shareholders",8291.117,9059.009,10767.134,10065.456,9445.5,8834.124,8279.825,7725.705,7429.549,6931.596,6492.655,,,,,,,,,,,
"Minority Interest",,,,,,,,,,,,,5.389,4.421,9.516,4.723,,,,,,
"Total Shareholders' Interest",17941.432,17663.445,18223.934,17395.183,16832.179,16642.134,16371.866,16227.085,16157.533,15875.052,15709.08,11692.108,11391.872,11285.497,10815.635,10577.119,10413.247,10303.111,10115.352,8891.028,8833.154,
"Non-Interest Bearing Loans",354.363,272.904,160.746,77.743,78.999,63.061,88.639,52.432,84.373,43.859,69.466,41.333,98.893,94.929,90.942,,,,,,,
"Interest Bearing Loans",130.533,133.05,140.51,177.722,182.063,132.915,249.428,248.717,275.513,38.063,39.963,1411.867,1413.763,1415.663,1297.564,1299.464,32.854,,,,,
"Other Long-Term Liabilities",729.327,711.965,679.459,670.752,640.128,320.607,304.829,272.205,272.82,215.92,187.217,148.747,142.709,137.38,133.267,129.848,111.118,146.917,107.335,148.973,134.278,
"Long-Term Liabilities",1214.223,1117.919,980.715,926.217,901.19,516.583,642.896,573.354,632.706,297.842,296.646,1601.947,1655.365,1647.972,1521.773,1429.312,143.972,146.917,107.335,148.973,134.278,
"Deferred Tax Liability",2177.317,1884.501,1419.467,1060.634,824.794,718.741,585.883,566.41,590.637,543.398,521.452,528.529,502.097,412.749,476.053,534.363,504.628,488.548,477.145,454.054,447.212,
"Other Capital",4956.446,5230.817,3703.497,2313.155,1660.783,1912.322,421.081,420.184,419.287,,,,,,,,,,,,,
"Total Capital Employed",26289.418,25896.682,24327.613,21695.189,20218.946,19789.78,18021.726,17787.033,17800.163,16716.292,16527.178,13822.584,13549.334,13346.218,12813.461,12540.794,11061.847,10938.576,10699.832,9494.055,9345,
"Mining Assets",23261.925,22530.761,21278.76,20092.334,18705.216,17180.485,14707.131,14060.279,13519.428,12999.677,12711.83,12092.551,11950.594,11800.544,11946.604,10362.293,9179.671,8206.282,8655.853,7987.336,7724.525,
"Mining Assets: Mining properties",6663.425,6687.677,6722.551,6751.03,,6777.623,,5621.172,,5664.18,,5642.503,,5704.49,,,,,,,,
"Mining Assets: Property plant & Equipment",,,,,,,,8392.953,,7317.097,12701.83,6440.526,11940.39,6084.829,11931.051,10344.852,9135.822,,8599.935,,,
"Mining Assets: Property, plant and equipment",16522.533,15756.25,14484.795,13276.555,18503.306,10345.224,14658.602,,13468.087,,,,,,,,,8159.052,,7920.664,7660.72,
"Mining Assets: Township development",75.967,86.834,71.414,64.749,65.68,57.638,48.529,46.154,51.341,18.4,10,9.522,10.204,11.225,15.553,17.441,43.849,47.23,55.918,66.672,63.805,
"Investments in Associates",62.657,50.661,46.299,41.32,35.146,37.412,167.214,164.195,192.164,231.138,275.847,495.275,496.509,496.538,495.498,187.54,505.415,506.852,505.327,130.365,129.741,
"Investments and Loans",191.685,194.236,178.964,167.603,179.525,178.921,,0.649,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,
"Deferred Tax Asset",,,0.874,,0.349,5.455,,88.521,144.332,176.314,172.611,102.162,96.074,,,,,,,,,
"Other Assets",783.448,98.361,99.317,135.045,188.708,231.491,609.208,266.057,254.154,253.087,206.754,202.832,202.241,190.231,180.881,161.97,146.121,112.891,88.354,127.071,117.352,
"Stores",3744.313,5142.961,3762.675,3426.562,3386.795,2564.747,1729.102,1482.974,1330.27,905.379,1126.55,1107.533,1076.853,1170.897,878.53,778.196,811.183,634.619,604.647,504.657,521.462,
"Debtors and Payments in Advance",456.494,669.227,621.938,410.129,924.085,757.12,548.997,617.792,375.204,341.416,498.854,557.609,244.672,283.992,547.92,351.758,303.268,425.834,410.621,365.787,318.054,
"Cash",2160.956,874.705,950.315,639.66,388.702,379.233,1786.865,2227.909,3105.08,2906.354,4138.189,241.991,666.174,1176.288,298.58,618.923,104.98,972.094,1697.853,967.884,1186.709,
"Other Current Assets",6.027,7.463,5.521,8.047,15.508,0.849,87.595,93.021,57.225,0.816,20.695,7.881,7.873,7.86,9.645,1216.24,1193.208,1193.149,12.795,17.818,91.458,
"Current Assets",6367.79,6694.356,5340.449,4484.398,4715.09,3701.949,4152.559,4421.696,4867.779,4153.965,5784.288,1915.014,1995.572,2639.037,1734.675,2965.117,1232,3225.696,2725.916,1856.146,2117.683,
"Total Assets",30667.505,29568.375,26944.663,24920.7,23824.034,21335.713,19636.112,19001.397,18977.863,17814.187,19151.336,14807.84,14740.996,15126.356,14357.664,13676.926,12243.852,12051.727,11874.456,10100.924,10089.307,
"Creditors and Provisions",3304.37,2486.343,2196.703,1894.839,2160.343,1416.895,1423.376,1014.108,1003.723,956.548,1087.266,819.153,996.32,922.054,1116.774,1015.705,1077.675,1000.035,1056.356,606.869,640.777,
"Tax",229.628,201.829,24.91,0.086,0.117,7.159,102.55,105.447,104.072,117.497,102.072,110.488,121.481,126.48,156.963,116.626,101.9,113.116,118.268,,33.886,
"Bank Overdrafts/Short-Term Loans",28.472,33.837,33.837,24.54,120.075,17.682,13.434,13.202,13.201,3.801,3.801,6.207,0.118,,,,,,,,,
"Other Current Liabilities",815.617,949.684,361.6,1306.046,1324.553,104.197,75.026,81.607,56.704,20.049,1431.019,49.408,73.743,731.604,270.466,3.801,2.43,,,,,
"Current Liabilities",4378.087,3671.693,2617.05,3225.511,3605.088,1545.933,1614.386,1214.364,1177.7,1097.895,2624.158,985.256,1191.662,1780.138,1544.203,1136.132,1182.005,1113.151,1174.624,606.869,674.663,
"Net Current Assets",1989.703,3022.663,2723.399,1258.887,1110.002,2156.016,2538.173,3207.332,3690.079,3056.07,3160.13,929.758,803.91,858.899,190.472,1828.985,49.995,2112.545,1551.292,1249.277,1443.02,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Aug 2020","28 Feb 2020","23 Aug 2019","22 Feb 2019","7 Sep 2018","23 Feb 2018","25 Aug 2017","24 Feb 2017","26 Aug 2016","26 Feb 2016","20 Aug 2015","20 Feb 2015","14 Aug 2014","21 Feb 2014","15 Aug 2013","22 Feb 2013","24 Aug 2012","24 Feb 2012","18 Aug 2011","28 Feb 2011","20 Aug 2010",
"Number of Shares in  Issue (Actual)",509781212,509781212,509781212,509781212,509781212,509781212,509781212,509781212,509781212,509781212,509781212,397586090,397586090,397586090,382586090,382586090,382496990,382416190,382416190,361258500,360642000,
"Treasury Shares",159905453,159905453,159905453,159905453,159905453,159905453,159905453,,159905453,,159905453,,,,,,,,,,,
"Weighted Average Number of Shares (Actual)",349875759,349875759,349875759,349875759,349875759,349875759,349875759,349875759,349875759,349875759,391834708,397586090,390969652,384461090,382560902,382536125,382426483,382416190,363087830,360747809,360291885,
"Fully Diluted Weighted Average Shares in Issue",371002600,349875759,349875759,349875759,349875759,349875759,349875759,349875759,349875759,349875759,391834708,397586090,390969652,387026914,392560902,382536125,382426483,382470380,363150282,362498431,360464496,
"JSE Market Capitalisation (R000)",59236577,63019153,30077092,22053135,18698775,26646264,20620650,20646139,21920592,13453126,20523792,14591410,18090167,16698616,12242755,14538271,8893055,11472486,16241216,16365010,16409211,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",15953,,15358,13981,13258,13058,12405,,11312,,10080,,10206,,9148,,9148,,9163,,8562,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Aug 2020","28 Feb 2020","23 Aug 2019","22 Feb 2019","7 Sep 2018","23 Feb 2018","25 Aug 2017","24 Feb 2017","26 Aug 2016","26 Feb 2016","20 Aug 2015","20 Feb 2015","14 Aug 2014","21 Feb 2014","15 Aug 2013","22 Feb 2013","24 Aug 2012","24 Feb 2012","18 Aug 2011","28 Feb 2011","20 Aug 2010",
"Earnings Per Share (ZARc)",620,328,17.2,-18.2,-201.5,-81.1,-181.8,-64.8,-145.3,-78,-264.3,89.2,2.4,-25,131.98,35.61,81.2,51.82,96.18,21.03,177.92,
"Diluted Earnings Per Share (ZARc)",584.7,328,17.2,-18.2,-201.5,-81.1,-181.8,-64.8,-145.3,-78,-264.3,89.2,2.4,-24.9,132,35.6,81.2,51.8,96.2,20.9,177.8,
"Headline Earnings Per Share (Cont Ops) (ZARc)",619.5,328.3,15.8,-19,-200.5,-80,-181.9,-64.7,-140.9,-66.3,-202.9,89.4,2.2,25,136.5,36.3,80.9,51.9,89.5,21,177.8,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",584.3,328.3,15.8,-19,-200.5,-80,-181.9,-64.7,-140.9,-66.3,-202.9,89.4,2.2,-24.8,136.5,36.3,80.9,51.8,89.5,20.9,177.7,
"Distributions Per Share (ZARc)",,,,,,,,,,,,,,,,,5,5,15,5,40,
"Net Asset Value Per Share (ZARc)",1893.03,1687.87,1462.75,1437.82,1449,1531.64,1587.4,1667.65,1712.1,1754.37,1808,2941,2865,2837,2827,2763.4,2722.44,2694.21,2645.12,2461.13,2449.29,
"3 Year Beta",1.88,1.26,1.64,1.6,1.82,1.9,2,1.82,1.67,1.77,1.94,1.82,1.47,1.58,1.37,1.26,1.53,1.08,1.42,1.68,1.71,
"Cash Generated per share",1253.04,398.86,531.98,254.57,-67.13,-110.39,192.53,42.46,164.6,134.25,66.88,13.95,222.69,68.28,141.72,65.19,114.42,55.37,201.2,48.77,239.13,
"Net Asset Value Per Share (Base Currency)",1893.03,1687.87,1462.75,1437.82,1449,1531.64,1587.4,1667.65,1712.1,1754.37,1808,2941,2865,2837,2827,2763.4,2722.44,2694.21,2645.12,2461.13,2449.29,
"Price at Period End (Base Currency)",11620,12362,5900,4326,3668,5227,4045,4050,4300,2639,4026,3670,4550,4200,3200,3800,2325,3000,4247,4530,4550,
"JSE Market Price at Period End (ZARc)",11620,12362,5900,4326,3668,5227,4045,4050,4300,2639,4026,3670,4550,4200,3200,3800,2325,3000,4247,4530,4550,
"JSE Market Price High (ZARc)",14996,12890,6902,4400,6020,5490,6035,5600,5080,4284,5200,4741,4899,4390,4098,3874,4239,4239,5153,5153,5772,
"JSE Market Price Low (ZARc)",4988,5500,3262,3262,3165,3627,3593,3593,1610,1610,3096,3096,3186,3186,2251,2251,2281,2821,3920,3920,2700,
"JSE Volume Traded (Actual)",606104539,271027199,228048504,109757224,220331693,110362256,231774482,107133878,259904423,142255143,283424050,151665776,159447384,77067769,169959293,75319419,197180412,107208730,140355982,55385741,200522640,
"JSE Value Traded (Actual)",59881076986,26538776975,10915087303,4327734417,9529331751,5153675992,11221813069,5117971228,9198150416,4437733073,11622636919,5553771256,6486587369,3023405959,5610938393,2218799885,6318250008,3648353603,6272638338,2513467691,8663051600,
"12 Month HEPS",619.5,363.1,15.8,-139.5,-200.5,-197.2,-181.9,-139.3,-140.9,-358.6,-202.9,66.6,2.2,125.2,136.5,65.3,80.9,120.4,89.5,138.9,177.8,
"12 Month Dividend",,,,,,,,,,,,,,,,,5,15,15,15,25,
"Dividend Per Share (ZARc)",,,,,,,,,,,,,,,,,5,5,15,5,40,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Aug 2020","28 Feb 2020","23 Aug 2019","22 Feb 2019","7 Sep 2018","23 Feb 2018","25 Aug 2017","24 Feb 2017","26 Aug 2016","26 Feb 2016","20 Aug 2015","20 Feb 2015","14 Aug 2014","21 Feb 2014","15 Aug 2013","22 Feb 2013","24 Aug 2012","24 Feb 2012","18 Aug 2011","28 Feb 2011","20 Aug 2010",
"Cash generated by operations",,,,,1132.187,,1055.139,620.869,952.65,920.873,745.187,,,,,,,,,,,
"Working capital changes",519.596,-1237.265,-47.856,145.283,-1547.247,-1064.886,-182.388,-404.439,-162.131,236.499,-221.248,,,,,,,,,,,
"Net Cash flow from operating activities",6387.775,2033.332,2711.918,1297.758,-342.232,-562.729,981.497,216.43,839.081,684.374,340.95,55.451,885.379,271.468,542.2,249.414,437.662,211.735,769.422,176.19,862.411,
"Net cash flow from investing activities",-2400.824,-1352.9,-2686.063,-1450.51,-3580.937,-2190.721,-1990.754,-777.978,-1126.793,-515.051,-1101.462,-352.196,-765.945,-373.752,-1703.238,-959.097,-2010.021,-899.252,-197.171,-343.722,-395.965,
"Net cash flow from financing activities",-2878.025,-756.042,615.004,499.245,2421.486,1337.36,-250.13,-285.605,-745.397,-1401.158,4232.645,-133.527,248.042,979.992,1372.638,1223.626,-20.514,-38.242,-61.107,-51.293,-200.64,
"Dividends paid",,,,,,,,,,,-3.908,-3.908,-11.066,-6.501,-21.747,-13.979,-57.364,-38.242,-90.202,-72.128,-216.158,
"Net increase(decrease) in cash & cash equivalents",1108.926,-75.61,640.859,346.493,-1501.683,-1416.09,-1259.387,-847.153,-1033.109,-1231.835,3472.133,,,,,,,,,,,
"Cash & Cash Equivalent beginning of period",950.315,950.315,293.167,293.167,1786.865,1786.865,3105.08,3105.08,4138.189,4138.189,666.056,,,,,,,,,,,
"Translation effects on cash & cash equivalents",101.715,,16.289,,7.985,8.458,-58.828,-30.018,,,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",2160.956,874.705,950.315,639.66,293.167,379.233,1786.865,2227.909,3105.08,2906.354,4138.189,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Aug 2020","28 Feb 2020","23 Aug 2019","22 Feb 2019","7 Sep 2018","23 Feb 2018","25 Aug 2017","24 Feb 2017","26 Aug 2016","26 Feb 2016","20 Aug 2015","20 Feb 2015","14 Aug 2014","21 Feb 2014","15 Aug 2013","22 Feb 2013","24 Aug 2012","24 Feb 2012","18 Aug 2011","28 Feb 2011","20 Aug 2010",
"Working Revenue Per Share",5090.94,4472.96,3043.8,2848.3,2158.53,1916.83,1962.18,1977.17,1742.64,1832.28,1540.33,1529.5,1365.68,1191.89,1155.63,1154.95,963.32,1035.45,983.51,894.84,1094.97,
"Price/Sales Per Share",2.28,2.76,1.94,1.52,1.7,2.73,2.06,2.05,2.47,1.44,2.61,2.4,3.33,3.52,2.77,3.29,2.41,2.9,4.32,5.06,4.16,
"Price/Net Asset Value",6.14,7.32,4.03,3.01,2.53,3.41,2.55,2.43,2.51,1.5,2.23,1.25,1.59,1.48,1.13,1.38,0.85,1.11,1.61,1.84,1.86,
"Price/Cash Flow",9.27,61.99,11.09,33.99,-54.64,-94.7,21.01,190.77,26.12,39.31,60.2,526.16,20.43,123.02,22.58,116.58,20.32,108.36,21.11,185.77,19.03,
"Return on Capital Employed",8.25,8.86,0.25,-0.59,-3.49,-2.87,-3.53,-2.55,-2.86,-3.27,-6.26,5.16,0.14,-1.37,4.12,2.34,2.81,3.62,3.26,1.6,6.86,
"Return on Shareholder Funds",12.09,12.99,0.33,-0.73,-4.19,-3.41,-3.88,-2.79,-3.15,-3.44,-6.58,6.09,0.17,-1.62,4.88,2.78,2.98,3.85,3.45,1.71,7.26,
"Return on Total Assets",12.05,14.19,2.63,1.42,-1.93,-1.26,-1.83,-1.2,-1.33,-1.85,-4.53,6.75,0.31,-1.65,4.85,3.82,3.7,4.8,4.47,2.59,9.66,
"Operating Profit Margin",29.76,37.82,22.63,20.69,10.9,10.1,8.94,10.18,6.29,2.91,9.87,13.12,1.15,-4.34,13.75,12.04,9.19,11.14,10.79,4.16,19.9,
"Net Profit Margin",12.18,14.67,0.56,-1.28,-9.34,-8.46,-9.26,-6.55,-8.34,-8.52,-17.16,11.66,0.18,-4.2,11.42,6.17,8.43,10.01,9.78,4.7,16.25,
"Debt:Equity",0.05,0.05,0.05,0.05,0.06,0.03,0.03,0.03,0.03,0.02,0.01,0.13,0.14,0.14,0.13,0.14,0.01,0.01,0.01,0.02,0.02,
"Interest Cover",3.08,3.42,1.46,1.24,0.59,0.68,0.61,0.78,0.75,0.67,-2.65,7.26,1.24,2.27,39.07,8.99,,,,,,
"Current Ratio",1.45,1.82,2.04,1.39,1.31,2.39,2.57,3.64,4.13,3.78,2.2,1.94,1.67,1.48,1.12,2.61,1.04,2.9,2.32,3.06,3.14,
"Dividend Cover",,,,,,,,,,,,,,,,,16.24,10.36,6.41,4.21,4.45,
"Yield (g/ton)",,,,,,,,,4.9,,4.9,5,5,5,4.9,5,5.1,5,4.9,5.1,5.2,
"Tons milled ('000)",,,,,,,,,,,1860384,988113,1724156,823234,2115712,1149058,1933677,998598,1590845,693,2038,
"Price Received (R/kg)",,,,,,,,,,,409025,414359,400381,383258,365217,354385,335325,341725,323899,308886,288255,
"Working cost (R/kg)",,,,,,,,,,,408599,388547,395629,404674,327331,289516,283934,273812,279118,279936,215900,
"NAV%Price",16.29,13.65,24.79,33.24,39.5,29.3,39.24,41.18,39.82,66.48,44.91,80.14,62.97,67.55,88.34,72.72,117.09,89.81,62.28,54.33,53.83,
"Price : Earnings",18.76,34.05,373.42,-31.01,-18.29,-26.51,-22.24,-29.07,-30.52,-7.36,-19.84,55.11,2068.18,33.55,23.44,58.19,28.74,24.92,47.45,32.61,25.59,
"Profitability %",17.66,19.64,8.11,7.09,2.99,3.24,3.69,4.84,3.89,3.44,-3.4,7.62,1.48,-3.02,4.88,4.26,3.56,4.74,4.41,2.56,9.54,
