"Exceptional Item 1",-4852.42,-998.225,-1559.131,-814.622,778.861,575.775,994.004,651.148,1099.449,1090.488,2334.478,634.577,2024.34,877.4,2865.456,2234.534,899.098,240.865,396.9,809.647,421.015,
"Income From Associates Before Tax",,,,,,,,0.096,0.457,0.195,0.652,0.562,0.462,,4.406,0.144,,9.949,8.314,55.201,7.701,
"Income Before Tax",-3515.876,-281.747,18.508,90.521,2560.409,1432.386,2751.274,1556.074,2818.09,1947.019,3798.599,1318.665,1974.309,856.34,2611.082,1757.049,647.068,101.608,338.36,750.484,369.953,
"Tax",7.15,3.933,-93.028,10.138,39.486,6.08,4.34,3.71,50.93,0.857,19.023,7.65,17.719,0.493,-2047.626,753.169,561.787,185.639,41.003,80.696,67.668,
"Profit For The Period",-3523.026,-285.68,111.536,80.383,2520.923,1426.306,2746.934,1552.364,2767.16,1946.162,3779.576,1311.015,1956.59,855.847,4658.708,1003.88,85.281,-84.031,297.357,669.788,302.285,
"Income Attributable To Minority Interests",-121.177,-6.161,-53.386,-101.512,-8.543,-10.624,-20.718,-25.485,16.313,-0.708,,,8.103,0.562,,,,,,,,
"Net Income Before Extraords",-3401.849,-279.519,164.922,181.895,2529.466,1436.93,2767.652,1577.849,2750.847,1946.87,3779.576,1311.015,1948.487,855.285,4658.708,1003.88,85.281,-84.031,297.357,669.788,302.285,
"Income Attributable To Equity Holders",-3401.849,-279.519,164.922,181.895,2529.466,1436.93,2767.652,1577.849,2750.847,1946.87,3779.576,1311.015,1948.487,855.285,4658.708,1003.88,85.281,-84.031,297.357,669.788,302.285,
"Total Comprehensive Income/Loss for the period",-3500.308,-293.497,67.442,82.011,2536.394,1419.975,2719.311,1537.593,2765.669,2009.299,3784.905,,,,,,,,,,,
"Headline Earnings (Cont Ops)",1048.555,842.36,570.962,-206.008,1890.85,895.128,1594.423,977.705,1395.128,952.535,1322.511,617.689,1225.698,625.085,2067.518,1082.273,-27.315,780.285,291.63,773.713,400.314,
"Enterprise Value (EV)",11357.784,20034.87,23962.613,28350.247,33448.066,36472.231,36874.706,37634.029,41453.925,35032.719,35988.298,30661.857,26648.278,25613.235,24272.492,22750.933,20249.619,18299.227,10578.927,10890.704,9720.724,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Sep 2020","27 Feb 2020","5 Sep 2019","1 Mar 2019","31 Aug 2018","2 Mar 2018","1 Sep 2017","3 Mar 2017","2 Sep 2016","3 Mar 2016","1 Sep 2015","23 Feb 2015","29 Aug 2014","21 Feb 2014","29 Aug 2013","28 Feb 2013","23 Aug 2012","29 Feb 2012","24 Aug 2011","2 Mar 2011","24 Aug 2010",
"Ordinary Unitholders Interest",19346.335,23254.474,24452.006,25519.685,26304.917,25350.571,24788.254,24464.85,22988.596,22946.351,21658.721,19823.075,12772.306,11679.616,10814.409,7073.981,6155.388,6070.107,6451.495,6154.138,5101.492,
"Debentures",,,,,,,,,,,,,5719.119,5785.643,5822.497,5871.616,6121.539,6359.541,2386.205,2447.895,2504.158,
"Minority Interest",-74.877,33.566,39.799,-7.273,90.32,79.885,94.299,95.444,130.26,159.078,,,133.237,123.446,,,,,,,,
"Total Stockholders' Interest",19271.458,23288.04,24491.805,25512.412,26395.237,25430.456,24882.553,24560.294,23118.856,23105.429,21658.721,19823.075,18624.662,17588.705,16636.906,12945.597,12276.927,12429.648,8837.7,8602.033,7605.65,
"Interest Bearing Loans",4074.183,4275.524,6320.801,5872.23,7815.651,5648.768,5068.332,8838.496,8632.036,8641.487,5919.909,5248.358,5185.822,5479.952,4436.486,4371.035,4146.304,4191.622,1570,1490,1451.437,
"Other Long-Term Liabilities",360.735,169.704,170.625,372.047,209.746,255.086,220.385,32.789,101.198,26.04,40.123,60.406,41.829,44.11,52.984,204.519,139.227,44.463,23.415,21.111,0.596,
"Long-Term Liabilities",4434.918,4445.228,6491.426,6244.277,8025.397,5903.854,5288.717,8871.285,8733.234,8667.527,5960.032,5308.764,5227.651,5524.062,4489.47,4575.554,4285.531,4236.085,1593.415,1511.111,1452.033,
"Deferred Tax Liability",95.198,91.524,87.561,190.805,178.002,138.753,139.599,140.133,146.509,106.718,52.798,45.747,45.747,29.891,30.01,2270.945,2082.114,1520.651,908.687,867.684,1539.799,
"Total Capital Employed",23801.574,27824.792,31070.792,31947.494,34598.636,31473.063,30310.869,33571.712,31998.599,31879.674,27671.551,25177.586,23898.06,23142.658,21156.386,19792.096,18644.572,18186.384,11339.802,10980.828,10597.482,
"Investments",,,18.847,2054.164,2937.444,2656.209,3005.821,3141.399,3315.614,3326.636,2339.121,,812.459,,,2282.095,2023.718,2176.173,1537.613,1529.268,1574.363,
"Investments In Associates",1.73,,,,,,,,0.766,0.505,0.827,102.604,0.6,0.137,0.108,117.803,117.702,117.658,210.407,210.055,171.021,
"Fixed Assets / Property",24080.599,27619.103,28638.526,31303.632,30854.278,30427.294,29830.126,29320.262,28828.663,28475.28,25002.904,23341.133,24080.874,24625.809,19845.893,18485.655,17794.866,17393.15,9817.997,9502.691,9119.543,
"Goodwill",,,,,,,,,18.134,18.134,,4.28,4.28,12.059,,,,,,,,
"Other Assets",1107.817,388.414,219.063,200.294,159.402,17.302,18.219,51.183,64.041,252.824,53.132,1929.253,32.978,580.384,384.307,111.109,47.496,47.217,51.153,47.813,50.028,
"Debtors",154.548,209.877,105.625,289.496,258.071,263.468,230.741,237.446,179.193,147.489,87.152,86.279,103.686,159.653,224.215,183.056,210.277,119.247,130.066,86.584,78.972,
"Cash and Short Term Funds",834.877,409.629,1285.337,901.122,715.493,1094.167,1125.75,744.557,198.957,176.187,137.598,116.914,124.839,114.069,74.821,215.308,135.323,208.394,44.241,67.747,34.71,
"Other Current Assets",2780.133,2605.292,3386.174,212.998,240.788,198.64,436.211,920.199,1243.591,1271.301,1235.062,1859.145,1758.991,209.543,2452.598,131.074,302.83,136.315,1.197,13.227,,
"Current Assets",3769.558,3224.798,4777.136,1403.616,1214.352,1556.275,1792.702,1902.202,1621.741,1594.977,1459.812,2062.338,1987.516,483.265,2751.634,529.438,648.43,463.956,175.504,167.558,113.682,
"Total Assets",28959.704,31232.315,33653.572,34961.706,35165.476,34657.08,34646.868,34415.046,33848.959,33668.356,28855.796,27439.608,26918.707,25701.654,22981.942,21526.1,20632.212,20198.154,11792.674,11457.385,11028.637,
"Creditors",494.71,525.495,469.141,469.773,487.341,479.816,489.681,521.149,528.44,489.34,388.049,396.483,367.984,482.259,359.725,373.09,367.397,308.482,152.207,172.57,131.061,
"Dividends",788.347,,,,,,,,,,,,585.877,561.922,517.831,512.969,481.364,333.065,300.665,303.987,289.037,
"Bank O/D & S/T Loans",2463.877,1792.521,1008,2531.009,69.343,2695.583,3832.306,300,1294.052,1267.824,772,1812.944,2013.031,1514.815,948,847.945,1138.879,1370.223,,,,
"Other Current Liabilities",1411.196,1089.507,1105.639,13.43,10.156,8.618,14.012,22.185,27.868,31.518,24.196,52.595,53.755,,,,,,,,11.057,
"Current Liabilities",5158.13,3407.523,2582.78,3014.212,566.84,3184.017,4335.999,843.334,1850.36,1788.682,1184.245,2262.022,3020.647,2558.996,1825.556,1734.004,1987.64,2011.77,452.872,476.557,431.155,
"Net Current Assets",-1388.572,-182.725,2194.356,-1610.596,647.512,-1627.742,-2543.297,1058.868,-228.619,-193.705,275.567,-199.684,-1033.131,-2075.731,926.078,-1204.566,-1339.21,-1547.814,-277.368,-308.999,-317.473,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Sep 2020","27 Feb 2020","5 Sep 2019","1 Mar 2019","31 Aug 2018","2 Mar 2018","1 Sep 2017","3 Mar 2017","2 Sep 2016","3 Mar 2016","1 Sep 2015","23 Feb 2015","29 Aug 2014","21 Feb 2014","29 Aug 2013","28 Feb 2013","23 Aug 2012","29 Feb 2012","24 Aug 2011","2 Mar 2011","24 Aug 2010",
"Number of Linked Units Issued (Actual)",255894516,255894516,255894516,255894516,255894516,248441278,248441278,248441278,243256092,243256092,243256092,243256092,243256092,243256092,243113169,243113169,243113169,243113169,166113169,166113169,166113169,
"Weighted Ave Stock Units (Actual)",255318829,255318396,255495272,255424601,249024221,248137264,247441400,246931585,242921081,243256092,243256092,243256092,243195790,243136472,243113169,243113169,243113169,192061114,166113169,166113169,166113169,
"Fully Diluted Weighted Average Shares in Issue",255489675,255578988,255610315,255631464,249207302,248335543,247720531,247260478,,,,,,,,,,,,,,
"Market Capitalisation (R000)",5729478,14342888,17879350,20855403,26188245,29142162,29005519,29144646,31596534,25140517,29433987,23717469,19441027,18609091,18962827,17747261,15099759,12945776,9053168,9468451,8303997,
"Number of Employees",,,,,,,,,,,,,,,,,,298,,,,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Sep 2020","27 Feb 2020","5 Sep 2019","1 Mar 2019","31 Aug 2018","2 Mar 2018","1 Sep 2017","3 Mar 2017","2 Sep 2016","3 Mar 2016","1 Sep 2015","23 Feb 2015","29 Aug 2014","21 Feb 2014","29 Aug 2013","28 Feb 2013","23 Aug 2012","29 Feb 2012","24 Aug 2011","2 Mar 2011","24 Aug 2010",
"Earnings Per Linked Unit (ZARc)",-1332.4,-190.5,64.5,71.2,1015.8,579.1,1118.5,639,1139.1,800.3,1553.7,538.9,1273,583.1,2340.3,821.93,233.08,342.43,360.01,720,355.98,
"Diluted Earnings Per Linked Unit (ZARc)",-1331.5,-109.4,64.5,71.2,1015,574.4,1110.8,634,1131.1,800.3,1553.7,538.9,1273,583.1,2340.3,,,342.4,,720,,
"Headline Earnings Per Linked Unit (CO) (ZARc)",410.7,329.9,223.5,-80.7,759.3,360.7,644.4,395.9,574.3,392.2,543.7,253.9,504,257.1,850.4,445.2,-11.2,406.3,175.6,425.6,241,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",410.4,329.6,223.4,-80.6,758.7,356.2,637.1,391.2,567.3,392.2,543.7,253.9,504,257.1,850.4,,,,,,,
"Distributions Per Linked Unit (ZARc)",,308.74,744.89,385.55,756.54,376.3,695.1,347.3,619.9,297.8,543,262.7,472,231,424,409,198,383.6,181,356.9,174,
"Net Asset Value Per Linked Unit (ZARc)",7609,9107,9578,9987,10298,10222,9978,9847,9450,9433,8904,8149,7602,7180,6843.28,5325,5049.88,5112.7,5320.29,5178.42,4578.6,
"3 Year Beta",1.45,0.19,0.3,0.5,0.68,0.65,0.83,1.01,0.83,-0.12,-0.55,-0.72,-0.45,-0.52,-0.42,0.1,0.22,0.09,0.12,0.22,0.29,
"Cash Generated Per Linked Unit",123.77,-32.46,-72.97,-57.77,14.73,-0.62,128.77,58.46,-86.61,33.11,40.19,23.18,89.69,66.59,-20.47,78.68,50.11,-19.61,-41.46,37.69,6.99,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,12,6,12,6,12,6,
"Net Asset Value Per Linked Unit (Base Currency)",7609,9107,9578,9987,10298,10222,9978,9847,9450,9433,8904,8149,7602,7180,6843.28,5325,5049.88,5112.7,5320.29,5178.42,4578.6,
"Price at Period End (Base Currency)",2239,5605,6987,8150,10234,11730,11675,11731,12989,10335,12100,9750,7992,7650,7800,7300,6211,5325,5450,5700,4999,
"JSE Market Price at Period End (ZARc)",2239,5605,6987,8150,10234,11730,11675,11731,12989,10335,12100,9750,7992,7650,7800,7300,6211,5325,5450,5700,4999,
"JSE Market Price High (ZARc)",7391,7391,10750,10750,12354,12279,14292,14292,13180,13180,12927,9940,8399,8250,8400,7558,6399,5840,5840,5950,5500,
"JSE Market Price Low (ZARc)",1447,5243,6641,8002,9800,10280,10730,10730,8401,8401,7928,7928,6825,6825,6215,5313,5313,4701,4701,4460,4460,
"JSE Volume Traded (Actual)",303222925,86017022,217133971,67974195,146762267,70594745,129378064,76973841,174718185,98316396,177630679,43827853,86933654,36626827,66763200,72125456,44573000,35440345,17793369,27604044,14595692,
"JSE Rand Value Traded (Actual)",11252217682,5317842352,17456733076,6418519439,16225227847,7891340675,15983090516,9576205921,20083881118,11667513314,19463509703,3850989488,6540547854,2719817772,4838239357,4512537178,2577457012,1914481624,964945879,1407792954,704803222,
"12 Month HEPS",410.7,634.1,223.5,317.9,759.3,609.2,644.4,578,574.3,682,543.7,500.8,504,682.3,850.4,445.2,219.5,406.3,360.2,425.6,526.4,
"12 Month Dividend",,359.33,744.89,765.79,756.54,756.54,695.1,695.1,669.4,619.9,578.1,543,503.7,472,444,424,409,335,319,357,357,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Sep 2020","27 Feb 2020","5 Sep 2019","1 Mar 2019","31 Aug 2018","2 Mar 2018","1 Sep 2017","3 Mar 2017","2 Sep 2016","3 Mar 2016","1 Sep 2015","23 Feb 2015","29 Aug 2014","21 Feb 2014","29 Aug 2013","28 Feb 2013","23 Aug 2012","29 Feb 2012","24 Aug 2011","2 Mar 2011","24 Aug 2010",
"Cash generated by operations",1733.439,1094,2149.932,1054.372,2133.136,1056.76,2159.602,1014.952,1709.767,945.363,1738.764,,,,,,,,,,,
"Net Cash flow from operating activities",316.711,-83.067,-186.73,-147.832,37.689,-1.551,319.908,145.241,-210.672,80.549,97.774,56.39,218.169,161.995,-49.773,191.277,121.82,-47.667,-68.863,62.608,11.612,
"Net cash flow from investing activities",509.127,467.997,567.235,75.414,104.745,322.698,669.846,492.721,-1716.759,-1330.044,667.056,-1424.95,-1392.333,-1167.223,-241.73,125.58,72.427,-4420.885,-34.463,-112.423,-55.901,
"Net cash flow from financing activities",-1248.006,-1266.295,275.645,257.46,-510.777,-349.991,-44.833,-83.804,1989.143,1287.866,-752.412,1408.53,1179.506,1021.767,198.45,-352.879,-267.318,4609.2,80,-60,-98.563,
"Dividends paid",-917.468,-917.467,-1956.467,-971.328,-1795.398,-862.193,-1660.317,-798.907,-1404.296,-681.847,-1224.911,-585.877,-1082.718,-517.831,-512.969,-814.429,-333.065,-712.625,-303.987,-566.446,-277.409,
"Net increase(decrease) in cash & cash equivalents",-422.168,-881.365,656.15,185.042,-368.343,-28.844,944.921,554.158,61.712,38.371,,,,,,,,,,,,
"Cash & Cash Equivalent beginning of period",1285.337,1285.337,715.493,715.493,1125.75,1125.75,198.957,198.957,83.841,83.841,77.353,,,,,,,,,,,
"Cash & Cash Equivalent acquired/disposed",-0.155,16.665,-41.356,,,-0.843,-4.006,-3.117,48.964,47.831,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-28.137,-11.008,-44.95,0.587,-41.914,-1.896,-12.336,-5.441,5.002,6.144,-5.294,,,,,,,,,,,
"Cash & Cash Equivalent end of period",834.877,409.629,1285.337,901.122,715.493,1094.167,1125.75,744.557,198.957,176.187,83.841,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Sep 2020","27 Feb 2020","5 Sep 2019","1 Mar 2019","31 Aug 2018","2 Mar 2018","1 Sep 2017","3 Mar 2017","2 Sep 2016","3 Mar 2016","1 Sep 2015","23 Feb 2015","29 Aug 2014","21 Feb 2014","29 Aug 2013","28 Feb 2013","23 Aug 2012","29 Feb 2012","24 Aug 2011","2 Mar 2011","24 Aug 2010",
"Turnover Per Share",1215.09,1248.71,1259.46,1277.62,1250.37,1240.74,1280.16,1313.18,1267.17,1216.53,1111.19,1078.92,1034.06,963.65,914.8,895.72,877.28,824.3,678.88,673.67,635.43,
"Price/Sales Per Share",1.84,4.49,5.55,6.38,8.18,9.45,9.12,8.93,10.25,8.5,10.89,9.04,7.73,7.94,8.53,8.15,7.08,6.46,8.03,8.46,7.87,
"Price/Net Asset Value",0.29,0.62,0.73,0.82,0.99,1.15,1.17,1.19,1.37,1.1,1.36,1.2,1.05,1.07,1.14,1.37,1.23,1.04,1.02,1.1,1.09,
"Price/Cash Flow",18.09,-345.35,-95.75,-282.15,694.77,-37838.71,90.67,401.33,-149.97,624.28,301.07,841.24,89.11,229.76,-381.05,92.78,247.89,-271.55,-262.93,151.23,1430.33,
"Return on Capital Employed",-14.8,-2.05,0.36,0.5,7.29,9.06,9.06,9.25,8.65,12.21,13.66,10.41,12.99,12.25,26.89,10.1,6.08,3.62,10.55,11.5,11.16,
"Return on Stockholder Funds",-18.28,-2.45,0.46,0.63,9.55,11.22,11.04,12.64,11.97,16.85,17.45,13.23,16.67,16.12,34.2,15.44,9.23,5.29,13.53,14.68,15.55,
"Return on Total Assets",6.82,6.66,6.52,6.89,6.76,6.75,6.89,7.19,7.12,6.78,6.84,6.91,6.17,6.23,6.48,6.65,6.68,5.32,6.28,6.76,6.46,
"Operating Profit Margin",63.63,65.24,68.21,73.86,76.32,75.97,75.39,76.34,78.23,77.03,72.97,72.18,66.01,68.36,66.78,65.74,64.63,67.18,64.2,64.25,66.04,
"Net Profit Margin",-180.48,-28.57,8.09,17.42,122.56,141.12,132.18,146.47,131.98,191.85,208.23,151.45,122.2,110.59,319.83,71.22,12.57,-8.18,82.87,94.19,87.76,
"Debt : Equity",0.36,0.27,0.31,0.34,0.31,0.34,0.37,0.37,0.43,0.43,0.31,0.36,0.39,0.4,0.33,0.42,0.44,0.45,0.18,0.18,0.19,
"Interest Cover",,,,,,,,,,,,,1.45,1.43,1.44,1.44,1.43,1.43,1.2,1.21,1.21,
"Current Ratio",0.73,0.95,1.85,0.47,2.14,0.49,0.41,2.26,0.88,0.89,1.23,0.91,0.66,0.19,1.51,0.31,0.33,0.23,0.39,0.35,0.26,
"Dividend Cover",,-0.62,0.09,0.18,1.34,1.54,1.61,1.84,1.84,2.69,2.86,2.05,2.7,2.52,5.52,2.01,1.18,0.89,1.99,2.02,2.05,
"Debtors Collection Period",29.93,39.14,18.91,50.61,45.64,47.22,40.22,40.23,31.38,26.52,17.53,18.19,23.74,37.67,56.18,47.41,56.57,42.36,66.15,44.44,41.84,
"Operating Return on Investment",7.83,7.09,7.11,6.26,6.11,6.16,6.38,6.64,6.48,6.38,6.64,7.42,6.41,6.28,7.34,6.79,6.85,5.25,6.32,6.45,6.44,
"Operating Income : Turnover",60.76,61.38,63.36,63.98,66.28,66.15,66.1,66.44,67.71,68.58,67.15,65.96,63.4,66.02,65.5,64.72,63.61,64.91,63.64,63.54,65.26,
"Admin & Collection Fees : Turnover",0.39,0.39,0.37,0.36,0.34,0.34,0.34,0.34,0.32,0.31,0.33,0.31,0.33,0.32,0.32,0.33,0.34,0.32,0.33,0.33,0.31,
"Return on Stockholder Funds",,6.79,7.78,7.73,7.33,7.35,6.94,7.03,6.52,6.27,6.1,6.45,6.16,6.39,6.2,7.68,7.84,7.5,6.8,6.89,7.6,
"NAV%Price",339.84,162.48,137.08,122.54,100.63,87.14,85.46,83.94,72.75,91.27,73.59,83.58,95.12,93.86,87.73,72.95,81.31,96.01,97.62,90.85,91.59,
"Price : Earnings",5.45,8.84,31.26,25.64,13.48,19.25,18.12,20.3,22.62,15.15,22.25,19.47,15.86,11.21,9.17,16.4,28.3,13.11,15.13,13.39,9.5,
"Profitability %",6.51,6.27,6.06,5.97,5.87,5.88,6.04,6.26,6.16,6.03,6.29,6.31,1.66,1.65,1.85,1.93,1.91,1.44,0.99,1.04,1.01,
"Solvency %",298.92,393.14,367.33,369.99,400.96,375.62,354.83,349.22,315.46,318.74,400.94,360.26,192.1,184.92,188.88,148.95,142.52,142.96,220.79,216.04,186.07,
"Int Bearing Debt : Total Assets",0.23,0.19,0.22,0.24,0.22,0.24,0.26,0.27,0.29,0.29,0.23,0.26,0.48,0.5,0.49,0.52,0.55,0.59,0.34,0.34,0.36,
"Liquidity %",3.27,-2.09,-2.04,-3.13,0.43,-0.03,3.28,2.95,-1.96,1.53,1.36,1.48,1.56,2.33,-0.41,1.32,1.68,-0.34,-2.58,1.18,0.39,
"EV/Ebitda (Pd)",,286.45,32.77,,,,,,,,,,,,,,,,,,,
"Cash Flow : Attributable Profit",0.22,-0.23,-0.11,-0.3,0.02,,0.18,0.31,-0.13,0.19,0.07,0.17,-2.88,-14.65,-0.03,-0.16,-0.3,0.15,1.38,-0.45,-0.2,
"Loan to value ratio",18.63,15.98,20.89,19.55,23.2,18.76,17.45,,,,,,,,,,,,,,,
"PEG Ratio",,-1.55,-4.98,45.65,24,1.27,1.19,1.38,1.54,1.2,1.76,1.21,0.99,0.49,0.4,4.8,7.81,3.62,1.05,0.85,0.62,

