"Minority Interest",4589,-448,-3344,-2809,-1306,-1461,-663,277,359,-28,263,-371,402,-186,417,251,510,109,253,10,937,
"Total Shareholders' Interest",683654,694877,636240,598464,537612,539453,489104,446768,395498,354247,301981,272313,234593,212561,216016,209309,196725,191941,181263,173804,163423,
"Interest Bearing Loans",5483,14781,17990,20934,36887,26940,40278,30840,66581,24076,8529,8822,8998,8970,8605,9124,9009,9153,9776,10129,169097,
"Deferred Tax Liability",31780,24543,17437,20348,14156,11766,14156,9509,10616,10715,5497,5411,5842,5766,4172,5158,3421,3938,3207,2967,2078,
"Other Long-Term Liabilities",30131,17698,81617,87585,93455,26407,,,,,,,,,,,,,,,,
"Total Long-Term Liabilities",67394,57022,117044,128867,144498,65113,54434,40349,77197,34791,14026,14233,14840,14736,12777,14282,12430,13091,12983,13096,171175,
"Creditors and Provisions",283545,167906,149285,141535,167032,136914,145006,115231,142630,88480,89785,84117,102686,100228,78982,72935,68625,62521,56193,46416,51754,
"Tax",,,,,1613,,717,945,2578,,236,,543,693,,565,,,,,883,
"Bank Overdrafts/Short-Term Loans",19127,17787,12488,14863,,12321,,,,,5,24,,5,5,4466,7,4,12850,352,10362,
"Other Current Liabilities",178841,341877,254428,281720,266431,278726,238224,283857,251379,209989,169108,192210,192826,204578,198190,207893,167031,175139,134418,159578,507,
"Total Current Liabilities",481513,527570,416201,438118,435076,427961,383947,400033,396587,298469,259134,276351,296055,305504,277177,285859,235663,237664,203461,206346,63506,
"Total Liabilities",548907,584592,533245,566985,579574,493074,438381,440382,473784,333260,273160,290584,310895,320240,289954,300141,248093,250755,216444,219442,234681,
"Total Equity and Liabilities",1232561,1279469,1169485,1165449,1117186,1032527,927485,887150,869282,687507,575141,562897,545488,532801,505970,509450,444818,442696,397707,393246,398104,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Aug 2020","31 Mar 2020","9 Sep 2019","27 Mar 2019","23 Aug 2018","15 Mar 2018","24 Aug 2017","23 Mar 2017","24 Aug 2016","17 Mar 2016","26 Aug 2015","23 Mar 2015","25 Aug 2014","20 Mar 2014","21 Aug 2013","27 Mar 2013","21 Aug 2012","26 Mar 2012","12 Aug 2011","22 Mar 2011","12 Aug 2010",
"Number of Shares in Issue (Actual)",225492000,225492000,225492000,226856000,227230000,229336000,226979000,228577000,228534000,225328000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,
"Weighted Average Shares in Issue (Actual)",225492000,225492000,225492000,226856000,227230000,229336000,226979000,228577000,225639000,225328000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,225630000,
"Fully Diluted Weighted Average Shares in Issue",231013000,232356000,225492000,231634000,232008000,238973000,232370000,240643000,236523000,236619000,236514000,225630000,,,,,,,,,,
"Market Capitalisation (R'000)",223237,338238,322454,385655,306761,300430,431260,500584,313092,292926,327164,124097,103790,112815,90252,115071,110559,90252,101534,90252,78971,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,,,,,,,,,,,,,,,,,,835,,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Aug 2020","31 Mar 2020","9 Sep 2019","27 Mar 2019","23 Aug 2018","15 Mar 2018","24 Aug 2017","23 Mar 2017","24 Aug 2016","17 Mar 2016","26 Aug 2015","23 Mar 2015","25 Aug 2014","20 Mar 2014","21 Aug 2013","27 Mar 2013","21 Aug 2012","26 Mar 2012","12 Aug 2011","22 Mar 2011","12 Aug 2010",
"Earnings Per Share (ZARc)",-8.5,42.5,18.5,46,19.7,43,18.7,40.1,18,34.1,12.2,26.24,9.6,1.6,2.9,7.8,1.9,10.4,3.18,6.8,1.73,
"Diluted Earnings Per Share (ZARc)",-8.3,41.2,18.5,45,19.3,41.2,18.3,38.1,17.2,32.5,11.6,26.2,9.6,1.6,2.9,7.8,1.9,10.4,3.2,6.8,1.7,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-8.5,42.4,18.6,44.7,19.7,42.8,18.6,40,17.7,33.3,12.2,25.8,10.4,1.6,2.9,7.9,1.8,10.4,3.2,6.7,1.8,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,41.2,,43.8,,,,,,,,,,,2.9,7.9,1.8,10.4,3.2,6.7,1.8,
"Final Dividend (ZARc)",,,,1.5,,,,,,,,,,,,,,,,,,
"Dividend Per Share (ZARc)",,,,1.5,,,,,,,,,,,,,,,,,,
"Distributions Per Share (ZARc)",,,,1.5,,,,,,,,,,,,,,,,,,
"Net Asset Value Per Share (ZARc)",303,308,282,264,237,235.86,215,195,175,157.23,127,121,104,94.29,96,93,87,85.02,80.22,77.03,72.01,
"3 Year Beta",0.11,0.2,0.33,0.31,0.19,-0.37,-0.1,-0.48,-0.48,-1.07,-1.53,-1.07,-0.62,-0.69,-1.07,-0.4,-0.37,-0.07,-0.07,-0.19,-0.12,
"Cash Generated Per Share",136.4,15.85,21.51,29.9,16.62,4.97,19.97,30.28,4.41,10.02,12.48,8.92,2.44,7.29,1.25,-10.11,3.2,-15.66,-6.46,-0.21,1.3,
"Net Asset Value Per Share (Base Currency)",303,308,282,264,237,235.86,215,195,175,157.23,127,121,104,94.29,96,93,87,85.02,80.22,77.03,72.01,
"Price at Period End (Base Currency)",99,150,143,170,135,131,190,219,137,130,145,55,46,50,40,51,49,40,45,40,35,
"JSE Market Price High (ZARc)",173,180,180,170,170,250,250,220,145,200,200,65,50,51,51,51,51,45,45,45,35,
"JSE Market Price Low (ZARc)",80,110,130,100,100,125,160,100,100,55,55,35,45,34,34,40,40,35,35,25,25,
"JSE Market Price at Period End (ZARc)",99,150,143,170,135,131,190,219,137,130,145,55,46,50,40,51,49,40,45,40,35,
"JSE Volume Traded (Actual)",1627261,3778578,2880879,10118899,5006673,12006182,5655460,13209517,4608753,5862500,2421203,856811,432167,331057,310397,687240,242478,7720128,7113779,3463479,3112282,
"JSE Rand Value Traded (Actual)",1961424,5643641,4391493,13060267,6492075,21584086,12004413,20227939,5955837,7531548,2870743,401213,194855,120275,110178,322439,113864,3206910,2962867,1210773,1079185,
"12 Month HEPS",15.3,42.4,43.6,44.7,43.9,42.8,40.9,40,38.8,33.3,27.6,25.8,8.3,1.6,9,7.9,9,10.4,8.1,6.7,6.7,
"12 Month Dividend",,,1.5,1.5,,,,,,,,,,,,,,,,,,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Aug 2020","31 Mar 2020","9 Sep 2019","27 Mar 2019","23 Aug 2018","15 Mar 2018","24 Aug 2017","23 Mar 2017","24 Aug 2016","17 Mar 2016","26 Aug 2015","23 Mar 2015","25 Aug 2014","20 Mar 2014","21 Aug 2013","27 Mar 2013","21 Aug 2012","26 Mar 2012","12 Aug 2011","22 Mar 2011","12 Aug 2010",
"Cash generated by operations",-27583,111845,66567,148612,60004,128860,66340,136989,66768,104899,38870,77750,35951,18554,16151,35851,12907,30428,8717,25516,69951,
"Working capital changes",335162,-76111,-18055,-80496,-22239,-91706,-10405,-40551,-43889,-66067,-3748,-38621,-21532,10492,-6364,-46316,830,-65751,-23286,,-8584,
"Net Cash flow from operating activities",307579,35734,48512,67838,37765,11405,45330,69214,10070,22571,28151,20131,5514,16438,2816,-22803,7220,-35323,-14569,-483,2931,
"Net cash flow from investing activities",-8332,-21831,-10068,-15041,-16315,-57611,-46461,-55994,-33587,-26098,-7369,-10432,-4544,-12831,-4842,-11618,-5261,-10349,-3524,-7771,-2257,
"Net cash flow from financing activities",-191349,-6443,-51268,-37075,-16670,-3375,-49215,48845,38706,6271,-23395,-13026,-11724,-4019,-10222,32508,-8253,14200,-25513,-14252,-11013,
"Dividends paid",,,-3657,,-22416,,,-417,,-353,,-510,,-550,,-217,,,,,,
"Net increase(decrease) in cash & cash equivalents",,7460,-12844,16000,-966,-49581,-50346,62065,15189,2744,-2613,-3328,-10754,-412,-12248,-1913,-6294,-31472,-43606,-22506,-10339,
"Cash & Cash Equivalent beginning of period",49008,41548,41548,25548,25548,75129,75129,13064,13064,10320,10320,,,,,,,,,,,
"Cash & Cash Equivalent end of period",159906,49008,28704,41548,24582,25548,24783,75129,28253,13064,7707,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Aug 2020","31 Mar 2020","9 Sep 2019","27 Mar 2019","23 Aug 2018","15 Mar 2018","24 Aug 2017","23 Mar 2017","24 Aug 2016","17 Mar 2016","26 Aug 2015","23 Mar 2015","25 Aug 2014","20 Mar 2014","21 Aug 2013","27 Mar 2013","21 Aug 2012","26 Mar 2012","12 Aug 2011","22 Mar 2011","12 Aug 2010",
"Return on Capital Employed",-3.74,13.05,10.94,14.15,13.19,16.01,15.28,18.87,17.19,19.92,17.82,20.78,17.81,1.6,5.78,8.07,4.4,11.67,7.63,8.56,2.51,
"Return on Shareholder Funds",-4.11,14.12,12.96,17.19,16.74,17.94,16.98,20.57,20.55,21.87,18.65,21.86,18.94,1.71,6.12,8.62,4.68,12.47,8.18,9.21,5.15,
"Return on Total Assets",-9.88,9.79,8.44,11.64,9.83,10.07,11.68,12.23,12.24,12.96,10.26,10.29,10.22,1.72,6.57,5.62,3.7,6.66,4.64,5.36,3.08,
"Gross Profit Margin",22.91,21.77,22.69,23.01,23.55,22.63,22.91,23.74,24.21,23.33,23.03,22.12,22.1,20.17,22.29,21.36,21.68,22.91,23.13,24.14,23.73,
"Operating Profit Margin",-2.72,4.03,3.48,4.37,3.88,3.84,3.98,4.63,4.86,4.8,3.67,3.84,3.82,1.25,2.72,2.39,1.75,2.47,2.01,2.5,2.11,
"Net Profit Margin",-1.5,2.97,2.72,3.46,3.15,3.51,3.11,3.63,3.41,3.94,3.04,3.29,2.48,0.21,0.83,1.2,0.6,1.74,1.14,1.33,0.72,
"Debt:Equity (excl non-int debt)",0.13,0.11,0.2,0.24,0.27,0.14,0.11,0.09,0.2,0.1,0.05,0.05,0.06,0.07,0.06,0.09,0.06,0.07,0.14,0.08,1.11,
"Interest Bearing Debt as % of Long-Term Finance",0.8,2.08,2.75,3.38,6.42,4.76,7.61,6.46,14.41,6.36,2.75,3.14,3.69,4.05,3.83,4.18,4.38,4.55,5.12,5.51,50.85,
"Interest Cover",-3.36,4.2,3.55,4.89,4.18,4.93,4.83,4.54,4.3,5.53,4.71,3.84,3.91,1.64,3.23,3.59,2.44,4.46,2.73,2.75,1.86,
"Quick Ratio",1.62,1.68,1.9,1.78,1.67,1.73,1.76,1.71,1.68,1.78,1.77,1.63,1.5,1.42,1.52,1.47,1.54,1.52,1.59,1.55,5.17,
"Current Ratio",1.62,1.69,1.91,1.79,1.69,1.74,1.77,1.72,1.69,1.79,1.78,1.64,1.51,1.42,1.53,1.48,1.55,1.53,1.6,1.55,5.2,
"Dividend Cover",,,,30.67,,,,,,,,,,,,,,,,,,
"Dividend Cover (HEPS)",,,,29.8,,,,,,,,,,,,,,,,,,
"Debtors Collection Period",88.61,94.58,90.35,88.97,90.27,92.86,87.06,88.27,97.71,96.93,90.74,89.14,92.41,91.98,96.62,99.27,91.26,92.95,87.8,85.84,87.14,
"Stock Turn",509.97,596.99,433.89,467.41,436.1,612.65,639.41,701.83,424.03,363.64,452.73,454.89,475.8,513.1,364.38,361.9,269.31,310.97,387.88,688.66,374.81,
"Price : Earnings",6.47,3.54,3.28,3.8,3.08,3.06,4.65,5.48,3.53,3.9,5.25,2.13,5.54,31.25,4.44,6.46,5.44,3.85,5.56,5.97,5.22,
"Sales Per Share (Base Currency)",1129.18,1431.12,1359.26,1328.79,1252.41,1224.36,1203.73,1103.96,1057.29,865.3,801.84,798.61,772.81,735.19,690.75,652.28,616.88,597.69,558.63,511.39,479.62,
"Price/Sales Per Share",0.09,0.1,0.11,0.13,0.11,0.11,0.16,0.2,0.13,0.15,0.18,0.07,0.06,0.07,0.06,0.08,0.08,0.07,0.08,0.08,0.07,
"Price/Net Asset Value",0.33,0.49,0.51,0.64,0.57,0.56,0.88,1.12,0.78,0.83,1.14,0.45,0.44,0.53,0.42,0.55,0.56,0.47,0.56,0.52,0.49,
"Price/Cash Flow",1.45,9.46,13.3,5.69,16.25,26.36,19.03,7.23,62.13,12.97,23.24,6.17,37.7,6.86,64,-5.05,30.63,-2.55,-13.93,-186.86,53.85,
"NAV%Price",306.06,205.33,197.2,155.29,175.56,180.05,113.16,89.04,127.74,120.95,87.59,220,226.09,188.58,240,182.35,177.55,212.55,178.27,192.58,205.74,
"Liquidity%",112.07,6.11,18.2,11.96,13.03,2.31,20.68,15.72,4.25,6.77,20.61,6.93,3.55,5.13,1.94,-7.6,5.82,-14.09,-13.46,-0.22,2.5,
"Cash Flow:Attributable Profit",-39.69,0.37,2.32,0.65,1.68,0.12,2.14,0.76,0.5,0.29,2.05,0.34,0.47,-0.39,-0.14,-0.96,-0.3,-1.51,-4.06,-0.03,1.42,
"Cash/Equity (%)",22.95,7.05,4.51,6.94,4.57,4.74,5.07,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",-5.4,1.89,4.11,2.15,4.17,2.28,6.63,,,,,,,,,,,,,,,
"PEG Ratio",,0.32,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,-0.83,-4.66,-1.58,-2.3,-7.51,-5.3,47.66,51.22,0.27,

