"Stock",7457.2,8431.1,8011.6,7680.9,7609.5,6900.6,6412.5,5603.8,5126.5,5116.1,4363.2,3813.9,2846.6,2775.9,2635.2,2444,2178.1,2155,1843.3,1804.7,1407.4,1493.8,
"Debtors",6793.1,7762.4,7510.4,7439.8,7083.2,7373.6,6895,6843.3,6669.5,6695,6339.2,6199.9,5971,5796.6,5502,5207.7,7875.6,4570,6746.9,6063.4,5533.6,4894,
"Debtors: Debtors",,,,,,,,,,,,,,,,,,,,3823,,3169,
"Debtors: Loans and receivables",,,,,,,,,,,,,,,,,,,,336.7,,55,
"Debtors: Other receivables",,,,,,,,,,,,,,,,,,,,194.3,,176,
"Debtors: Private label card debtors",,,,,,,,,,,,,,,,,,,,1709.4,,1494,
"Cash",4760.2,2969.1,1159.8,1111,1002.5,1206.1,744.8,878.5,973.5,888.8,1003.7,800.4,433.1,301.3,801.3,593.4,875.4,710.9,468.6,338.5,296.9,284,
"Tax",59.2,39.6,,,,,,,,,39.3,,26.2,,,,,,,,,,
"Other Current Assets",1308,1553.1,1529.4,1321.9,1266.9,1118.6,1106.7,1017.1,1001.6,946.3,914.3,793.9,463.1,6108.9,4364.8,3545.8,17.7,2615,211.4,206.4,211.3,10.6,
"Other Current Assets: Participation in export partnerships",,,,,,,,,,,,,,,,,,,,6.4,,,
"Other Current Assets: Participation in Exports",,,,,,,,,,,,,,,,,,,,,,10.6,
"Other Current Assets: Preference share investment",,,,,,,,,,,,,,,,,,,,200,,,
"Total Current Assets",20377.7,20755.3,18211.2,17553.6,16962.1,16598.9,15159,14342.7,13771.1,13646.2,12659.7,11608.1,9740,14982.7,13303.3,11790.9,10946.8,10050.9,9270.2,8413,7449.2,6682.4,
"Total Assets",43231.5,42158.7,38285.7,37641.1,36754.7,27791.6,26917.5,22003,21542.9,22095.1,20528.5,18533.4,12017.3,17103.2,16438,15294.4,13993.7,12856.4,11629.7,10702.5,9481,9236.9,
"Ordinary Share Capital & Premium",,,,,,,,,,,,,,,,,,,,501.7,,502,
"Treasury Shares",,,,,,,,,,,,,,,,,,,,1299.6,,1002,
"Distributable Reserves",,,,,,,,,,,,,,,,,,,,5539.5,,5010,
"Translation Reserves",,,,,,,,,,,,,,,,,,,,-17.4,,-17,
"Other Capital",,,,,,,,,,,,,,,,,,,,737.7,,565,
"Ordinary Shareholders' Interest",20263,15942.6,14153.5,14049.1,13288.4,13121.5,13190,10396.9,9951.1,9896.7,9125.6,8130.9,7759.3,7228.6,6959.3,7043.8,6483.5,6293.1,5763,5462.9,4981.3,5058.3,
"Minority Interest",,,,,,4.5,4.1,4.2,4.5,4,3.2,2.7,2.5,861.3,784.2,705.5,630.4,571.1,513.4,485.6,455.6,427,
"Total Shareholders' Interest",20263,15942.6,14153.5,14049.1,13288.4,13126,13194.1,10401.1,9955.6,9900.7,9128.8,8133.6,7761.8,8089.9,7743.5,7749.3,7113.9,6864.2,6276.4,5948.5,5436.9,5485.3,
"Interest Bearing Loans",5618.6,5480.3,6051.3,6017.4,4929.7,4825.7,5724.9,4442.2,4119.4,5026.3,3897.2,3709.5,1576.8,1584.7,1377.8,1041.9,719.7,1006.8,225.8,262.8,187.4,864.4,
"Deferred Tax Liability",1297.7,1087.2,928.9,933.7,923,829.4,915.5,337.9,381.5,435.4,396.4,345.2,36.5,42.7,71.8,65.6,89.1,100.5,173.2,165.2,136.3,139.3,
"Retirement Obligation",237.9,228.6,243.1,233.8,224.8,215.8,241.6,233.1,225.2,217.3,198.8,192.6,186.4,180.4,104.5,104.5,97.9,97.9,91,91,87,84.1,
"Share Incentive Scheme",52.9,54.2,71.6,81,80.8,72.7,,74.7,40.7,48.1,36.8,20.3,,,,,,,,,,,
"Other Long-Term Liabilities",5627.4,5596.8,5603.3,5611.4,5482.9,335.1,444.3,262.5,255,246.7,240.9,223.8,220.4,208.2,2452.6,1838.6,1970.3,1542.1,1372.7,769.4,752.3,856.2,
"Total Long-Term Liabilities",12834.5,12447.1,12898.2,12877.3,11641.2,6278.7,7326.3,5350.4,5021.8,5973.8,4770.1,4491.4,2020.1,2016,4006.7,3050.6,2877,2747.3,1862.7,1288.4,1163,1944,
"Creditors and Provisions",5181,4786.4,4704.6,4363.1,4226.8,3724.3,3497.3,2836.7,2933.5,3046.7,2671.2,2553,1999.8,1853,2255.3,2234.3,1978.8,1827,1754.2,1710.7,1499.5,1293.8,
"Creditors and Provisions: Creditors",,,,,,,,,,,,,,,,,,,,1710.7,,1293.8,
"Tax",106.4,132.4,32,319.2,72.1,107,59.3,92.6,31.6,23.7,,13.4,,59.4,17.6,56.7,32.3,57.3,100,79.1,45.5,128,
"Bank Overdrafts/Short-Term Loans",1401.1,5849.2,3605.5,3196,4728,4524.9,2821.6,3307,3589,3139.4,3949.9,3333,226.6,1375.7,1378.7,896.5,1175,722.1,1134.4,1246.8,1135,254.7,
"Other Current Liabilities",3445.5,3001,2891.9,2836.4,2798.2,30.7,18.9,15.2,11.4,10.8,8.5,9,9,3709.2,1036.2,1307,816.7,638.5,502,429,201.1,131.1,
"Total Current Liabilities",10134,13769,11234,10714.7,11825.1,8386.9,6397.1,6251.5,6565.5,6220.6,6629.6,5908.4,2235.4,6997.3,4687.8,4494.5,4002.8,3244.9,3490.6,3465.6,2881.1,1807.6,
"Total Liabilities",22968.5,26216.1,24132.2,23592,23466.3,14665.6,13723.4,11601.9,11587.3,12194.4,11399.7,10399.8,4255.5,9013.3,8694.5,7545.1,6879.8,5992.2,5353.3,4754,4044.1,3751.6,
"Total Equity and Liabilities",43231.5,42158.7,38285.7,37641.1,36754.7,27791.6,26917.5,22003,21542.9,22095.1,20528.5,18533.4,12017.3,17103.2,16438,15294.4,13993.7,12856.4,11629.7,10702.5,9481,9236.9,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"5 Nov 2020","18 Jun 2020","7 Nov 2019","23 May 2019","8 Nov 2018","24 May 2018","2 Nov 2017","25 May 2017","10 Nov 2016","26 May 2016","12 Nov 2015","28 May 2015","6 Nov 2014","29 May 2014","7 Nov 2013","30 May 2013","8 Nov 2012","29 May 2012","3 Nov 2011","26 May 2011","16 Nov 2010","27 May 2010",
"Number of Shares in Issue (Actual)",326200000,231700000,231600000,231300000,230900000,231300000,230600000,214000000,213400000,209300000,207000000,205400000,204100000,204300000,206200000,210100000,209600000,206400000,204600000,205300000,204600000,209000000,
"Weighted Average Shares in Issue (Actual)",257800000,231400000,231100000,231100000,231000000,224900000,219000000,212200000,210800000,207000000,206000000,204300000,204100000,206000000,207900000,209200000,208600000,205200000,204600000,206500000,208000000,208243974,
"Fully Diluted Weighted Average Shares in Issue",257800000,231400000,231100000,231100000,231000000,224900000,219000000,212000000,210800000,207000000,206000000,204300000,204100000,206000000,207900000,209200000,,205200000,,206500000,208000000,209508125,
"Market Capitalisation (R'000)",26748400,15679139,37857336,37701900,40031133,51753375,31303950,33060860,29769300,29603392,29048310,37089078,23920520,21890745,21457172,23699280,26516496,25527552,17374632,17378645,16979754,14003000,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,12,12,6,12,6,12,6,12,6,12,
"Number of Employees",,29776,,29121,,,,,,,,,,,,,17705,,,10969,,10494,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"5 Nov 2020","18 Jun 2020","7 Nov 2019","23 May 2019","8 Nov 2018","24 May 2018","2 Nov 2017","25 May 2017","10 Nov 2016","26 May 2016","12 Nov 2015","28 May 2015","6 Nov 2014","29 May 2014","7 Nov 2013","30 May 2013","8 Nov 2012","29 May 2012","3 Nov 2011","26 May 2011","16 Nov 2010","27 May 2010",
"Earnings Per Share (ZARc)",161.5,1056.2,533.4,1142.5,506.2,1070.2,459.5,1108,494.5,1041.5,471.6,909.4,559.6,902.8,412.1,856.4,400.14,771,341.64,630.41,272.26,521.4,
"Diluted Earnings Per Share (ZARc)",161,1050.6,530.6,1132.1,502.2,1060,456.9,1098.6,491.6,1031.9,467.7,901.7,557.4,896.6,410.3,849.1,395.8,765.1,333.1,618.1,268.5,518.2,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-91,1174.4,531.2,1187.9,511.4,1124.1,467.1,1099.2,496.8,1055.8,470.2,897.9,403.3,818.7,373.6,780.6,400.5,772,341.9,632.3,272.3,521.4,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-90.8,1168.2,528.5,1177.1,507.3,1113.4,464.5,1089.9,493.9,1014.5,466.3,890.3,401.7,813.1,371.9,773.9,396.1,766.1,333.3,619.9,268.5,518.2,
"Interim Dividend (ZARc)",,335,335,330,330,325,325,320,320,306,306,263,263,243,243,236,236,190,190,138,138,118,
"Final Dividend (ZARc)",,,,450,,420,,400,,385,,325,,293,,270,,265,,212,,170,
"Dividend Per Share (ZARc)",,335,335,780,330,745,325,720,320,691,306,588,263,536,243,506,236,455,190,350,138,288,
"Distributions Per Share (ZARc)",,335,335,780,330,745,325,720,320,691,306,588,263,536,243,506,236,455,190,350,138,288,
"Net Asset Value Per Share (ZARc)",6211.83,6880.71,2418.9,2360.1,2080.6,2358.1,2147.9,2728.7,2385,2063.5,1782.4,1701,3756.8,3507.2,3317.4,3322.4,3036.7,2995.8,2798.9,2642.9,2434.65,2399.6,
"3 Year Beta",1.19,1.41,0.49,0.26,0.64,0.62,0.98,0.77,0.9,0.64,0.3,0.39,0.66,0.78,0.75,1.16,1.19,1.01,0.79,0.49,0.59,0.47,
"Cash Generated Per Share",1327.22,1706.56,698.96,1723.87,695.45,370.3,199.83,473.93,404.97,220.5,108.12,-30.04,143.61,62.75,-96.61,-190.1,-67.94,-182.61,-25.71,73.11,140.47,174.4,
"Net Asset Value Per Share (Base Currency)",6211.83,6880.71,2418.9,2360.1,2080.6,2358.1,2147.9,2728.7,2385,2063.5,1782.4,1701,3756.8,3507.2,3317.4,3322.4,3036.7,2995.8,2798.9,2642.9,2434.65,2399.6,
"Price at Period End (Base Currency)",8200,6767,16346,16300,17337,22375,13575,15449,13950,14144,14033,18057,11720,10715,10406,11280,12651,12368,8492,8465,8299,6700,
"JSE Market Price High (ZARc)",9216,19769,19769,22900,22900,24080,16240,17577,16014,20178,20178,18198,12435,11736,11858,14737,14678,12440,9916,9528,8299,7025,
"JSE Market Price Low (ZARc)",5992,5600,14112,15367,15499,12821,13099,12344,12600,10205,13272,10014,10014,8694,9167,10056,11560,8201,8203,6172,6172,4260,
"JSE Market Price at Period End (ZARc)",8200,6767,16346,16300,17337,22375,13575,15449,13950,14144,14033,18057,11720,10715,10406,11280,12651,12368,8492,8465,8299,6700,
"JSE Volume Traded (Actual)",395619331,365838770,151698299,315868435,163279937,391766131,189222019,378774324,191922509,285900366,148774781,282749962,123453973,337707668,179492157,213358102,77819099,201425833,116256346,222222439,118585238,371298557,
"JSE Rand Value Traded (Actual)",28335093594,53881309854,25916873550,55468092453,29985524511,64100756160,27471305848,55702850079,27536571221,41041082005,23585012851,37608616023,13821880038,34061405051,18414043508,26315218726,10047052797,19252509339,10183040350,16851207093,8134381950,21452094787,
"12 Month HEPS",552.2,1174.4,1207.7,1187.9,1168.4,1124.1,1069.5,1099.2,1082.4,1055.8,964.8,897.9,848.4,818.7,753.7,858.6,830.6,772,701.9,632.3,560.8,521.4,
"12 Month Dividend",,335,785,780,750,750,745,720,720,705,691,588,588,556,,513,506,501,455,402,350,308,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"5 Nov 2020","18 Jun 2020","7 Nov 2019","23 May 2019","8 Nov 2018","24 May 2018","2 Nov 2017","25 May 2017","10 Nov 2016","26 May 2016","12 Nov 2015","28 May 2015","6 Nov 2014","29 May 2014","7 Nov 2013","30 May 2013","8 Nov 2012","29 May 2012","3 Nov 2011","26 May 2011","16 Nov 2010","27 May 2010",
"Cash generated by operations",2495.3,8794.5,4268.9,8767.3,4105.9,5029.7,2159.6,4488.6,2053.5,4127.2,1876.4,3047.4,1506,3000.6,1733.1,3466.9,1615.8,3180.4,1441.2,2630.3,1145.7,2237.5,
"Working capital changes",2390.1,-542.1,-259,-788,-398.7,-937.2,-26.1,-1156.5,-268.2,-1509.4,-648.9,-998.4,-113.5,-930.3,-754.8,-1695.3,-666.9,-1568.4,-569.3,-824.1,-17.5,-541.4,
"Cash generated from operations after WC",4885.4,8252.4,4009.9,7979.3,3702.2,4092.5,2133.5,3332.1,1785.3,2617.8,1227.5,2049,1392.5,2070.3,978.3,1771.6,948.9,1612,871.9,1806.2,1128.2,1696.1,
"Net Cash flow from operating activities",4329.4,3954.1,1618.8,3987.3,1605.8,856.5,460.8,1014.2,864.2,461.5,223.8,-61.7,293.1,128.2,-199.2,-399.4,-142.4,-376.9,-52.6,150.1,287.4,364.5,
"Net cash flow from investing activities",-354.7,-1100.9,-485.6,-868.4,-453.5,-3796.4,-3078.8,-870.9,-429.2,-1030.5,-413.8,-1779.6,1131.2,-537.5,-260,-573.7,-305.8,-403.8,-265.5,-369,-141.9,-270.3,
"Net cash flow from financing activities",-2177.8,-1101.5,-1075.4,-3293.8,-1411.5,3401,2493.9,-46.7,-278.7,585.1,307,2328.5,-1292.5,339.5,667.1,1061.7,612.7,1153,448.2,273.4,-132.6,-106.4,
"Dividends paid",,-1839.3,-1053.8,-1756.1,-983.3,-1627.2,-866.7,-966.1,-271.9,-747.8,-349.2,-1146.9,603.7,-1067.2,566,-1057.4,-558.9,-849,-455.8,-665.9,-366,-608.2,
"Net increase(decrease) in cash & cash equivalents",1796.9,1751.7,57.8,-174.9,-259.2,461.1,-124.1,96.6,156.3,16.1,117,487.2,131.8,-69.8,207.9,88.6,164.5,372.3,130.1,54.5,12.9,-12.2,
"Cash & Cash Equivalent beginning of period",2969.1,1111,1111,1206.1,1206.1,878.5,878.5,888.8,888.8,800.4,800.4,,,,,,,,,,,,
"Cash & Cash Equivalent acquired/disposed",,,,,-6.4,,,,,,,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-5.8,106.4,-9,86.2,62,-133.5,-9.6,-106.9,-71.6,72.3,86.3,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",4760.2,2969.1,1159.8,1111,1002.5,1206.1,744.8,878.5,973.5,888.8,1003.7,,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"5 Nov 2020","18 Jun 2020","7 Nov 2019","23 May 2019","8 Nov 2018","24 May 2018","2 Nov 2017","25 May 2017","10 Nov 2016","26 May 2016","12 Nov 2015","28 May 2015","6 Nov 2014","29 May 2014","7 Nov 2013","30 May 2013","8 Nov 2012","29 May 2012","3 Nov 2011","26 May 2011","16 Nov 2010","27 May 2010",
"Return on Capital Employed",2.52,8.61,9.12,9.81,9.38,12.41,9.81,14.94,13.92,13.59,13.99,15.03,12.07,19.84,15.72,17.84,17.9,17.61,18.36,19.19,18.36,15.65,
"Return on Shareholder Funds",4.11,15.33,17.42,18.79,17.6,18.35,15.26,22.62,20.95,21.79,21.3,23.33,15.22,24.78,23.86,24.86,25.13,24.65,23.81,23.35,22.29,21.19,
"Return on Total Assets",6.38,14.27,22.12,20.21,14.65,20.5,31.58,22,34.3,21.77,17.99,20.2,9.74,13.94,13.45,15.15,18.13,19.63,19.1,19.23,18.77,18.61,
"Gross Profit Margin",45.2,52.72,53.24,53.61,53.58,52.46,51,49.7,49.58,49.72,49.06,47.26,45.43,46.47,45.54,46.45,41.86,41.96,41.86,41.95,41.64,41.83,
"Operating Profit Margin",2.23,7.95,13.72,8.35,7.32,14.47,14.43,16.18,15.15,17.04,16.37,17.45,17.07,17.92,17.47,18.67,7.32,23.96,7.83,8.08,5.79,5.99,
"Net Profit Margin",3.32,6.92,7.27,7.74,7.35,8.44,8.13,9.99,9.13,10.21,9.95,11.55,15.63,13.13,12.86,13.9,13.66,13.61,12.88,13.1,12.36,12.62,
"Debt:Equity (excl non-int debt)",0.7,1.15,0.6,0.57,1.23,0.62,0.77,0.66,0.86,0.74,0.96,0.77,0.29,0.33,0.7,0.51,0.57,0.51,0.48,0.43,0.42,0.4,
"Interest Bearing Debt as % of Long-Term Finance",21.71,25.58,29.95,29.99,27.06,26.88,30.26,29.93,29.27,33.67,29.92,31.32,16.88,16.38,15.11,11.85,9.19,12.79,3.47,4.23,3.33,13.61,
"Interest Cover",-1.63,-6.89,-4.98,-6.79,-5.77,3.29,-1.57,6.27,-4.15,6.94,6.65,11.02,14.57,15.68,17.56,22.21,-0.55,9.78,-0.64,-0.66,-0.44,-0.45,
"Quick Ratio",1.27,0.9,0.91,0.92,0.79,1.16,1.37,1.4,1.32,1.37,1.25,1.32,3.08,1.74,2.28,2.08,2.19,2.43,2.13,1.91,2.1,2.87,
"Current Ratio",2.01,1.51,1.62,1.64,1.43,1.98,2.37,2.29,2.1,2.19,1.91,1.96,4.36,2.14,2.84,2.62,2.73,3.1,2.66,2.43,2.59,3.7,
"Dividend Cover",,3.15,1.59,1.46,1.53,1.44,1.41,1.54,1.55,1.51,1.54,1.55,1.62,1.68,1.7,1.69,1.7,1.69,1.8,1.8,1.97,1.81,
