"Profit Before Interest And Tax",2790.4,1902,2394.7,1444.5,2415.9,1533.6,2257.8,1419.6,2140.3,1294.7,1908.2,1153.3,1858.1,1172.7,1532,928.1,1372.5,857.5,1118.5,663.2,897.9,
"Interest Received",9.8,2.7,6,3.4,5.7,2.4,5.1,2.1,6.5,5.5,7.1,,,,,,,,,,,
"Interest Paid",175.3,103.2,200.8,97.8,132.4,74.3,157.5,82,135.9,60.4,65.3,32.6,56,33.5,63.1,28.5,28.1,15.2,49.6,32.2,96.7,
"Net Interest Paid/(Received)",165.5,100.5,194.8,94.4,126.7,71.9,152.4,79.9,129.4,54.9,58.2,32.6,56,33.5,63.1,28.5,28.1,15.2,49.6,32.2,96.7,
"Income From Associates Before Tax",17.4,15.7,42.2,37.1,56.3,25.4,63.2,42.2,58.1,16.1,9.5,5.8,28.5,11.7,23.9,5.4,46.8,25.3,36.1,14.6,40,
"Income Before Tax",2642.3,1817.2,2242.1,1387.2,2345.5,1487.1,2168.6,1381.9,2069,1255.9,1859.5,1126.5,1830.6,1150.9,1492.8,905,1391.2,867.6,1105,645.6,841.2,
"Taxation",695,467.9,637.6,393,669.7,423.6,615.4,393.9,587.8,357.8,527.2,323.1,514.9,311.2,448.6,263.3,443.6,290,365.9,213.8,275.9,
"Profit For The Period",1947.3,1349.3,1604.5,994.2,1675.8,1063.5,1553.2,988,1481.2,898.1,1332.3,803.4,1315.7,839.7,1044.2,641.7,947.6,577.6,739.1,431.8,565.3,
"Income Attributable To Minority Interests",,,,,,,,,,,,,,,0.1,0.1,2,0.2,,-2,3.5,
"Attributable Income Before Extraordinary Items",1947.3,1349.3,1604.5,994.2,1675.8,1063.5,1553.2,988,1481.2,898.1,1332.3,803.4,1315.7,839.7,1044.1,641.6,945.6,577.4,739.1,433.8,561.8,
"Extraordinary Profit",,,,,,,,,,,,,,,41.6,41.6,24.9,17.8,-37.5,5.1,-93.6,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,,41.6,41.6,24.9,17.8,-37.5,,-93.6,
"Extraordinary Profit: Profit for discontinued operations",,,,,,,,,,,,,,,,,,,,5.1,,
"Income Attributable To Equity Holders",1947.3,1349.3,1604.5,994.2,1675.8,1063.5,1553.2,988,1481.2,898.1,1332.3,803.4,1315.7,839.7,1085.7,683.2,970.5,595.2,701.6,438.9,468.2,
"Total Comprehensive Income/Loss for the period",1973,1337.8,1588.1,979.9,1708.8,1004.1,1494,958.4,1595.5,991.8,1295,,,,,,,,,,,
"Headline Earnings (Cont Ops)",1549.7,966.5,1696.2,1002,1773.9,1061.4,1646,979.8,1492.2,903.4,1338.7,804.8,1203.8,718.3,1047.5,640,957.5,575.6,758.4,451.4,567.6,
"Enterprise Value (EV)",24775.274,31303.958,32837.461,35554.773,39335.145,39594.294,34782.809,33212.462,30286.507,28417.031,29488.045,27487.849,21321.581,20172.18,21037.72,19050.768,16926.25,11715.217,9678.391,9282.176,6885.62,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"7 Sep 2020","9 Mar 2020","9 Sep 2019","11 Mar 2019","10 Sep 2018","12 Mar 2018","11 Sep 2017","6 Mar 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","5 Sep 2011","7 Mar 2011","6 Sep 2010",
"Fixed Assets",3361.7,3402.5,3430.1,3475.1,3403.6,3455.8,3480.8,3433.8,3352.4,3220.6,2839,2386,2317.1,2142.6,2088.2,1967.8,1756.9,1640.8,1459.5,1375.6,1340.4,
"Right-of-use Asset",310.8,,,,,,,,,,,,,,,,,,,,,
"Investments and Loans",35.1,27.8,359.9,384.9,351.4,365.3,375.9,394.4,414.5,439.7,357.4,385.9,406.8,380.4,375.1,338.3,328.4,325.2,310,326.5,304.1,
"Intangible Assets",799.3,805.7,817,916.8,926.2,993.3,994,1143.5,1145.4,1144.8,1146.6,1144.9,1146.6,1144.2,1145.6,1146.8,748.6,757.3,759.4,903.3,923.4,
"Deferred Tax Asset",41.5,30.9,46.7,31.1,24.3,17.2,24.1,16.8,24.6,24.4,30.8,24.3,41.8,38.9,45.4,46,47.2,44.7,83.3,54.9,60,
"Other Assets",,297.1,334.6,370.1,8.6,,,,,,,,,,,,,,,,,
"Long-Term Receivables",,,,,,,1,,,,,,,,,,,,,,,
"Total Fixed Assets",4548.4,4564,4988.3,5178,4714.1,4831.6,4875.8,4988.5,4936.9,4829.5,4373.8,3941.1,3912.3,3706.1,3654.3,3498.9,2881.1,2768,2612.2,2660.3,2627.9,
"Stock",2491.9,2469.8,2501.5,2183.4,2165.4,1869.2,2068.8,1828.5,1889.6,1611.9,1572.5,1463.5,1382.7,1308.2,1270.7,1190.8,1042,917.5,943.1,865.9,918.4,
"Debtors",1886,1979.7,2020.3,1949.2,2363.2,2423.4,2016.2,2132.7,1828.1,2014.1,1592.6,1819.7,1478.6,1666.6,1333.3,1516.7,1258.3,1288.1,1100.8,1261.4,1189.5,
"Cash",842.4,282.4,233.1,335.3,342.8,334.2,246.7,412.8,309.1,577.9,462.5,323.7,298.5,358.3,212.4,404.8,242.1,293.5,380.1,479.3,589.3,
"Tax",,,7.1,,5.6,,18.2,,19.8,,32.6,,22.4,,35.2,,31.6,,13.6,,,
"Other Current Assets",,,45,,73.5,,40.5,,47.6,,,,8.1,5.9,62.9,4.6,74.8,3.2,350.6,231.2,293.2,
"Other Current Assets: Assets held for sale",,,,,,,,,,,,,,5.9,5.6,4.6,49.1,3.2,348.1,231.2,293.2,
"Other Current Assets: Derivatives",,,,,,,,,,,,,,,57.3,,25.7,,2.5,,,
"Total Current Assets",5220.3,4731.9,4807,4467.9,4950.5,4626.8,4390.4,4374,4094.2,4203.9,3660.2,3606.9,3190.3,3339,2914.5,3116.9,2648.8,2502.3,2788.2,2837.8,2990.4,
"Total Assets",9768.7,9295.9,9795.3,9645.9,9664.6,9458.4,9266.2,9362.5,9031.1,9033.4,8034,7548,7102.6,7045.1,6568.8,6615.8,5529.9,5270.3,5400.4,5498.1,5618.3,
"Ordinary Share Capital & Premium",279.4,,280.3,,280.3,,280.3,,114.3,,79.2,,29.5,29.5,29.5,,29.5,,29.5,,183.9,
"Treasury Shares",150.9,,458.2,,486.5,,541.9,,435.9,,453.7,,448.1,520.6,538.2,,621.2,,707.8,,682,
"Distributable Reserves",4845.1,,4250.1,,4925.1,,4666.1,,4354.4,,3984.5,,4287.3,4189.1,3877.3,,3983.6,,3475.3,,3381.7,
"Non-Distributable Reserves",151.4,,573.7,,427.5,,447.2,,456.7,,330.5,,347.5,320.3,309,,225.9,,72.4,,70.5,
"Other Capital",-106.6,,-106.6,,,,,,,,,,,,,,-2.7,,-2.7,,,
"Ordinary Shareholders' Interest",5018.4,4911.3,4539.3,4439.7,5146.4,5129.8,4851.7,4785.8,4489.5,4329,3940.5,4474.7,4216.2,4018.3,3677.6,3410.8,3615.1,3355.8,2866.7,2980.6,2954.1,
"Minority Interest",,,,,,,,,,,,,,,,,-17.8,-19.6,-19.8,-21.8,-19.8,
"Total Shareholders' Interest",5018.4,4911.3,4539.3,4439.7,5146.4,5129.8,4851.7,4785.8,4489.5,4329,3940.5,4474.7,4216.2,4018.3,3677.6,3410.8,3597.3,3336.2,2846.9,2958.8,2934.3,
"Interest Bearing Loans",,,,,14.3,13.6,12.8,15,10.6,11.3,12,15.2,16.2,17.3,16.1,15.6,15.7,51.4,55.8,61.1,65.1,
"Deferred Tax Liability",433.8,459.8,428.9,424.5,389.2,405.9,375.6,412.1,354.9,338.5,290.7,292.6,269.8,267,240.3,226.9,90.9,81.9,73.1,108.5,113.6,
"Other Long-Term Liabilities",649.8,652.6,668.7,728.4,421.2,386.6,379.7,353.2,342.9,395.8,383.6,358.5,348.5,354.1,347.9,365.1,349.7,369.8,359.2,313.1,292.8,
"Total Long-Term Liabilities",1083.6,1112.4,1097.6,1152.9,824.7,806.1,768.1,780.3,708.4,745.6,686.3,666.3,634.5,638.4,604.3,607.6,456.3,503.1,488.1,482.7,471.5,
"Creditors and Provisions",1712.2,1437.7,1671.6,1444.3,1992.1,1897.6,1876.4,1829.1,2015.4,1769.7,1731.3,1580.3,1570.7,1422.7,1336.8,1362.3,1338.7,1171.8,1264.1,1239.9,1183.4,
"Tax",26.8,127.6,34.8,61.8,49.1,82,29.8,65.3,13.8,61.7,10.8,61.8,4.6,84.6,17.5,50.1,15.3,55.5,16.6,76.8,17.3,
"Bank Overdrafts/Short-Term Loans",1927.7,1706.9,2425.6,2547.2,1612.6,1542.9,1690.8,1902,1737.7,2127.4,1665.1,764.9,647.5,880.9,893.5,1185,63.2,203.7,583,619.5,848.1,
"Other Current Liabilities",,,26.4,,39.7,,49.4,,66.3,,,,29.1,0.2,39.1,,59.1,,201.7,120.4,163.7,
"Other Current Liabilities: Assets held for sale",,,,,,,,,,,,,,,,,,,86,,,
"Other Current Liabilities: Liabilities held for sale",,,,,,,,,,,,,,,0.2,,59.1,,,,,
"Other Current Liabilities: Other financial liabilities",,,,,,,,,,,,,,,38.9,,,,15,,,
"Other Current Liabilities: Share based expenses",,,,,,,,,,,,,,,,,,,100.7,,,
"Total Current Liabilities",3666.7,3272.2,4158.4,4053.3,3693.5,3522.5,3646.4,3796.4,3833.2,3958.8,3407.2,2407,2251.9,2388.4,2286.9,2597.4,1476.3,1431,2065.4,2056.6,2212.5,
"Total Liabilities",4750.3,4384.6,5256,5206.2,4518.2,4328.6,4414.5,4576.7,4541.6,4704.4,4093.5,3073.3,2886.4,3026.8,2891.2,3205,1932.6,1934.1,2553.5,2539.3,2684,
"Total Equity and Liabilities",9768.7,9295.9,9795.3,9645.9,9664.6,9458.4,9266.2,9362.5,9031.1,9033.4,8034,7548,7102.6,7045.1,6568.8,6615.8,5529.9,5270.3,5400.4,5498.1,5618.3,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"7 Sep 2020","9 Mar 2020","9 Sep 2019","11 Mar 2019","10 Sep 2018","12 Mar 2018","11 Sep 2017","6 Mar 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","5 Sep 2011","7 Mar 2011","6 Sep 2010",
"Number of Shares in Issue (Actual)",335837451,335837451,335430838,327951933,351673245,347069413,350799039,347069413,347557914,347069413,346700741,346113309,342145000,342145000,342145000,304503220,342145000,296405261,302547792,302013133,297806357,
"Weighted Average Shares in Issue (Actual)",329140892,328919400,328315207,327951933,326624426,325996202,324230182,323496762,321536201,320821709,318939594,318170151,313804047,311458224,306993534,304503220,299228661,296405261,302547792,302013133,299493387,
"Fully Diluted Weighted Average Shares in Issue",330184802,329861725,329641365,329528005,328520186,328029825,326828137,326188161,325220785,325369853,324200493,324580376,321421910,320932285,320859312,319214311,313746916,308126447,313191990,311572063,310453132,
"Market Capitalisation (R'000)",23689974,29879458,30644961,33342873,38051045,38371994,33325909,31708262,28847307,26856231,28273445,27031449,20956381,19632280,20340520,18254968,17107250,11773217,9439491,9102676,6581520,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,10351,,10753,,10944,,11587,,11100,,10834,,10500,,9659,,9548,,9557,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"7 Sep 2020","9 Mar 2020","9 Sep 2019","11 Mar 2019","10 Sep 2018","12 Mar 2018","11 Sep 2017","6 Mar 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","5 Sep 2011","7 Mar 2011","6 Sep 2010",
"Earnings Per Share (ZARc)",591.6,410.2,488.7,303.2,513.1,326.2,479,305.4,460.7,279.9,417.7,252.51,419.3,269.6,353.6,224.3,324.3,200.8,231.9,145.3,156.3,
"Diluted Earnings Per Share (ZARc)",589.8,409.1,486.7,301.7,510.1,324.2,475.2,302.9,455.4,276,410.9,247.5,409.3,261.6,338.4,214,309.3,193.2,224,140.9,150.8,
"Headline Earnings Per Share (Cont Ops) (ZARc)",470.8,293.8,516.6,305.5,543.1,325.6,507.7,302.9,464.1,281.6,419.7,252.9,383.6,230.6,341.2,210.2,320,194.2,246.4,147.8,189.4,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",469.3,293,514.6,304.1,540,323.6,503.6,300.4,458.8,277.6,412.9,247.9,374.5,223.8,326.5,200.5,305.2,186.8,238,144.9,182.9,
"Interim Dividend (ZARc)",160,160,165,165,175,175,162,162,150,150,132,132,120,120,90,90,83,83,50,50,39,
"Final Dividend (ZARc)",250,,250,,260,,243,,220,,200,,180,,170,,120,,75,,61,
"Dividend Per Share (ZARc)",410,160,415,165,435,175,405,162,370,150,332,132,300,120,260,90,203,83,125,50,100,
"Other Distributions (ZARc)",,,,,250,,,,,,,200,,,,,180,,,,75,
"Distributions Per Share (ZARc)",410,160,415,165,685,175,405,162,370,150,332,332,300,120,260,90,383,83,125,50,175,
"Net Asset Value Per Share (ZARc)",1494.29,1462.4,1353.27,1353.77,1463.4,1478.03,1383.04,1378.92,1291.73,1247.3,1136.57,1292.84,1232.28,1174.44,1074.87,1120.12,1056.6,1132.17,947.52,986.91,991.95,
"3 Year Beta",0.6,0.62,0.53,0.73,0.56,0.39,0.31,0.46,0.43,0.12,-0.05,-0.06,0.29,0.22,0.5,0.75,0.82,0.5,0.3,0.46,0.41,
"Cash Generated Per Share",694.89,357.88,609.69,376.67,551.25,333.07,460.21,249.14,474.17,228.23,444.42,193.2,432.74,201.03,317.64,170.31,300.52,187.72,327.92,201.15,262.79,
"Net Asset Value Per Share (Base Currency)",1494.29,1462.4,1353.27,1353.77,1463.4,1478.03,1383.04,1378.92,1291.73,1247.3,1136.57,1292.84,1232.28,1174.44,1074.87,1120.12,1056.6,1132.17,947.52,986.91,991.95,
"Price at Period End (Base Currency)",7054,8897,9136,10167,10820,11056,9500,9136,8300,7738,8155,7810,6125,5738,5945,5995,5000,3972,3120,3014,2210,
"JSE Market Price High (ZARc)",9666,9666,11750,11750,12350,11590,10481,9758,9296,9079,8900,8190,6301,6200,6338,6338,5150,3985,3200,3200,2699,
"JSE Market Price Low (ZARc)",5939,7876,8648,9407,9401,9401,8182,8182,7050,7176,5897,5897,4917,5485,4952,4952,2846,2846,2100,2100,1684,
"JSE Market Price at Period End (ZARc)",7054,8897,9136,10167,10820,11056,9500,9136,8300,7738,8155,7810,6125,5738,5945,5995,5000,3972,3120,3014,2210,
"JSE Volume Traded (Actual)",318468810,129020380,263064204,140163862,211685826,101068540,244241316,136706132,296279192,149251601,200161977,95492699,185401230,77434969,204865760,97018761,202840847,91197117,135000145,50444632,195429292,
"JSE Rand Value Traded (Actual)",25247913297,11151258127,26074139481,14673802682,22148098579,10088373420,22740366688,12361503600,24570207082,12407866944,15097415054,6563894983,10417314225,4459705974,11590408615,5592233383,8161908055,3106669440,3845349050,1317682807,4088807681,
"12 Month HEPS",470.8,504.9,516.6,523,543.1,530.4,507.7,485.4,464.1,448.4,419.7,405.9,383.6,361.6,341.2,336,320,292.8,246.4,224.9,189.4,
"12 Month Dividend",410,410,415,425,435,418,418,232,370,370,350,332,312,300,260,260,210,203,125,186,186,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"7 Sep 2020","9 Mar 2020","9 Sep 2019","11 Mar 2019","10 Sep 2018","12 Mar 2018","11 Sep 2017","6 Mar 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","5 Sep 2011","7 Mar 2011","6 Sep 2010",
"Cash generated by operations",3096.1,,3116.7,,3031.2,1870.5,2993.6,1669.3,2761.8,1497.2,2395.3,1309.6,2102.8,1132,1750.6,969.8,1678.9,916.2,1369.3,774.9,1105.5,
"Working capital changes",124.2,,-266.8,,-339.3,-310.2,-675,-433.4,-469.3,-392.6,-301.7,-355.3,-101.1,190.3,-194.1,-207.5,-226.3,-138.7,-377.2,-22.3,21.3,
"Cash generated from operations after WC",3220.3,1646.4,2849.9,1677.6,2691.9,1560.3,2318.6,1235.9,2292.5,1104.6,2093.6,,,,,,,,,,,
"Net Cash flow from operating activities",2333.7,1201.9,2045.1,1235.3,1938.6,1156,1614.4,864.7,1648,792.1,1540.8,668.7,1480.6,687.8,1086.8,518.6,1028.2,556.4,992.1,607.5,782.6,
"Net cash flow from investing activities",288.5,476,-442.9,-268.8,-338.7,-168.7,-445.7,-240.3,-814.2,-542.4,-806.6,-215.5,-337.4,-26.3,-892.3,-619.1,-451,-238.2,-340,-125.1,-287.6,
"Net cash flow from financing activities",-2016.5,-1627.3,-1706.9,-972.7,-1504.6,-896.1,-1228.1,-516.5,-998,-149.2,-572.2,-430,-1062.4,-522.4,-278.6,221.1,-1000.5,-687.3,-872.5,-600.8,-372.3,
"Dividends paid",-1352.3,-824.5,-1399.4,-855.9,-1421.3,-795.4,-1244.5,-716,-1126.9,-642.9,1634.7,-574.3,-910.2,-531,-1195.4,-926.2,-475.5,-221.5,-335.6,-184.1,-272.4,
"Net increase(decrease) in cash & cash equivalents",605.7,50.6,-104.7,-6.2,95.3,91.2,-59.4,107.9,-164.2,100.5,162,23.2,80.8,139.1,-44.8,159.8,-169.9,-119.4,-197.2,-106.7,93.6,
"Cash & Cash Equivalent beginning of period",233.1,233.1,342.8,342.8,246.7,246.7,309.1,309.1,462.5,462.5,298.5,,,,,,,,,,,
"Translation effects on cash & cash equivalents",3.6,-1.3,-5,-1.3,0.8,-3.7,3,-4.2,10.8,14.9,2,,,,,,,,,,,
"Cash & Cash Equivalent end of period",842.4,282.4,233.1,335.3,342.8,334.2,246.7,412.8,309.1,577.9,462.5,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"7 Sep 2020","9 Mar 2020","9 Sep 2019","11 Mar 2019","10 Sep 2018","12 Mar 2018","11 Sep 2017","6 Mar 2017","12 Sep 2016","7 Mar 2016","7 Sep 2015","9 Mar 2015","8 Sep 2014","10 Mar 2014","9 Sep 2013","11 Mar 2013","10 Sep 2012","12 Mar 2012","5 Sep 2011","7 Mar 2011","6 Sep 2010",
"Return on Capital Employed",31.91,44.8,28.46,35.55,28.07,35.83,27.64,35.5,28.5,35.4,28.8,31.25,27.12,36.06,25.36,34.01,23.99,31.02,21.04,25.39,13.85,
"Return on Shareholder Funds",38.8,54.95,35.35,44.79,32.56,41.46,32.01,41.29,32.99,41.49,33.81,35.91,31.21,41.79,29.52,40.07,27.03,35.69,24.64,29.53,16.08,
"Return on Total Assets",24.38,32.33,26.4,32.04,28.4,35.05,27.76,33.34,26.42,32.03,27.12,35.25,28.42,33.95,27.61,33.01,29.39,38.37,23.99,28.85,18.09,
"Gross Profit Margin",39.75,41.54,41.14,41.95,44.2,44.96,43.7,43.78,43.86,45.25,43.79,44.5,43.12,44.33,44.56,45.93,45.41,46.46,45.06,45.43,41.79,
"Operating Profit Margin",17.67,20.4,19.18,20.59,19,20.96,18.09,19.73,17.68,20.37,17.05,19.2,16.68,18.9,16.56,18.83,16.56,19.34,14.92,16.3,12.31,
"Net Profit Margin",14.74,18.89,12.2,14.07,12.47,14.57,11.78,13.85,12.15,14.05,11.85,13.39,12.81,15.55,11.78,13.97,11.71,13.48,9.37,10.61,6.44,
"Debt:Equity (excl non-int debt)",0.6,0.57,0.78,0.83,0.47,0.46,0.51,0.56,0.54,0.66,0.6,0.32,0.3,0.38,0.41,0.53,0.14,0.21,0.38,0.37,0.45,
"Interest Bearing Debt as % of Long-Term Finance",,,,,0.28,0.26,0.26,0.31,0.24,0.26,0.3,0.34,0.38,0.43,0.44,0.46,0.43,1.52,1.92,2.02,2.17,
"Interest Cover",16.86,18.93,12.29,15.3,19.07,21.33,14.81,17.77,16.54,23.58,32.79,35.38,33.18,35.01,24.28,32.56,48.84,56.41,22.55,20.6,9.29,
"Quick Ratio",0.74,0.69,0.55,0.56,0.75,0.78,0.64,0.67,0.58,0.65,0.61,0.89,0.8,0.85,0.72,0.74,1.09,1.11,0.89,0.96,0.94,
"Current Ratio",1.42,1.45,1.16,1.1,1.34,1.31,1.2,1.15,1.07,1.06,1.07,1.5,1.42,1.4,1.27,1.2,1.79,1.75,1.35,1.38,1.35,
"Dividend Cover",1.44,2.56,1.18,1.84,0.75,1.86,1.18,1.89,1.25,1.87,1.26,0.76,1.4,2.25,1.36,2.49,0.85,2.42,1.86,2.91,0.89,
"Dividend Cover (HEPS)",1.15,1.84,1.24,1.85,0.79,1.86,1.25,1.87,1.25,1.88,1.26,0.76,1.28,1.92,1.31,2.34,0.84,2.34,1.97,2.96,1.08,
"Debtors Collection Period",52.11,50.59,56.07,50.33,64.19,60.58,55.82,54.55,54.74,57.5,51.7,55.33,52.56,56.32,52.79,56.59,55.42,53.23,53.65,55.67,59.71,
"Stock Turn",3.19,3.38,3.09,3.76,3.46,4.3,3.59,4.39,3.62,4.34,4.02,4.55,4.22,4.6,4.02,4.44,4.34,5.15,4.36,5.21,4.61,
"Price : Earnings",14.98,17.62,17.68,19.44,19.92,20.84,18.71,18.82,17.88,17.26,19.43,19.24,15.97,15.87,17.42,17.84,15.63,13.57,12.66,13.4,11.67,
"Sales Per Share (Base Currency)",4013.39,4342.52,4005.57,4310.75,4114.05,4478.83,4066.43,4410.93,3790.83,3985.39,3525.34,3772.95,3271.91,3467.75,3002.77,3212.84,2769.49,2980.14,2475.54,2738.62,2427.77,
"Price/Sales Per Share",1.76,2.05,2.28,2.36,2.63,2.47,2.34,2.07,2.19,1.94,2.31,2.07,1.87,1.65,1.98,1.87,1.81,1.33,1.26,1.1,0.91,
"Price/Net Asset Value",4.72,6.08,6.75,7.51,7.39,7.48,6.87,6.63,6.43,6.2,7.18,6.04,4.97,4.89,5.53,5.35,4.73,3.51,3.29,3.05,2.23,
