"Distributable Reserves",284531,273103,236921,223474,179317,128774,28580,60361,43915,33738,35680,23098,18788,11405,3218,447,18396,9424,17039,14359,40079,30522,
"Other Capital",79237,56380,1583,2277,,,,,,,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",970903,941367,846933,831644,787041,747546,647928,379782,273238,263061,265003,252421,227199,219815,216579,212914,231757,223829,238157,235477,261162,256962,
"Minority Interest",-60194,-60254,-1122,5667,-2688,-3016,-3025,-3001,-3128,-3185,-4076,-4101,-3647,-3659,-3594,-3140,-1568,-1121,-1302,-1273,257,721,
"Total Shareholders' Interest",910709,881113,845811,837311,784353,744530,644903,376781,270110,259876,260927,248320,223552,216156,212985,209774,230189,222708,236855,234204,261419,257683,
"Interest Bearing Loans",136172,120936,90977,96536,93554,82500,60000,,,,,,,,,,,,,,,,
"Deferred Tax Liability",45959,43181,41617,37539,33111,30670,21703,9942,585,1422,1103,499,9381,7771,,7596,4046,1798,2386,2386,,3885,
"Other Long-Term Liabilities",29631,32767,22961,10853,1040,2155,1802,1331,1802,2143,831,770,557,459,237,309,578,1182,102,439,,4172,
"Total Long-Term Liabilities",211762,196884,155555,144928,127705,115325,83505,11273,2387,3565,1934,1269,9938,8230,237,7905,4624,2980,2488,2825,1293,8057,
"Creditors and Provisions",37608,50230,46407,39225,40701,41506,49703,35566,35311,36667,44692,45126,116764,107881,127128,128351,115404,143226,140279,155221,192776,147047,
"Dividends",,,,,,,,,,,,,,,,,,,15,15,15,15,
"Tax",2530,8292,6590,6246,3103,9683,3888,4256,2562,1249,,,,,,,,36,327,327,706,314,
"Bank Overdrafts/Short-Term Loans",35261,53075,5259,76740,8629,1331,4616,9441,7589,9873,7,,13247,10001,12672,14827,12452,17361,24267,21956,5235,,
"Other Current Liabilities",8606,12400,101167,13654,30954,24117,19936,2097,22250,22832,22320,24763,2973,2874,220,1527,1763,5844,3635,7172,851,18988,
"Other Current Liabilities: Finance Lease Liability",,,,,,,,1166,,,,,,,,,,,,,,,
"Other Current Liabilities: Finance Lease obligations",,,,,,,,,1357,1677,813,606,,,,,,,,,,,
"Other Current Liabilities: Interest bearing borrowings",,,,,,,,,20000,,,,,,,,,,,,,,
"Other Current Liabilities: Interest bearing liab",,,,,,,,,,20000,20672,20612,,,,,,,,,,,
"Other Current Liabilities: loans from shareholders",,,,,,,,178,177,461,,2757,,,,,,,,,,,
"Other Current Liabilities: Other financial liabilities",,,,,,,,753,716,694,835,788,,,,,,,,,,,
"Total Current Liabilities",84005,123997,159423,135865,83387,76637,78143,51360,67712,70621,67019,69889,132984,120756,140020,144705,129619,166467,168523,184691,199583,166364,
"Total Liabilities",295767,320881,314978,280793,211092,191962,161648,62633,70099,74186,68953,71158,142922,128986,140257,152610,134243,169447,171011,187516,200876,174421,
"Total Equity and Liabilities",1206476,1201994,1160789,1118104,995445,936492,806551,439414,340209,334062,329880,319478,366474,345142,353242,362384,364432,392155,407866,421720,462295,432104,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"25 Nov 2020","29 May 2020","21 Nov 2019","3 Jun 2019","30 Nov 2018","31 May 2018","30 Nov 2017","23 May 2017","30 Nov 2016","26 May 2016","27 Nov 2015","28 May 2015","26 Nov 2014","30 May 2014","21 Nov 2013","31 May 2013","30 Nov 2012","31 May 2012","1 Dec 2011","28 Jun 2011","25 Nov 2010","1 Jun 2010",
"Number of Shares in Issue (Actual)",175607000,175627000,175627000,175627000,175602000,175602000,175602000,125551000,110901000,101255000,101901000,101255000,80255000,80255000,89255000,89255000,89255000,90242000,95300000,95901000,95901000,102113000,
"Weighted Average Shares in Issue (Actual)",165248000,165037000,164774000,164787000,164749000,162100000,137281000,101360000,101255000,101255000,101225000,90041000,80255000,87530000,89255000,89672000,90160000,94586000,95895000,97671000,100752000,105199000,
"Fully Diluted Weighted Average Shares in Issue",,165499000,,165505000,,,,,,,,,,,,,,,,,,,
"Market Capitalisation (R'000)",763890,851791,1043224,1387453,1685779,1527737,1404816,1067184,621046,511338,402509,212636,100319,68217,53553,62479,133883,106486,80052,127548,189884,86796,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,,,,,,,,,,,,,,,,,,,165,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"25 Nov 2020","29 May 2020","21 Nov 2019","3 Jun 2019","30 Nov 2018","31 May 2018","30 Nov 2017","23 May 2017","30 Nov 2016","26 May 2016","27 Nov 2015","28 May 2015","26 Nov 2014","30 May 2014","21 Nov 2013","31 May 2013","30 Nov 2012","31 May 2012","1 Dec 2011","28 Jun 2011","25 Nov 2010","1 Jun 2010",
"Earnings Per Share (ZARc)",6.92,57.58,29.43,56.84,28.46,47.4,17.1,26.3,10.05,18.55,12.4,12.8,9.2,13.54,4.11,-11.01,9.95,-4.82,2.79,-15.33,9.49,8.58,
"Diluted Earnings Per Share (ZARc)",6.91,57.42,29.37,56.55,,47.4,,,,,12.4,12.8,9.2,13.54,4.11,-11.01,,-4.82,2.8,-15.33,9.49,8.58,
"Headline Earnings Per Share (Cont Ops) (ZARc)",6.57,57.03,29.21,55.81,28.5,49.12,19.1,26.3,10.05,18.51,9.4,12.78,9.2,13.66,6.07,-4.07,10.03,-5.88,1.09,-15.31,9.42,8.79,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,56.87,,55.53,,49.12,,,,,9.4,12.78,9.2,13.66,6.07,-4.07,,-5.88,1.09,-15.31,9.42,8.79,
"Interim Dividend (ZARc)",,6.25,6.25,,,,,,,,4,,,,,,,,,,,,
"Final Dividend (ZARc)",,,,12.5,,,,,,,,4,,,,,,,,,,,
"Dividend Per Share (ZARc)",,6.25,6.25,12.5,,,,,,,4,4,,,,,,,,,,,
"Distributions Per Share (ZARc)",,6.25,6.25,12.5,,,,,,,4,4,,,,,,,,,,,
"Net Asset Value Per Share (ZARc)",518.61,501.7,481.6,476.76,446.67,423.99,367.25,300.1,266.76,256.66,257.69,245.24,278.55,269.34,238.63,235,257.9,246.79,248.54,245.54,272.32,251.64,
"3 Year Beta",0.1,0.2,-0.03,0.19,-0.21,0.46,0.12,-0.5,-1.71,-0.58,-0.83,-1.41,-0.73,-0.54,0.3,-0.26,-0.25,-0.4,-0.09,-0.33,-0.16,,
"Cash Generated Per Share",18.34,54.54,34.86,42.23,34.8,37.91,6.72,20.26,7.77,22.41,9.65,-12.1,10.85,14.43,1.75,11.62,-2.81,5.58,-3.06,7.78,22.99,26.62,
"Net Asset Value Per Share (Base Currency)",518.61,501.7,481.6,476.76,446.67,423.99,367.25,300.1,266.76,256.66,257.69,245.24,278.55,269.34,238.63,235,257.9,246.79,248.54,245.54,272.32,251.64,
"Price at Period End (Base Currency)",435,485,594,790,960,870,800,850,560,505,395,210,125,85,60,70,150,118,84,133,198,85,
"JSE Market Price High (ZARc)",480,790,790,987,987,1000,975,900,570,515,400,235,185,95,70,150,150,149,149,250,200,160,
"JSE Market Price Low (ZARc)",285,440,500,700,700,658,658,485,485,200,200,84,84,31,35,68,80,50,55,65,65,28,
"JSE Market Price at Period End (ZARc)",435,485,594,790,960,870,800,850,560,505,395,210,125,85,60,70,150,118,84,133,198,85,
"JSE Volume Traded (Actual)",3910656,6893455,2578666,19034825,10755926,32400332,16093168,7161577,4780142,17745061,10148529,23836257,5688879,30248103,6217660,4379784,3847564,17855650,11272293,19039924,11540943,34695885,
"JSE Rand Value Traded (Actual)",14641319,36358357,14859296,169902586,93219643,287354259,141089120,42122234,25077224,62863864,31666433,44480361,7894308,16779301,3165046,4649771,4047092,13669597,8811748,21088908,10827914,23055174,
"12 Month HEPS",34.39,57.03,56.52,55.81,58.52,49.12,35.35,26.3,19.16,18.51,12.98,12.78,16.79,13.66,-8.03,-4.07,3.06,-5.88,-23.64,-15.31,23.67,8.79,
"12 Month Dividend",,6.25,18.75,12.5,,,,,,4,8,8,4,,,,,,,,,,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"25 Nov 2020","29 May 2020","21 Nov 2019","3 Jun 2019","30 Nov 2018","31 May 2018","30 Nov 2017","23 May 2017","30 Nov 2016","26 May 2016","27 Nov 2015","28 May 2015","26 Nov 2014","30 May 2014","21 Nov 2013","31 May 2013","30 Nov 2012","31 May 2012","1 Dec 2011","28 Jun 2011","25 Nov 2010","1 Jun 2010",
"Working capital changes",,-61833,-25234,-44339,1464,-38452,-30838,,,,,,,,,,,,,,,,
"Cash generated from operations after WC",,,,,,,,,,26663,,-10171,,,,,,,,,,,
"Net Cash flow from operating activities",32200,95789,61230,74174,61110,66562,11802,25436,8620,22693,9831,-12251,8707,11583,1561,10369,-2509,5035,-2912,7464,22043,27178,
"Net cash flow from investing activities",-27879,-43114,-31570,-133446,-75239,-210460,-435588,-25798,-10385,-23860,-10904,-20294,-11456,-9092,-2901,-2813,1799,5313,-2092,-8345,-9699,-6204,
"Net cash flow from financing activities",-5239,-34621,-31555,51544,6528,111297,377220,67215,-109,-8893,-2489,43113,198,-3454,-1830,-5551,-5394,-7195,-3855,-20576,-10234,-23370,
"Dividends paid",,,,,,,,,,-8100,,,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",-918,18054,-1895,-7727,-7601,-32601,-46566,66853,-1874,-10059,-3562,10568,-2551,-963,-3170,2005,-6113,3153,-8859,-21457,2110,-2355,
"Cash & Cash Equivalent beginning of period",9262,21208,21208,28934,28935,61535,61535,-5318,-5318,4741,4741,-5827,,,,,,,,,,,
"Cash & Cash Equivalent end of period",38344,39262,19313,21207,21334,28934,14969,61535,-7192,-5318,1179,4741,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"25 Nov 2020","29 May 2020","21 Nov 2019","3 Jun 2019","30 Nov 2018","31 May 2018","30 Nov 2017","23 May 2017","30 Nov 2016","26 May 2016","27 Nov 2015","28 May 2015","26 Nov 2014","30 May 2014","21 Nov 2013","31 May 2013","30 Nov 2012","31 May 2012","1 Dec 2011","28 Jun 2011","25 Nov 2010","1 Jun 2010",
"Return on Capital Employed",2.05,8.84,10.12,9.21,10.34,8.96,6.44,6.91,7.51,7.46,9.57,4.51,6.34,5.05,3.01,-5.46,7.26,-1.95,2.22,-7.12,6.92,3.04,
"Return on Shareholder Funds",2.52,10.82,11.99,10.81,12.02,10.35,7.27,7.11,7.58,7.56,9.64,4.53,6.62,5.24,3.02,-5.67,7.41,-1.98,2.24,-7.21,6.96,3.13,
"Return on Total Assets",6.82,20.45,23.81,22.27,31.67,31.76,26.67,16.84,20.61,15.97,21.45,13.59,10.6,13.18,11.17,-2.46,3.51,-2.45,12.13,-12.77,-2.61,-0.14,
"Gross Profit Margin",61.43,68.86,73.68,59.47,58.67,55.94,53.96,48.22,45.06,40.73,41.63,39.56,41.45,46.29,43.33,29.68,24.33,19.44,21.84,17.12,19.1,20.84,
"Operating Profit Margin",11.97,27.39,29.29,28.21,31.51,28.15,19.3,17.17,13.22,10.6,13.15,7.79,8.98,8.82,7.77,-0.46,2.62,-0.77,4.03,-4.56,-1.54,0.57,
"Net Profit Margin",4.94,19.31,19.82,21.63,21.85,19.14,11.86,10.82,8.77,8.67,11.74,5.63,7.46,5.82,3.43,-3.71,5.75,-1.19,1.26,-2.86,3.47,1.57,
"Debt:Equity (excl non-int debt)",0.27,0.28,0.19,0.26,0.17,0.16,0.14,0.05,0.04,0.05,0.01,0.01,0.1,0.08,0.06,0.11,0.07,0.09,0.11,0.11,0.02,0.03,
"Interest Bearing Debt as % of Long-Term Finance",13.01,12.07,9.71,10.34,10.66,9.98,8.51,,,,,,,,,,,,,,,,
"Interest Cover",3.53,7.61,8.65,10.48,12.08,17.11,11.34,8.28,5.88,5.46,6.17,9.26,10.44,13.49,7.88,-3.05,4.41,-5.37,-5.07,25.57,-5.31,3.32,
"Quick Ratio",1.25,0.94,0.63,0.7,1.95,1.74,1.11,2.36,0.52,0.59,0.67,0.66,0.71,0.65,0.58,0.62,0.63,0.64,0.48,0.5,0.77,0.74,
"Current Ratio",2.15,1.42,0.83,0.84,1.97,1.76,1.42,2.37,0.53,0.61,0.69,0.68,0.71,0.65,0.61,0.66,0.66,0.69,0.78,0.74,0.91,0.83,
"Dividend Cover",,9.21,4.71,4.55,,,,,,,3.1,3.2,,,,,,,,,,,
"Dividend Cover (HEPS)",,9.12,4.67,4.46,,,,,,,2.35,3.2,,,,,,,,,,,
"Debtors Collection Period",49.86,51.36,54.28,54.91,112.69,93.92,53.94,63.22,48.38,46.47,60.57,62.19,141.98,124.11,116.2,97.06,66.3,77.31,58.09,54.38,89.98,68.78,
"Stock Turn",2.37,2.55,4.07,,,,,,,,,,,,,,,,,,,,
"Price : Earnings",12.65,8.5,10.51,14.16,16.4,17.71,22.63,32.32,29.23,27.28,30.43,16.43,7.44,6.22,-7.47,-17.2,49.02,-20.07,-3.55,-8.69,8.37,9.67,
"Sales Per Share (Base Currency)",279.94,298.2,296.98,262.56,260.47,247.61,288.32,242.69,229.14,213.83,211.41,227.22,246.62,232.58,239.09,296.99,345.89,406.01,442.85,536.26,546.63,545.17,
"Price/Sales Per Share",1.55,1.63,2,3.01,3.69,3.51,2.77,3.5,2.44,2.36,1.87,0.92,0.51,0.37,0.25,0.24,0.43,0.29,0.19,0.25,0.36,0.16,
"Price/Net Asset Value",0.84,0.97,1.23,1.66,2.15,2.05,2.18,2.83,2.1,1.97,1.53,0.86,0.45,0.32,0.25,0.3,0.58,0.48,0.34,0.54,0.73,0.34,
"Price/Cash Flow",47.44,8.89,34.08,18.71,55.17,22.95,238.1,41.95,144.14,22.53,81.87,-17.36,23.04,5.89,68.57,6.02,-106.76,21.15,-54.98,17.1,17.22,3.19,
"NAV%Price",119.22,103.44,81.08,60.35,46.53,48.73,45.91,35.31,47.64,50.82,65.24,116.78,222.84,316.87,397.72,335.71,171.93,209.14,295.88,184.62,137.54,296.05,
"Liquidity%",21.77,29.85,38.88,26.42,57.9,34.67,14.6,40.61,24.59,30.59,28.52,-17.22,12.18,8.98,2.23,6.79,-3.74,2.97,-3.41,3.98,21.95,15.58,
"Cash Flow:Attributable Profit",6.05,1.02,2.53,0.81,2.61,0.89,0.9,0.96,1.69,1.21,1.57,-1.49,2.99,0.92,0.62,-2.73,-0.97,-2.65,-0.82,-0.37,-10.63,54.14,
"Cash/Equity (%)",4.21,4.56,2.55,2.86,3.82,4.06,3.04,,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",17.8,5.08,11.75,9.81,21.67,12.29,11.26,,,,,,,,,,,,,,,,
"PEG Ratio",0.33,0.22,0.29,0.39,0.14,0.15,0.21,0.3,0.26,0.24,0.62,0.33,0.13,0.11,0.16,0.36,-5.47,2.24,0.13,0.33,0.15,0.17,

