"Profit Before Interest And Tax",187.763,107.761,223.055,134.798,269.379,128.475,237.117,114.314,113.062,52.244,131.15,58.612,109.237,52.193,70.3,47.789,84.581,65.34,51.205,62.347,103.459,57.344,
"Interest Received",,,0.436,,0.367,,0.317,,0.215,,,,,,,,,,,,,,
"Interest Paid",19.234,11.052,15.472,9.135,28.667,14.591,18.235,10.494,14.683,9.631,7.18,3.471,4.356,3.267,7.225,5.856,13.224,7.062,8.573,4.999,4.812,2.899,
"Net Interest Paid/(Received)",19.234,11.052,15.036,9.135,28.3,14.591,17.918,10.494,14.468,9.631,7.18,3.471,4.356,3.267,7.225,5.856,13.224,7.062,8.573,4.999,4.812,2.899,
"Income Before Tax",168.529,96.709,208.019,125.663,241.079,113.884,219.199,103.82,98.594,42.613,123.97,55.141,104.881,48.926,63.075,41.933,71.357,58.278,42.632,57.348,98.647,54.445,
"Taxation",42.072,20.127,46.795,29.968,54.915,27.784,48.702,26.622,18.985,8.699,33.457,13.989,26.256,12.994,14.513,11.302,12.067,14.972,7.888,13.683,26.024,14.969,
"Profit For The Period",126.457,76.582,161.224,95.695,186.164,86.1,170.497,77.198,79.609,33.914,90.513,41.152,78.625,35.932,48.562,30.631,59.29,43.306,34.744,43.665,72.623,39.476,
"Income From Associates After Tax",0.063,0.036,0.129,0.033,0.107,0.091,0.082,0.201,0.036,0.095,0.041,0.037,0.013,,0.024,,0.028,,-0.292,0.03,-0.183,,
"Income Attributable To Minority Interests",-6.216,0.682,-1.919,1.656,0.858,1.03,4.887,4.167,-22.483,-10.266,-1.99,0.275,3.475,1.942,-0.351,-0.204,4.256,4.222,1.279,5.633,5.289,3.815,
"Attributable Income Before Extraordinary Items",132.736,75.936,163.272,94.072,185.412,85.161,165.692,73.232,102.128,44.275,92.544,40.914,75.163,33.99,48.937,30.835,55.062,39.084,33.173,38.062,67.151,35.661,
"Extraordinary Profit",,,,,,,,,,,,,,0.294,-12.48,-1.145,-16.667,-5.526,-13.13,-5.408,1.449,,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,0.294,-12.48,-1.145,-16.667,-5.526,-13.13,-5.408,1.449,,
"Income Attributable To Equity Holders",132.736,75.936,163.272,94.072,185.412,85.161,165.692,73.232,102.128,44.275,92.544,40.914,75.163,34.284,36.457,29.69,38.395,33.558,20.043,32.654,68.6,35.661,
"Total Comprehensive Income/Loss for the period",165.669,87.195,170.053,83.176,212.905,75.949,150.92,59.949,95.554,58.313,91.243,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",136.707,75.936,163.149,94.072,185.519,85.161,165.856,73.295,94.484,44.19,92.229,40.131,75.051,34.284,47.777,29.69,38.395,33.558,20.043,32.654,68.6,35.661,
"Enterprise Value (EV)",307.413,410.915,913.615,902.967,837.17,1016.446,890.129,770.595,637.482,662.53,704.23,662.759,424.935,416.268,285.293,528.928,528.736,469.93,380.681,519.148,448.98,242.284,

Balance sheet (ZAR million),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Oct 2020","22 Apr 2020","28 Oct 2019","16 Apr 2019","23 Oct 2018","24 Apr 2018","24 Oct 2017","25 Apr 2017","27 Oct 2016","26 Apr 2016","27 Oct 2015","14 Apr 2015","22 Oct 2014","16 Apr 2014","24 Oct 2013","14 May 2013","25 Oct 2012","9 May 2012","27 Oct 2011","10 May 2011","27 Oct 2010","20 Apr 2010",
"Fixed Assets",22.162,23.388,22.656,22.796,22.455,23.489,23.189,25.828,25.12,32.234,23.148,30.113,30.482,33.181,32.625,44.178,17.651,18.32,16.774,30.488,30.942,31.284,
"Right-of-use Asset",58.496,,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",0.567,0.539,0.503,0.408,0.375,0.358,0.267,0.386,0.185,0.244,0.149,0.144,0.107,0.094,0.094,31.776,0.584,,2.612,,2.905,,
"Investments and Loans",,,,,,,,,,,,,,,,,,51.706,51.706,,51.706,,
"Intangible Assets",62.71,63.103,63.138,62.665,63.766,61.308,63.228,62.803,64.464,65.008,61.684,61.039,62.584,61.937,61.216,64.227,61.928,58.996,56.666,55.518,50.618,51.01,
"Deferred Tax Asset",31.101,26.87,23.2,18.551,35.829,17.66,31.824,18.225,39.421,8.819,14.957,8.479,9.731,6.699,19.079,5.2,21.371,5.775,19.239,6.83,18.809,9.847,
"Other Assets",,65.047,,,,,,,,,,,,,,,,2.642,,54.67,,51.735,
"Long-Term Receivables",,,,,,,,,13.107,,26.497,,,,,,,,,,,,
"Total Fixed Assets",175.036,178.947,109.497,104.42,122.425,102.815,118.508,107.242,142.297,106.305,126.435,99.775,102.904,101.911,113.014,145.381,101.534,137.439,146.997,147.506,154.98,143.876,
"Stock",745.029,629.683,863.539,549.449,946.936,736.219,666.178,639.287,570.282,582.56,634.978,552.347,462.498,408.493,377.459,502.274,481.689,484.63,372.885,403.409,407.284,268.868,
"Debtors",550.865,502.888,544.396,484.293,394.722,544.229,421.714,350.06,372.136,506.828,335.057,417.061,371.514,313.452,287.362,261.434,318.285,275.59,244.412,147.086,267.95,206.712,
"Cash",187.098,271.131,196.784,238.908,125.659,236.951,114.279,242.824,80.401,137.844,90.077,47.519,105.596,72.433,122.372,,10.084,,87.8,118.739,58.52,168.153,
"Tax",,,,,,,0.564,,,,,,,,,,0.023,,,,,,
"Other Current Assets",,,,,,,49.145,,64.901,,49.279,,4,,2.492,,51.706,11.892,12.49,,,,
"Other Current Assets: Assets held for sale",,,,,,,,,,,9.94,,4,,,,,,,,,,
"Other Current Assets: Cash and cash equivalents",,,,,,,,,,,4.855,,,,,,,,,,,,
"Other Current Assets: Prepayments",,,,,,,,,,,34.484,,,,,,,,,,,,
"Total Current Assets",1482.992,1403.702,1604.719,1272.65,1467.317,1517.399,1251.88,1232.171,1087.72,1227.232,1109.391,1016.927,943.608,794.378,789.685,763.708,861.787,772.112,717.587,669.234,733.754,643.733,
"Total Assets",1658.028,1582.649,1714.216,1377.07,1589.742,1620.214,1370.388,1339.413,1230.017,1333.537,1235.826,1116.702,1046.512,896.289,902.699,909.089,963.321,909.551,864.584,816.74,888.734,787.609,
"Ordinary Share Capital & Premium",,,19.481,,19.481,,19.481,,19.481,,19.481,,,,,,,,,,,,
"Treasury Shares",,,42.435,,37.834,,40.517,,34.142,,40.37,,,,,,,,,,,,
"Distributable Reserves",,,1189.153,,1100.048,,980.922,,856.084,,790.983,,,,,,,,,,,,
"Translation Reserves",,,59.186,,49.904,,23.8,,42.447,,30.463,,,,,,,,,,3.842,,
"Other Capital",,,,,,,13.92,,27.84,,41.76,,,,,,,,,,,,
"Ordinary Shareholders' Interest",1315.144,1296.567,1225.385,1140.944,1131.599,1008.148,997.606,927.656,911.71,868.376,842.317,766.197,757.713,698.485,677.955,670.295,652.371,642.74,616.138,627.43,620.102,585.7,
"Minority Interest",7.586,12.592,11.935,14.907,14.436,12.168,16.64,15.602,12.765,26.56,31.333,36.737,39.954,36.904,33.156,44.939,43.812,43.05,35.781,38.303,29.136,30.019,
"Total Shareholders' Interest",1322.73,1309.159,1237.32,1155.851,1146.035,1020.316,1014.246,943.258,924.475,894.936,873.65,802.934,797.667,735.389,711.111,715.234,696.183,685.79,651.919,665.733,649.238,615.719,
"Deferred Tax Liability",,,,,15.128,,13.456,,17.226,,11.656,,,,9.516,,14.432,,8.47,,7.226,,
"Other Long-Term Liabilities",65.6,86.375,,,,,,,,,,,,,,,,,20,20,20,20,
"Total Long-Term Liabilities",65.6,86.375,,,15.128,,13.456,,17.226,,11.656,,,,9.516,,14.432,,28.47,20,27.226,20,
"Creditors and Provisions",255.112,163.085,284.291,140.518,269.015,235.087,264.606,213.611,204.128,196.3,208.98,229.035,211.197,160.9,164.277,159.659,187.981,161.024,179.921,131.007,212.27,151.89,
"Tax",,,,,26.444,,15.757,,13.171,,12.667,,,,5.629,,,,2.061,,,,
"Bank Overdrafts/Short-Term Loans",0.026,24.03,192.605,80.701,133.12,364.811,59.263,182.544,71.017,242.301,128.873,84.733,37.648,,12.166,34.196,64.725,62.737,,,,,
"Other Current Liabilities",14.56,,,,,,3.06,,,,,,,,,,,,2.213,,,,
"Total Current Liabilities",269.698,187.115,476.896,221.219,428.579,599.898,342.686,396.155,288.316,438.601,350.52,313.768,248.845,160.9,182.072,193.855,252.706,223.761,184.195,131.007,212.27,151.89,
"Total Liabilities",335.298,273.49,476.896,221.219,443.707,599.898,356.142,396.155,305.542,438.601,362.176,313.768,248.845,160.9,191.588,193.855,267.138,223.761,212.665,151.007,239.496,171.89,
"Total Equity and Liabilities",1658.028,1582.649,1714.216,1377.07,1589.742,1620.214,1370.388,1339.413,1230.017,1333.537,1235.826,1116.702,1046.512,896.289,902.699,909.089,963.321,909.551,864.584,816.74,888.734,787.609,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Oct 2020","22 Apr 2020","28 Oct 2019","16 Apr 2019","23 Oct 2018","24 Apr 2018","24 Oct 2017","25 Apr 2017","27 Oct 2016","26 Apr 2016","27 Oct 2015","14 Apr 2015","22 Oct 2014","16 Apr 2014","24 Oct 2013","14 May 2013","25 Oct 2012","9 May 2012","27 Oct 2011","10 May 2011","27 Oct 2010","20 Apr 2010",
"Number of Shares in Issue (Actual)",22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,22646465,21418695,22646465,21420195,21420795,21421371,21260618,21134329,
"Weighted Average Shares in Issue (Actual)",21513366,21576570,21576570,21614295,21335944,21340947,21263167,21263754,20910415,20905690,21518864,21511969,21377497,21394786,21417695,21418695,21420083,21420195,21400205,21421371,21143650,21143650,
"Fully Diluted Weighted Average Shares in Issue",,21513366,21513366,21613366,21615016,21920947,21920947,22419300,22428900,22645690,22645690,22562112,22286220,22301043,22349195,22350195,22350195,22351695,22352295,21421371,21591118,21795329,
"Market Capitalisation (R'000)",486899,645424,905859,1046267,815273,876418,928505,815273,634101,531513,634101,588808,452929,451797,362343,449793,430283,364143,432700,599584,478364,380418,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,401,,384,,370,,381,,376,,353,,483,,501,,665,,720,,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Oct 2020","22 Apr 2020","28 Oct 2019","16 Apr 2019","23 Oct 2018","24 Apr 2018","24 Oct 2017","25 Apr 2017","27 Oct 2016","26 Apr 2016","27 Oct 2015","14 Apr 2015","22 Oct 2014","16 Apr 2014","24 Oct 2013","14 May 2013","25 Oct 2012","9 May 2012","27 Oct 2011","10 May 2011","27 Oct 2010","20 Apr 2010",
"Earnings Per Share (ZARc)",617,351.9,756.7,435.2,869,399.1,779.2,344.4,488.41,211.8,430.1,190.2,351.6,160.2,170.2,138.6,179.2,156.7,93.7,152.4,324.4,168.7,
"Diluted Earnings Per Share (ZARc)",617,353,758.9,435.2,857.8,388.5,755.9,326.6,455.3,195.5,408.7,181.3,337.3,153.7,163.1,132.8,171.8,,89.7,,,,
"Headline Earnings Per Share (Cont Ops) (ZARc)",635.5,351.9,756.1,435.2,869.5,399.1,780,344.7,451.9,211.4,428.6,186.6,351.1,160.2,223.1,138.6,179.2,156.7,93.7,152.4,324.4,168.7,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,,758.4,,858.3,,756.6,,421.3,,407.3,,336.8,,213.8,,171.8,,89.7,,,,
"Final Dividend (ZARc)",195.4,,288.4,,327.5,,292.7,,180.4,,163.5,,110.6,,59.4,,56.5,,,,,,
"Dividend Per Share (ZARc)",195.4,,288.4,,327.5,,292.7,,180.4,,163.5,,110.6,,59.4,,56.5,,,,,,
"Other Distributions (ZARc)",,,,,,,,,,,,,,,,,,,29.5,,101,,
"Distributions Per Share (ZARc)",195.4,,288.4,,327.5,,292.7,,180.4,,163.5,,110.6,,59.4,,56.5,,29.5,,101,,
"Net Asset Value Per Share (ZARc)",6113.1,6025.8,5695.9,5278.9,5235.2,4724,4674.6,4363.5,4286.6,4153.8,4029.1,3542.2,3548.2,3268.6,3165.4,3129.49,2880.67,3000.63,2876.35,2929,2916.67,2771.32,
"3 Year Beta",-0.03,0.27,0.07,-0.02,0.84,0.49,0.75,0.25,0.25,0.31,-0.43,-0.17,0.15,0.14,0.57,0.52,0.75,0.65,0.38,0.17,0.07,-0.03,
"Cash Generated Per Share",844.23,1028.71,34.03,793.25,-390.7,-746.04,327.93,305.2,38.32,-378.11,-416.21,-495.02,-191.99,-157.88,685.26,136.67,-615.39,-594.37,170.67,293.03,-386.29,99.01,
"Net Asset Value Per Share (Base Currency)",6113.1,6025.8,5695.9,5278.9,5235.2,4724,4674.6,4363.5,4286.6,4153.8,4029.1,3542.2,3548.2,3268.6,3165.4,3129.49,2880.67,3000.63,2876.35,2929,2916.67,2771.32,
"Price at Period End (Base Currency)",2150,2850,4000,4620,3600,3870,4100,3600,2800,2347,2800,2600,2000,1995,1600,2100,1900,1700,2020,2799,2250,1800,
"JSE Market Price High (ZARc)",5000,5000,4700,4700,4500,4500,4150,3700,3300,3300,3200,2925,2275,2275,2299,2299,2200,2020,3200,3200,2300,1990,
"JSE Market Price Low (ZARc)",1900,2775,3211,3500,3205,3315,2100,2100,1811,1811,1805,1805,1550,1600,1600,1700,1500,1500,1765,2050,1200,1200,
"JSE Market Price at Period End (ZARc)",2150,2850,4000,4620,3600,3870,4100,3600,2800,2347,2800,2600,2000,1995,1600,2100,1900,1700,2020,2799,2250,1800,
"JSE Volume Traded (Actual)",1769924,664572,2090091,1447593,4655691,2092392,5131781,1630998,5082056,1191462,11673704,2852854,867689,574804,1218712,780814,1581768,772824,4551081,2929008,3567438,2179595,
"JSE Rand Value Traded (Actual)",47600150,21306869,86800057,58590760,178706643,85441931,183896602,50257242,123023594,30571477,269872624,73183913,16000090,10508351,23259713,15342054,28060100,13343162,113055296,76150119,59679687,33608738,
"12 Month HEPS",635.5,672.8,756.1,905.6,869.5,834.4,780,585.2,451.9,453.4,428.6,377.5,351.1,244.7,223.1,161.1,179.2,98,93.7,308.1,324.4,228.3,
"12 Month Dividend",195.4,288.4,288.4,327.5,327.5,292.7,292.7,292.7,180.4,180.4,163.5,110.6,110.6,110.6,59.4,59.4,56.5,56.5,29.5,29.5,101,101,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Oct 2020","22 Apr 2020","28 Oct 2019","16 Apr 2019","23 Oct 2018","24 Apr 2018","24 Oct 2017","25 Apr 2017","27 Oct 2016","26 Apr 2016","27 Oct 2015","14 Apr 2015","22 Oct 2014","16 Apr 2014","24 Oct 2013","14 May 2013","25 Oct 2012","9 May 2012","27 Oct 2011","10 May 2011","27 Oct 2010","20 Apr 2010",
"Cash generated by operations",,,215.7,,258.633,,245.25,,102.474,,128.098,,,,,,,,,,,,
"Working capital changes",,,-61.591,,-203.456,,-68.722,,-4.185,,-157.03,,,,,,,,,,,,
"Cash generated from operations after WC",,262.771,154.109,305.407,55.177,-61.947,176.527,146.646,98.289,-21.542,-28.932,,,,,,,,,,,,
"Net Cash flow from operating activities",191.189,232.966,7.706,179.642,-88.48,-168.952,74.264,69.117,8.679,-85.628,-94.257,-112.105,-43.48,-35.755,155.187,29.274,-139.363,-127.316,36.559,62.772,-82.127,20.926,
"Net cash flow from investing activities",-2.278,-2.143,-2.86,-1.666,-5.732,-5.256,-3.162,-2.398,21.814,1.286,-16.207,6.943,-3.58,-2.018,26.891,-8.83,-3.078,-3.221,-7.279,-2.553,-8.484,-1.904,
"Net cash flow from financing activities",-20.139,,-4.601,-0.075,2.683,,-6.375,,,,,,,,-20,,,,,,,,
"Dividends paid",-65.312,,-74.167,-74.167,-66.286,-66.286,-40.854,-40.854,-37.027,-37.026,-26.206,-27.897,-13.452,-13.452,-12.795,-14.476,-9.161,-9.161,-24.644,-24.644,-8.038,-9.273,
"Net increase(decrease) in cash & cash equivalents",168.772,230.823,0.245,177.901,-91.529,-174.208,64.727,66.719,30.493,-84.342,-110.464,-105.162,-47.06,-37.773,162.078,20.444,-142.441,-130.537,29.28,60.219,-90.611,19.022,
"Cash & Cash Equivalent beginning of period",4.179,4.179,-7.461,-7.46,55.016,55.016,9.384,9.384,-38.796,-38.796,67.948,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",14.121,12.099,11.395,-12.234,29.052,-8.668,-19.095,-15.823,17.687,18.681,3.72,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",187.072,247.101,4.179,158.207,-7.461,-127.86,55.016,60.28,9.384,-104.457,-38.796,,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"21 Oct 2020","22 Apr 2020","28 Oct 2019","16 Apr 2019","23 Oct 2018","24 Apr 2018","24 Oct 2017","25 Apr 2017","27 Oct 2016","26 Apr 2016","27 Oct 2015","14 Apr 2015","22 Oct 2014","16 Apr 2014","24 Oct 2013","14 May 2013","25 Oct 2012","9 May 2012","27 Oct 2011","10 May 2011","27 Oct 2010","20 Apr 2010",
"Return on Capital Employed",9.11,10.98,13.04,16.56,16.04,16.89,16.6,16.41,8.46,7.6,10.23,10.26,9.86,9.85,5.01,8.25,6,11.02,3.13,11.17,10.92,12.42,
"Return on Shareholder Funds",9.57,11.7,13.04,16.56,16.25,16.89,16.82,16.41,8.62,7.6,10.37,10.26,9.86,9.85,5.08,8.25,6.13,11.02,3.27,11.5,11.38,12.82,
"Return on Total Assets",10.57,12.73,12.61,19.13,15.81,14.62,16.78,16.3,8.46,6.73,10.56,10.45,10.66,11.73,7.5,9.93,7.92,13.7,5.24,15.08,11.75,14.78,
"Gross Profit Margin",,,20.9,,22.54,,22.85,,20.65,,,,,,,,,,,,,,
"Operating Profit Margin",7.82,7.04,7.36,7.83,8.97,7.63,8.04,7.38,4.36,3.84,6.07,5.37,5.18,5.04,4.17,5.32,4.93,5.82,3.18,6.73,6.08,6.19,
"Net Profit Margin",5.05,4.96,5.39,5.46,6.17,5.06,5.62,4.73,3.34,3.26,4.29,3.75,3.57,3.31,2.16,3.31,2.24,2.99,1.24,3.53,4.03,3.85,
"Debt:Equity (excl non-int debt)",0.05,0.08,0.16,0.07,0.13,0.36,0.07,0.19,0.1,0.27,0.16,0.11,0.05,,0.03,0.05,0.11,0.09,0.04,0.03,0.04,0.03,
"Interest Cover",9.76,9.75,14.83,14.76,9.52,8.81,13.23,10.89,7.81,5.42,18.27,16.89,25.08,15.98,9.73,8.16,6.4,9.25,5.97,12.47,21.5,19.78,
"Quick Ratio",2.74,4.14,1.55,3.27,1.21,1.3,1.71,1.5,1.79,1.47,1.35,1.48,1.93,2.4,2.26,1.35,1.5,1.28,1.87,2.03,1.54,2.47,
"Current Ratio",5.5,7.5,3.36,5.75,3.42,2.53,3.65,3.11,3.77,2.8,3.16,3.24,3.79,4.94,4.34,3.94,3.41,3.45,3.9,5.11,3.46,4.24,
"Dividend Cover",3.16,,2.62,,2.65,,2.66,,2.71,,2.63,,3.18,,2.87,,3.17,,3.18,,3.21,,
"Dividend Cover (HEPS)",3.25,,2.62,,2.65,,2.66,,2.5,,2.62,,3.17,,3.76,,3.17,,3.18,,3.21,,
"Debtors Collection Period",76.52,59.95,65.54,51.35,47.96,59.01,52.21,41.23,52.44,68.04,56.64,69.8,64.33,55.25,62.28,53.16,67.7,44.82,55.41,28.99,57.46,40.7,
"Stock Turn",,,2.78,,2.46,,3.41,,3.6,,,,,,,,,,,,,,
"Price : Earnings",3.38,4.24,5.29,5.1,4.14,4.64,5.26,6.15,6.2,5.18,6.53,6.89,5.7,8.15,7.17,13.04,10.6,17.35,21.56,9.08,6.94,7.88,
"Sales Per Share (Base Currency)",12214.29,14191.2,14052.05,15927.94,14080.59,15772.51,13864.47,14574.04,12388.16,13005.87,10034.17,10138.58,9861.18,9677.98,7862.96,8380.66,8011.5,10477.84,7522.92,8645.24,8049.81,8766.75,
"Price/Sales Per Share",0.18,0.2,0.28,0.29,0.26,0.25,0.3,0.25,0.23,0.18,0.28,0.26,0.2,0.21,0.2,0.25,0.24,0.16,0.27,0.32,0.28,0.21,
"Price/Net Asset Value",0.35,0.47,0.7,0.88,0.69,0.82,0.88,0.83,0.65,0.57,0.69,0.73,0.56,0.61,0.51,0.67,0.66,0.57,0.7,0.96,0.77,0.65,
"Price/Cash Flow",2.55,5.54,117.54,11.65,-9.21,-10.37,12.5,23.59,73.07,-12.41,-6.73,-10.5,-10.42,-25.27,2.33,30.73,-3.09,-5.72,11.84,19.1,-5.82,36.36,
"NAV%Price",284.33,211.43,142.4,114.26,145.42,122.07,114.01,121.21,153.09,176.98,143.9,136.24,177.41,163.84,197.84,149.02,151.61,176.51,142.39,104.64,129.63,153.96,
"Liquidity%",57.02,170.37,1.62,162.41,-19.94,-56.33,20.85,34.89,2.84,-39.05,-26.03,-71.46,-17.47,-44.44,81,30.2,-52.17,-113.8,17.19,83.14,-34.29,24.35,
"Cash Flow:Attributable Profit",1.44,6.14,0.05,3.82,-0.48,-3.97,0.45,1.89,0.08,-3.87,-1.02,-5.48,-0.58,-2.1,3.17,1.9,-2.53,-6.51,1.1,3.3,-1.22,1.17,
"Cash/Equity (%)",14.14,20.71,15.9,20.67,10.96,23.22,11.27,,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",1.45,3.79,4,6.71,3.08,,,,,,,,,,,,,,,,,,
"PEG Ratio",0.28,,0.27,0.15,0.12,0.13,0.14,0.15,0.15,0.21,0.26,0.15,0.12,0.29,0.25,0.66,0.54,-3.24,-4.02,0.81,0.62,-0.79,

