,"6 Nov 2020","15 May 2020","8 Nov 2019","17 May 2019","9 Nov 2018","18 May 2018","10 Nov 2017","12 May 2017","4 Nov 2016","20 May 2016","6 Nov 2015","22 May 2015","7 Nov 2014","15 May 2014","8 Nov 2013","16 May 2013","9 Nov 2012","16 May 2012","11 Nov 2011","19 May 2011","12 Nov 2010","27 May 2010",
"Fixed Assets",2586,2774,2652,2728,2506,2325,2288,2558,2469,2476,2325,2446,2036,1966,1782,1787,1590,1529,1341,1267,1181,1160,
"Investments in Associates",179,180,186,182,178,1308,1338,1307,1267,1283,120,115,114,13,12,11,9,10,9,7,8,24,
"Investments and Loans",281,282,283,282,283,222,42,12,12,191,191,70,70,345,351,367,66,64,,,,,
"Goodwill",3458,3465,3461,3354,3344,297,298,298,292,291,308,320,586,562,559,561,491,479,459,441,443,164,
"Intangible Assets",2472,2623,2734,2757,2776,370,375,391,405,421,432,461,404,403,377,391,314,316,319,314,326,225,
"Deferred Tax Asset",550,600,593,594,581,604,637,724,759,700,694,701,586,479,500,441,483,461,309,349,327,315,
"Other Assets",3782,3736,4105,864,835,848,957,437,435,405,401,409,354,324,340,386,362,324,304,281,287,275,
"Total Fixed Assets",13308,13660,14014,10761,10503,5974,5935,5727,5639,5767,4471,4522,4150,4092,3921,3944,3315,3183,2741,2659,2572,2163,
"Stock",6341,6658,6535,6186,6014,4943,4928,5302,5390,5345,5206,5438,4808,4455,4344,4326,4033,3669,3280,2789,2536,2260,
"Debtors",1455,1246,1721,1470,1558,1240,1376,1159,1351,1156,1429,1211,1453,1143,1382,1072,1242,884,1090,864,1029,723,
"Cash",7128,4462,4756,5060,6535,8401,3639,4450,4128,4569,4281,5654,4246,3389,3318,2443,2433,1634,1432,1227,1649,1258,
"Other Current Assets",4547,4435,4136,4562,4174,5094,3387,3522,3611,3288,3560,3625,2814,2839,2644,2712,2195,2400,2163,2154,1340,1339,
"Total Current Assets",19471,16801,17148,17278,18281,19678,13330,14433,14480,14358,14476,15928,13321,11826,11688,10553,9903,8587,7965,7034,6554,5580,
"Total Assets",32779,30461,31162,28039,28784,25652,19265,20160,20119,20125,18947,20450,17471,15918,15609,14497,13218,11770,10706,9693,9126,7743,
"Ordinary Share Capital & Premium",334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,
"Treasury Shares",534,539,546,560,560,520,522,432,458,412,420,364,354,326,404,556,596,515,530,325,336,248,
"Distributable Reserves",13445,13840,14068,14289,13764,12623,12379,12296,11725,12111,11107,10854,10522,10309,9468,8826,7950,7071,6287,5774,5332,4956,
"Translation Reserves",2856,3133,2860,2564,2283,1892,2146,3004,2749,2725,3073,3597,1766,1647,1596,1612,1637,1665,1552,1197,998,617,
"Other Capital",390,368,345,324,310,302,340,327,295,289,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",16491,17136,17061,16951,16131,14631,14677,15529,14645,15047,14094,14421,12268,11964,10994,10216,9325,8555,7643,6980,6328,5659,
"Minority Interest",122,123,115,88,86,7,1,,,,-20,-1,-4,-6,-4,-1,2,9,13,12,21,2,
"Total Shareholders' Interest",16613,17259,17176,17039,16217,14638,14678,15529,14645,15047,14074,14420,12264,11958,10990,10215,9327,8564,7656,6992,6349,5661,
"Interest Bearing Loans",5933,3951,3951,3984,4440,4288,381,402,384,379,389,405,345,318,345,345,51,22,23,120,139,340,
"Deferred Tax Liability",317,351,326,358,358,8,7,8,17,10,60,71,88,60,25,39,27,24,30,35,43,27,
"Retirement Obligation",186,168,69,66,69,68,68,98,315,290,197,237,108,86,111,99,31,110,36,38,39,39,
"Other Long-Term Liabilities",2956,2857,2939,289,263,241,193,223,203,203,215,229,208,383,338,343,351,325,270,295,233,71,
"Total Long-Term Liabilities",9392,7327,7285,4697,5130,4605,649,731,919,882,861,942,749,847,819,826,460,481,359,488,454,477,
"Creditors and Provisions",2218,2309,2400,2628,2271,2040,1473,1723,1607,1737,1474,1791,1858,1493,1613,1496,1054,1472,950,851,747,679,
"Tax",461,446,491,515,494,359,400,365,235,268,322,236,296,364,421,282,403,299,275,260,220,230,
"Bank Overdrafts/Short-Term Loans",3545,2478,3123,3076,4644,3901,2006,1738,2603,2098,2104,2688,2139,1251,1762,1595,1507,830,1257,671,923,372,
"Other Current Liabilities",550,642,687,84,28,109,59,74,110,93,112,373,165,5,4,83,467,124,209,431,433,324,
"Total Current Liabilities",6774,5875,6701,6303,7437,6409,3938,3900,4555,4196,4012,5088,4458,3113,3800,3456,3431,2725,2691,2213,2323,1605,
"Total Liabilities",16166,13202,13986,11000,12567,11014,4587,4631,5474,5078,4873,6030,5207,3960,4619,4282,3891,3206,3050,2701,2777,2082,
"Total Equity and Liabilities",32779,30461,31162,28039,28784,25652,19265,20160,20119,20125,18947,20450,17471,15918,15609,14497,13218,11770,10706,9693,9126,7743,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"6 Nov 2020","15 May 2020","8 Nov 2019","17 May 2019","9 Nov 2018","18 May 2018","10 Nov 2017","12 May 2017","4 Nov 2016","20 May 2016","6 Nov 2015","22 May 2015","7 Nov 2014","15 May 2014","8 Nov 2013","16 May 2013","9 Nov 2012","16 May 2012","11 Nov 2011","19 May 2011","12 Nov 2010","27 May 2010",
"Exchange Rate (period end)",19.58,18.7,16.54,12.4,16.44,12.4,15.96,13.37,15.63,16.91,15.56,12.52,14.29,14.56,13.65,9.74,10.69,10.24,10.79,9.62,9.56,9.94,
"Exchange Rate (weighted average)",19.57,16.41,16.25,15.91,15.71,13.37,14.99,14.24,16.31,15.2,14.44,11.88,14.37,13.6,12.8,8.97,10.34,10.24,9.93,9.48,9.49,11.04,
"Number of Shares in Issue (Actual)",522000000,522000000,522000000,560200000,522000000,560200000,522000000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,560200000,
"Weighted Average Shares in Issue (Actual)",565100000,565100000,563800000,564300000,563800000,564300000,564100000,564000000,564200000,564200000,563600000,563600000,563000000,558400000,548100000,550100000,548100000,560200000,547400000,560200000,560200000,560200000,
"Fully Diluted Weighted Average Shares in Issue",566600000,566600000,565000000,565800000,565000000,565800000,565900000,565100000,565900000,565900000,566300000,566300000,566300000,563600000,557800000,560000000,557800000,560200000,560200000,560200000,560200000,560200000,
"Market Capitalisation (R'000)",586310400,505243800,582969600,546377400,605885400,557078400,64153800,59392404,434930400,508897800,561672000,510046200,481284000,527115600,526906800,378345600,261313200,248211000,188181000,206816400,177532200,148248000,
"Market Capitalisation (R'000): RICHEMONT (CFR)",586310400,505243800,582969600,546377400,605885400,557078400,641538000,553424400,434930400,508897800,561672000,510046200,481284000,527115600,526906800,378345600,261313200,248211000,188181000,206816400,177532200,148248000,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,35640,,28740,,28580,,28810,,28324,19137,26786,,27666,,24595,,21387,,19137,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"6 Nov 2020","15 May 2020","8 Nov 2019","17 May 2019","9 Nov 2018","18 May 2018","10 Nov 2017","12 May 2017","4 Nov 2016","20 May 2016","6 Nov 2015","22 May 2015","7 Nov 2014","15 May 2014","8 Nov 2013","16 May 2013","9 Nov 2012","16 May 2012","11 Nov 2011","19 May 2011","12 Nov 2010","27 May 2010",
"Earnings Per Share (ZARc)",54.99,270.93,249.96,784.99,627.77,289.45,258.88,305.44,156.21,599.94,281.87,281.2,231.92,504.7,274.24,328.21,204.32,288.36,128.7,187.42,111.2,119.56,
"Diluted Earnings Per Share (ZARc)",54.99,270.14,248.76,783.69,626.12,288.65,258.13,304.88,155.72,598.12,281.59,279.89,230.48,499.94,271.17,322.47,200.8,282.21,125.82,182.49,108.6,118.24,
"Headline Earnings Per Share (Cont Ops) (ZARc)",53.43,285.86,250.29,413.66,259.69,317.41,265.77,272.41,153.28,438.06,284.92,254.59,232.35,506.06,274.94,329.38,204.53,290,129.5,172.35,90.79,121.99,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",53.23,284.91,249.08,412.92,258.96,316.6,265.03,271.84,152.79,436.7,284.34,253.4,231.06,501.43,271.74,323.55,208.52,283.85,126.51,167.8,90.79,120.56,
"Final Dividend (ZARc)",,182.75,,295.85,,293.71,,242.91,,249.81,,226.4,,163.46,,109.8,,48.57,,39.91,,24.92,
"Dividend Per Share (ZARc)",,182.75,,295.85,,293.71,,242.91,,249.81,,226.4,,163.46,,109.8,,48.57,,39.91,,24.92,
"Distributions Per Share (ZARc)",,182.75,,295.85,,293.71,,242.91,,249.81,,226.4,,163.46,,109.8,,48.57,,39.91,,24.92,
"Net Asset Value Per Share (ZARc)",6185.71,6138.76,5405.92,3752.3,5080.34,3239.41,4487.46,3706.23,4086.06,4543.15,3916.94,3222.97,3130.96,2904.51,2680.28,1790.65,1779.94,1573.65,1472.52,1199.85,1080.17,1004.2,
"3 Year Beta",0.87,0.96,1.32,1.44,1.19,1.12,1.2,1.44,1.14,1.38,1.54,1.46,1.78,1.76,1.68,1.48,1.27,1.4,,,,,
"Cash Generated Per Share",177.39,454.02,177.78,361.66,123.95,425.56,183.91,289,81.4,350.59,145.13,304.18,119.24,445.2,197.61,279.9,75.69,266.15,86.4,266.51,106.75,245.98,
"Earnings Per Share (Base Currency)",28.1,165.1,153.8,493.4,399.6,216.4,172.7,214.5,95.8,394.7,195.2,236.7,161.3,371.1,214.2,365.9,197.6,281.6,129.5,197.7,117.1,108.3,
"Diluted Earnings Per Share (Base Currency)",28.1,164.6,153.3,492.7,398.7,215.8,172.1,214.1,95.5,393.5,194.9,235.6,160.3,367.6,211.8,359.5,194.2,275.6,126.6,192.5,114.4,107.1,
"Headline Earnings Per Share (Cont) (Base Currency)",27.3,174.2,154,260,165.3,237.3,177.3,191.3,94,288.2,197.2,214.3,161.6,372.1,214.8,367.2,197.8,283.2,130.3,181.8,95.6,110.5,
"Diluted Headline Earnings Per Share(Cont)(BaseCur)",27.2,173.6,153.5,259.6,164.9,236.7,176.7,190.9,93.7,287.3,196.8,213.3,160.7,368.7,212.3,360.7,201.66,277.2,127.3,177,95.6,109.2,
"Distributions Per Share (Base Currency)",,9.5,,18.26,,19,,18,,17,,,,,,,,,,,,24.45,
"Distributions Per Share (Base Currency): Dividend in Swiss Franc",,10,,20,,,,,,,,,,,,,,,,,,,
"Net Asset Value Per Share (Base Currency)",3159.2,3282.76,3268.39,3025.88,3090.23,2611.75,2811.69,2772.05,2614.24,2686,2515.89,2574.26,2189.93,2135.67,1962.51,1838.45,1664.58,1536.77,1364.33,1245.98,1129.6,1010,
"Price at Period End (Base Currency)",573,491,676,643,707,731,772,741,534,585,696,743,645,693,739,613,471,463,333,411,359,287,
"JSE Market Price High (ZARc)",12325,12545,12545,13500,13500,13153,12334,10663,9950,12174,11069,11315,11315,11052,10494,7847,5575,4965,4600,4258,3422,2915,
"JSE Market Price Low (ZARc)",9343,7919,9682,8867,10452,10151,10288,7854,7854,9367,9573,8600,9208,6684,6684,4083,4083,3515,3602,2430,2430,1457,
"JSE Market Price at Period End (ZARc)",11232,9679,11168,10467,11607,10672,12290,10602,8332,9749,10760,9771,9220,10098,10094,7248,5006,4755,3605,3962,3401,2840,
"JSE Volume Traded (Actual)",461900296,1120827199,527580781,1089714855,516883320,1040443558,528162446,1435677904,744772738,1291653456,592821600,1243191876,614247180,1380756684,787319759,1960591676,1200082743,2331270683,1286204215,2178899154,1083259578,2866677369,
"JSE Rand Value Traded (Actual)",50236150539,122421131667,59655891904,118793952257,61947876415,118012654571,58960544402,131797933381,66351464180,136218841687,61361980563,125697998560,64082098181,129319702527,68136717471,108438081381,57646504605,98931333650,53235684148,72671583124,30504329729,61992205141,
"12 Month HEPS",89,285.86,404.26,413.66,311.33,317.41,384.9,272.41,306.42,438.06,307.16,254.59,463.47,506.06,465.23,329.38,365.03,290,211.06,172.35,138.77,119.03,
"12 Month Dividend",182.75,182.75,295.85,295.85,293.71,293.7,238.71,242.91,238.71,249.8,272.87,226.4,202.31,163.46,167.16,109.75,97.45,48.57,56.33,39.91,42.69,24.92,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"6 Nov 2020","15 May 2020","8 Nov 2019","17 May 2019","9 Nov 2018","18 May 2018","10 Nov 2017","12 May 2017","4 Nov 2016","20 May 2016","6 Nov 2015","22 May 2015","7 Nov 2014","15 May 2014","8 Nov 2013","16 May 2013","9 Nov 2012","16 May 2012","11 Nov 2011","19 May 2011","12 Nov 2010","27 May 2010",
"Cash generated by operations",,,,,,,,,,2419,,2387,1008,2875,1292,1944,577,1789,606,1696,760,1464,
"Cash generated from operations after WC",1098,2797,1188,2331,733,2723,1108,1896,666,,1055,,,,,,,,,,,,
"Net Cash flow from operating activities",926,2370,928,2026,647,2384,960,1619,456,1964,813,1704,668,2494,1107,1568,424,1491,484,1493,598,1378,
"Net cash flow from investing activities",-424,-826,-34,-2838,-1971,-3299,-878,-475,-431,-1287,-322,-343,-68,-846,-201,-1441,-83,-785,-171,-1357,-318,-519,
"Net cash flow from financing activities",1274,-1923,-1275,-1456,-1131,2853,-1019,-958,-940,-1201,-1039,-642,-560,-426,-197,3,-131,-530,-430,-416,-326,-365,
"Dividends paid",-529,-1017,-1017,-926,-926,-918,-918,-878,-878,-854,-759,-650,-569,-452,-294,-250,-164,-204,-133,-141,-92,-110,
"Net increase(decrease) in cash & cash equivalents",1776,-379,-381,-2268,-2455,1938,-937,186,-915,-524,-548,719,40,1222,709,130,210,176,-117,-280,-126,494,
"Cash & Cash Equivalent beginning of period",1985,2347,2347,4504,4504,2765,2765,2548,2548,3152,3152,2214,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-96,17,38,111,52,-199,-190,31,-21,-80,-88,219,,,,,,,,,,,
"Cash & Cash Equivalent end of period",3665,1985,2004,2347,2101,4504,1638,2765,1612,2548,2516,3152,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"6 Nov 2020","15 May 2020","8 Nov 2019","17 May 2019","9 Nov 2018","18 May 2018","10 Nov 2017","12 May 2017","4 Nov 2016","20 May 2016","6 Nov 2015","22 May 2015","7 Nov 2014","15 May 2014","8 Nov 2013","16 May 2013","9 Nov 2012","16 May 2012","11 Nov 2011","19 May 2011","12 Nov 2010","27 May 2010",
"Return on Capital Employed",1.22,3.79,7.11,12.82,21.11,6.35,12.71,7.44,6.94,13.98,15.95,8.68,14.09,16.14,20.07,18.16,22.03,17.03,17.69,14.43,18.93,9.78,
"Return on Shareholder Funds",1.91,5.39,10.12,16.36,27.79,8.34,13.27,7.79,7.37,14.8,16.92,9.25,14.95,17.29,21.57,19.63,23.12,17.98,18.52,15.43,20.29,10.6,
"Return on Total Assets",2.56,4.92,8.55,14.45,21.98,6.62,13.15,8.06,6.99,10.6,16.05,8.67,13.29,16.68,19.59,17.53,20.58,16.44,17.08,14.26,17.76,9.48,
"Gross Profit Margin",57.78,60.48,62.32,61.8,62.51,65.23,65.48,63.86,63.51,64.27,65.04,66.05,66.02,64.76,63.9,64.23,64.83,63.72,63.24,63.76,64.84,61.65,
"Operating Profit Margin",8.25,10.66,15.75,13.89,16.6,16.74,20.75,16.57,15.69,18.61,23.88,25.65,25.92,24.21,25.73,23.9,27.03,23.09,25.51,19.66,23.32,16.04,
"Net Profit Margin",2.9,6.55,11.75,19.9,33.09,11.09,17.33,11.36,10.62,20.11,20.43,12.81,18.1,20.67,22.31,19.83,21.21,17.41,16.82,15.82,19.82,11.57,
"Debt:Equity (excl non-int debt)",0.78,0.57,0.61,0.46,0.6,0.58,0.18,0.16,0.24,0.2,0.21,0.25,0.24,0.18,0.23,0.24,0.21,0.15,0.21,0.17,0.22,0.15,
"Interest Bearing Debt as % of Long-Term Finance",26.32,18.63,18.7,18.95,21.49,22.66,2.53,2.52,2.56,2.46,2.69,2.73,2.74,2.59,3.04,3.27,0.54,0.26,0.3,1.69,2.14,5.67,
"Interest Cover",3.86,4.5,10.59,10.62,24.04,12.29,-16.19,11.03,7.32,-1030.5,-18.29,2.8,6.06,-33.71,-19.86,51.62,13.94,8.71,4.76,7.49,6.33,6.06,
"Quick Ratio",1.94,1.73,1.58,1.76,1.65,2.3,2.13,2.34,2,2.15,2.31,2.06,1.91,2.37,1.93,1.8,1.71,1.8,1.74,1.92,1.73,2.07,
"Current Ratio",2.87,2.86,2.56,2.74,2.46,3.07,3.38,3.7,3.18,3.42,3.61,3.13,2.99,3.8,3.08,3.05,2.89,3.15,2.96,3.18,2.82,3.48,
"Dividend Cover",,1.48,,2.65,,0.99,,1.26,,2.4,,1.24,,3.09,,2.99,,5.94,,4.7,,4.8,
"Dividend Cover (HEPS)",,1.56,,1.4,,1.08,,1.12,,1.75,,1.12,,3.1,,3,,5.97,,4.32,,4.9,
"Debtors Collection Period",48.47,31.94,42.46,38.36,41.76,41.1,44.68,39.73,48.48,38.09,44.8,42.46,52.27,41.62,47.37,38.55,44.39,36.38,47.21,45.76,57.62,50.98,
"Stock Turn",0.73,0.85,0.85,0.86,0.85,0.77,0.79,0.73,0.69,0.74,0.78,0.65,0.72,0.79,0.88,0.84,0.89,0.88,0.94,0.9,0.9,0.88,
"Price : Earnings",126.2,33.86,27.63,25.3,37.28,33.62,31.93,38.92,27.19,22.25,35.03,38.38,19.89,19.95,21.7,22,13.71,16.4,17.08,22.99,24.51,23.86,
"Sales Per Share (Base Currency)",1938.77,2519.55,2623.98,2479,2415.04,1951.62,1992.55,1887.77,1802.91,1963.13,2065.65,1847.05,1802.13,1794.95,1942.71,1845.12,1863.16,1583.01,1539.64,1230.27,1163.51,923.96,
"Price/Sales Per Share",0.3,0.19,0.26,0.26,0.29,0.37,0.39,0.39,0.3,0.3,0.34,0.4,0.36,0.39,0.38,0.33,0.25,0.29,0.22,0.33,0.31,0.31,
"Price/Net Asset Value",0.18,0.15,0.21,0.21,0.23,0.28,0.27,0.27,0.2,0.22,0.28,0.29,0.29,0.32,0.38,0.33,0.28,0.3,0.24,0.33,0.32,0.28,
"Price/Cash Flow",6.46,1.08,7.6,1.78,11.41,1.72,8.4,2.56,13.12,1.67,9.59,2.44,10.81,1.56,7.48,2.19,12.44,1.74,7.7,1.54,6.72,1.17,
"NAV%Price",55.07,63.42,48.41,35.85,43.77,30.35,36.51,34.96,49.04,46.6,36.4,32.99,33.96,28.76,26.55,24.71,35.56,33.09,40.85,30.28,31.76,35.36,
"Liquidity%",11.46,17.95,13.27,18.42,10.3,21.65,41.86,34.96,16.66,38.68,33.37,28.26,25.66,62.98,47.93,36.62,21.79,46.51,31.74,55.28,43.07,66.19,
"Cash Flow:Attributable Profit",11.65,2.54,2.14,0.73,0.63,1.95,1.97,1.34,1.69,1.29,2.59,1.45,3.74,1.3,3.53,0.85,0.78,1.08,1.37,1.61,1.85,3.15,
"Cash/Equity (%)",42.91,25.85,27.69,29.7,40.3,57.39,24.79,,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,,467.95,158.56,232.79,,,,,,,,,,,,,,,,,,
"PEG Ratio",12.57,3.37,4.4,4.03,3.41,3.07,3.08,3.76,0.86,0.7,1.38,1.51,0.78,0.79,1.29,0.82,0.86,1.02,1.55,2.13,3.17,3.09,

