"Exceptional Item 1",-573.768,,-166.395,,-56.184,,-736.563,-12.506,,,,,,,,,-134.197,-134.197,,,,,
"Profit Before Interest And Tax",-192.018,207.734,590.78,200.466,331.53,354.105,-63.46,259.349,23.256,26.238,35.557,1.2,23.843,13.654,4.581,16.339,-156.644,-140.803,-3.491,-0.102,36.636,19.786,
"Interest Received",13.945,2.331,7.231,0.994,22.428,33.871,71.803,65.542,3.016,1.419,1.997,1.238,1.719,0.972,1.865,1.048,6.015,3.224,6.804,4.327,8.559,5.008,
"Interest Paid",423.297,130.452,413.711,102.447,215.947,205.256,363.482,147.471,11.5,3.169,4.162,0.796,0.426,0.413,1.723,1.029,4.065,1.769,3.942,2.377,11.538,7.537,
"Net Interest Paid/(Received)",409.352,128.121,406.48,101.453,193.519,171.385,291.679,81.929,8.484,1.75,2.165,-0.442,-1.293,-0.559,-0.142,-0.019,-1.95,-1.455,-2.862,-1.95,2.979,2.529,
"Income From Associates Before Tax",11.711,5.855,4.965,1.837,1.246,,-2.62,-2.226,0.293,-0.187,-0.077,-0.151,,,,,,,,,,,
"Income Before Tax",-589.659,85.468,189.265,100.85,139.257,182.72,-357.759,175.194,15.065,24.301,33.315,1.491,25.136,14.213,4.723,16.358,-154.694,-139.348,-0.629,1.848,33.657,17.257,
"Taxation",-76.729,25.363,80.614,35.505,39.959,41.91,103.368,58.392,5.312,6.851,11.473,2.037,0.625,2.32,-2.972,5.746,4.702,8.25,-6.55,-2.727,10.527,4.944,
"Profit For The Period",-512.93,60.105,108.651,65.345,99.298,140.81,-461.127,116.802,9.753,17.45,21.842,-0.546,24.511,11.893,7.695,10.612,-159.396,-147.598,5.921,4.575,23.13,12.313,
"Income Attributable To Minority Interests",-0.461,1.147,2.84,1.973,4.941,2.43,6.186,2.678,,,,,-0.207,-0.091,-0.209,-0.125,-0.001,-0.161,,,,,
"Attributable Income Before Extraordinary Items",-512.469,58.958,105.811,63.372,94.357,138.38,-467.313,114.124,9.753,17.45,21.842,-0.546,24.718,11.984,7.904,10.737,-159.395,-147.437,5.921,4.575,23.13,12.313,
"Extraordinary Profit",,242.546,,63.985,131.365,,,,,,,,,,,,,,,,,,
"Extraordinary Profit: Discontinued Operations",,242.546,177.83,63.985,131.365,,,,,,,,,,,,,,,,,,
"Income Attributable To Equity Holders",-512.469,301.504,105.811,127.357,225.722,138.38,-467.313,114.124,9.753,17.45,21.842,-0.546,24.718,11.984,7.904,10.737,-159.395,-147.437,5.921,4.575,23.13,12.313,
"Total Comprehensive Income/Loss for the period",-409.989,338.112,100.461,120.486,272.241,126.442,-457.019,106.243,-71.433,17.45,21.842,-0.546,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-36.41,242.546,253.315,63.985,151.269,138.003,-467.332,114.146,9.203,17.438,31.594,10.017,24.231,11.928,7.219,11.196,-25.794,-13.325,6.127,4.773,22.23,12.349,
"Enterprise Value (EV)",3625.601,5097.767,5787.324,6813.74,6598.12,6583.308,7242.937,7499.514,1040.129,1047.859,10194.679,966.075,673.089,606.973,271.193,134.66,137.732,168.214,150.797,179.319,213.511,263.515,

Balance sheet (ZAR million),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","27 May 2020","25 Nov 2019","17 Apr 2019","29 Oct 2018","14 May 2018","23 Oct 2017","15 May 2017","23 Nov 2016","13 May 2016","23 Nov 2015","15 May 2015","19 Nov 2014","15 May 2014","21 Nov 2013","20 May 2013","19 Nov 2012","24 May 2012","17 Nov 2011","20 May 2011","22 Nov 2010","19 May 2010",
"Fixed Assets",621.446,617.409,425.296,395.247,397.055,387.849,374.47,379.753,121.928,118.811,80.271,62.461,42.853,43.976,40.987,41.019,39.165,38.3,38.018,39.283,43.597,46.823,
"Investments in Associates",70.916,65.107,59.205,56.077,54.24,,,1.149,0.971,0.491,0.678,,,,,,,,,,,,
"Investments and Loans",9.175,4.785,12.769,20.279,18.214,19.556,142.908,12.007,,,,,,,,,,,0.482,,,,
"Goodwill",92.461,220.226,390.81,478.461,478.746,530.352,504.51,480.93,151.336,164.776,125.931,125.426,95.544,95.544,95.544,95.544,95.544,95.544,229.742,229.742,229.742,229.742,
"Intangible Assets",73.308,172.855,332.674,385.937,400.245,415.485,428.943,442.408,128.393,21,21.809,22.618,,,,,,,,,,,
"Deferred Tax Asset",60.05,49.445,55.956,49.219,47.234,34.725,25.43,37.172,16.289,13.612,17.626,19.634,18.755,20.897,21.642,10.657,14.695,5.142,8.919,3.883,0.064,1.122,
"Other Assets",6087.417,3207.754,5937.005,5611.832,5377.858,5045.852,5077.814,5115.365,,,,,,,,,,,,,,,
"Long-Term Receivables",4.624,8.859,6.338,16.899,7.54,5.339,3.14,11.697,5.985,,,,,,,,,,,,,,
"Total Fixed Assets",7019.397,4346.44,7220.053,7013.951,6781.132,6439.158,6557.215,6480.481,424.902,318.69,246.315,230.139,157.152,160.417,158.173,147.22,149.404,138.986,277.161,272.908,273.403,277.687,
"Stock",1622.021,1590.388,1547.864,1559.177,1352.939,1339.986,1229.624,1207.683,542.626,351.086,353.736,247.092,145.467,194.496,170.298,191.248,196.995,205.905,179.284,202.325,254.053,285.756,
"Debtors",1064.879,877.613,1131.705,1039.047,1117.551,1162.666,1213.608,1115.834,394.552,243.032,248.63,190.395,128.943,108.804,88.662,105.157,103.249,86.101,73.89,68.219,75.16,71.471,
"Cash",885.909,196.355,458.736,283.893,451.305,550.123,317.806,376.026,60.15,62.655,33.96,50.441,73.644,31.94,40.338,55.338,34.415,19.658,48.988,46.244,42.39,1.892,
"Tax",19.801,4.331,3.915,17.883,6.545,11.576,26.02,12.143,2.087,,0.655,10.431,8.744,5.285,5.191,4.318,4.536,0.591,1.464,0.005,0.557,2.6,
"Other Current Assets",,3972.664,,0.741,,73.739,306.591,1135.29,,,,,,,,,,,,,,31.222,
"Total Current Assets",3592.61,6641.351,3142.22,2900.741,2928.34,3138.09,3093.649,3846.976,999.415,656.773,636.981,498.359,356.798,340.525,304.489,356.061,339.195,312.255,303.626,316.793,372.16,392.941,
"Total Assets",10612.007,10987.791,10362.273,9914.692,9709.472,9577.248,9650.864,10327.457,1424.317,975.463,883.296,728.498,513.95,500.942,462.662,503.281,488.599,451.241,580.787,589.701,645.563,670.628,
"Ordinary Share Capital & Premium",3134.092,3134.092,3117.031,3104.893,3103.455,3103.366,3087.083,3087.083,634.565,559.046,345.387,345.387,295.497,295.497,295.497,295.497,295.497,295.495,295.701,321.33,322.107,322.107,
"Distributable Reserves",-75.261,739.533,437.208,463.072,335.715,460.525,322.145,167.019,52.895,133.409,115.959,93.571,94.117,81.383,69.399,77.733,61.495,73.972,220.89,219.545,223.598,224.385,
"Non-Distributable Reserves",-595.867,-662.204,-684.86,-689.045,-681.952,-950.561,-725.389,-10.599,-0.04,,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",2462.964,3211.421,2869.379,2878.92,2757.218,2613.33,2683.839,3243.503,687.42,692.455,461.346,438.958,389.614,376.88,364.896,373.23,356.992,369.467,516.591,540.875,545.705,546.492,
"Minority Interest",34.483,37.554,36.375,35.54,36.002,33.492,31.411,30.49,,,,,-0.417,-0.301,-0.21,-0.125,-0.001,-0.161,,,,,
"Total Shareholders' Interest",2497.447,3248.975,2905.754,2914.46,2793.22,2646.822,2715.25,3273.993,687.42,692.455,461.346,438.958,389.197,376.579,364.686,373.105,356.991,369.306,516.591,540.875,545.705,546.492,
"Interest Bearing Loans",3620.25,2042.132,4021.523,4403.944,3870.081,4054,4002.506,4307.191,75.891,26.824,30.041,4.499,1.82,2.51,3.984,,5.263,,,,,,
"Deferred Tax Liability",437.928,220.475,531.27,542.985,524.922,519.459,507.653,482.704,36.304,7.557,6.853,7.665,,3.704,4.038,,,0.287,,0.607,0.379,2.699,
"Other Long-Term Liabilities",100.831,225.663,5.654,25.556,25.502,,24.186,42.588,65.864,8.194,,,,,,17.047,12.291,,,,3.426,6.851,
"Total Long-Term Liabilities",4159.009,2488.27,4558.447,4972.485,4420.505,4573.459,4534.345,4832.483,178.059,42.575,36.894,12.164,1.82,6.214,8.022,17.047,17.554,0.287,,0.607,3.805,9.55,
"Creditors and Provisions",1536.226,1054.828,1554.894,1445.82,1548.604,1477.934,1500.073,1536.798,405.962,224.716,296.631,243.084,119.368,115.029,87.44,110.849,110.557,81.091,60.662,44.152,62.73,41.079,
"Tax",23.35,3.905,50.425,51.148,46.931,37.38,37.824,144.022,1.483,0.448,1.93,3.334,1.78,0.386,0.002,,0.007,0.557,0.108,0.641,4.629,1.139,
"Bank Overdrafts/Short-Term Loans",5.377,1391.309,2.233,518.6,876.87,815.731,836.474,516.321,151.393,15.269,86.495,30.958,1.785,2.734,2.512,2.28,2.523,,,,25.268,68.942,
"Other Current Liabilities",2390.598,2800.504,1290.52,12.179,23.342,25.922,26.898,23.84,,,,,,,,,0.967,,3.426,3.426,3.426,3.426,
"Total Current Liabilities",3955.551,5250.546,2898.072,2027.747,2495.747,2356.967,2401.269,2220.981,558.838,240.433,385.056,277.376,122.933,118.149,89.954,113.129,114.054,81.648,64.196,48.219,96.053,114.586,
"Total Liabilities",8114.56,7738.816,7456.519,7000.232,6916.252,6930.426,6935.614,7053.464,736.897,283.008,421.95,289.54,124.753,124.363,97.976,130.176,131.608,81.935,64.196,48.826,99.858,124.136,
"Total Equity and Liabilities",10612.007,10987.791,10362.273,9914.692,9709.472,9577.248,9650.864,10327.457,1424.317,975.463,883.296,728.498,513.95,500.942,462.662,503.281,488.599,451.241,580.787,589.701,645.563,670.628,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","27 May 2020","25 Nov 2019","17 Apr 2019","29 Oct 2018","14 May 2018","23 Oct 2017","15 May 2017","23 Nov 2016","13 May 2016","23 Nov 2015","15 May 2015","19 Nov 2014","15 May 2014","21 Nov 2013","20 May 2013","19 Nov 2012","24 May 2012","17 Nov 2011","20 May 2011","22 Nov 2010","19 May 2010",
"Number of Shares in Issue (Actual)",182312650,182312650,182312650,181317725,181317725,181317732,180439427,178156747,54562187,51120636,421689018,37952011,35576363,35576363,35576363,35576363,35576363,35612431,35612431,38690132,38827204,38827204,
"Weighted Average Shares in Issue (Actual)",181017311,180686948,179676859,181317725,178851235,178332559,155154559,155154559,51477830,50841177,415089994,36531931,35576363,35576363,35576363,35576363,35576363,35576561,37778221,38818918,38827204,38827204,
"Fully Diluted Weighted Average Shares in Issue",181017311,182312650,181625743,178939229,180968812,180614117,,156867245,,50841177,415089994,36531931,35576363,35576363,35576363,35576363,35576363,35576561,37778221,38818918,38827204,38827204,
"Market Capitalisation (R'000)",851400,1823127,2185929,2139549,2266472,2230208,2690352,3021538,872995,1068421,10112103,981059,743545,633970,305245,187843,164362,188033,199785,225563,230633,196465,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,,,,,,,,,,,410,,355,,357,,278,,324,,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","27 May 2020","25 Nov 2019","17 Apr 2019","29 Oct 2018","14 May 2018","23 Oct 2017","15 May 2017","23 Nov 2016","13 May 2016","23 Nov 2015","15 May 2015","19 Nov 2014","15 May 2014","21 Nov 2013","20 May 2013","19 Nov 2012","24 May 2012","17 Nov 2011","20 May 2011","22 Nov 2010","19 May 2010",
"Earnings Per Share (ZARc)",-283.1,166.9,58.9,71.2,126.2,77.6,-301.2,73.6,-138.7,34.3,5.3,-1.1,69.3,33,22.22,30.18,-448.04,-414.42,15.67,12.1,59.57,31.9,
"Diluted Earnings Per Share (ZARc)",-283.1,165.4,58.3,70.2,124.7,76.6,,75.1,,34.3,5.3,,69.3,33,22,29.7,-443.3,-410.3,15.4,12.1,59.4,31.9,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-20.1,31.8,141,35.4,73.5,77.4,-301.2,73.6,17.9,34.3,7.6,27.5,67.1,33,19.8,30.8,-71.5,-37.4,17.6,12.1,57.2,31.9,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,,,,,76.4,,72.8,,34.3,7.6,,67.1,33,19.8,30.8,-71.5,-37.4,17.6,12.1,57.2,31.9,
"Interim Dividend (ZARc)",,,,,,,,,,,,,,,,,,,22,22,22,22,
"Final Dividend (ZARc)",,,,,,,,,,,,,,,,,,,,,22,,
"Dividend Per Share (ZARc)",,,,,,,,,,,,,,,,,,,22,22,44,22,
"Distributions Per Share (ZARc)",,,,,,,,,,,,,,,,,,,22,22,44,22,
"Net Asset Value Per Share (ZARc)",1361,1777.3,1597,1608.9,1537.9,1459.7,1506.4,1820.6,1259.9,1354.6,109.4,1156.61,1084.6,1059.36,1025.67,1049.1,1003.45,1037.47,1450.59,1397.97,1405.47,1393.7,
"3 Year Beta",0.14,-0.16,-0.08,-0.38,-0.04,0.05,0.21,0.54,0.11,0.09,-0.31,-0.75,-0.74,-0.62,-0.35,0.17,0.22,-0.09,0.4,0.32,0.23,0.36,
"Cash Generated Per Share",1094.56,453.2,952.42,396.99,1107.13,489.76,909.29,429.62,22.53,-64.26,-17.35,-10.44,129.15,,75.59,67.95,10.52,-61.84,185.27,87,311.36,165.12,
"Net Asset Value Per Share (Base Currency)",1361,1777.3,1597,1608.9,1537.9,1459.7,1506.4,1820.6,1259.9,1354.6,109.4,1145.1,1084.6,1048.74,1015.41,1038.62,993.41,1027.07,1436.05,1384.02,1391.39,1393.7,
"Price at Period End (Base Currency)",467,1000,1199,1180,1250,1230,1491,1696,1600,2090,2398,2585,2090,1782,858,528,462,528,561,583,594,506,
"JSE Market Price High (ZARc)",1185,1199,1350,1350,1566,1566,1957,1969,2205,2805,3069,3069,2167,1925,990,550,594,594,660,627,726,726,
"JSE Market Price Low (ZARc)",320,851,1001,1050,1130,1149,1352,1557,1254,1870,1892,1892,836,836,418,418,396,517,495,528,484,484,
"JSE Market Price at Period End (ZARc)",467,1000,1199,1180,1250,1230,1491,1696,1600,2090,2398,2585,2090,1782,858,528,462,528,561,583,594,506,
"JSE Volume Traded (Actual)",81062539,8540924,25693626,10448204,112544763,49820628,39714554,16508120,4508854,2629316,4555420,3087641,20306536,15897352,7615410,2038241,2447611,835563,6572937,2322215,11137413,5736052,
"JSE Rand Value Traded (Actual)",391948812,89744824,308982702,126104897,1468080257,656240702,631220861,279925634,79096469,63063432,107549626,71296421,259208653,177209645,49066585,9963786,12158881,4658970,37260884,13376232,63865031,32248726,
"12 Month HEPS",-20.1,137.4,141,31.5,73.5,-297.4,-301.2,57.2,17.9,14.4,7.6,61.6,67.1,22,19.8,-3.3,-71.5,-31.9,17.6,37.4,57.2,79.2,
"12 Month Dividend",,,,,,,,,,,,,,,,,,,,44,44,44,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","27 May 2020","25 Nov 2019","17 Apr 2019","29 Oct 2018","14 May 2018","23 Oct 2017","15 May 2017","23 Nov 2016","13 May 2016","23 Nov 2015","15 May 2015","19 Nov 2014","15 May 2014","21 Nov 2013","20 May 2013","19 Nov 2012","24 May 2012","17 Nov 2011","20 May 2011","22 Nov 2010","19 May 2010",
"Cash generated by operations",1860.593,1049.07,1908.585,969.028,1893.662,935.987,1699.545,698.495,42.178,50.006,-69.051,-2.328,48.204,1.045,27.346,26.284,15.444,-20.411,79.859,44.639,150.392,80.245,
"Working capital changes",610.28,64.52,296.421,-4.484,559.935,177.821,391.735,163.068,-20.016,-78.774,,,,,,,,,,,,,
"Net Cash flow from operating activities",1995.525,826.248,1736.384,719.808,2007.418,888.013,1640.721,765.398,12.294,-32.848,-73.148,-3.963,45.946,-0.015,26.891,24.175,3.743,-22.021,65.98,33.662,120.894,64.113,
"Net cash flow from investing activities",-1771.57,-1101.308,-2267.615,-1068.601,-1656.842,-688.629,-2636.043,-1750.885,-276.701,-72.911,-75.116,-51.092,-9.749,-7.131,-9.678,-2.699,-14.387,-3.678,-4.282,-0.338,-0.965,-31.78,
"Net cash flow from financing activities",243.311,101.107,546.754,207.872,-248.827,37.367,1288.782,1290.365,259.77,155.78,87.254,31.852,-2.891,-1.252,-11.29,-0.553,-3.929,-3.631,-29.832,-4.202,-5.395,-1.971,
"Dividends paid",-1.431,,-2.435,,,,,,,,,,,,,,,,-8.628,-8.628,-17.257,-8.628,
"Net increase(decrease) in cash & cash equivalents",467.266,-173.953,15.523,-140.921,101.749,236.751,293.46,304.878,-4.637,50.021,-61.01,-23.203,33.306,-8.398,5.923,20.923,-14.573,-29.33,31.866,29.122,114.534,30.362,
"Cash & Cash Equivalent beginning of period",426.503,426.503,406.596,406.596,301.457,301.457,7.997,7.997,12.634,12.634,73.644,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-13.237,-2.26,4.384,-3.867,3.39,-8.299,,,,,,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",880.532,250.29,426.503,261.808,406.596,529.909,301.457,312.875,7.997,62.655,12.634,,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"23 Nov 2020","27 May 2020","25 Nov 2019","17 Apr 2019","29 Oct 2018","14 May 2018","23 Oct 2017","15 May 2017","23 Nov 2016","13 May 2016","23 Nov 2015","15 May 2015","19 Nov 2014","15 May 2014","21 Nov 2013","20 May 2013","19 Nov 2012","24 May 2012","17 Nov 2011","20 May 2011","22 Nov 2010","19 May 2010",
"Return on Capital Employed",-7.71,10.55,1.46,3.28,3.2,3.9,-6.36,2.88,1.13,4.75,4.38,-0.24,6.27,6.21,2.06,5.44,-42.56,-79.87,1.15,1.69,4.21,4.43,
"Return on Shareholder Funds",-20.54,18.63,3.74,8.88,8.26,10.64,-16.98,7.14,1.42,5.04,4.73,-0.25,6.3,6.32,2.11,5.69,-44.65,-79.93,1.15,1.69,4.24,4.51,
"Return on Total Assets",-0.15,1.61,3.69,2.23,2.21,4.23,4.35,3.99,1.32,6.15,4.53,0.51,6.01,7.01,1.29,8.02,-5.21,-2.9,-0.18,1.03,8.09,7.83,
"Gross Profit Margin",,,,,,,,,,26.9,28.81,30.2,29.84,31.97,30.7,30.42,30.33,34.44,33.28,36.69,39.63,41.39,
"Operating Profit Margin",5.3,7.29,9.72,7.21,7.25,9.77,10.82,11.33,2.02,5.07,4.03,0.37,4.08,5.17,0.91,6.26,-5.38,-3.4,-0.91,-0.05,9.11,10.29,
"Net Profit Margin",-7.11,10.58,1.36,4.58,4.22,3.82,-7.52,4.76,0.85,3.37,2.47,-0.17,4.23,4.54,1.57,4.11,-38.18,-75.92,1.54,2.26,5.75,6.41,
"Debt:Equity (excl non-int debt)",1.67,1.19,1.57,1.88,1.9,2.04,1.98,1.63,0.48,0.08,0.27,0.1,0.01,0.02,0.03,0.05,0.06,,,,0.05,0.14,
"Interest Bearing Debt as % of Long-Term Finance",59.18,38.6,58.05,60.18,58.08,60.5,59.58,56.81,9.94,3.73,6.11,1.01,0.47,0.66,1.08,,1.45,,,,,,
"Interest Cover",-0.47,1.62,1.45,1.98,1.71,2.07,-0.22,3.17,2.74,14.99,16.42,-2.71,-18.44,-24.43,-32.26,-859.95,80.33,96.77,1.22,0.05,12.3,7.82,
"Quick Ratio",0.5,0.96,0.55,0.66,0.63,0.76,0.78,1.19,0.82,1.27,0.74,0.91,1.72,1.24,1.49,1.46,1.25,1.3,1.94,2.37,1.23,0.94,
"Current Ratio",0.91,1.26,1.08,1.43,1.17,1.33,1.29,1.73,1.79,2.73,1.65,1.8,2.9,2.88,3.38,3.15,2.97,3.82,4.73,6.57,3.87,3.43,
"Dividend Cover",,,,,,,,,,,,,,,,,,,0.71,0.55,1.35,1.45,
"Dividend Cover (HEPS)",,,,,,,,,,,,,,,,,,,0.8,0.55,1.3,1.45,
"Debtors Collection Period",53.94,56.2,53.02,68.21,76.31,58.54,71.24,84.85,125.12,85.67,102.79,106.43,80.45,75.18,64.37,73.49,90.26,80.91,70.06,61.4,68.25,67.86,
"Stock Turn",,,,,,,,,,2.16,1.78,1.84,2.82,1.85,2.05,1.9,1.48,1.24,1.43,1.27,0.96,0.79,
"Price : Earnings",-23.23,7.28,8.5,37.46,17.01,-4.14,-4.95,29.65,89.39,145.14,315.53,41.96,31.15,81,43.33,-160,-6.46,-16.55,31.88,15.59,10.38,6.39,
"Sales Per Share (Base Currency)",3980.89,3154.24,4336.03,3066.53,2988.68,4064.76,4007.84,3093.66,2235.82,2036.64,212.69,1787.31,1644.37,1484.75,1413.04,1468.06,1173.62,1091.76,1019.02,1044.75,1035.21,990.13,
"Price/Sales Per Share",0.12,0.32,0.28,0.38,0.42,0.3,0.37,0.55,0.72,1.03,11.27,1.45,1.27,1.2,0.61,0.36,0.39,0.48,0.55,0.56,0.57,0.51,
"Price/Net Asset Value",0.34,0.56,0.75,0.73,0.81,0.84,0.99,0.93,1.27,1.54,21.92,2.26,1.93,1.7,0.84,0.51,0.47,0.51,0.39,0.42,0.43,0.36,
"Price/Cash Flow",0.43,4.41,1.26,5.94,1.13,5.02,1.64,7.9,71.02,-65.05,-138.24,-495.11,16.18,-85383.27,11.35,15.54,43.91,-17.08,3.03,13.4,1.91,6.13,
"NAV%Price",291.43,177.73,133.19,136.35,123.03,118.67,101.03,107.35,78.74,64.81,4.56,44.74,51.89,59.45,119.54,198.69,217.2,196.49,258.57,239.79,236.61,275.43,
"Liquidity%",24.59,21.35,23.29,20.57,29.02,25.63,23.66,21.7,1.67,-23.21,-17.34,-2.74,36.83,-0.02,27.45,37.14,2.84,-53.75,102.78,137.89,121.07,103.29,
"Cash Flow:Attributable Profit",32.55,28.03,6.38,22.72,13.33,12.83,6.09,12.09,1.26,-3.76,-3.35,14.52,1.86,,3.4,4.5,-0.15,3.33,11.14,14.72,5.23,10.41,
"Cash/Equity (%)",35.47,6.04,15.79,9.74,16.16,20.78,11.7,,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",2.87,6.15,3.31,8.88,6.5,6.85,4.18,,,,,,,,,,,,,,,,
"PEG Ratio",0.08,-0.03,-0.04,-0.06,-0.03,0.02,0.02,-1.6,-6.12,-2.44,-0.48,-8.98,-6.67,-8,-4.28,14.6,0.59,23.73,-45.7,22.22,14.8,2.67,

