"Ordinary Shareholders' Interest",-7954,-2902,1939,6623,3357,8118,6403,10313,15510,22501,30265,29411,51977,33114,53725,56927,65609,65361,29899,26079,11788,22294,
"Minority Interest",,,,,,-114,-67,,,,,,,,,,,,,,1525,1379,
"Total Shareholders' Interest",-7954,-2902,1939,6623,3357,8004,6336,10313,15510,22501,30265,29411,51977,33114,53725,56927,65609,65361,29899,26079,13313,23673,
"Interest Bearing Loans",10490,4600,600,431,3081,4031,5131,6316,838,7829,11142,13298,10247,8844,25209,22366,24862,21608,17901,11175,28604,31670,
"Deferred Tax Liability",,,,,,,371,758,943,1125,1196,1365,1679,,,,,,,,,576,
"Other Long-Term Liabilities",1104,1381,739,,,,,,,,127,1595,135,194,257,316,,,,,,,
"Total Long-Term Liabilities",11594,5981,1339,431,3081,4031,5502,7074,1781,8954,12465,16258,12061,9038,25466,22682,24862,21608,17901,11175,28604,32246,
"Creditors and Provisions",1779,2588,3413,2022,3224,1881,3043,14115,15364,12469,14280,11729,7791,9281,7653,9336,9213,9736,21095,24200,44990,28732,
"Tax",,,,,2247,5705,16291,16280,15902,15054,14963,14840,18562,17829,18220,18365,18148,20064,18166,18045,17702,17995,
"Bank Overdrafts/Short-Term Loans",4200,5161,6869,6774,6399,4259,4207,9475,16002,12524,14054,17782,23144,26902,9001,7292,4544,5484,31294,48942,46385,40986,
"Other Current Liabilities",883,1154,3842,2822,3319,747,,1528,628,534,853,4396,3677,261,124,272,111,35,134,,52,,
"Total Current Liabilities",6862,8903,14124,11618,15189,12592,23541,41398,47896,40581,44150,48747,53174,54273,34998,35265,32016,35319,70689,91187,109129,87713,
"Total Liabilities",18456,14884,15463,12049,18270,16623,29043,48472,49677,49535,56615,65005,65235,63311,60464,57947,56878,56927,88590,102362,137733,119959,
"Total Equity and Liabilities",10502,11982,17402,18672,21627,24627,35379,58785,65187,72036,86880,94416,117212,96425,114189,114874,122487,122288,118489,128441,151046,143632,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","31 Aug 2020","29 Nov 2019","3 Jun 2019","30 Nov 2018","29 Jun 2018","30 Nov 2017","31 May 2017","30 Nov 2016","31 May 2016","22 Dec 2015","20 Nov 2015","28 Nov 2014","30 May 2014","29 Nov 2013","27 May 2013","6 Nov 2012","28 May 2012","17 Oct 2011","31 May 2011","9 Nov 2010","29 Jun 2010",
"Number of Shares in Issue (Actual)",55854457,50917533,50917533,48725000,21925000,21925000,21925000,21925000,21925000,21925050,22006775,22006750,12704600,12704604,12622900,12704604,12704600,12704604,5573150,5573156,5573150,5573156,
"Weighted Average Shares in Issue (Actual)",52152000,50198000,49479000,28019000,21925000,21925000,21925000,21925000,21925000,21925050,22006775,21497425,20996375,13274525,12704600,12704604,12704600,5573156,5573150,6347450,5573150,5495750,
"Fully Diluted Weighted Average Shares in Issue",,,,,,,,,,,,,,,,12993244,,9460221,,,,,
"Market Capitalisation (R'000)",7261,3055,43280,12181,5920,4385,9866,16444,17540,26310,35211,70422,35573,45737,35344,40655,71146,81309,20063,17834,35668,53342,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,55,,59,,72,,75,,78,102,97,102,102,102,96,,100,,183,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","31 Aug 2020","29 Nov 2019","3 Jun 2019","30 Nov 2018","29 Jun 2018","30 Nov 2017","31 May 2017","30 Nov 2016","31 May 2016","22 Dec 2015","20 Nov 2015","28 Nov 2014","30 May 2014","29 Nov 2013","27 May 2013","6 Nov 2012","28 May 2012","17 Oct 2011","31 May 2011","9 Nov 2010","29 Jun 2010",
"Earnings Per Share (ZARc)",-11.8,-20.6,-11.1,-33.5,-20.1,-12.1,-19.8,-55.6,-31.9,-31.6,4,-153.6,-49.6,-179.2,-32.4,-16.4,2,124.8,68.54,56.8,-188.51,-5576.98,
"Diluted Earnings Per Share (ZARc)",-11.8,-20.6,-11.1,-33.5,,-12.1,-19.8,-55.6,-31.9,-31.6,4,-153.6,-49.6,-179.2,-32.4,-11.2,4,111.6,68.4,88,,,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-11.8,-20.6,-11.1,-32.8,-19.3,-5,-10.2,-33.4,-31.9,-31.6,4,-163.2,-49.6,-164.4,-17.6,-32.8,4,122.4,72,36,-188.4,-1971.2,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,,,,,,,,-31.9,-31.6,4,-163.2,-49.6,-164.4,-17.6,-32.8,4,108.8,72,36,,,
"Net Asset Value Per Share (ZARc)",-14.24,-5.7,3.81,13.59,15.31,37.03,29.2,47.04,70.74,102.4,137.53,133.65,409.12,260.65,468,448.08,516,516,536.48,467.94,238.8,400.02,
"3 Year Beta",-3.66,-2.81,-4.84,1.37,0.71,1.71,1.29,1.03,1.4,-1.35,-1.85,-2.33,-2.8,-2.54,-2.67,1.8,1.55,1.42,1.6,1.21,1.56,0.82,
"Cash Generated Per Share",-7.76,-11.28,-5.86,-17.9,-15.99,11.75,31.56,12.95,10.72,2.05,8.27,-23.78,-34.63,-61.66,-36.55,-47.38,33.71,74.71,104.99,46.49,-195.4,-622.81,
"Net Asset Value Per Share (Base Currency)",-14.24,-5.7,3.81,13.59,15.31,37.03,29.2,47.04,70.74,102.4,137.6,133.6,409.2,260.8,468,448,516,516,536.4,468,238.8,400,
"Price at Period End (Base Currency)",13,6,85,25,27,20,45,75,80,120,160,320,280,360,280,320,560,640,360,320,640,960,
"JSE Market Price High (ZARc)",29,95,95,43,32,85,85,160,160,360,360,840,840,440,440,880,880,840,760,1080,1080,8600,
"JSE Market Price Low (ZARc)",6,3,3,8,15,15,22,25,40,80,120,200,200,200,240,280,480,320,320,280,280,720,
"JSE Market Price at Period End (ZARc)",13,6,85,25,27,20,45,75,80,120,160,320,280,360,280,320,560,640,360,320,640,960,
"JSE Volume Traded (Actual)",3578702,2422632,856318,2574481,1613731,6220689,2031865,25829541,1806791,3956134,2751030,8810823,5510913,3934335,1838252,5780864,3021737,2997704,872438,2888168,1804296,4031790,
"JSE Rand Value Traded (Actual)",643496,469182,163240,619978,348284,2489354,922715,14604912,2095323,8372720,6724137,34172412,24315439,12704072,6009877,30763074,18204776,16443210,3627218,15595447,10090790,178302827,
"12 Month HEPS",-21.3,-20.6,-24.6,-32.8,-14.1,-5,-11.7,-33.4,-67.5,-31.6,-109.6,-163.2,-196.4,-164.4,-54.4,-32.8,54.4,122.4,296.4,36,-18.4,-1971.2,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","31 Aug 2020","29 Nov 2019","3 Jun 2019","30 Nov 2018","29 Jun 2018","30 Nov 2017","31 May 2017","30 Nov 2016","31 May 2016","22 Dec 2015","20 Nov 2015","28 Nov 2014","30 May 2014","29 Nov 2013","27 May 2013","6 Nov 2012","28 May 2012","17 Oct 2011","31 May 2011","9 Nov 2010","29 Jun 2010",
"Cash generated by operations",,,,-1560,616,6837,7742,4836,3368,3490,4047,-2280,,,,,,,,,,,
"Working capital changes",586,1478,1301,,,9564,6610,,,,,,,,,,,,,,,,
"Cash generated from operations after WC",-3516,-4860,-2587,,,,,,,,,,,,,,,,,,,,
"Net Cash flow from operating activities",-4333,-5745,-2986,-8723,-3505,2576,6920,2839,2350,449,1820,-5234,-4399,-7834,-4614,-6020,4283,9491,5851,2591,-10890,-34710,
"Net cash flow from investing activities",,,,-46,-4,4209,-7,-316,-48,-668,-339,-670,-224,-1799,-293,-2443,-826,2651,-55,2987,1411,20657,
"Net cash flow from financing activities",5491,3768,1662,10728,3762,-8339,-7976,-3545,-3391,-12173,-6616,15943,17910,5977,4560,2026,859,-4569,-5146,-12855,1432,5325,
"Net increase(decrease) in cash & cash equivalents",1158,-1977,-1324,1959,253,-1554,-1063,-1022,-1089,-12392,-5135,10039,13287,-3656,-347,-6437,4316,7573,650,-7277,-8047,-8728,
"Cash & Cash Equivalent beginning of period",411,2388,2388,429,429,1983,1983,3005,3005,15397,15397,5358,,,,,,,,,,,
"Cash & Cash Equivalent end of period",1569,411,1064,2388,682,429,920,1983,1916,3005,10262,15397,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","31 Aug 2020","29 Nov 2019","3 Jun 2019","30 Nov 2018","29 Jun 2018","30 Nov 2017","31 May 2017","30 Nov 2016","31 May 2016","22 Dec 2015","20 Nov 2015","28 Nov 2014","30 May 2014","29 Nov 2013","27 May 2013","6 Nov 2012","28 May 2012","17 Oct 2011","31 May 2011","9 Nov 2010","29 Jun 2010",
"Return on Capital Employed",-338.79,-335.99,-335.81,-133.16,-136.97,-22.11,-73.14,-70.1,-80.86,-21.97,4,-72.29,-32.62,-56.49,-10.3,-2.65,0.55,12.38,15.98,9.73,-49.43,-557.16,
"Return on Shareholder Funds",155.04,356.48,-567.72,-141.82,-262.68,-33.25,-136.65,-118.18,-90.15,-30.71,5.64,-112.24,-40.19,-71.91,-15.18,-3.71,0.76,16.47,25.55,13.9,-155.64,-1316.1,
"Return on Total Assets",-121.97,-89.63,-65.01,-51.79,-41.82,-57.13,-16.57,-17.72,-26.7,-8.69,-6.52,-35.52,-15.15,-22.56,-4.08,-3.63,5.77,8.9,6.91,13.19,0.56,-110.16,
"Gross Profit Margin",,,,,,99.33,99.65,99.8,98.21,97.75,92.36,99.33,98.49,100,100,102.2,97.16,98.71,97.91,98.93,94.76,98.18,
"Operating Profit Margin",-163.88,-76.01,-79.95,-59.11,-44.44,-71.55,-15.86,-29.9,-32.86,-6.53,-3.78,-45.36,-35.72,-52.61,-57.27,-53.96,15.89,43.61,35.75,55.99,7.59,-141.76,
"Net Profit Margin",-188.91,-85.96,-86.2,-70.44,-55.35,-15.02,-38.95,-57.06,-43.66,-18.51,4.13,-82.22,-58.6,-66.64,-129.78,-32.67,1.52,34.2,19.96,8.52,-45.4,-295.78,
"Debt:Equity (excl non-int debt)",-1.99,-3.84,4.23,1.09,2.82,1.04,1.53,1.6,1.15,0.95,0.88,1.16,0.68,1.09,0.64,0.53,0.45,0.41,1.65,2.31,5.63,3.09,
"Interest Bearing Debt as % of Long-Term Finance",413.64,270.91,23.63,6.11,47.86,33.49,44.75,37.98,5.13,25.81,26.91,31.14,16.47,21.08,31.94,28.21,27.48,24.85,37.45,30,68.24,57.22,
"Interest Cover",-6.55,-7.64,-12.79,-5.25,-4.82,-0.2,-3.31,-1.9,-2.95,-1.6,1.87,-2.76,-6.87,-5.05,-3.73,-5.6,4.05,4.83,2.42,1.93,-3.41,-27.7,
"Quick Ratio",1.23,1.08,1.09,1.53,1.36,1.85,1.17,0.8,0.71,0.97,1.12,1.15,1.41,1.21,2.39,2.54,2.95,2.7,1.28,1.1,1.34,1.49,
"Current Ratio",1.23,1.08,1.09,1.53,1.36,1.85,1.17,1.18,1.08,1.42,1.63,1.62,1.87,1.66,3.11,3.14,3.75,3.42,1.64,1.38,1.36,1.57,
"Debtors Collection Period",386.08,277.84,409.27,421.17,463.72,479.1,445.71,533.03,365,351.82,338.01,362.15,551.33,597.76,4357.24,4288.95,814.05,808.62,704.09,715.99,652.65,330.88,
"Stock Turn",,,,,,,,,0.03,0.05,0.14,0.01,0.02,,,0.01,0.04,0.02,0.03,0.02,1.17,0.27,
"Price : Earnings",-0.61,-0.29,-3.46,-0.76,-1.91,-4,-3.85,-2.25,-1.19,-3.8,-1.46,-1.96,-1.43,-2.19,-5.15,-9.76,10.29,5.23,1.21,8.89,-34.78,-0.49,
"Sales Per Share (Base Currency)",12.52,23.98,25.81,47.59,71.89,79.4,99.81,97.42,146.05,170.26,187.87,186.76,169.81,269.21,49.48,50.83,257.26,564.71,686.72,670.46,830.48,1916.68,
"Price/Sales Per Share",1.04,0.25,3.29,0.53,0.38,0.25,0.45,0.77,0.55,0.7,0.85,1.71,1.65,1.34,5.66,6.3,2.18,1.13,0.52,0.48,0.77,0.5,
"Price/Net Asset Value",-0.91,-1.05,22.32,1.84,1.76,0.54,1.54,1.59,1.13,1.17,1.16,2.4,0.68,1.38,0.6,0.71,1.09,1.24,0.67,0.68,2.68,2.4,
"Price/Cash Flow",-3.35,-0.53,-28.99,-1.4,-3.38,1.7,2.85,5.79,14.93,58.54,38.69,-13.46,-16.17,-5.84,-15.32,-6.75,33.22,8.57,6.86,6.88,-6.55,-1.54,
"NAV%Price",-109.54,-94.99,4.48,54.36,56.7,185.15,64.89,62.72,88.43,85.33,85.96,41.77,146.11,72.4,167.14,140.03,92.14,80.63,149.02,146.23,37.31,41.67,
"Liquidity%",-46.95,-38.6,-38.62,-72.4,-38.37,15.5,47.65,5.86,9.46,0.91,6.43,-8.05,-13.49,-12.37,-15.26,-10.39,15.06,16.67,13.21,2.53,-15.81,-28.93,
"Cash Flow:Attributable Profit",1.41,0.56,1.09,0.93,1.61,-0.19,-7.14,-0.32,-0.67,-0.09,-1.25,0.18,1.07,0.36,3.69,1.41,2.48,0.91,2.92,0.16,-79.78,0.21,
"Cash/Equity (%)",-19.73,-14.16,54.87,36.06,20.32,5.36,14.52,19.23,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",-4.06,-1.47,-9.87,-2.17,-4.05,,,,,,,,,,,,,,,,,,
"PEG Ratio",0.01,,0.04,0.01,0.04,0.08,0.03,0.02,0.03,0.09,0.04,0.05,0.02,0.02,0.22,0.41,0.29,0.15,0.1,0.7,-2.04,-0.03,

