"Income Before Tax",115200,59400,100061,51100,108989,52000,119661,51000,96845,56300,101088,43400,75600,38300,78400,50900,81000,46500,114500,54500,98300,
"Taxation",32800,16600,28102,14300,30680,15500,35286,14200,23270,11500,29100,12500,20000,10100,20900,13800,21800,12800,31400,14700,28900,
"Profit For The Period",82400,42800,71959,36800,78309,36500,84375,36800,73575,44800,71988,30900,55600,28200,57500,37100,59200,33700,83100,39800,69400,
"Income Attributable To Minority Interests",,,,,,,,,,,,,,,2600,2100,1000,900,5600,2700,2700,
"Attributable Income Before Extraordinary Items",82400,42800,71959,36800,78309,36500,84375,36800,73575,44800,71988,30900,55600,28200,54900,35000,58200,32800,77500,37100,66700,
"Extraordinary Profit",,,139950,138900,61969,13600,-85447,-73600,-7999,-8000,163316,2200,4600,1700,,,,,,,,
"Extraordinary Profit: Discontinued Operations",,,139950,138900,61969,13600,-85447,-73600,-7999,-8000,163316,,,,,,,,,,,
"Income Attributable To Equity Holders",82400,42800,211909,175700,140278,50100,-1072,-36800,65576,36800,235304,33100,60200,29900,54900,35000,58200,32800,77500,37100,66700,
"Total Comprehensive Income/Loss for the period",82400,,211909,,140278,,-1072,,65576,,235304,,,,,,,,,,,
"Headline Earnings (Cont Ops)",83700,42800,71965,36800,78195,36400,84347,36800,73479,45000,72028,33200,56800,29900,55000,35000,57100,32800,77300,37100,67700,
"Enterprise Value (EV)",184697,249675,172573,219261,651418,455800,400059,617040,748205,753180,509030,628796,530852,573838,633139,567132,614642,651746,645327,658221,522959,

Balance sheet (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"8 Sep 2020","12 Feb 2020","12 Sep 2019","28 Feb 2019","25 Sep 2018","28 Feb 2018","29 Sep 2017","10 Mar 2017","26 Sep 2016","29 Mar 2016","29 Sep 2015","31 Mar 2015","29 Sep 2014","18 Mar 2014","11 Sep 2013","13 Mar 2013","26 Sep 2012","1 Mar 2012","30 Sep 2011","9 Mar 2011","8 Sep 2010",
"Fixed Assets",159300,159100,161837,155500,158027,145800,147747,145900,130655,138800,122364,133000,173000,176900,181000,183700,195400,162200,137600,143500,153100,
"Right-of-use Asset",3200,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",,,,,,,162349,187200,279615,285000,270421,,,,,,,,,,,
"Investments and Loans",5100,5000,5125,5300,5611,5500,85461,76100,6207,6400,6685,,,9500,9500,9500,9500,10800,1300,1300,1300,
"Goodwill",,,,,,,,,,4900,4862,15900,15900,15900,15900,15900,15900,15900,15900,15900,15900,
"Intangible Assets",3400,4900,4862,4900,4862,4800,4862,4900,4862,,,,,,,,,,,,,
"Deferred Tax Asset",7600,3400,3404,1200,1211,700,800,800,847,800,847,900,7700,6300,6300,5500,5000,4500,3200,3200,3300,
"Other Assets",,4700,,,,,,,,,,,,,,,,,,,,
"Total Fixed Assets",178600,177100,175228,166900,169711,156800,401219,414900,422186,435900,405179,149800,196600,208600,212700,214600,225800,193400,158000,163900,173600,
"Stock",86200,93700,79078,93800,86647,74700,82383,77700,68785,53100,56835,59400,100200,86500,78900,81800,70800,67000,67300,,,
"Debtors",102200,97000,101665,114300,119498,101600,110649,124400,106255,119800,103099,63700,95100,135900,90300,145000,88000,157400,99700,,,
"Cash",381600,350100,382912,428500,202917,159200,151973,111600,158183,124500,139581,114000,126200,49600,74300,65400,47600,92500,128900,,,
"Tax",,3900,2026,3500,1689,3100,16,,,100,121,,1700,1800,600,5100,3600,4100,3800,,,
"Other Current Assets",18300,14000,13392,7200,303877,275200,12300,2700,68090,54700,65778,190900,33700,62700,57100,61400,77600,41500,31900,,,
"Total Current Assets",588300,558700,579073,647300,714628,613800,357321,316400,401313,352200,365414,428000,356900,336500,301200,358700,287600,362500,331600,335100,251800,
"Total Assets",766900,735800,754301,814200,884339,770600,758540,731300,823499,788100,770593,577800,553500,545100,513900,573300,513400,555900,489600,499000,425400,
"Ordinary Share Capital & Premium",,,,,16069,,21565,,21565,,21565,,21600,,21500,,21500,,21600,21500,21500,
"Treasury Shares",32800,,30045,,30163,,35659,,30165,,30165,,32000,,35000,,37000,,34100,35300,36000,
"Distributable Reserves",713800,,709044,,780214,,675341,,707646,,676352,,469600,,436800,,434900,,405700,377400,352600,
"Other Capital",,,,,,,,,,,,,300,,1000,,1200,,1400,1400,1200,
"Ordinary Shareholders' Interest",681000,663000,678999,674100,766120,692400,661247,647000,699046,685500,667752,479200,459900,444300,424300,456800,420600,421500,394600,365000,339300,
"Minority Interest",,,,,,,,,,,,,,,,,13600,,13000,10800,8700,
"Total Shareholders' Interest",681000,663000,678999,674100,766120,692400,661247,647000,699046,685500,667752,479200,459900,444300,424300,456800,434200,421500,407600,375800,348000,
"Interest Bearing Loans",,,,,,,,,,,,,1800,13900,17700,12600,12600,14400,,,,
"Deferred Tax Liability",28000,24700,24740,21700,61008,44300,39762,45700,60652,62500,53378,13100,13200,11800,12700,14600,15800,14600,15300,16400,17700,
"Other Long-Term Liabilities",900,1900,,,,,,,,,,,,,,,,,4300,6600,4300,
"Total Long-Term Liabilities",28900,26600,24740,21700,61008,44300,39762,45700,60652,62500,53378,13100,15000,25700,30400,27200,28400,29000,19600,23000,22000,
"Creditors and Provisions",54100,43000,50177,36000,56060,33700,54558,38100,59217,39300,45114,28700,62400,66700,50000,84400,41800,83400,44400,,,
"Tax",300,100,385,82400,1151,200,2973,500,4584,800,3214,1500,2400,1400,2300,300,300,1200,1500,,,
"Bank Overdrafts/Short-Term Loans",,,,,,,,,,,1135,,,,,1900,4600,18200,12800,,,
"Other Current Liabilities",2600,3100,,,,,,,,,,55300,13800,7000,6800,2700,4100,2600,3700,,,
"Total Current Liabilities",57000,46200,50562,118400,57211,33900,57531,38600,63801,40100,49463,85500,78600,75100,59200,89300,50800,105400,62400,100200,55400,
"Total Liabilities",85900,72800,75302,140100,118219,78200,97293,84300,124453,102600,102841,98600,93600,100800,89600,116500,79200,134400,82000,123200,77400,
"Total Equity and Liabilities",766900,735800,754301,814200,884339,770600,758540,731300,823499,788100,770593,577800,553500,545100,513900,573300,513400,555900,489600,499000,425400,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"8 Sep 2020","12 Feb 2020","12 Sep 2019","28 Feb 2019","25 Sep 2018","28 Feb 2018","29 Sep 2017","10 Mar 2017","26 Sep 2016","29 Mar 2016","29 Sep 2015","31 Mar 2015","29 Sep 2014","18 Mar 2014","11 Sep 2013","13 Mar 2013","26 Sep 2012","1 Mar 2012","30 Sep 2011","9 Mar 2011","8 Sep 2010",
"Number of Shares in Issue (Actual)",78326023,79970000,81689000,81995105,87624108,82000000,87624108,82800000,88428066,82800000,82481000,88428066,88428066,82370000,88428066,81320000,81162176,81331000,80476000,80425000,80353000,
"Weighted Average Shares in Issue (Actual)",74293000,79970000,81689000,81995105,81995000,82000000,82795000,82800000,82799063,82800000,82480828,82450000,82179427,82370000,81458000,81320000,81171607,81331000,80476000,80425000,80353000,
"Market Capitalisation (R'000)",566297,599775,555485,647761,854335,615000,552032,728640,906388,877680,647476,742796,655252,609538,689739,618032,631442,711646,748427,647421,514259,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,804,,,,847,,866,510,,1338,920,903,903,,810,,765,,640,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"8 Sep 2020","12 Feb 2020","12 Sep 2019","28 Feb 2019","25 Sep 2018","28 Feb 2018","29 Sep 2017","10 Mar 2017","26 Sep 2016","29 Mar 2016","29 Sep 2015","31 Mar 2015","29 Sep 2014","18 Mar 2014","11 Sep 2013","13 Mar 2013","26 Sep 2012","1 Mar 2012","30 Sep 2011","9 Mar 2011","8 Sep 2010",
"Earnings Per Share (ZARc)",111.03,53.5,259.41,214.3,171.08,61,-1.29,-44.4,79.2,44.44,285.28,40.14,73.26,36.22,67.35,43.04,71.72,40.33,96.28,46.2,83.01,
"Diluted Earnings Per Share (ZARc)",111.03,53.5,259.41,214.3,171.08,61,-1.29,-44.4,79.2,44.44,285.28,40.14,73.26,36.22,67.35,43,71.72,40.3,96.28,46.2,83.01,
"Headline Earnings Per Share (Cont Ops) (ZARc)",112.75,53.5,88.1,44.9,95.36,44.4,101.88,44.4,88.75,54.35,87.33,37.62,69.14,34.16,67.5,43,70.32,40.3,96.01,46.2,84.22,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",112.75,53.5,88.1,44.9,95.36,44.4,101.88,44.4,88.75,54.35,87.33,37.62,69.14,34.16,67.5,43,70.32,40.3,,,,
"Interim Dividend (ZARc)",17,17,15,15,20.48,20.48,19.32,19.32,18.4,18.4,18.4,18.4,18.4,18.4,17.5,17.5,16,16,15.6,15.6,13,
"Final Dividend (ZARc)",29.5,,25,,21.54,,22.7,,18.4,,23,,16.6,,15.8,,20,,20,,15,
"Dividend Per Share (ZARc)",46.5,17,40,15,42.02,20.48,42.02,19.32,36.8,18.4,41.4,18.4,35,18.4,33.3,17.5,36,16,35.6,15.6,28,
"Other Distributions (ZARc)",,,305,305,,,,,,,,,,,,,,,,,,
"Distributions Per Share (ZARc)",46.5,17,345,320,42.02,20.48,42.02,19.32,36.8,18.4,41.4,18.4,35,18.4,33.3,17.5,36,16,35.6,15.6,28,
"Net Asset Value Per Share (ZARc)",869.44,829.06,831.2,822.12,934.3,844.39,754.64,781.4,790.53,827.9,809.58,541.91,520.08,539.4,479.83,561.73,518.22,518.25,490.33,453.84,422.26,
"3 Year Beta",-0.16,-0.6,-0.6,-0.22,0.21,-0.06,-0.27,-0.33,-0.47,-0.47,-0.33,0.14,0.32,0.22,0.51,0.68,0.69,0.27,0.24,0.35,0.28,
"Cash Generated Per Share",82.22,20.13,-304.44,-295.51,70.14,21.83,57.4,5.19,59.5,16.43,50.94,16.85,50.44,-11.29,67.96,1.11,82.67,2.58,95.68,9.33,105.41,
"Net Asset Value Per Share (Base Currency)",869.44,829.06,831.2,822.12,934.3,844.39,754.64,781.4,790.53,827.9,809.58,541.91,520.08,539.4,479.83,561.73,518.22,518.25,490.33,453.84,422.26,
"Price at Period End (Base Currency)",723,750,680,790,975,750,630,880,1025,1060,785,840,741,740,780,760,778,875,930,805,640,
"JSE Market Price High (ZARc)",800,800,1100,1100,1060,825,1025,1025,1200,1200,945,945,850,850,860,860,1000,1000,970,819,724,
"JSE Market Price Low (ZARc)",624,670,630,701,545,545,605,801,745,745,640,700,738,738,625,625,762,840,600,600,460,
"JSE Market Price at Period End (ZARc)",723,750,680,790,975,750,630,880,1025,1060,785,840,741,740,780,760,778,875,930,805,640,
"JSE Volume Traded (Actual)",15444179,12286001,22486694,14755955,12905049,6170856,16968002,7837712,19887164,13133717,13599693,5362342,8006231,5369474,11582647,6740284,12906599,3874946,6062436,3670583,7495705,
"JSE Rand Value Traded (Actual)",111703381,89532872,200759759,148042856,103735947,43978828,137031305,68593792,187706702,117555267,102752658,42439047,62238255,42286700,90786709,51945267,113075167,34950779,48583969,28043942,47122557,
"12 Month HEPS",112.75,96.7,88.1,95.86,95.36,101.88,101.88,78.8,88.75,104.06,87.33,72.6,69.14,58.66,67.5,73.02,70.32,90.11,96.01,92.7,84.22,
"12 Month Dividend",46.5,42,40,36.54,42.02,43.18,42.02,42.02,37.72,36.8,41.4,41.4,35,35,34.2,33.3,37.5,36,36,35.6,30.6,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"8 Sep 2020","12 Feb 2020","12 Sep 2019","28 Feb 2019","25 Sep 2018","28 Feb 2018","29 Sep 2017","10 Mar 2017","26 Sep 2016","29 Mar 2016","29 Sep 2015","31 Mar 2015","29 Sep 2014","18 Mar 2014","11 Sep 2013","13 Mar 2013","26 Sep 2012","1 Mar 2012","30 Sep 2011","9 Mar 2011","8 Sep 2010",
"Cash generated by operations",,,102691,,106116,,95672,,91871,,89556,,,,,,,,,,,
"Working capital changes",-9600,-17100,-17100,-22000,,-8600,,,,,,,,,,,,,,,,
"Net Cash flow from operating activities",64400,16100,-248697,-242300,61456,17900,50299,4300,52611,13600,42016,14900,44600,-9300,60100,900,67100,2100,77000,7500,84700,
"Net cash flow from investing activities",-12900,-7200,447675,467900,-10511,-10800,-51015,-50900,-32874,-27600,-17209,-23900,8800,-15800,3900,19300,-146100,-50000,-45600,-6300,-21100,
"Net cash flow from financing activities",-52700,-41700,-18982,,,,-5494,,-1135,-1100,-11468,-3500,-1500,400,-32700,300,5900,6100,3100,2500,-5400,
"Dividends paid",-30900,-18400,-280047,-267700,-35405,-18900,-31233,-15200,-34282,-19000,-28859,-13700,-28200,-13000,-30600,-16300,-29900,-16900,-25900,,-23000,
"Net increase(decrease) in cash & cash equivalents",-1300,-32800,179996,225600,50945,7200,-6210,-46600,18602,-15100,13339,-12500,51900,-24700,31300,20500,-73100,-41800,34500,3700,58200,
"Cash & Cash Equivalent beginning of period",382900,382900,202917,202900,151973,152000,158183,158200,139581,139600,126242,,,,,,,,,,,
"Cash & Cash Equivalent end of period",381600,350100,382912,428500,202917,159200,151973,111600,158183,124500,139581,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"8 Sep 2020","12 Feb 2020","12 Sep 2019","28 Feb 2019","25 Sep 2018","28 Feb 2018","29 Sep 2017","10 Mar 2017","26 Sep 2016","29 Mar 2016","29 Sep 2015","31 Mar 2015","29 Sep 2014","18 Mar 2014","11 Sep 2013","13 Mar 2013","26 Sep 2012","1 Mar 2012","30 Sep 2011","9 Mar 2011","8 Sep 2010",
"Return on Capital Employed",11.61,12.41,30.11,50.5,16.96,13.6,-0.15,-10.63,8.63,9.84,32.63,13.45,12.68,12.72,12.65,15.33,12.8,14.96,19.45,19.96,18.76,
"Return on Shareholder Funds",12.1,12.91,31.21,52.13,18.31,14.47,-0.16,-11.38,9.38,10.74,35.24,13.81,13.09,13.46,13.55,16.24,13.63,15.99,20.39,21.18,19.94,
"Return on Total Assets",15.09,16.25,13.35,12.63,12.39,13.58,15.88,14.04,11.83,14.38,13.2,15.45,14.06,14.47,15.74,18.26,16.28,17.22,24.17,22.56,24,
"Gross Profit Margin",,,28.46,,32.03,,32.14,,24.84,,,,,,,,,,,,,
"Operating Profit Margin",16.09,15.09,11.73,11.92,16.59,15.96,18.59,15.43,15.88,18.88,17.67,15.53,15.69,16.07,10.75,13.29,11.01,13.13,18.22,16.41,18.24,
"Net Profit Margin",14.75,14.42,39.09,65.63,24.3,17.65,-0.18,-12.62,13.13,14.44,47.25,13.75,14.22,14.17,8.44,10.57,9.01,10.02,13.11,12.48,12.87,
"Debt:Equity (excl non-int debt)",0.04,0.04,0.04,0.03,0.08,0.06,0.06,0.07,0.09,0.09,0.08,0.03,0.03,0.06,0.07,0.06,0.08,0.11,0.08,0.06,0.06,
"Interest Bearing Debt as % of Long-Term Finance",,,,,,,,,,,,,0.39,3.03,4,2.68,2.82,3.3,,,,
"Interest Cover",-3.55,-3.07,-1.74,-1.66,-7.23,-6.76,-9.23,-7.5,-4.53,-5.87,-6.73,-6.23,-7.22,-7.7,-8.22,-8.98,-27.93,-154,-103.09,-21.71,-139.43,
"Quick Ratio",8.81,10.06,9.89,4.67,10.98,15.9,4.78,6.18,5.21,7.46,6.24,4.31,3.27,3.33,3.76,3.1,4.27,2.8,4.24,3.34,4.55,
"Current Ratio",10.32,12.09,11.45,5.47,12.49,18.11,6.21,8.2,6.29,8.78,7.39,5.01,4.54,4.48,5.09,4.02,5.66,3.44,5.31,3.34,4.55,
"Dividend Cover",2.39,3.15,0.75,0.67,4.07,2.98,-0.03,-2.3,2.15,2.42,6.89,2.18,2.09,1.97,2.02,2.46,1.99,2.52,2.7,2.96,2.96,
"Dividend Cover (HEPS)",2.42,3.15,0.26,0.14,2.27,2.17,2.42,2.3,2.41,2.95,2.11,2.04,1.98,1.86,2.03,2.46,1.95,2.52,2.7,2.96,3.01,
"Debtors Collection Period",66.77,59.64,68.45,77.92,75.56,65.33,69.55,77.83,77.66,85.81,75.56,48.28,82,117.54,50.68,79.92,49.74,87.71,61.56,,,
"Stock Turn",5.44,,4.9,,4.53,,4.78,,5.46,,,,,,,,,,,,,
"Price : Earnings",6.41,7.76,7.72,8.24,10.22,7.36,6.18,11.17,11.55,10.19,8.99,11.57,10.72,12.62,11.56,10.41,11.06,9.71,9.69,8.68,7.6,
"Sales Per Share (Base Currency)",752.02,742.28,663.64,652.97,704.01,692.2,701.33,704.59,603.12,615.46,603.82,584.11,515.09,512.32,798.45,814.31,795.6,805.35,734.5,739.32,644.9,
"Price/Sales Per Share",0.96,1.01,1.02,1.21,1.38,1.08,0.9,1.25,1.7,1.72,1.3,1.44,1.44,1.44,0.98,0.93,0.98,1.09,1.27,1.09,0.99,
"Price/Net Asset Value",0.83,0.9,0.82,0.96,1.04,0.89,0.83,1.13,1.3,1.28,0.97,1.55,1.42,1.37,1.63,1.35,1.5,1.69,1.9,1.77,1.52,
"Price/Cash Flow",8.79,74.52,-2.23,-5.35,13.9,68.71,10.98,339.11,17.23,129.03,15.41,99.7,14.69,-131.09,11.48,1369.37,9.41,678.29,9.72,172.56,6.07,
"NAV%Price",120.25,110.54,122.24,104.07,95.83,112.59,119.78,88.8,77.12,78.1,103.13,64.51,70.19,72.89,61.52,73.91,66.61,59.23,52.72,56.38,65.98,
"Liquidity%",74.97,44.23,-330.27,-345.9,51.98,45.78,51.7,10.2,42.27,26.51,40.86,30.22,47.65,-18.45,67.08,1.55,84.72,3.13,93.9,12.18,109.43,
"Cash Flow:Attributable Profit",0.78,0.75,-3.46,-13.17,0.78,0.98,0.6,0.23,0.72,0.61,0.58,0.96,0.8,-0.66,1.09,0.05,1.15,0.13,0.99,0.4,1.27,
"Cash/Equity (%)",56.04,52.81,56.39,63.57,26.49,22.99,22.98,,22.63,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,,,3.5,5.97,7.38,3.34,,,,,,,,,,,,,,,
"PEG Ratio",1.06,1.35,1.34,1.06,1.32,0.89,0.83,-147.64,-143.19,4.26,3.75,39.22,36.33,2.08,1.91,1.36,1.44,0.73,0.73,0.77,0.68,

