"Taxation",36.658,4.29,32.775,-35.764,29.83,48.71,35.668,43.554,15.069,120.114,51.74,102.678,54.431,69.253,39.207,51.584,25.692,100.257,56.592,148.351,77.876,172.703,
"Profit For The Period",-169.158,-827.805,-909.237,-111.321,104.099,-547.033,73.441,-149.79,85.153,264.518,122.004,265.303,109.929,152.444,67.146,-162.061,51.089,264.241,124.968,333.011,165.891,389.245,
"Income Attributable To Minority Interests",-3.33,-1.105,0.056,-0.56,0.147,-4.44,-1.385,-12.722,-10.972,3.564,1.261,2.349,1.043,0.52,,,,,,,,4.471,
"Attributable Income Before Extraordinary Items",-165.828,-826.7,-909.293,-110.761,103.952,-542.593,74.826,-137.068,96.125,260.954,120.743,262.954,108.886,151.924,67.146,-162.061,51.089,264.241,124.968,333.011,165.891,384.774,
"Extraordinary Profit",-80.123,-244.243,-131.54,,,,,,,-78.637,-26.121,-62.142,,-33.62,,,,,,,,,
"Extraordinary Profit: Discontinued Operations",-80.123,-244.243,-131.54,,,,,,,-78.637,-26.121,-62.142,,-33.62,,,,,,,,,
"Income Attributable To Equity Holders",-245.951,-1070.943,-1040.833,-110.761,103.952,-542.593,74.826,-137.068,96.125,182.317,94.622,200.812,108.886,118.304,67.146,-162.061,51.089,264.241,124.968,333.011,165.891,384.774,
"Total Comprehensive Income/Loss for the period",-272.896,-1020.086,-997.523,-52.838,215.597,-592.181,97.189,-160.788,7.447,219.988,122.404,203.313,,196.713,,-105.051,,,,,,,
"Headline Earnings (Cont Ops)",-143.838,-793.943,-883.58,-117.683,101.504,115.278,70.978,18.892,91.219,156.634,110.42,256.763,104.74,145.034,64.343,-167.725,47.158,264.341,122.81,331.106,165.354,392.115,
"Enterprise Value (EV)",-728.884,-721.957,-337.597,-460.129,-515.602,-611.154,-756.159,-396.442,-280.018,-244.355,68.88,305.393,816.618,1039.572,959.26,1301.912,668.357,1258.81,861.474,707.528,568.652,362.089,

Balance sheet (ZAR million),"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"26 Nov 2020","30 Jul 2020","28 Nov 2019","30 May 2019","8 Nov 2018","17 May 2018","9 Nov 2017","18 May 2017","10 Nov 2016","19 May 2016","12 Nov 2015","21 May 2015","13 Nov 2014","22 May 2014","21 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","15 Nov 2011","24 May 2011","10 Nov 2010","18 May 2010",
"Fixed Assets",488.041,1591.318,1404.349,1501.945,1563.118,1483.727,1395.991,1212.248,1005.913,1099.712,1067.874,1109.652,1197.594,1147.443,1115.445,1136.347,1169.063,1018.782,1022.573,901.671,855.266,791.865,
"Investments in Associates",29.526,342.361,297.639,280.449,266.183,209.181,211.81,189.86,203.631,189.458,238.326,232.255,209.004,207.312,15.078,178.07,15.329,142.088,15.916,14.539,18.598,18.123,
"Investments and Loans",,,,,,,,,,,,61.507,65.548,68.302,249.326,60.794,64.527,57.673,54.001,55.422,47.841,36.238,
"Intangible Assets",404.591,405.93,435.012,457.585,457.927,460.506,1082.351,1087.133,1244.569,1248.529,1252.489,1256.449,1262.596,1266.556,1270.99,1273.718,1278.236,1124.455,1128.226,1132.044,1135.119,1126.547,
"Deferred Tax Asset",246.605,266.776,208.144,211.871,135.903,134.264,62.305,74,40.109,28.063,27.997,19.022,11.182,12.082,11.82,9.377,9.809,8.936,7.485,7.573,12.298,45.303,
"Other Assets",,,,,,,,,,,,,,,,,,,15.933,,,,
"Total Fixed Assets",1168.763,2606.385,2345.144,2451.85,2423.131,2287.678,2752.457,2548.043,2494.222,2565.762,2586.686,2678.885,2745.924,2701.695,2662.659,2658.306,2536.964,2351.934,2244.134,2111.249,2069.122,2018.076,
"Cash",773.791,772.889,543.076,922.386,983.885,942.054,1262.978,1158.433,1016.077,985.128,1061.78,848.665,1053.303,1024.037,974.385,842.547,1106.566,854.034,1020.626,1082.471,1150.918,1351.998,
"Tax",85.307,79.62,44.272,38.755,19.256,10.786,31.938,44.496,37.325,52.392,18.916,21.028,8.517,17.24,17.277,11.81,4.403,5.579,4.628,20.015,15.713,21.766,
"Other Current Assets",4216.687,3186.154,3286.775,3035.269,3595.994,3104.386,3397.341,2816.126,3265.336,2908.996,3052.719,2974.839,2965.978,2555.325,2916.864,2573.19,2907.22,2603.283,2334.864,1857.651,1741.71,1635.943,
"Total Current Assets",5075.785,4038.663,3874.123,3996.41,4599.135,4057.226,4692.257,3960,4318.738,3946.516,4133.415,3844.532,4027.798,3596.602,3908.526,3427.547,4018.189,3462.896,3360.118,2960.137,2908.341,3009.707,
"Total Assets",6244.548,6645.048,6219.267,6448.26,7022.266,6344.904,7444.714,6567.098,6812.96,6512.278,6720.101,6523.417,6773.722,6298.297,6571.185,6085.853,6555.153,5814.83,5604.252,5071.386,4977.463,5027.783,
"Ordinary Share Capital & Premium",1007.718,1007.718,1007.718,1007.718,1008.083,1013.379,1016.509,1021.737,,1027.103,,,,1031.009,,1028.909,1028.889,1019.843,1016.863,1011.195,1011.283,1020.618,
"Distributable Reserves",-752.2,-506.249,-477.441,559.436,774.149,670.197,1343.809,1235,,1370.219,,,,981.546,,859.335,1072.478,1031.579,900.205,818.16,685.256,607.827,
"Non-Distributable Reserves",,,,,,,,,,,,,,29.246,,33.112,33.119,44.332,57.702,56.306,52.428,47.73,
"Translation Reserves",,,,,,,,,,,,,,125.164,,47.303,11.937,-9.707,-34.914,-37.087,-22.673,0.285,
"Other Capital",203.358,228.435,220.482,178.79,229.786,110.401,173.021,181.515,,203.395,,,,27.608,,27.649,27.649,27.649,4.997,4.997,4.997,4.997,
"Ordinary Shareholders' Interest",458.876,729.904,750.759,1745.944,2012.018,1793.977,2533.339,2387,2607.633,2600.717,2517.697,2396.925,2296.739,2194.573,2155.296,1996.308,2174.072,2113.696,1944.853,1853.571,1731.291,1681.457,
"Minority Interest",-20.106,-18.238,-16.53,-14.192,-11.466,-3.726,6.838,4.126,4.561,7.815,4.041,2.409,1.568,0.548,,,,,,,,2.175,
"Total Shareholders' Interest",438.77,711.666,734.229,1731.752,2000.552,1790.251,2540.177,2391.126,2612.194,2608.532,2521.738,2399.334,2298.307,2195.121,2155.296,1996.308,2174.072,2113.696,1944.853,1853.571,1731.291,1683.632,
"Non-Interest Bearing Loans",,,,,,,,,,,,,,,,,5.693,7.493,7.032,,4.762,,
"Interest Bearing Loans",,,,,,,,,,,264.041,243.883,286.223,348.951,417.497,574.415,,213.073,,,,,
"Deferred Tax Liability",,,0.464,0.534,2.138,1.661,41.714,24.452,27.199,57.08,38.064,51.182,36.27,80.338,94.476,85.86,77.076,61.204,62.136,53.761,44.804,68.252,
"Other Long-Term Liabilities",480.74,896.398,507.497,418.832,403.795,478.659,405.154,346.46,189.345,174.629,4.685,4.229,3.754,3.799,12.833,3.784,403.39,,209.979,142.883,118.558,108.477,
"Total Long-Term Liabilities",480.74,896.398,507.961,419.366,405.933,480.32,446.868,366,216.544,231.709,306.79,299.294,326.247,433.088,524.806,664.059,486.159,281.77,279.147,196.644,168.124,176.729,
"Creditors and Provisions",3294.588,,2251.619,,1860.758,,1874.907,1618.143,1668.803,1229.212,1406.543,1539.683,1802.182,1676.039,1604.909,1431.91,1600.43,1496.106,1242.238,1154.475,1319.519,1449.735,
"Tax",90.76,80.051,78.64,43.218,95.681,93.71,48.526,56.121,53.496,46.666,49.52,26.932,78.362,49.704,57.828,47.522,54.322,46.199,40.71,50.252,36.47,54.607,
"Bank Overdrafts/Short-Term Loans",18.185,32.376,146.749,41.615,19.486,26.163,,0.002,3.262,134.188,94.59,33.43,8.973,20.637,4.775,6.314,0.037,32.518,7.783,4.312,25.533,4.394,
"Other Current Liabilities",1921.505,4924.557,2500.069,4212.309,2639.856,3954.46,2534.236,2079.542,2258.661,2261.971,2340.92,2224.744,2259.651,1923.708,2223.571,1939.74,2240.133,1844.541,2089.521,1812.132,1696.526,1658.686,
"Total Current Liabilities",5325.038,5036.984,4977.077,4297.142,4615.781,4074.333,4457.669,3766,3984.222,3672.037,3891.573,3824.789,4149.168,3670.088,3891.083,3425.486,3894.922,3419.364,3380.252,3021.171,3078.048,3167.422,
"Total Liabilities",5805.778,5933.382,5485.038,4716.508,5021.714,4554.653,4904.537,4124.72,4200.766,3903.746,4198.363,4124.083,4475.415,4103.176,4415.889,4089.545,4381.081,3701.134,3659.399,3217.815,3246.172,3344.151,
"Total Equity and Liabilities",6244.548,6645.048,6219.267,6448.26,7022.266,6344.904,7444.714,6567.098,6812.96,6512.278,6720.101,6523.417,6773.722,6298.297,6571.185,6085.853,6555.153,5814.83,5604.252,5071.386,4977.463,5027.783,

Share/unit data,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"26 Nov 2020","30 Jul 2020","28 Nov 2019","30 May 2019","8 Nov 2018","17 May 2018","9 Nov 2017","18 May 2017","10 Nov 2016","19 May 2016","12 Nov 2015","21 May 2015","13 Nov 2014","22 May 2014","21 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","15 Nov 2011","24 May 2011","10 Nov 2010","18 May 2010",
"Number of Shares in Issue (Actual)",167243684,167243684,167243684,167243684,167368215,169485204,169485204,172241569,172977624,173556487,174940279,174867128,174795170,174584799,174523431,173941097,173450262,172200000,172100000,171700649,171500010,172476565,
"Weighted Average Shares in Issue (Actual)",167243684,167243684,167243684,167836344,168319772,170748789,171413490,172750427,172977624,174779842,174940279,174867128,174795170,174584799,174523431,173941097,173450262,172448040,171969136,172051492,172335918,174787507,
"Fully Diluted Weighted Average Shares in Issue",188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,188080746,
"Market Capitalisation (R'000)",46828,36794,75260,434834,460263,308463,499981,757863,728236,598770,767988,874336,1573157,1693473,1511373,1563730,1769193,1859760,1867285,1785687,1689275,1707518,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,,,,,,,,,,,,,,,9935,,,,8262,

Share statistics,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"26 Nov 2020","30 Jul 2020","28 Nov 2019","30 May 2019","8 Nov 2018","17 May 2018","9 Nov 2017","18 May 2017","10 Nov 2016","19 May 2016","12 Nov 2015","21 May 2015","13 Nov 2014","22 May 2014","21 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","15 Nov 2011","24 May 2011","10 Nov 2010","18 May 2010",
"Earnings Per Share (ZARc)",-147.06,640.35,-543.69,-65.99,61.76,-317.77,43.65,-79.34,55.57,104.31,54.09,114.84,62.29,67.76,38.47,-93.17,29.45,153.23,72.67,193.55,96.26,220.14,
"Diluted Earnings Per Share (ZARc)",-147.06,-640.35,-622.35,-65.99,55.27,-317.77,39.78,-72.88,51.11,96.94,50.31,106.77,46.55,62.9,35.7,-86.17,27.16,140.49,66.44,177.06,88.2,204.58,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-86.01,-474.72,-528.32,-70.12,60.3,67.51,41.41,10.94,52.73,89.62,63.12,146.83,59.92,83.07,36.87,-96.43,27.19,153.29,71.41,192.45,95.95,224.34,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-86.01,-474.72,-528.32,-70.12,53.97,61.29,37.74,10.05,48.5,83.28,58.71,136.52,55.69,77.11,34.21,-89.18,25.07,140.55,65.3,176.04,87.92,208.48,
"Interim Dividend (ZARc)",,,,,,,,,,,,,,,,,,12,12,20,20,25,
"Final Dividend (ZARc)",,,,,,,,,,,,,,,,,,12,,25,,45,
"Dividend Per Share (ZARc)",,,,,,,,,,,,,,,,,,24,12,45,20,70,
"Distributions Per Share (ZARc)",,,,,,,,,,,,,,,,,,24,12,45,20,70,
"Net Asset Value Per Share (ZARc)",274.38,436.43,448.9,1043.95,1202.15,1058.49,1484.21,1385.65,1510.36,1498.48,1439.18,1370.71,1313.96,1255.56,1234.96,1144.41,1253.43,1222.14,1125.44,1079.54,1009.5,974.89,
"3 Year Beta",0.79,-0.63,-0.99,-0.66,1.06,1.6,1.21,1.45,1.77,1.45,0.78,0.75,0.55,0.57,0.44,0.01,,0.37,0.72,0.76,,,
"Cash Generated Per Share",-134.79,-489.09,-321.86,151.77,100.43,169.15,145.15,318.63,137.23,-50.39,52.54,100.97,146.73,303.77,171.68,108.84,193.94,-28.46,1.12,37.8,-10.94,278.88,
"Net Asset Value Per Share (Base Currency)",274.38,436.43,448.9,1043.95,1202.15,1058.49,1484.21,1385.65,1510.36,1498.48,1439.18,1370.71,1313.96,1255.56,1234.96,1144.41,1253.43,1222.14,1125.44,1079.54,1009.5,974.89,
"Price at Period End (Base Currency)",28,22,45,260,275,182,295,440,421,345,439,500,900,970,866,899,1020,1080,1085,1040,985,990,
"JSE Market Price High (ZARc)",50,260,260,420,318,460,460,528,528,750,750,1000,1000,1069,999,1250,1250,1310,1310,1311,1210,1225,
"JSE Market Price Low (ZARc)",12,5,35,140,140,170,269,335,335,230,400,480,801,790,790,720,1005,980,980,900,900,600,
"JSE Market Price at Period End (ZARc)",28,22,45,260,275,182,295,440,421,345,439,500,900,970,866,899,1020,1080,1085,1040,985,990,
"JSE Volume Traded (Actual)",81168118,120798448,30481318,69714276,51253265,27445523,12616149,29980721,15379779,36873503,19352562,52268736,32002451,47516019,24974197,43628709,21576868,35868416,22103969,35154592,20409867,30786241,
"JSE Rand Value Traded (Actual)",17944541,51279177,31878697,169541424,108597991,82231915,43946940,127260463,61801300,179535924,112759536,423634329,300144293,446038512,226185417,444589324,231551649,411328641,261401788,384379736,215257191,300660731,
"12 Month HEPS",-32.41,-474.72,-658.74,-70.12,86.4,67.51,-0.38,10.94,79.23,89.62,150.03,146.83,106.12,83.07,-86.75,-96.43,109.07,153.29,167.91,192.45,209.12,224.34,
"12 Month Dividend",,,,,,,,,,,,,,,,,,24,37,45,65,65,

Cash flow items,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"26 Nov 2020","30 Jul 2020","28 Nov 2019","30 May 2019","8 Nov 2018","17 May 2018","9 Nov 2017","18 May 2017","10 Nov 2016","19 May 2016","12 Nov 2015","21 May 2015","13 Nov 2014","22 May 2014","21 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","15 Nov 2011","24 May 2011","10 Nov 2010","18 May 2010",
"Cash generated by operations",,,,,,,,,,,142.007,301.279,310.412,600.28,325.908,298.538,403.174,96.059,84.798,265.416,115.159,792.052,
"Cash generated from operations after WC",-178.617,-751.406,-503.049,360.553,218.42,322.41,266.663,616.297,273.875,30.01,,,,,,,,,,,,,
"Net Cash flow from operating activities",-225.422,-817.975,-538.288,253.822,168.081,286.69,246.01,548.811,237.382,-87.456,91.92,176.571,256.479,530.34,299.617,189.326,336.384,-49.003,1.928,64.905,-18.761,481.007,
"Net cash flow from investing activities",19.685,120.385,70.945,-76.79,-12.466,-75.417,-64.822,2.851,-7.628,-6.635,-14.25,-157.803,-111.697,-138.068,-49.276,-454.349,-396.547,-277.822,-226.372,-300.94,-173.134,-326.673,
"Net cash flow from financing activities",366.303,531.218,-52.158,-260.322,-174.911,-423.4,-72.447,-164.702,-13.023,54.935,41.876,-218.947,-108.099,-276.186,-152.599,240.217,281.704,124.696,159.719,1.542,-4.846,-92.611,
"Dividends paid",,,,,,,,,,,,,,,,-20.991,-20.973,-63.798,-43.061,-111.856,-77.66,-159.409,
"Net increase(decrease) in cash & cash equivalents",160.566,-166.372,-519.501,-83.29,-19.296,-212.127,108.741,386.96,216.731,-39.156,119.546,-200.179,36.683,116.086,97.742,-24.806,221.541,-202.129,-64.725,-234.493,-196.759,61.723,
"Cash & Cash Equivalent beginning of period",740.513,880.771,880.771,915.891,915.891,1158.431,1158.431,850.94,850.94,815.235,815.235,1003.41,,,,,,,,,,,
"Translation effects on cash & cash equivalents",6.504,26.114,35.057,48.17,67.804,-30.413,-4.194,-79.535,-54.922,74.893,33.908,12.038,,,,,,,,,,,
"Cash & Cash Equivalent end of period",755.606,740.513,396.327,880.771,964.399,915.891,1262.978,1158.431,1012.815,850.94,967.19,815.235,,,,,,,,,,,

Ratios,"Aug 2020","Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"26 Nov 2020","30 Jul 2020","28 Nov 2019","30 May 2019","8 Nov 2018","17 May 2018","9 Nov 2017","18 May 2017","10 Nov 2016","19 May 2016","12 Nov 2015","21 May 2015","13 Nov 2014","22 May 2014","21 Nov 2013","14 May 2013","13 Nov 2012","15 May 2012","15 Nov 2011","24 May 2011","10 Nov 2010","18 May 2010",
"Return on Capital Employed",-54.22,-66.67,-167.57,-5.18,8.65,-24.09,4.92,-5.43,6.02,6.54,6.78,7.53,8.38,4.52,5.01,-6.09,3.84,11.03,11.24,16.24,17.47,20.92,
"Return on Shareholder Funds",-113.63,-150.64,-283.5,-6.43,10.41,-30.56,5.78,-6.26,6.52,7.13,7.6,8.47,9.57,5.41,6.23,-8.12,4.7,12.5,12.85,17.97,19.16,23.12,
"Return on Total Assets",-4.54,-13.2,-30.31,-2.46,4.08,-8.47,3.43,-1.94,3.6,7.31,6.36,6.99,5.96,4.41,4.01,4.42,2.91,7.77,8.11,12.22,12.69,14.4,
"Gross Profit Margin",,,,,,,,,,,,,,,,,,,,15.13,,15.06,
"Operating Profit Margin",-6.09,-15.36,-29.72,-1.6,2.43,-4.87,2.12,-1.16,2.27,4.03,3.33,3.15,2.89,2.42,2.34,2.42,1.82,4.45,4.63,6.41,6.19,6.8,
"Net Profit Margin",-14.8,-20.14,-35.76,-1.12,2.03,-5.22,1.44,-1.5,2.18,1.87,1.79,1.89,1.93,1.28,1.38,-1.79,1.07,3.27,3.24,4.83,4.63,5.22,
"Debt:Equity (excl non-int debt)",1.14,1.31,0.89,0.27,0.21,0.28,0.18,0.15,0.08,0.14,0.16,0.14,0.15,0.21,0.25,0.34,0.22,0.15,0.14,0.11,0.11,0.11,
"Interest Bearing Debt as % of Long-Term Finance",,,,,,,,,,,9.48,9.23,11.07,13.72,16.23,22.34,,9.16,,,,,
"Interest Cover",-2.64,-14.93,-31.65,-2.76,4.27,-15,8.44,-2.61,4.59,14.86,15.93,2794.84,46.13,13.96,15.56,-4.39,6.68,-96.59,-74.47,-12.18,-10.24,-8.31,
"Quick Ratio",0.95,0.8,0.78,0.93,1,1,1.05,1.05,1.08,1.07,1.06,1.01,0.97,0.98,1,1,1.03,1.01,0.99,0.98,0.94,0.95,
"Current Ratio",0.95,0.8,0.78,0.93,1,1,1.05,1.05,1.08,1.07,1.06,1.01,0.97,0.98,1,1,1.03,1.01,0.99,0.98,0.94,0.95,
"Dividend Cover",,,,,,,,,,,,,,,,,,6.38,6.06,4.3,4.81,3.14,
"Dividend Cover (HEPS)",,,,,,,,,,,,,,,,,,6.39,5.95,4.28,4.8,3.2,
"Price : Earnings",-0.86,-0.05,-0.07,-3.71,3.18,2.7,-776.32,40.22,5.31,3.85,2.93,3.41,8.48,11.68,-9.98,-9.32,9.35,7.05,6.46,5.4,4.71,4.41,
"Sales Per Share (Base Currency)",1987.79,3178.72,3480.81,5883.72,6097.45,6084.7,6054.96,5296.43,5107.34,5571.23,6039.21,6089.41,6439.39,5284.3,5574.45,5207.16,5525.82,4678.79,4488.02,4008.35,4155.87,4213.7,
"Price/Sales Per Share",0.01,0.01,0.01,0.04,0.05,0.03,0.05,0.08,0.08,0.06,0.07,0.08,0.14,0.18,0.16,0.17,0.18,0.23,0.24,0.26,0.24,0.23,
"Price/Net Asset Value",0.1,0.05,0.1,0.25,0.23,0.17,0.2,0.32,0.28,0.23,0.31,0.36,0.68,0.77,0.7,0.79,0.81,0.88,0.96,0.96,0.98,1.02,
"Price/Cash Flow",-0.42,-0.04,-0.28,1.71,5.48,1.08,4.06,1.38,6.14,-6.85,16.71,4.95,12.27,3.19,10.09,8.26,10.52,-37.95,1937.5,27.51,-180.07,3.55,
"NAV%Price",979.93,1983.77,997.56,401.52,437.15,581.59,503.12,314.92,358.76,434.34,327.83,274.14,146,129.44,142.61,127.3,122.89,113.16,103.73,103.8,102.49,98.47,
"Liquidity%",-7.77,-13.79,-19.63,5.38,6.69,6.29,10.03,13.31,11.3,-2.24,4.38,4.28,11.46,12.93,13.57,4.63,15.36,-1.32,0.11,2.02,-1.16,14.38,
"Cash Flow:Attributable Profit",2.72,0.99,1.18,-2.29,3.23,-0.53,6.58,-4,4.94,-0.34,1.52,0.67,4.71,3.49,8.92,1.18,13.17,-0.19,0.03,0.19,-0.23,1.25,
"Cash/Equity (%)",176.35,108.6,73.97,53.26,49.18,52.62,49.72,48.45,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",18.68,0.88,0.42,-2.74,-1.72,-1.77,-3.78,-1.9,,,,,,,,,,,,,,,
"PEG Ratio",0.01,,,-0.07,0.02,-3.67,145.03,-7.51,0.65,0.47,0.24,0.26,4.37,6.01,0.51,0.48,0.17,0.13,0.11,0.09,0.06,0.06,

