"Profit Before Interest And Tax",636.05,605.099,-2552.719,159.155,1097.549,708.729,1335.09,923.978,1142.376,573.154,986.146,469.484,722.856,397.107,645.671,338.649,658.925,377.151,451.747,259.786,551.808,
"Interest Received",78.175,36.311,92.292,71.494,195.298,69.074,84.605,118.307,193.899,95.824,173.047,90.732,156.25,70.088,173.26,91.062,170.995,85.611,146.429,68.809,161.018,
"Interest Paid",229.988,121.347,230.306,116.506,306.636,126.431,109.788,141.68,214.11,98.834,233.165,99.666,166.876,80.683,167.096,91.373,181.081,74.959,115.845,43.431,107.127,
"Net Interest Paid/(Received)",151.813,85.036,138.014,45.012,111.338,57.357,25.183,23.373,20.211,3.01,60.118,8.934,10.626,10.595,-6.164,0.311,10.086,-10.652,-30.584,-25.378,-53.891,
"Income From Associates Before Tax",16.598,13.04,-3693.431,-148.799,520.628,940.425,-164.941,-147.577,-71.77,-33.713,-79.338,-42.629,-56.873,-29.779,-47.326,-22.112,-19.835,-11.308,-2.757,1.968,-14.982,
"Income Before Tax",500.835,533.103,-6384.164,-34.656,1506.839,1591.797,1144.966,753.028,1050.395,536.431,846.69,417.921,655.357,356.733,604.509,316.226,629.004,376.495,479.574,287.132,590.717,
"Taxation",219.752,179.382,278.449,157.621,331.069,190.438,329.816,189.064,318.783,169.694,265.497,133.457,206.442,113.404,196.404,98.664,194.075,117.862,152.176,94.698,165.536,
"Profit For The Period",281.083,353.721,-6662.613,-192.277,1175.77,1401.359,815.15,563.964,731.612,366.737,581.193,284.464,448.915,243.329,408.105,217.562,434.929,258.633,327.398,192.434,425.181,
"Income Attributable To Minority Interests",54.297,54.843,10.31,18.937,53.685,51.098,33.896,18.796,40.022,17.565,3.576,0.072,-1.315,-3.031,-16.736,-11.378,-18.63,-10.168,-46.477,-0.74,60.159,
"Preference Dividends",,,,,,,,,,,,,,,,,,-3.102,,0.537,,
"Preference Dividends: Discontinued Operations",,,,,,,,,,,,,,,,,,-3.102,,0.537,,
"Attributable Income Before Extraordinary Items",226.786,298.878,-6672.923,-211.214,1122.085,1350.261,781.254,545.168,691.59,349.172,577.617,284.392,450.23,246.36,424.841,228.94,453.559,271.903,373.875,192.637,365.022,
"Extraordinary Profit",-61.976,15.961,40.417,71.37,,,,,,,,,,,,,-15.455,,57.573,,,
"Extraordinary Profit: Discontinued Operations",-61.976,15.961,40.417,71.37,,,,,,,,,,,,,-15.455,,57.573,,,
"Income Attributable To Equity Holders",164.81,314.839,-6632.506,-139.844,1122.085,1350.261,781.254,545.168,691.59,349.172,577.617,284.392,450.23,246.36,424.841,228.94,438.104,271.903,431.448,192.637,365.022,
"Total Comprehensive Income/Loss for the period",220.752,366.797,-6555.225,-103.878,1161.123,1410.154,732.674,482.085,813.141,400.196,558.092,,,,,,,,,,,
"Headline Earnings (Cont Ops)",436.747,307.361,-2948.883,-233.646,1116.131,1344.242,781.616,545.185,668.261,345.5,547.051,284.009,450.889,246.175,424.506,230.094,457.755,277.375,349.447,192.637,365.809,
"Enterprise Value (EV)",2659.043,5098.676,5424.931,7651.335,13348.944,13440.552,9324.289,12085.174,10068.986,6994.859,4691.177,6051.633,5121.775,4435.596,4070.072,4035.273,2089.515,2097.511,2022.404,3828.074,2058.864,

Balance sheet (ZAR million),"May 2020","Nov 2019","May 2019","Nov 2018","May 2018","Nov 2017","May 2017","Nov 2016","May 2016","Nov 2015","May 2015","Nov 2014","May 2014","Nov 2013","May 2013","Nov 2012","May 2012","Nov 2011","May 2011","Nov 2010","May 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"27 Aug 2020","28 Feb 2020","26 Sep 2019","28 Feb 2019","22 Aug 2018","22 Feb 2018","24 Aug 2017","28 Feb 2017","24 Aug 2016","24 Feb 2016","19 Aug 2015","18 Feb 2015","20 Aug 2014","19 Feb 2014","20 Aug 2013","20 Feb 2013","21 Aug 2012","22 Feb 2012","24 Aug 2011","22 Feb 2011","24 Aug 2010",
"Fixed Assets",198.688,242.859,237.657,203.648,137.12,112.501,111.599,114.296,100.434,115.077,106.684,109.943,97.2,98.212,88.125,99.094,112.188,130.741,139.747,163.111,156.888,
"Right-of-use Asset",87.852,122.318,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",197.455,196.644,218.842,6547.471,6684.585,8233.875,859.998,943.475,910.567,668.754,548.572,619.505,598.109,584.547,524.162,462.185,357.471,322.854,239.997,100.423,96.888,
"Investments and Loans",36.516,40.293,41.76,52.865,53.27,42.367,36.851,83.396,5.91,2.3,29.733,15.7,18.501,,1,,,,,,,
"Goodwill",681.243,939.772,1234.995,1291.529,1036.243,604.59,604.59,604.59,603.44,603.44,606.609,,1005.934,,217.635,,,,,,,
"Intangible Assets",533.853,585.333,1083.328,1168.684,1076.871,476.123,511.164,572.268,598.333,636.157,648.284,1329.638,,741.587,488.383,483.604,505.698,528.074,433.513,424.13,436.824,
"Deferred Tax Asset",67.359,64.025,76.048,89.094,45.223,17.293,26.697,19.077,21.212,20.406,30.798,19.992,24.652,15.013,18.532,11.818,11.783,6.743,18.047,13.626,10.155,
"Other Assets",554.654,560.932,584.44,481.868,356.689,79.05,5.346,6.746,6.099,7.488,4.449,3.068,2.307,2.601,2.573,3.107,5.936,9.715,20.361,19.642,16.826,
"Long-Term Receivables",,,,591.434,22.757,23.238,42.512,36.845,29.166,52.324,65.085,31.993,51.604,1,,1.119,,,,,,
"Total Fixed Assets",2357.62,2752.176,3477.07,10426.593,9412.758,9589.037,2198.757,2380.693,2275.161,2105.946,2040.214,2129.839,1798.307,1442.96,1340.41,1060.927,993.076,998.127,851.665,720.932,717.581,
"Stock",576.95,1041.121,1514.649,1350.442,597.946,1267.436,2180.121,2042.354,1658.86,1268.3,1433.104,1835.02,1306.206,1522.557,1858.511,1828.208,539.221,667.099,1012.594,1259.446,560.846,
"Debtors",5171.481,5234.916,5289.923,6242.626,5531.291,3050.458,2766.11,2899.293,2686.019,2684.17,2712.165,2494.016,2181.973,1890.102,1539.365,1363.322,1387.65,1316.823,914.164,1603.558,987.279,
"Cash",2014.917,1640.684,1385.596,949.753,947.888,471.203,1350.666,831.865,589.027,1482.741,788.411,388.346,1184.131,1300.563,941.282,970.288,1975.242,2305.901,2226.697,1762.06,2057.077,
"Tax",52.425,22.786,18.626,34.386,43.942,21.775,12.135,13.975,4.087,5.32,6.419,4.496,3.41,1.564,3.433,2.571,7.103,4.21,14.33,5.516,4.285,
"Other Current Assets",180.313,2132.435,395.508,169.928,1405.569,862.22,189.594,105.421,99.793,71.401,46.507,35.302,28.86,30.964,37.546,55.7,33.24,431.305,69.638,79.23,121.234,
"Total Current Assets",7996.086,10071.942,8604.302,8747.135,8526.636,5673.092,6498.626,5892.908,5037.786,5511.932,4986.606,4757.18,4704.58,4745.75,4380.137,4220.089,3942.456,4725.338,4237.423,4709.81,3730.721,
"Total Assets",10353.706,12824.118,12081.372,19173.728,17939.394,15262.129,8697.383,8273.601,7312.947,7617.878,7026.82,6887.019,6502.887,6188.71,5720.547,5281.016,4935.532,5723.465,5089.088,5430.742,4448.302,
"Ordinary Share Capital & Premium",7573.586,7609.196,7599.016,7598.999,7844.847,6957.271,4012.359,3953.872,4012.359,3942.513,3943.888,3943.889,3945.832,3945.833,4012.359,3939.891,3941.316,4332.137,4348.231,4346.361,4352.617,
"Treasury Shares",,,,,,,58.488,,69.847,,,,,,72.468,,,,,,,
"Distributable Reserves",-2442.993,-2090.192,-2405.031,4081.151,4327.523,4640.491,3640.034,3407.395,3101.603,2762.632,2622.558,2324.96,2222.685,2018.815,1941.082,1745.181,1671.378,1505.177,1340.318,1101.506,1000.327,
"Non-Distributable Reserves",-2689.96,-2811.154,-2824.74,-1741.926,-2814.202,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,-1843.912,
"Translation Reserves",,,,,,115.795,99.215,106.998,179.784,140.476,108.543,139.834,138.798,121.245,113.139,60.827,25.539,7.819,-13.601,-18.978,-12.691,
"Other Capital",,,,-1099.945,,-937.276,-921.061,-931.248,-916.001,-935.125,-926.564,-925.254,-923.57,-907.449,-891.629,-878.312,-870.657,-885.96,-889.907,-896.565,-902.83,
"Ordinary Shareholders' Interest",2440.633,2707.85,2369.245,8838.279,9358.168,8932.369,4928.147,4693.105,4463.986,4066.584,3904.513,3639.517,3539.833,3334.532,3258.571,3023.675,2923.664,3115.261,2941.129,2688.412,2593.511,
"Minority Interest",44.484,133.64,122.317,184.896,156.917,94.421,67.137,63.107,52.134,28.521,13.468,9.103,-15.844,-26.99,-15.718,-19.531,-9.278,4.44,14.234,57.35,61.925,
"Total Shareholders' Interest",2485.117,2841.49,2491.562,9023.175,9515.085,9026.79,4995.284,4756.212,4516.12,4095.105,3917.981,3648.62,3523.989,3307.542,3242.853,3004.144,2914.386,3119.701,2955.363,2745.762,2655.436,
"Interest Bearing Loans",2.778,1496.715,1715.52,1804.25,1514.14,,,,,,,,,,,,,12.018,15.897,17.737,16.08,
"Deferred Tax Liability",124.99,118.324,236.4,274.094,229.1,66.463,49.391,77,60.8,68.221,54.451,83.912,41.51,19.912,11.942,20.084,21.598,25.977,22.196,30.809,31.616,
"Other Long-Term Liabilities",80.921,239.049,,13.252,,4.754,6.274,23.022,40.813,78.849,143.222,29.834,50.89,,,,29.026,71.053,,,,
"Total Long-Term Liabilities",208.689,1854.088,1951.92,2091.596,1743.24,71.217,55.665,100.022,101.613,147.07,197.673,113.746,92.4,19.912,11.942,20.084,50.624,109.048,38.093,48.546,47.696,
"Creditors and Provisions",4641.177,4702.855,5396.333,5770.567,5030.426,6117.271,3572.576,3373.573,2638.519,3324.875,2852.491,3084.902,2842.675,2840.735,2412.251,2237.588,1937.464,2488.89,2055.449,2303.394,1718.907,
"Tax",5.386,22.075,9.104,35.194,50.368,44.913,55.832,25.769,40.608,33.112,42.588,13.944,28.733,5.662,39.504,7.113,21.041,1.577,22.326,29.247,21.32,
"Bank Overdrafts/Short-Term Loans",2316.575,2148.76,1520.764,1815.249,1456.968,1.938,18.026,18.025,16.087,17.716,16.087,2.805,15.09,2.842,1.98,,,4.249,3.985,303.793,4.943,
"Other Current Liabilities",696.762,1254.85,711.689,437.947,143.307,,,,,,,23.002,,12.017,12.017,12.087,12.017,,13.872,,,
"Total Current Liabilities",7659.9,8128.54,7637.89,8058.957,6681.069,6164.122,3646.434,3417.367,2695.214,3375.703,2911.166,3124.653,2886.498,2861.256,2465.752,2256.788,1970.522,2494.716,2095.632,2636.434,1745.17,
"Total Liabilities",7868.589,9982.628,9589.81,10150.553,8424.309,6235.339,3702.099,3517.389,2796.827,3522.773,3108.839,3238.399,2978.898,2881.168,2477.694,2276.872,2021.146,2603.764,2133.725,2684.98,1792.866,
"Total Equity and Liabilities",10353.706,12824.118,12081.372,19173.728,17939.394,15262.129,8697.383,8273.601,7312.947,7617.878,7026.82,6887.019,6502.887,6188.71,5720.547,5281.016,4935.532,5723.465,5089.088,5430.742,4448.302,

Share/unit data,"May 2020","Nov 2019","May 2019","Nov 2018","May 2018","Nov 2017","May 2017","Nov 2016","May 2016","Nov 2015","May 2015","Nov 2014","May 2014","Nov 2013","May 2013","Nov 2012","May 2012","Nov 2011","May 2011","Nov 2010","May 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"27 Aug 2020","28 Feb 2020","26 Sep 2019","28 Feb 2019","22 Aug 2018","22 Feb 2018","24 Aug 2017","28 Feb 2017","24 Aug 2016","24 Feb 2016","19 Aug 2015","18 Feb 2015","20 Aug 2014","19 Feb 2014","20 Aug 2013","20 Feb 2013","21 Aug 2012","22 Feb 2012","24 Aug 2011","22 Feb 2011","24 Aug 2010",
"Number of Shares in Issue (Actual)",913092000,913655873,913208000,913655873,946509041,868892834,674509042,674509042,674509042,674509042,674509042,674509042,674509042,674509042,674509042,674509042,674509042,753042132,766360899,766360894,756659181,
"Weighted Average Shares in Issue (Actual)",896409000,903957640,913208000,925687772,855686588,805590826,684508497,683824520,665950277,665657319,665029849,664598720,663298476,662703861,661577847,661520749,708059527,754875983,756359399,756814806,757793428,
"Fully Diluted Weighted Average Shares in Issue",913092000,912442762,913208000,931144868,860487563,812327853,690322107,689236729,672520023,672569839,672702231,670493760,672311571,672014932,672304611,672430432,718577060,764256072,763742466,763874243,761159181,
"Market Capitalisation (R'000)",2310123,2960245,3451926,4796693,11168807,13815396,10589792,12835907,10589792,8431363,5450033,6428071,6306660,5760307,5025092,5025092,4074035,4382705,4214985,5211254,4032993,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,1111,,874,,796,,776,,1305,,1176,,1112,,1216,,1357,,1620,

Share statistics,"May 2020","Nov 2019","May 2019","Nov 2018","May 2018","Nov 2017","May 2017","Nov 2016","May 2016","Nov 2015","May 2015","Nov 2014","May 2014","Nov 2013","May 2013","Nov 2012","May 2012","Nov 2011","May 2011","Nov 2010","May 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"27 Aug 2020","28 Feb 2020","26 Sep 2019","28 Feb 2019","22 Aug 2018","22 Feb 2018","24 Aug 2017","28 Feb 2017","24 Aug 2016","24 Feb 2016","19 Aug 2015","18 Feb 2015","20 Aug 2014","19 Feb 2014","20 Aug 2013","20 Feb 2013","21 Aug 2012","22 Feb 2012","24 Aug 2011","22 Feb 2011","24 Aug 2010",
"Earnings Per Share (ZARc)",13.89,34.83,-727.81,-15.11,131.13,167.61,114.13,79.72,103.85,52.46,86.86,42.79,67.88,37.17,64.22,34.61,61.87,36.02,57.04,25.45,48.17,
"Diluted Earnings Per Share (ZARc)",13.89,34.35,,-15.11,123.03,149.83,113.17,79.1,102.84,51.92,85.03,41.87,66.86,36.66,63.19,34.05,60.97,35.58,56.49,25.22,47.96,
"Headline Earnings Per Share (Cont Ops) (ZARc)",48.73,34,-322.92,-24.16,130.44,166.86,114.19,79.73,100.35,53.26,82.26,42.73,67.98,37.15,64.17,34.78,65.43,37.15,46.2,25.38,43.46,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",47.83,34,,-24.16,122.34,149.09,113.22,79.1,99.37,52.71,80.49,41.82,66.96,36.63,63.14,34.22,63.7,36.29,45.75,25.22,48.06,
"Final Dividend (ZARc)",,,,,,,40,,36,,31,,27,,25,,23,,14,,12,
"Dividend Per Share (ZARc)",,,,,,,40,,36,,31,,27,,25,,23,,14,,12,
"Distributions Per Share (ZARc)",,,,,,,40,,36,,31,,27,,25,,23,,14,,12,
"Net Asset Value Per Share (ZARc)",267.29,296.38,259.31,967.35,988.7,1028.02,730.63,696,662.32,603,578.87,539.58,524.4,494.36,480.77,448.28,433.45,413.69,388.9,350.8,342.76,
"3 Year Beta",1.57,1.39,0.76,0.37,0.41,0.27,-0.12,0.02,0.22,0.1,0.21,0.44,0.7,0.8,1.13,0.99,0.85,0.39,0.76,0.67,,
"Cash Generated Per Share",137.64,12.05,-8.82,-130.6,336.83,358.62,201.92,105.17,64.19,161.51,19.64,-45.13,134.52,110.05,-65.2,-107.21,78.3,105.52,55.8,-58.34,68.18,
"Net Asset Value Per Share (Base Currency)",267.29,296.38,259.31,967.35,988.7,1028.02,730.63,696,662.32,603,578.87,539.58,524.4,494.36,480.77,448.28,433.45,413.69,388.9,350.8,342.76,
"Price at Period End (Base Currency)",253,324,378,525,1180,1590,1570,1903,1570,1250,808,953,935,854,745,745,604,582,550,680,533,
"JSE Market Price High (ZARc)",522,522,1215,1215,1904,1904,2226,2226,1775,1255,1049,1049,968,968,915,746,699,595,755,755,600,
"JSE Market Price Low (ZARc)",152,212,336,471,1007,1395,1480,1480,760,760,756,756,729,729,517,517,370,370,410,410,386,
"JSE Market Price at Period End (ZARc)",253,324,378,525,1180,1590,1570,1903,1570,1250,808,953,935,854,745,745,604,582,550,680,533,
"JSE Volume Traded (Actual)",663801247,405326629,696720476,443776231,617942460,311115188,249322001,125867776,194593428,101116038,227143492,107344620,140271355,80351268,141068713,66437171,157094968,95786021,218902581,130649923,162889825,
"JSE Rand Value Traded (Actual)",1931503055,1310288154,4342361745,3213755356,9234088700,5250433489,4553821241,2365539559,2223916197,988245902,2013408592,980596842,1205574267,682095044,1032249159,425753279,875677182,488811667,1278538712,734128158,834140742,
"12 Month HEPS",48.73,-264.76,-322.92,-60.58,130.44,201.32,114.19,126.82,100.35,92.79,82.26,73.56,67.98,66.54,64.17,63.06,65.43,61.89,46.2,45.46,43.46,
"12 Month Dividend",,,,,,40,40,40,36,36,31,31,27,27,25,25,23,23,14,14,12,

Cash flow items,"May 2020","Nov 2019","May 2019","Nov 2018","May 2018","Nov 2017","May 2017","Nov 2016","May 2016","Nov 2015","May 2015","Nov 2014","May 2014","Nov 2013","May 2013","Nov 2012","May 2012","Nov 2011","May 2011","Nov 2010","May 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"27 Aug 2020","28 Feb 2020","26 Sep 2019","28 Feb 2019","22 Aug 2018","22 Feb 2018","24 Aug 2017","28 Feb 2017","24 Aug 2016","24 Feb 2016","19 Aug 2015","18 Feb 2015","20 Aug 2014","19 Feb 2014","20 Aug 2013","20 Feb 2013","21 Aug 2012","22 Feb 2012","24 Aug 2011","22 Feb 2011","24 Aug 2010",
"Cash generated by operations",1702.491,390.152,431.287,-950.899,3588.779,3297.462,1753.991,945.583,744.185,,429.806,,,,,,,,,,,
"Net Cash flow from operating activities",1256.825,110.101,-80.514,-1193.233,3188.143,3116,1361.959,709.383,432.942,1089.432,132.495,-304.387,907.332,742.291,-439.794,-723.118,528.109,794.644,427.663,-447.079,515.91,
"Net cash flow from investing activities",453.62,-49.246,561.274,846.65,-7758.379,-6345.713,-320.476,-206.902,-396.333,-156.464,-328.751,-286.892,-467.22,-203.956,-406.336,-107.418,-276.991,-204.684,-147.438,-42.54,-185,
"Net cash flow from financing activities",-1079.059,375.601,-42.441,337.65,4166.56,2350.25,-279.795,-259.607,-236.15,-236.15,-205.276,-204.547,-196.892,-178.989,-188.066,-174.304,-519.984,-517.629,-100.004,203.363,-26.195,
"Dividends paid",-67.469,-57.977,-35.55,-28.553,-377.554,-370.904,-269.611,-249.423,-213.098,,-186.991,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",631.386,436.456,438.319,-8.933,-403.676,-879.463,761.688,242.874,-199.541,696.818,-401.532,-795.826,243.22,359.346,-1034.196,-1004.84,-268.866,72.331,180.221,-286.256,304.715,
"Cash & Cash Equivalent beginning of period",1377.753,1377.753,947.888,947.888,1350.666,1350.666,589.027,589.027,788.411,,1184.131,,,,,,,,,,,
"Translation effects on cash & cash equivalents",5.586,1.16,-8.454,0.693,0.898,,-0.049,-0.036,0.157,,5.812,,,,,,,,,,,
"Cash & Cash Equivalent end of period",2014.725,1815.369,1377.753,939.648,947.888,471.203,1350.666,831.865,589.027,,788.411,,,,,,,,,,,

Ratios,"May 2020","Nov 2019","May 2019","Nov 2018","May 2018","Nov 2017","May 2017","Nov 2016","May 2016","Nov 2015","May 2015","Nov 2014","May 2014","Nov 2013","May 2013","Nov 2012","May 2012","Nov 2011","May 2011","Nov 2010","May 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"27 Aug 2020","28 Feb 2020","26 Sep 2019","28 Feb 2019","22 Aug 2018","22 Feb 2018","24 Aug 2017","28 Feb 2017","24 Aug 2016","24 Feb 2016","19 Aug 2015","18 Feb 2015","20 Aug 2014","19 Feb 2014","20 Aug 2013","20 Feb 2013","21 Aug 2012","22 Feb 2012","24 Aug 2011","22 Feb 2011","24 Aug 2010",
"Return on Capital Employed",8.13,15.75,-149.03,-2.18,10.44,30.81,16.14,23.23,15.84,17.29,14.12,15.12,12.41,14.63,12.54,14.39,14.15,16.21,12.86,13.73,15.73,
"Return on Shareholder Funds",8.82,26.02,-265.78,-2.68,12.36,31.05,16.32,23.71,16.2,17.91,14.83,15.59,12.74,14.71,12.58,14.48,14.39,16.78,13.03,13.98,16.01,
"Return on Total Assets",5.48,9.44,-38.35,-0.41,9.52,22.44,12.99,13.78,17.19,16.82,14.67,15.04,11.92,13.1,12.06,13.18,14.2,20.13,10.3,17.37,12.3,
"Gross Profit Margin",,,,,,,,,,,,,,,,6.8,,6.38,,6.32,,
"Operating Profit Margin",3.01,5.27,0.37,1.41,4.11,5.19,4.44,4.98,4.36,4.45,4.47,4.55,3.73,4.37,3.4,3.53,3.52,4.69,2.5,4.42,2.85,
"Net Profit Margin",0.78,2.74,-28.1,-1.24,4.2,9.9,2.95,4.12,2.64,2.71,2.62,2.75,2.32,2.71,2.24,2.42,2.34,2.94,2.39,2.12,2.29,
"Debt:Equity (excl non-int debt)",1.02,1.41,1.39,0.43,0.34,0.01,0.01,0.02,0.03,0.04,0.05,0.03,0.03,0.01,,0.01,0.02,0.04,0.01,0.13,0.01,
"Interest Bearing Debt as % of Long-Term Finance",0.11,34.5,40.78,16.66,13.73,,,,,,,,,,,,,0.38,0.54,0.64,0.6,
"Interest Cover",4.19,7.12,-18.5,3.54,9.86,12.36,53.02,39.53,56.52,190.42,16.4,52.55,68.03,37.48,-104.75,1088.9,65.33,-35.41,-14.77,-10.24,-10.24,
"Quick Ratio",0.97,1.11,0.93,0.92,1.19,0.71,1.18,1.13,1.25,1.26,1.22,0.94,1.18,1.13,1.02,1.06,1.73,1.63,1.54,1.31,1.82,
"Current Ratio",1.04,1.24,1.13,1.09,1.28,0.92,1.78,1.72,1.87,1.63,1.71,1.52,1.63,1.66,1.78,1.87,2,1.89,2.02,1.79,2.14,
"Dividend Cover",,,,,,,2.85,,2.88,,2.8,,2.51,,2.57,,2.69,,4.07,,4.01,
"Dividend Cover (HEPS)",,,,,,,2.85,,2.79,,2.65,,2.52,,2.57,,2.84,,3.3,,3.62,
"Debtors Collection Period",89.31,83.16,81.81,101.06,75.52,40.83,38.14,39.95,37.41,38.05,44.91,44.07,41.05,37.99,29.6,26.28,27.06,25.98,18.47,32.27,22.61,
"Stock Turn",,,,,,,,,,,,,,,,9.65,,25.96,,13.49,,
"Price : Earnings",5.19,-1.22,-1.17,-8.67,9.05,7.9,13.75,15.01,15.65,13.47,9.82,12.96,13.75,12.83,11.61,11.81,9.23,9.4,11.9,14.96,12.26,
"Sales Per Share (Base Currency)",2357.78,2541.84,2584.54,2435.78,3124.3,3384.71,3866.95,3873.95,3934.94,3868.44,3314.77,3107.86,2925.03,2739.99,2869.54,2861.94,2643.19,2450.52,2388.36,2396.88,2103.44,
"Price/Sales Per Share",0.11,0.13,0.15,0.22,0.38,0.47,0.41,0.49,0.4,0.32,0.24,0.31,0.32,0.31,0.26,0.26,0.23,0.24,0.23,0.28,0.25,
"Price/Net Asset Value",0.95,1.09,1.46,0.54,1.19,1.55,2.15,2.73,2.37,2.07,1.4,1.77,1.78,1.73,1.55,1.66,1.39,1.41,1.41,1.94,1.56,
"Price/Cash Flow",1.84,53.78,-42.86,-8.04,3.5,8.87,7.78,36.19,24.46,15.48,41.14,-42.23,6.95,15.52,-11.43,-13.9,7.71,11.03,9.86,-23.31,7.82,
"NAV%Price",105.65,91.48,68.6,184.26,83.79,64.66,46.54,36.57,42.19,48.24,71.64,56.62,56.09,57.89,64.53,60.17,71.76,71.08,70.71,51.59,64.31,
"Liquidity%",15.97,2.21,-0.84,-23.51,37.84,99.95,36.79,40.34,15.48,61.85,4.26,-18.8,30.46,51.53,-17.75,-63.52,26.13,61.04,20.04,-33.3,28.78,
"Cash Flow:Attributable Profit",5.54,0.74,0.02,11.3,2.84,4.62,2.19,5.05,0.63,6.24,0.23,-2.14,2.02,6.03,-1.04,-6.32,1.16,3.8,1.14,-2.63,1.93,
"Cash/Equity (%)",81.08,57.74,55.61,10.53,9.96,5.22,27.04,,13.04,,,,,,,,,,,,,
"EV/Ebitda (Pd)",3.07,7.1,-0.91,53.59,6.97,7.1,,,7.61,,,,,,,,,,,,,
"PEG Ratio",-0.14,0.02,0.02,-0.56,0.59,0.65,1.12,0.83,0.88,0.92,0.67,1.79,1.9,0.65,0.59,0.29,0.23,0.22,0.28,0.29,0.24,

