"Extraordinary Profit",,,,,2185,2660,1815,-159,-973,-386,-2176,-707,-20575,-21306,-83067,-66883,-63511,,,,,
"Extraordinary Profit: Discontinued Operations",,,,,2185,2660,1815,-159,-973,-386,-2176,-707,-20575,-21306,-83067,-66883,-63511,,,,,
"Income Attributable To Equity Holders",-12048,-6980,-33421,-3512,-101413,-97259,-15536,-12967,-23445,-14325,-6711,-827,-84120,-46296,-148137,-111670,-138908,-74694,-219003,-66539,-167758,
"Total Comprehensive Income/Loss for the period",-32932,-7002,-39434,-11577,-103971,-83980,505,-4545,-52366,-54018,-66583,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-11044,-5994,-12429,-4591,-17068,-12944,-7934,-2347,-23093,13967,-6711,827,-70625,29843,-99592,-61670,,-72767,,-55155,,
"Enterprise Value (EV)",209490,914327,1203053,1487084,654744,1032983,1238872,1101954,1706104,1006753.2,1517156.38,429331.3,808300.77,1209840.85,1956320.93,1788336.27,3428366.52,4775613.69,4398347.12,5064279.47,5206487.2,

Balance sheet (USD '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","13 Mar 2020","30 Sep 2019","14 Mar 2019","27 Sep 2018","15 Mar 2018","29 Sep 2017","14 Mar 2017","30 Sep 2016","14 Mar 2016","10 Sep 2015","13 Mar 2015","30 Sep 2014","10 Mar 2014","30 Aug 2013","15 Mar 2013","1 Oct 2012","12 Mar 2012","19 Sep 2011","16 Mar 2011","1 Oct 2010",
"Fixed Assets",24396,31803,32713,33655,29452,31634,30531,7229,6755,12722,16259,15639,17413,17019,18846,72205,141641,350793,218258,555629,132987,
"Right-of-use Asset",1819,,,,,,,,,,,,,,,,,,,,,
"Investments and Loans",,,,2521,3946,,,,,,,,,,,,,,,,,
"Goodwill",,,,,,,,,,,,,,,,,,,,,3031,
"Intangible Assets",,,,,,,,,10489,10710,11682,12919,15488,15087,16078,18846,18757,19376,20800,,18066,
"Deferred Tax Asset",,,,,,,5713,5275,4773,4143,2320,2454,2694,2714,2885,3361,3444,3506,4171,25017,10460,
"Other Assets",103234,126137,126864,145737,149330,167695,242045,227684,215205,199693,237247,250359,280716,284165,289821,336658,322446,37161,235565,21367,358387,
"Long-Term Receivables",,,219,215,226,249,237,773,1013,,1746,,,,,,,,,,,
"Total Fixed Assets",129449,157940,159796,182128,182954,199578,278526,240961,238235,227268,269254,281371,316311,318985,327630,431070,486288,410836,478794,602013,522931,
"Stock",1109,926,1042,1414,730,1020,1688,3,5,192,236,251,528,544,1096,23112,22058,26173,23122,25837,24025,
"Debtors",1311,3372,2996,4144,5496,8301,6107,1011,666,878,792,924,1902,4645,3267,27270,25968,25613,44734,18109,27240,
"Cash",2678,5153,8811,5493,10931,10173,9624,7012,19502,30025,17759,20417,2017,4067,20995,18292,19523,90136,22761,23305,72054,
"Tax",162,200,201,252,36,277,326,,,,,,,,,,,,,,,
"Other Current Assets",274,209,962,3141,3294,1936,9796,15824,14755,14297,18586,21973,23640,32232,74411,,,19265,22268,15747,14638,
"Other Current Assets: Assets classified as held for sale",,,939,,,,,,,,,,,,,,,,,,,
"Other Current Assets: Other financial assets",,,23,,,,,,,,,,,,,,,,,,,
"Total Current Assets",5534,9860,13073,14444,20487,21707,27541,23850,34928,45392,37373,43565,28087,41488,99769,68674,67549,161187,112885,82998,137957,
"Total Assets",134983,167800,173808,196572,203441,221285,306067,264811,273163,272660,306627,324936,344398,360473,427399,499744,553837,572023,591679,685011,660888,
"Ordinary Share Capital & Premium",1041080,1040950,1040950,1040950,1040950,1040950,1040950,1006435,1006435,1006437,992374,981395,935891,935891,935891,843141,791102,788592,686577,778047,685740,
"Distributable Reserves",-895591,-890324,-884297,-854452,-851535,-847359,-750100,-749370,-736403,-729958,-718081,-712340,-790964,-753831,-707535,-671916,-564800,-504283,-429589,-310593,-210586,
"Non-Distributable Reserves",-45918,-24904,-24601,-27346,-19075,-5055,-18535,-25686,-34165,-42382,-313,14183,134818,111893,113537,165250,150390,158008,173228,97781,51242,
"Ordinary Shareholders' Interest",99571,125722,132052,159152,170340,188536,272315,231379,235867,234097,273980,283238,279745,293953,341893,336475,376692,442317,430216,565235,526396,
"Minority Interest",-628,-565,89,294,394,480,559,575,575,575,575,575,575,575,575,575,575,575,575,5254,4278,
"Total Shareholders' Interest",98943,125157,132141,159446,170734,189016,272874,231954,236442,234672,274555,283813,280320,294528,342468,337050,377267,442892,430791,570489,530674,
"Interest Bearing Loans",566,808,898,12140,10191,10029,8197,,,,,,,,,,,,,,,
"Deferred Tax Liability",4078,5495,5750,6224,5991,6414,6087,,,,,,,,,,6454,14099,19435,,28551,
"Other Long-Term Liabilities",8838,10278,9918,7335,5639,8252,9384,6179,4003,20617,21155,7113,4643,4647,34903,46269,46982,18588,20434,43455,10745,
"Total Long-Term Liabilities",13482,16581,16566,25699,21821,24695,23668,6179,4003,20617,21155,7113,4643,4647,34903,46269,53436,32687,39869,43455,39296,
"Creditors and Provisions",6660,8867,9386,7253,7414,5786,4821,2548,2721,2511,3013,4315,17530,5925,11235,72379,73916,51573,76071,70354,69734,
"Tax",341,421,420,411,431,1788,1290,1208,1249,1225,1285,1369,1583,1489,1534,85,155,135,3474,713,321,
"Bank Overdrafts/Short-Term Loans",13029,16199,13401,907,,,,10000,10000,10000,,,33950,39160,37259,43961,49063,43743,38631,,20863,
"Other Current Liabilities",2528,575,1894,2856,3041,,3414,12922,18748,3635,6619,28326,,14724,,,,993,2843,,,
"Total Current Liabilities",22558,26062,25101,11427,10886,7574,9525,26678,32718,17371,10917,34010,53063,61298,50028,116425,123134,96444,121019,71067,90918,
"Total Liabilities",36040,42643,41667,37126,32707,32269,33193,32857,36721,37988,32072,41123,57706,65945,84931,162694,176570,129131,160888,114522,130214,
"Total Equity and Liabilities",134983,167800,173808,196572,203441,221285,306067,264811,273163,272660,306627,324936,338026,360473,427399,499744,553837,572023,591679,685011,660888,
"Employment of Capital - Balance",,,,,,,,,,,,,6372,,,,,,,,,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","13 Mar 2020","30 Sep 2019","14 Mar 2019","27 Sep 2018","15 Mar 2018","29 Sep 2017","14 Mar 2017","30 Sep 2016","14 Mar 2016","10 Sep 2015","13 Mar 2015","30 Sep 2014","10 Mar 2014","30 Aug 2013","15 Mar 2013","1 Oct 2012","12 Mar 2012","19 Sep 2011","16 Mar 2011","1 Oct 2010",
"Exchange Rate (period end)",11.89,14.06,14.09,14.41,13.75,12.38,13.06,13.69,13.94,15.52,12.28,11.6,10.6,10.48,9.88,8.48,8.28,8.14,6.82,6.89,7.63,
"Exchange Rate (weighted average)",10.48,14.69,14.18,14.07,12.85,13.4,13.61,14.17,14.1,13.59,11.44,10.98,10.39,10.06,8.81,8.48,7.79,7.62,6.98,6.83,7.56,
"Number of Shares in Issue (Actual)",141088122,140880000,140879585,140879585,140879585,140879585,140879376,96350066,96350066,93291200,87178430.65,59101750,52418430.65,52418430.65,52418430.65,40047551.7,33316191.4,33114228.65,26556982.55,26525733.15,22840870.45,
"Weighted Average Shares in Issue (Actual)",140959000,140880000,140880000,140880000,140880000,140880000,100531100,94820600,94820621,93291200,70738430.65,59101750,52418450,52418430.65,44781650,38794300,30729800,27948450,26556982.55,26525733.15,22840870.45,
"Market Capitalisation (R'000)",199201,903038,1197476,1479236,655090,1032647,1239740,1098391,1715031,1026203.2,1534340.38,449173.3,775792.77,1174172.85,1939481.93,1762092.27,3398251.52,4821431.69,4381902.12,5082330.47,5253400.2,
"Market Capitalisation (R'000): COAL (CZA)",,,,,,,,1126325,1758648,1086805,1695761,732261,1290241,1791517,1939482,2306411,5346680,4822888,5465498,6346602,6108106,
"Market Capitalisation (R'000): MC MINING (MCZ)",199201,903038,1197476,1479236,655090,1032647,1239740,,,,,,,,,,,,,,,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,650,,650,,684,,,,,,,,,,,,,,427,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","13 Mar 2020","30 Sep 2019","14 Mar 2019","27 Sep 2018","15 Mar 2018","29 Sep 2017","14 Mar 2017","30 Sep 2016","14 Mar 2016","10 Sep 2015","13 Mar 2015","30 Sep 2014","10 Mar 2014","30 Aug 2013","15 Mar 2013","1 Oct 2012","12 Mar 2012","19 Sep 2011","16 Mar 2011","1 Oct 2010",
"Earnings Per Share (ZARc)",-89.6,-72.72,-336.35,-35.03,-925.07,-925.14,-209.59,-193.85,-349.6,-209.4,-107.6,-15.2,-1666.4,-889.4,-2914.4,-2441.6,-1911.6,-2037.4,57.2,-1680.2,56,
"Diluted Earnings Per Share (ZARc)",-89.6,-72.72,-336.35,,-925.07,,-209.59,-193.85,-349.6,-206.6,-107.6,-15.2,-1666.4,-889.4,-2914.4,-2441.6,-1911.6,-2037.4,,-1680.2,,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-82.06,-62.43,-125.07,-45.87,-155.74,-123.15,-107.38,-35.14,-344,-204,-107.6,-15.2,-1400.6,-573.4,-1959.4,-1328.8,-3583.4,-1984.2,,-1420.6,,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,,,,,,,,-344,,,,,,,,,,,,,
"Net Asset Value Per Share (ZARc)",839.8,1254.71,1320.66,1627.9,1662.51,1656.82,2523.19,3313,3412.6,3897.8,3858.4,5558.8,5656.2,5881.6,6444.4,7131.2,9370.6,10876.2,11063.8,14693.4,17587,
"3 Year Beta",2.12,0.59,0.05,-0.03,0.48,-0.2,-0.13,-0.52,-0.65,0.17,-0.19,1.59,1.69,1.55,1.78,1.14,1.18,1.14,1.74,1.75,1.84,
"Cash Generated Per Share",-3.5,-2.26,-3.84,-2.64,0.97,-2.73,-6.93,-5.22,-13.17,-5.89,-17.98,-31.2,-40.69,-41.52,-130.86,-79.55,-61.28,-65.18,-8.42,-119.68,-40.14,
"Earnings Per Share (Base Currency)",-8.55,-4.95,-23.72,-2.49,-71.99,-69.04,-15.45,-13.68,-24.8,-15.4,-9.4,-1.4,-160.4,-88.4,-330.8,-287.8,-245.4,-267.2,8.2,-246,7.4,
"Diluted Earnings Per Share (Base Currency)",-8.55,-4.95,-23.72,,-71.99,,-15.45,-13.68,-24.8,-15.2,-9.4,-1.4,-160.4,-88.4,-330.8,-287.8,-245.4,-267.2,,-246,,
"Headline Earnings Per Share (Cont) (Base Currency)",-7.83,-4.25,-8.82,-3.26,-12.12,-9.19,-7.89,-2.48,-24.4,-15,-9.4,-1.4,-134.8,-57,-222.4,-159,-460,-260.4,,-208,,
"Net Asset Value Per Share (Base Currency)",70.57,89.24,93.73,112.97,120.91,133.83,193.2,242,244.8,251,314.2,479.2,533.6,560.8,652.2,840.2,1130.6,1335.8,1620,14693.4,2304.6,
"Price at Period End (Base Currency)",7,46,60,73,34,59,68,84,121,71,144,66,140,215,372,519,1214,1784,2430,2895,2998,
"JSE Market Price High (ZARc)",950,950,1450,1050,1040,1040,1780,1780,2360,2260,3000,1600,3960,3960,10180,10180,19780,19780,25980,25980,36000,
"JSE Market Price Low (ZARc)",61,452,301,301,321,500,800,900,800,820,440,720,1280,1800,2980,2980,8320,10800,15100,15100,17860,
"JSE Market Price at Period End (ZARc)",129,641,850,1050,465,733,880,1140,1780,1100,1760,760,1480,2240,3700,4400,10200,14560,16500,19160,23000,
"JSE Volume Traded (Actual)",17030954,921318,2028029,1140709,2321946,1129213,2967257,1409771,4014826,1561627,14639311,4230931,6242421,2214895,9927194,4047776,4691587,1744808,2373922,1098030,1275259,
"JSE Rand Value Traded (Actual)",31508230,5808776,16027462,6352084,16307527,10087638,33688711,17751996,57742454,21237687,159074564,50325351,130165258,62981573,518248698,217172109,648930756,245859943,448345706,204582285,355314177,
"12 Month HEPS",-82.06,-141.63,-125.07,-78.46,-155.74,-195.39,-107.38,-175.14,-344,-14.82,-5.38,-42.12,-70.03,-60.2,-97.97,-146.4,-179.17,-25.32,2.86,-22.94,2.8,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","13 Mar 2020","30 Sep 2019","14 Mar 2019","27 Sep 2018","15 Mar 2018","29 Sep 2017","14 Mar 2017","30 Sep 2016","14 Mar 2016","10 Sep 2015","13 Mar 2015","30 Sep 2014","10 Mar 2014","30 Aug 2013","15 Mar 2013","1 Oct 2012","12 Mar 2012","19 Sep 2011","16 Mar 2011","1 Oct 2010",
"Cash generated by operations",,-3322,,-3600,,-3231,,-5227,,-5441,,,,,,,,,,,,
"Cash generated from operations after WC",-5050,,-5277,,2002,,-10224,,,,,,,,,,,,,,,
"Net Cash flow from operating activities",-4937,-3181,-5412,-3715,1360,-3839,-9767,-5027,-12692,-5498,-15675,-18438,-21327,-21765,-68597,-31857,-20416,-21584,-2237,-31745,-9169,
"Net cash flow from investing activities",-1160,-753,4614,-1119,608,3522,-6155,-1196,-3834,-3200,30,2304,1382,-2234,-26969,-44138,-81662,-17748,-70024,-39951,-172854,
"Net cash flow from financing activities",-1354,-858,-1070,-214,,,5987,-6274,20085,22717,31610,32790,-7856,-1745,104100,75239,102591,111376,10908,-2655,179656,
"Dividends paid",,,-33,-49,,,,,,,,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",-7451,-4792,-1868,-5048,1968,-317,-9935,-12497,3559,14019,15965,16656,-27801,-25744,8534,-756,513,72044,-61353,-74351,-2367,
"Cash & Cash Equivalent beginning of period",8811,8811,10931,10931,9646,9646,19523,19742,17882,17759,2099,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-896,-199,-252,-390,-683,844,58,39,-1918,-1753,-182,,,,,,,,,,,
"Cash & Cash Equivalent end of period",464,3820,8811,5493,10931,10173,9646,7284,19523,30025,17882,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Sep 2020","13 Mar 2020","30 Sep 2019","14 Mar 2019","27 Sep 2018","15 Mar 2018","29 Sep 2017","14 Mar 2017","30 Sep 2016","14 Mar 2016","10 Sep 2015","13 Mar 2015","30 Sep 2014","10 Mar 2014","30 Aug 2013","15 Mar 2013","1 Oct 2012","12 Mar 2012","19 Sep 2011","16 Mar 2011","1 Oct 2010",
"Return on Capital Employed",-10.84,-9.96,-22.68,-3.9,-52.75,-91.09,-5.24,-10.89,-9.75,-11.22,-2.27,-0.57,-29.52,-30.95,-39.26,-58.26,-32.25,-31.41,-46.53,-21.68,-29.43,
"Return on Shareholder Funds",-12.32,-11.28,-25.52,-4.53,-59.49,-102.99,-5.7,-11.18,-9.92,-12.21,-2.44,-0.58,-30.01,-31.44,-43.26,-66.26,-36.82,-33.73,-50.84,-23.33,-31.61,
"Return on Total Assets",-9.52,-8.72,-19.29,-3.04,-47.7,-84.17,-5.77,-9.79,-9.1,-11.46,-1.54,-0.08,-19.32,-14.47,-15.82,-18.63,-14.09,-28.42,-38.21,-20.12,-27.92,
"Gross Profit Margin",-6.49,2.48,3.84,19.01,16.37,15.72,,,,,,100,,-26.67,-75.2,-74.03,-16.98,,,,,
"Operating Profit Margin",-57.95,-51.99,-109.39,-4.87,-289.38,-539.1,,,,,,17300,-8270.04,-41793.33,-6477.37,-8746.51,-5600.89,-53.81,-83.68,-78.9,-183.04,
"Net Profit Margin",-70.23,-61.45,-126.58,-23.1,-310.2,-570.9,,,,,,-41350,-11053.88,-77160,-14638.04,-21641.47,-10297.11,-51.93,-83.77,-75.39,-170.53,
"Debt:Equity (excl non-int debt)",0.27,0.26,0.23,0.17,0.13,0.13,0.09,0.07,0.06,0.13,0.08,0.03,0.14,0.15,0.21,0.27,0.27,0.17,0.18,0.08,0.11,
"Interest Bearing Debt as % of Long-Term Finance",0.57,0.64,0.67,7.08,5.63,5.04,2.92,,,,,,,,,,,,,,,
"Interest Cover",-3.42,-4.19,-6.23,-0.33,-38.85,-71.31,-19.56,-28.05,-27.97,-262.26,-8.9,0.74,-103.17,291.58,136.28,130.82,475.19,-68.68,329.47,94.75,127.98,
"Quick Ratio",0.2,0.34,0.48,1.14,1.81,2.73,2.71,0.89,1.07,2.6,3.4,1.27,0.52,0.67,1.97,0.39,0.37,1.4,0.74,0.8,1.25,
"Current Ratio",0.25,0.38,0.52,1.26,1.88,2.87,2.89,0.89,1.07,2.61,3.42,1.28,0.53,0.68,1.99,0.59,0.55,1.67,0.93,1.17,1.52,
"Debtors Collection Period",27.89,54.18,41.42,49.75,61.36,88.93,,,,,,84315,912.26,14128.54,1178.32,9644.91,7026.18,32.5,62.46,37.45,101.07,
"Stock Turn",16.47,23.92,24.37,17.41,37.45,28.15,,,,,,,,0.28,1.62,0.08,0.07,,,,,
"Price : Earnings",-1.57,-4.53,-6.8,-13.38,-2.99,-3.75,-8.2,-6.51,-5.17,-74.22,-327.14,-18.04,-21.13,-37.21,-37.77,-30.05,-56.93,-575.04,5769.23,-835.22,8214.29,
"Sales Per Share (Base Currency)",12.17,16.13,18.74,21.58,23.21,24.19,,,,,,,1.45,0.01,2.26,2.66,4.39,1029.29,984.39,665.44,430.7,
"Price/Sales Per Share",0.61,2.84,3.2,3.38,1.46,2.45,,,,,,,96.43,939.16,164.61,195.1,276.55,1.73,2.47,4.35,6.96,
"Price/Net Asset Value",0.11,0.51,0.64,0.64,0.28,0.44,0.35,0.35,0.49,0.28,0.46,0.14,0.26,0.38,0.57,0.62,1.07,1.34,1.5,0.2,1.3,
"Price/Cash Flow",-2.12,-40.54,-15.63,-55.2,34.88,-43.39,-9.76,-32.1,-9.19,-24.09,-8.01,-4.23,-3.44,-10.36,-2.84,-13.05,-19.81,-54.74,-288.48,-48.38,-74.68,
"NAV%Price",651.01,195.74,155.37,155.04,357.53,226.03,286.73,290.61,191.72,354.35,219.23,731.42,382.18,262.57,174.17,162.07,91.87,74.7,67.05,76.69,76.47,
"Liquidity%",-13.7,-14.92,-12.99,-20.01,4.16,-23.79,-29.42,-30.6,-34.56,-28.95,-48.87,-89.67,-36.96,-66.01,-80.77,-39.16,-11.56,-33.43,-1.39,-55.44,-7.04,
"Cash Flow:Attributable Profit",0.41,0.91,0.16,2.12,-0.01,0.08,0.56,0.78,0.56,0.79,3.46,307.3,0.34,1.74,1.05,1.42,0.27,0.58,0.01,0.95,0.05,
"Cash/Equity (%)",2.71,4.12,6.67,3.45,6.4,5.38,3.53,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,-161.31,-43.7,,,,,,,,,,,,,,,,,,,
"PEG Ratio",0.06,0.27,0.4,0.89,0.2,-1.23,-2.69,0.01,,,0.01,,,,,,,-479.82,240.7,-43.4,426.79,

