"Total Current Assets",79282,90706,96949,37932,28391,34175,15231,14458,20347,21547,21949,21894,26525,7134,7974,11879,10471,46093,15105,48727,21929,
"Total Assets",294209,196532,250954,62904,40862,45853,24244,23530,28970,21639,21984,23368,26576,33717,34629,42759,41625,46586,48269,49293,57360,
"Ordinary Share Capital & Premium",171095,74095,74095,60365,59885,59884,58906,58906,58906,58906,58906,,,,,,,,,,-36567,
"Treasury Shares",,,,481,,,,,,,,,,,,,,,,,,
"Distributable Reserves",-105936,-108742,-38841,-35310,-43501,-47938,-51617,-52623,-53681,-61018,-58456,,,,,,,,,,,
"Non-Distributable Reserves",214,213,257,257,270,300,343,343,,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",65373,-34434,35511,24831,16654,12246,7632,6626,5225,-2112,450,-969,-8576,610,2652,462,2277,-34121,-23112,-55970,-36567,
"Total Shareholders' Interest",65373,-34434,35511,24831,16654,12246,7632,6626,5225,-2112,450,-969,-8576,610,2652,462,2277,-34121,-23112,-55970,-36567,
"Interest Bearing Loans",2985,2985,,6965,1197,716,,,,,,,,,,,,,,,39897,
"Deferred Tax Liability",6208,7957,4420,,138,,,,,,,73,,4554,3281,5272,5408,,5868,,7235,
"Other Long-Term Liabilities",87760,82868,101617,,,,,,,,,,,,,,,,34020,5916,,
"Total Long-Term Liabilities",96953,93810,106037,6965,1335,716,,,,,,73,,4554,3281,5272,5408,,39888,5916,47132,
"Creditors and Provisions",96090,104859,81927,20718,22777,31957,16612,12438,14759,13893,12468,9006,12338,8748,9188,7740,7465,4547,4786,10696,22029,
"Tax",9757,9232,17865,3531,,361,,4180,8599,9471,8674,13180,11035,11439,11757,18212,18061,,15310,,183,
"Bank Overdrafts/Short-Term Loans",9113,6445,5843,,,,,,,,5,2078,29,,,,,,,,,
"Other Current Liabilities",16923,16620,3771,6859,96,573,,284,387,387,387,,11750,8366,7751,11073,8414,76160,11397,88651,24583,
"Total Current Liabilities",131883,137156,109406,31108,22873,32891,16612,16902,23745,23751,21534,24264,35152,28553,28696,37025,33940,80707,31493,99347,46795,
"Total Liabilities",228836,230966,215443,38073,24208,33607,16612,16902,23745,23751,21534,24337,35152,33107,31977,42297,39348,80707,71381,105263,93927,
"Total Equity and Liabilities",294209,196532,250954,62904,40862,45853,24244,23528,28970,21639,21984,23368,26576,33717,34629,42759,41625,46586,48269,49293,57360,
"Employment of Capital - Balance",,,,,,,,2,,,,,,,,,,,,,,

Share/unit data,"Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Apr 2020","31 Dec 2019","13 Jun 2019","14 Dec 2018","7 May 2018","12 Dec 2017","1 Jun 2017","30 Nov 2016","2 Jun 2016","14 Dec 2015","15 Jun 2015","12 Dec 2014","6 Jun 2014","2 Jan 2014","3 Jun 2013","30 Nov 2012","31 May 2012","30 Nov 2011","1 Jun 2011","15 Dec 2010","14 Jun 2010",
"Number of Shares in Issue (Actual)",389909000,292909000,292909000,258897000,258879000,258879000,259202000,255992000,259202000,255992000,259202000,259148000,202212000,197155000,197155000,197154482,197154482,197155000,197155000,197155000,197155000,
"Weighted Average Shares in Issue (Actual)",389909000,292467000,292189000,258879000,258879000,256140000,255992000,255992000,259202000,255992000,244954000,216446000,199683000,197154482,197155000,197154482,197154482,197155000,197155000,197155000,197155000,
"Market Capitalisation (R'000)",191055,111305,108376,119093,98374,116496,124417,71678,357699,302071,23328,31098,44487,45346,25630,17744,39431,78862,88720,153781,61118,
"Number of Months",6,12,6,12,6,12,6,12,6,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,,,,,,,,,,24,,24,,24,,24,,100,

Share statistics,"Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Apr 2020","31 Dec 2019","13 Jun 2019","14 Dec 2018","7 May 2018","12 Dec 2017","1 Jun 2017","30 Nov 2016","2 Jun 2016","14 Dec 2015","15 Jun 2015","12 Dec 2014","6 Jun 2014","2 Jan 2014","3 Jun 2013","30 Nov 2012","31 May 2012","30 Nov 2011","1 Jun 2011","15 Dec 2010","14 Jun 2010",
"Earnings Per Share (ZARc)",0.07,-24.71,-1.21,4.86,1.71,1.81,0.39,3.28,2.86,-1,0.59,2.33,-3.46,-0.75,-0.45,-0.92,12.88,3.1,6.11,-2.02,-17.64,
"Diluted Earnings Per Share (ZARc)",0.07,-24.71,-1.21,4.86,1.71,1.81,0.39,3.28,2.86,-1,0.59,2.33,-3.46,-0.75,-0.45,,12.88,,6.65,,-17.6,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-3.04,-7.57,-1.21,4.86,1.71,1.81,0.39,3.28,2.86,-1.05,0.4,1.32,-3.01,-0.75,-0.08,-0.92,13.51,0.5,2.75,3.6,2.6,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-3.04,-7.57,-1.21,4.86,1.71,1.81,0.39,3.28,2.86,-1.05,0.4,,-3.01,,,,,,,,,
"Net Asset Value Per Share (ZARc)",16.76,12.12,12.12,9.59,6.43,4.73,2.98,2.59,2.04,-0.83,0.17,-0.37,-4.24,0.31,1.34,,0.01,-9.5,-0.12,-20.5,-18.55,
"3 Year Beta",-0.24,0.85,-0.02,-0.13,-1.63,-2.52,-3.28,-6.66,-5.24,-5.44,-3.02,-1.97,-1.7,0.04,2.69,-0.87,-2.84,-0.84,0.53,0.72,-0.34,
"Cash Generated Per Share",-0.53,8.32,3.65,-0.55,-0.9,0.75,-2.17,-1.48,-0.36,-1.05,8.23,0.48,-0.82,-0.6,-2.65,0.37,-1.45,-0.87,-2.74,3.56,-5.11,
"Net Asset Value Per Share (Base Currency)",16.76,12.12,12.12,9.59,6.43,4.73,2.98,2.59,2.04,-0.83,0.17,-0.37,-4.24,0.31,1.34,,0.01,-9.5,-0.12,-20.5,-18.55,
"Price at Period End (Base Currency)",49,38,37,46,38,45,48,28,138,118,9,12,22,23,13,9,20,40,45,78,31,
"JSE Market Price High (ZARc)",69,46,46,50,48,50,50,156,156,129,24,24,30,30,30,24,50,50,110,110,72,
"JSE Market Price Low (ZARc)",30,16,19,23,23,15,15,18,112,8,8,11,5,9,4,4,20,20,19,19,1,
"JSE Market Price at Period End (ZARc)",49,38,37,46,38,45,48,28,138,118,9,12,22,23,13,9,20,40,45,78,31,
"JSE Volume Traded (Actual)",38932064,11986859,2726642,26769230,16369020,48160664,20924004,108135302,70610493,88394411,13186757,8217269,12132600,2282555,2066572,1037269,6040413,4858242,32388254,21765466,75980070,
"JSE Rand Value Traded (Actual)",20610218,4380838,1041033,11002884,6893020,19897845,7847923,115483862,94564173,82153046,1823176,1251580,1848955,475236,274194,131027,1975649,1610337,18463146,11488396,12801740,
"12 Month HEPS",-9.4,-7.57,1.94,4.86,3.13,1.81,0.81,3.28,1.81,-1.97,0.4,-0.94,-3.01,0.09,-0.08,12.09,13.51,-0.35,2.75,12.4,2.6,

Cash flow items,"Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Apr 2020","31 Dec 2019","13 Jun 2019","14 Dec 2018","7 May 2018","12 Dec 2017","1 Jun 2017","30 Nov 2016","2 Jun 2016","14 Dec 2015","15 Jun 2015","12 Dec 2014","6 Jun 2014","2 Jan 2014","3 Jun 2013","30 Nov 2012","31 May 2012","30 Nov 2011","1 Jun 2011","15 Dec 2010","14 Jun 2010",
"Cash generated by operations",3056,35833,16583,,,,,,,,,,,,,,-2878,,5697,,,
"Cash generated from operations after WC",,,,-515,,,,,,,,,,,,,,,,,,
"Net Cash flow from operating activities",-2058,24370,10693,-1430,-2324,1953,-5618,-3794,-926,-2691,21324,1241,-1654,-1185,-5216,722,-2861,-1709,-5406,7024,-10082,
"Net cash flow from investing activities",242,-9485,-7769,-1139,-2661,-53,-53,-669,-144,-68,33,1252,11,1322,3232,-672,623,-809,4101,-8149,2442,
"Net cash flow from financing activities",-6155,-16105,-8941,-222,572,83,-297,-445,-143,495,-5924,822,1832,750,-18,-82,268,-56,4840,-313,-2333,
"Net increase(decrease) in cash & cash equivalents",-9189,-1220,-6017,-2791,-4413,-54,-5968,-4908,-1213,-2264,15433,3316,189,888,-2002,-32,-1969,-2574,3535,-1438,-9973,
"Cash & Cash Equivalent beginning of period",5215,6435,6435,9226,9226,9280,9280,14189,14189,16452,1019,,,,,,,,,,,
"Cash & Cash Equivalent end of period",-2757,5215,418,6435,4813,9226,3312,9280,12976,14188,16452,,,,,,,,,,,

Ratios,"Feb 2020","Aug 2019","Feb 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Feb 2015","Aug 2014","Feb 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"28 Apr 2020","31 Dec 2019","13 Jun 2019","14 Dec 2018","7 May 2018","12 Dec 2017","1 Jun 2017","30 Nov 2016","2 Jun 2016","14 Dec 2015","15 Jun 2015","12 Dec 2014","6 Jun 2014","2 Jan 2014","3 Jun 2013","30 Nov 2012","31 May 2012","30 Nov 2011","1 Jun 2011","15 Dec 2010","14 Jun 2010",
"Return on Capital Employed",3.46,-122.85,-4.99,39.58,49.34,35.81,26.36,126.73,280.88,242.61,316.44,-1125.67,80.04,-58.83,-15.15,-63.31,330.37,-36.05,71.77,15.9,-329.17,
"Return on Shareholder Funds",8.58,211.84,-19.89,50.68,53.3,37.91,26.36,126.73,280.88,242.61,316.44,-1040.87,80.04,-498.03,-33.9,-785.71,1115.02,-36.05,-52.09,14.22,95.1,
"Return on Total Assets",5.21,-58.38,-7.48,21.06,24.54,9.34,8.23,1.56,-7.33,-24.95,4.64,14.05,-22.66,-9.01,1.37,-9.14,60.76,-6.06,13.53,7.49,-30.96,
"Gross Profit Margin",8.65,7.45,8.78,19.61,24.19,21.91,,52.99,,,,,,,,,,,,,,
"Operating Profit Margin",3.52,-10.59,0.16,0.03,9.13,-3.63,5.17,1.78,-14.61,-36.22,11.59,19.27,-55.62,-29.15,15.77,-21.29,164,-17.32,25.56,23.92,-48.04,
"Net Profit Margin",1.28,-11.83,-1.13,17.16,7.98,8.93,4.87,58.67,101.9,-34.34,11.74,61.7,-68.67,-29.12,-6.85,-21.94,163.34,75.63,43.71,-29.99,-123.73,
"Debt:Equity (excl non-int debt)",1.62,-2.91,3.15,0.28,0.08,0.06,,,,,0.01,-2.22,,7.47,1.24,11.41,2.38,,-1.73,-0.11,-1.29,
"Interest Bearing Debt as % of Long-Term Finance",4.37,-9.49,,21.91,6.71,5.52,,,,,,,,,,,,,,,1198.11,
"Interest Cover",1.7,-5.53,0.09,,14.47,0.31,15.46,-2.28,-105.2,1351,3.65,-23.51,-12.03,760.5,1.2,-9.27,128.1,,10.15,-2,-7.18,
"Quick Ratio",0.55,0.62,0.8,1.1,1.12,0.96,0.7,0.67,0.7,0.76,0.9,0.78,0.64,0.1,0.09,0.19,0.21,0.52,0.38,0.48,0.44,
"Current Ratio",0.6,0.66,0.89,1.22,1.24,1.04,0.92,0.86,0.86,0.91,1.02,0.9,0.75,0.25,0.28,0.32,0.31,0.57,0.48,0.49,0.47,
"Debtors Collection Period",39.92,33.21,28.26,51.98,52.8,130.37,106.84,47.97,28.54,38.82,26.52,56.9,25.12,37.61,51.12,35.81,52.32,74.97,56.8,88.44,159.28,
"Stock Turn",57.21,106.64,59.68,15.98,30.94,15.7,,2.14,,,,,,,,,,,,,,
"Price : Earnings",-5.21,-5.02,19.07,9.47,12.14,24.86,59.26,8.54,76.24,-59.9,22.5,-12.77,-7.31,255.56,-162.5,0.74,1.48,-114.29,16.36,6.29,11.92,
"Sales Per Share (Base Currency)",112.59,210.77,213.66,28.33,42.96,20.31,16.13,5.59,5.56,5.83,4.95,7.55,5.01,5.29,6.65,8.39,7.88,8.25,13.97,13.46,14.26,
"Price/Sales Per Share",0.44,0.18,0.17,1.62,0.88,2.22,2.98,5.01,24.82,20.24,1.82,1.59,4.39,4.35,1.95,1.07,2.54,4.85,3.22,5.79,2.17,
"Price/Net Asset Value",2.92,3.14,3.05,4.8,5.91,9.51,16.11,10.82,67.65,-143.03,51.84,-32.09,-5.19,74.34,9.7,,2000,-4.21,-375,-3.8,-1.67,
"Price/Cash Flow",-184.91,4.57,20.27,-83.64,-84.44,60,-44.24,-18.92,-766.67,-224.76,1.09,50,-26.83,-76.67,-4.91,48.65,-13.79,-91.95,-16.41,43.82,-6.07,
"NAV%Price",34.2,31.89,32.76,20.85,16.92,10.51,6.21,9.24,1.48,-0.7,1.93,-3.12,-19.27,1.35,10.31,,0.05,-23.75,-0.27,-26.28,-59.84,
"Liquidity%",-1.8,10.55,9.93,-3.76,-19.2,5.81,-67.64,-22.45,-7.8,-22.66,99.02,10.2,-4.71,-7.16,-16.31,3.41,-7.27,-4.24,-7.57,13.35,-10.73,
"Cash Flow:Attributable Profit",-1.47,-0.33,-6.06,-0.11,-1.05,0.42,-11.17,-0.45,-0.25,1.99,20.91,0.58,0.27,1.56,-10.96,-0.8,-0.11,2.43,-0.83,7.61,0.57,
"Cash/Equity (%)",9.72,-33.86,17.63,25.92,28.91,75.34,,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",25.31,-1.67,101.27,8.72,,,,,,,,,,,,,,,,,,
"PEG Ratio",-0.04,-0.04,-0.04,-0.02,-0.02,-0.04,-0.12,-0.02,-0.12,0.09,-0.03,0.02,0.01,12.72,-8.09,0.01,0.02,2.08,-0.3,-0.14,-0.27,

