"Income Before Tax",-101206,24435,50091,47165,18696,11329,5083,6477,16663,18912,33282,17072,-13960,-3340,-12887,-9026,34491,24676,52911,29127,46837,
"Taxation",-26183,8369,14604,10213,5876,3346,1908,2202,4903,5467,9470,4723,-3929,-927,-3389,-2238,10711,8112,16116,9208,15218,
"Profit For The Period",-75023,16066,35487,36952,12820,7983,3175,4275,11760,13445,23812,12349,-10031,-2413,-9498,-6788,23780,16564,36795,19919,31619,
"Income Attributable To Minority Interests",-863,-1026,-7098,,,,,,,,,,,,,,,,,,,
"Preference Dividends",17,8,17,8,17,8,17,8,17,8,17,8,17,8,17,8,17,8,17,8,17,
"Attributable Income Before Extraordinary Items",-74177,17084,42568,36944,12803,7975,3158,4267,11743,13437,23795,12341,-10048,-2421,-9515,-6796,23763,16556,36778,19911,31602,
"Extraordinary Profit",,,,,,,,,,,,,,,,,,,3135,1830,-1073,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,,,,,,,1830,,
"Income Attributable To Equity Holders",-74177,17084,42568,36944,12803,7975,3158,4267,11743,13437,23795,12341,-10048,-2421,-9515,-6796,23763,16556,39913,21741,30529,
"Total Comprehensive Income/Loss for the period",-74978,16068,35430,36962,13060,7983,4087,4275,12211,13445,23782,,,,,,,,,,,
"Headline Earnings (Cont Ops)",-17881,17080,15077,20095,12824,7981,3579,4665,11139,13437,21004,9105,-8427,-3281,-9746,-6936,25319,16476,37451,19907,31446,
"Enterprise Value (EV)",385805,401005,411762,436289,405249,397264,250671,223649,247856,156328,178243,190781,180937,170376,230198,222456,194977,198838,106276,74674,51713,

Balance sheet (ZAR '000),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Fixed Assets",121759,130331,128065,126818,129462,130443,128182,128088,125204,124496,127006,121717,114202,114315,95182,86123,80572,80879,75104,69985,63012,
"Right-of-use Asset",235488,,,,,,,,,,,,,,,,,,,,,
"Investments in Associates",153386,159978,153066,54797,,,,,,,,,,,,,,,,,,
"Investments and Loans",3562,3157,2616,842,829,524,524,576,576,576,576,524,524,524,524,524,524,576,576,576,576,
"Intangible Assets",18530,19085,20764,21880,22980,23821,24773,24600,23432,18717,17396,16039,13920,9263,8010,5835,4510,1061,1455,,,
"Deferred Tax Asset",35596,9645,3386,2360,2819,3607,6149,5233,6493,4813,6168,10409,13513,11447,10742,7109,4657,3727,4196,4910,7482,
"Other Assets",,305984,,,,,,,,,,,,,,,,,,,,
"Total Fixed Assets",568321,628180,307897,206697,156090,158395,159628,158497,155705,148602,151146,148689,142159,135549,114458,99591,90263,86243,81331,75471,71070,
"Stock",111680,116027,100637,129607,92132,67461,77842,74003,61319,71601,70084,68334,82124,77039,88231,71802,61881,75590,71099,62349,57994,
"Debtors",11024,19798,20553,21880,27475,28052,31850,26902,39097,18772,22904,24635,13671,13914,11187,3160,11700,11642,21562,13584,21005,
"Cash",72410,73010,55490,37994,69034,76168,58089,69645,81456,90862,80061,67523,55664,66225,98682,136924,161184,149084,148849,149407,141631,
"Tax",5670,835,6,267,163,134,1301,1050,1112,,303,264,215,1374,1656,1983,2780,4,2035,,1235,
"Other Current Assets",15975,799,1704,2752,3605,3189,38,,,4420,883,1550,43,2582,3660,29,1072,946,282,661,622,
"Total Current Assets",216759,210469,178390,192500,192409,175004,169120,171600,182984,185655,174235,162306,151717,161134,203416,213898,238617,237266,243827,226001,222487,
"Total Assets",785080,838649,486287,399197,348499,333399,328748,330097,338689,334257,325381,310995,293876,296683,317874,313489,328880,323509,325158,301472,293557,
"Ordinary Share Capital & Premium",31455,29997,29997,27613,27613,27613,27613,27613,27613,27613,27613,27613,27613,27613,27613,26418,27613,25851,25851,25768,25408,
"Treasury Shares",117,117,117,117,117,117,117,1133,1133,1133,1133,1133,1133,1190,1190,,1453,,,,,
"Distributable Reserves",203774,294746,275192,280083,243139,238311,230336,231446,232736,234429,233547,222093,209752,217379,232350,235069,254415,247207,241294,223121,209558,
"Non-Distributable Reserves",8706,8773,7348,1882,1872,1632,1632,1502,1502,1051,1051,1081,1081,988,980,963,963,968,968,929,900,
"Ordinary Shareholders' Interest",243818,333399,312420,309461,272507,267439,259464,259428,260718,261960,261078,249654,237313,244790,259753,262450,281538,274026,268113,249818,235866,
"Minority Interest",9881,9718,8464,,,,,,,,,,,,,,,,,,,
"Total Shareholders' Interest",253699,343117,320884,309461,272507,267439,259464,259428,260718,261960,261078,249654,237313,244790,259753,262450,281538,274026,268113,249818,235866,
"Interest Bearing Loans",74762,77645,75200,,,,,,,,,,,,,,,,,,,
"Deferred Tax Liability",12309,10942,8631,6146,4780,3792,3114,2690,2179,2135,1791,1623,289,1905,2179,817,1430,1190,747,,3223,
"Retirement Obligation",425,467,512,559,574,660,650,1614,1614,2044,2041,2001,1988,2126,2161,2380,2381,3197,3251,3292,3351,
"Other Long-Term Liabilities",291124,280125,13444,13903,14235,13816,15967,19432,18104,18677,17084,15533,12833,12608,11168,10880,11150,7143,9577,8749,9141,
"Total Long-Term Liabilities",378620,369179,97787,20608,19589,18268,19731,23736,21897,22856,20916,19157,15110,16639,15508,14077,14961,11530,13575,12041,15715,
"Creditors and Provisions",84468,61195,61559,56293,51538,42665,46959,46383,53860,48895,43368,42152,41363,35147,42550,35714,32357,36846,42750,36139,41355,
"Tax",,6813,693,8200,16,,24,31,38,546,19,32,90,107,63,48,24,1107,118,1294,621,
"Other Current Liabilities",68293,58345,5364,4635,4849,5027,2570,519,2176,,,,,,,1200,,,602,2180,,
"Total Current Liabilities",152761,126353,67616,69128,56403,47692,49553,46933,56074,49441,43387,42184,41453,35254,42613,36962,32381,37953,43470,39613,41976,
"Total Liabilities",531381,495532,165403,89736,75992,65960,69284,70669,77971,72297,64303,61341,56563,51893,58121,51039,47342,49483,57045,51654,57691,
"Total Equity and Liabilities",785080,838649,486287,399197,348499,333399,328748,330097,338689,334257,325381,310995,293876,296683,317874,313489,328880,323509,325158,301472,293557,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Number of Shares in Issue (Actual)",20754000,20732000,20623000,20621000,20621000,20584000,20584000,20582000,20582000,20582000,20582000,20582000,20574000,20574000,20555000,20536000,20469000,20466000,20410000,20371000,20352000,
"Weighted Average Shares in Issue (Actual)",20754000,20732000,20623000,20621000,20621000,20584000,20584000,20582000,20582000,20582000,20582000,20582000,20574000,20574000,20555000,20536000,20469000,20466000,20410000,20371000,20352000,
"Fully Diluted Weighted Average Shares in Issue",20902000,20863000,20627000,20621000,20621000,20584000,20589000,20613000,20613000,20609000,20609000,20613000,20603000,20601000,20594000,20578000,20538000,20575000,20487000,20449000,20499000,
"Market Capitalisation (R'000)",373572,386652,383588,474283,474283,473432,308760,293294,329312,247190,258304,258304,236601,236601,328880,359380,356161,347922,255125,224081,193344,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,,,,,,,,,,,,,,,,,,1017,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Earnings Per Share (ZARc)",-357.4,82.4,206.4,179.2,62.1,38.7,15.3,20.7,57.1,65.3,115.6,60,-48.8,-11.8,-46.3,-33.09,116.1,80.9,195.6,106.7,150,
"Diluted Earnings Per Share (ZARc)",-354.9,81.9,206.4,179.2,62.1,38.7,15.3,20.7,57,65.2,115.5,59.9,-48.8,-11.8,-46.2,-33,115.7,80.5,194.8,106.3,148.9,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-86.2,82.4,73.1,97.4,62.2,38.8,17.4,22.7,54.1,65.3,102,44.2,-41,-15.9,-47.4,-33.8,123.7,80.5,183.5,97.7,159.8,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-85.6,81.9,73.1,97.4,62.2,38.8,17.4,22.6,54,65.2,101.9,44.2,-40.9,-15.9,-47.3,-33.7,123.3,80.1,182.8,97.3,158.6,
"Final Dividend (ZARc)",,,,,,,,,27,,61,,,,61,,61,,52,,40,
"Dividend Per Share (ZARc)",,,,,,,,,27,,61,,,,61,,61,,52,,40,
"Distributions Per Share (ZARc)",,,,,,,,,27,,61,,,,61,,61,,52,,40,
"Net Asset Value Per Share (ZARc)",1170,1607,1506,1499,1320,1299,1257,1259,1265,1271,1267,1211,1152,1189,1261,1274,1370,1337,1309,1226.34,1158,
"3 Year Beta",0.38,0.86,0.66,0.52,0.71,0.7,-0.02,-0.1,-0.47,-0.06,0.01,0.02,-0.31,-0.43,0.01,0.09,-0.03,-0.21,-0.52,-0.47,-0.47,
"Cash Generated Per Share",446.78,361.3,305.74,90.71,180.87,159.44,39.37,30.77,141.59,110.77,286.77,165.4,18.17,-18.63,-131.16,-43.52,178.32,47.21,182.72,107.72,258.52,
"Net Asset Value Per Share (Base Currency)",1170,1607,1506,1499,1320,1299,1257,1259,1265,1271,1267,1211,1152,1189,1261,1274,1370,1337,1309,1226.34,1158,
"Price at Period End (Base Currency)",1800,1865,1860,2300,2300,2300,1500,1425,1600,1201,1255,1255,1150,1150,1600,1750,1740,1700,1250,1100,950,
"JSE Market Price High (ZARc)",1865,1865,2300,2300,2500,2500,1600,1600,1600,1255,1255,1255,1600,1600,1950,1950,1750,1700,1375,1150,1000,
"JSE Market Price Low (ZARc)",1800,1860,1600,1600,1056,1500,1425,1425,900,900,1150,1150,1150,1150,1380,1740,1250,1250,950,950,750,
"JSE Market Price at Period End (ZARc)",1800,1865,1860,2300,2300,2300,1500,1425,1600,1201,1255,1255,1150,1150,1600,1750,1740,1700,1250,1100,950,
"JSE Volume Traded (Actual)",3588,2526,56446,47916,11812,10650,54892,29130,34855,2035,1701,1184,3543,3543,14974,11324,23941,14763,35949,23293,163558,
"JSE Rand Value Traded (Actual)",66754,47110,1016372,857741,240936,218920,806023,421823,490034,20844,21022,14534,41430,41430,269006,203315,400497,242049,420103,260987,1473556,
"12 Month HEPS",-86.2,58.1,73.1,120.8,62.2,33.5,17.4,11.5,54.1,123.1,102,19.1,-41,-29.5,-47.4,9.4,123.7,166.3,183.5,184.5,159.8,
"12 Month Dividend",,,,,,,,27,27,61,61,,,61,61,61,61,52,52,40,40,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Cash generated by operations",115815,89869,64318,44210,39801,25461,27197,16755,38257,26828,51620,23849,3091,-1042,-1654,-2802,45456,26844,66627,36701,64602,
"Working capital changes",16027,-9371,6470,-26790,-7284,4647,-17014,-6638,3947,8981,4855,9406,9137,7743,-18206,3010,5157,-6195,-11819,-2249,11377,
"Net Cash flow from operating activities",92724,74905,63053,18705,37298,32819,8104,6333,29143,22798,59024,34042,3739,-3832,-26960,-8938,36500,9662,37294,21944,52614,
"Net cash flow from investing activities",-18309,-13574,-148597,-8418,-26353,-14740,-31705,-18144,-27748,-11997,-34627,-22183,-46814,-28625,-35805,-15580,-24474,-9427,-30519,-14528,-24991,
"Net cash flow from financing activities",-57495,-43811,72000,-41327,,,234,,,,,,57,,263,258,309,,443,360,,
"Dividends paid",-17,-8,-17,-8,-17,-8,-5575,-5557,-12571,-12555,-17,,-12567,-12550,-12567,-12550,-10659,-10651,-8194,-8186,-7140,
"Net increase(decrease) in cash & cash equivalents",16920,17520,-13544,-31040,10945,18079,-23367,-11811,1395,10801,24397,11859,-43018,-32457,-62502,-24260,12335,235,7218,7776,27623,
"Cash & Cash Equivalent beginning of period",55490,55490,69034,69034,58089,58089,81456,81456,80061,80061,55664,,,,,,,,,,,
"Cash & Cash Equivalent end of period",72410,73010,55490,37994,69034,76168,58089,69645,81456,90862,80061,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"29 Oct 2020","31 Mar 2020","30 Sep 2019","25 Mar 2019","7 Sep 2018","9 Mar 2018","8 Sep 2017","10 Mar 2017","8 Sep 2016","4 Mar 2016","7 Sep 2015","10 Mar 2015","8 Sep 2014","6 Mar 2014","6 Sep 2013","7 Mar 2013","7 Sep 2012","8 Mar 2012","8 Sep 2011","4 Mar 2011","8 Sep 2010",
"Return on Capital Employed",-11.87,4.51,8.47,22.39,4.38,5.58,1.13,3.01,4.16,9.44,8.44,9.18,-3.98,-1.85,-3.46,-4.92,8.01,11.6,14.17,16.61,12.13,
"Return on Shareholder Funds",-29.58,9.36,11.05,23.88,4.7,5.96,1.22,3.29,4.5,10.26,9.11,9.89,-4.23,-1.98,-3.66,-5.18,8.44,12.08,14.89,17.41,12.94,
"Return on Total Assets",-13.2,5.96,10.76,25,5.74,7.32,1.67,4.24,5.29,11.99,10.81,11.58,-4.99,-2.32,-4.16,-5.87,10.63,15.31,16.35,19.32,15.95,
"Gross Profit Margin",47.76,50.99,52.6,54.59,54.44,52.73,55.14,55.14,53.69,55.03,56.27,54.76,49.24,46.99,51.27,48.1,53.6,54.52,55.15,54.41,55.23,
"Operating Profit Margin",-12.9,10.05,3.68,9.22,2.4,3.13,0.14,1.6,2.14,5.74,5.8,5.92,-3.52,-1.95,-4.03,-4.94,5.02,7.42,8.56,9.26,8.14,
"Net Profit Margin",-12.82,4.52,6.27,10.57,2.18,2.59,0.6,1.58,2.18,4.7,4.61,4.59,-2.04,-0.93,-2.01,-2.7,4.48,5.89,7.69,8.12,6.48,
"Debt:Equity (excl non-int debt)",1.49,1.08,0.3,0.07,0.07,0.07,0.08,0.09,0.08,0.09,0.08,0.08,0.06,0.07,0.06,0.05,0.05,0.04,0.05,0.05,0.07,
"Interest Bearing Debt as % of Long-Term Finance",22.76,18.45,18.99,,,,,,,,,,,,,,,,,,,
"Interest Cover",-3.37,3.79,-2.78,-10.04,-3.09,-5.74,-0.18,-2.04,-2.25,-6.68,-8.99,-13.7,5.2,2.93,3.07,3.66,-3.39,-5.44,-5.23,-5.73,-4.53,
"Quick Ratio",0.69,0.75,1.15,0.91,1.78,2.25,1.84,2.08,2.17,2.31,2.4,2.23,1.68,2.39,2.7,3.84,5.46,4.26,3.97,4.13,3.92,
"Current Ratio",1.42,1.67,2.64,2.78,3.41,3.67,3.41,3.66,3.26,3.76,4.02,3.85,3.66,4.57,4.77,5.79,7.37,6.25,5.61,5.71,5.3,
"Dividend Cover",,,,,,,,,2.11,,1.9,,,,-0.76,,1.9,,3.76,,3.75,
"Dividend Cover (HEPS)",,,,,,,,,2,,1.67,,,,-0.78,,2.03,,3.53,,4,
"Debtors Collection Period",6.95,9.55,11.05,11.42,17.07,16.62,21.99,18.13,26.55,11.98,16.2,16.73,10.14,9.72,8.61,2.29,8.05,7.56,15.17,9.26,16.28,
"Stock Turn",2.71,3.2,3.2,2.45,2.91,4.32,3.05,3.28,4.06,3.59,3.22,3.56,3.04,3.59,2.62,3.64,3.98,3.38,3.12,3.91,3.46,
"Price : Earnings",-20.88,32.1,25.44,19.04,36.98,68.66,86.21,123.91,29.57,9.76,12.3,65.71,-28.05,-38.98,-33.76,186.17,14.07,10.22,6.81,5.96,5.94,
"Sales Per Share (Base Currency)",2788.6,3648.22,3291.82,3390.4,2849.68,2992.49,2568.79,2630.84,2611.93,2779.54,2507.46,2610.63,2391.75,2538.52,2308.14,2453.96,2592.18,2745.43,2541.87,2628.22,2314.66,
"Price/Sales Per Share",0.65,0.51,0.57,0.68,0.81,0.77,0.58,0.54,0.61,0.43,0.5,0.48,0.48,0.45,0.69,0.71,0.67,0.62,0.49,0.42,0.41,
"Price/Net Asset Value",1.54,1.16,1.24,1.53,1.74,1.77,1.19,1.13,1.26,0.94,0.99,1.04,1,0.97,1.27,1.37,1.27,1.27,0.95,0.9,0.82,
"Price/Cash Flow",4.03,10.32,6.08,50.71,12.72,28.85,38.1,92.62,11.3,21.68,4.38,15.18,63.29,-123.46,-12.2,-80.42,9.76,72.02,6.84,20.42,3.67,
"NAV%Price",65,86.17,80.97,65.17,57.39,56.48,83.8,88.35,79.06,105.83,100.96,96.49,100.17,103.39,78.81,72.8,78.74,78.65,104.72,111.49,121.89,
"Liquidity%",17.45,30.23,38.12,41.69,49.08,99.51,11.7,17.92,37.38,63.07,91.79,110.99,6.61,-14.77,-46.39,-35.02,77.1,39.05,65.38,84.97,91.2,
"Cash Flow:Attributable Profit",-1.25,8.77,1.48,1.01,2.91,8.23,2.57,2.97,2.48,3.39,2.48,5.52,-0.37,3.17,2.83,2.63,1.54,1.17,1.01,2.2,1.66,
"Cash/Equity (%)",28.54,21.28,17.29,12.28,25.33,28.48,22.39,,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,8.48,,9.24,21.63,,,,,,,,,,,,,,,,,
"PEG Ratio",1.81,0.32,0.25,0.19,0.37,3.14,3.95,4.29,1.02,0.24,0.3,-2.89,1.23,1.21,1.05,7.43,0.56,0.23,0.15,0.16,0.16,

