"Other Long-Term Liabilities: Derivative Financial Instruments",,,,,,,,26.115,,5.269,1.571,12.919,,,,,,,,,,,
"Long-Term Liabilities",15888,17313,13863,12027.901,12250.743,5477.675,5254.992,2963.705,2774.438,4103.588,3667.679,2829.007,2426.56,2133.878,2578.992,2414.522,2088.004,448.79,1676.99,1226.282,1238.494,1012.203,
"Deferred Tax Liability",12,11,7,7.26,7.596,7.305,9.187,0.933,,10.743,8.872,1.173,6.931,7.87,5.999,6.293,473.376,434.503,651.088,544.548,632.975,532.626,
"Other Capital",,,,,,,,,,,,,,,14.635,59.33,81.978,25.644,36.929,21.867,36.051,28.136,
"Total Capital Employed",34199,36823,34743,32991.171,32156.435,21336.371,19881.055,16149.43,16126.606,16603.586,15561.802,13177.143,10952.454,9777.253,9593.925,8381.554,7827.679,5096.62,6181.409,5314.163,5678.309,4845.22,
"Investments",,338,,1296.737,1392.924,1384.645,1357.556,1366.239,375.433,328.247,359.02,384.8,,592.3,,,,,,,,,
"Investments In Associates",14,1518,1252,1302.925,1326.7,1199.292,1290.589,780.347,636.959,760.049,,,617.771,,,,,,,,,,
"Fixed Assets / Property",35394,35317,31308,29334.373,27086.905,18821.251,16285.059,13168.339,11502.598,13302.386,14290.681,12824.122,10326.423,9787.413,9454.898,7241.245,7153.484,5674.979,5412.925,4984.84,5662.078,4725.437,
"Fixed Assets / Property: Investment Property",,,,,27372.502,,16607.207,13497.445,12026.349,13737.892,14625.276,13105.328,10508.945,9989.994,9611.509,7389.656,7288.26,5806.158,5527.697,5083.993,5763.405,4811.152,
"Fixed Assets / Property: Straight-line rental adjustment",,,,,,,,,,-435.506,,,,-202.581,,-148.411,,-131.179,-114.772,-99.153,-101.327,-85.715,
"Fixed Assets / Property: Straight-line rental income adjustment",,,,,-285.597,,-322.148,-329.106,-523.751,,-334.595,-281.206,-182.522,,-156.611,,-134.776,,,,,,
"Goodwill",,,,,44.006,63.288,64.797,63.009,158.372,158.372,59.913,57.058,57.058,57.058,63.602,63.602,65.544,65.544,70.345,71.107,76.299,76.299,
"Intangible Assets",,,,43.37,,,,,,,117.934,,,,95.731,152.965,371.053,267.096,312.832,312.832,362.767,362.767,
"Deferred Tax Asset",13,7,15,13.663,110.918,48.975,27.557,14.341,10.02,2.779,4.129,3.888,,3.424,,,,,,,,,
"Other Assets",960,1001,1532,687.495,791.36,511.298,638.131,458.033,785.972,973.848,1137.162,359.989,368.464,299.043,474.735,312.494,2.836,138.557,119.554,106.658,106.943,92.556,
"Other Assets: Available-for-sale financial asset",,,,,40.204,,42.785,23.855,32.364,19.842,31.11,21.576,,20.313,,19.417,,,,,,,
"Other Assets: Deferred capital expenditure",,,,,,,,,,,93.892,15.849,,29.732,,138.385,,,,,,,
"Other Assets: Derivative Financial Instruments",,,,,8.168,,,1.722,0.788,41.23,16.326,,,18.757,,,,,,,,,
"Other Assets: Development expenditure",,,,,,,,,,,,,,,,,,4.411,,2.723,0.166,1.391,
"Other Assets: Fair Value Adjustments",,,,,,,,,,,,,,,,,2.06,2.967,4.782,4.782,5.45,5.45,
"Other Assets: Furniture, fittings & computer equipment",,,,,11.08,,13.24,14.049,2.72,2.127,2.693,3.248,,4.66,,5.129,,,,,,,
"Other Assets: Investment property under development",,,,,208.859,,150.598,51.191,188.239,87.033,,,,,,,,,,,,,
"Other Assets: Loans receivable",,,,,,,,,,,,,,,,1.152,,,,,,,
"Other Assets: Long-term cash deposit",,,,,,,,,,350,,,,,,,,,,,,,
"Other Assets: Long-term loans",,,,,237.452,,109.36,38.11,38.11,38.11,658.546,38.11,,23,,,,,,,,,
"Other Assets: Straight-line rental adjustment",,,,,,,,,,435.506,,,,,,,,,,,101.327,,
"Other Assets: Straight-line rental income adjustment",,,,,,,,,,,,,,,,148.411,0.776,131.179,114.772,99.153,,85.715,
"Other Assets: Straight-line rental income asset",,,,,285.597,,322.148,329.106,523.751,,334.595,281.206,,202.581,,,,,,,,,
"Debtors",395,314,277,281.38,218.9,186.743,240.931,256.405,215.702,246.873,188.626,147.429,101.675,86.165,91.357,84.36,59.958,50.934,64.377,71.409,52.93,46.741,
"Cash and Short Term Funds",1354,1559,1404,1136.25,813.915,1093.86,443.29,1329.945,1470.5,582.459,672.953,473.889,214.212,298.175,421.963,1267.304,315.91,215.947,188.251,337.809,149.334,214.325,
"Other Current Assets",1,1,1828,1029.708,2070.281,17.79,1189.999,80.05,2936.43,2000.206,145.35,280.152,298.208,554.626,752.83,323.202,473.905,351.648,376.956,293.404,47.501,107.444,
"Other Current Assets: Available-for-sale financial asset",,,,,,,,,,,,,,,,,44.645,28.468,20.092,,15.457,,
"Other Current Assets: Availiable-for-sale financial assets",,,,,,,,,,,,,,,,,,,,10.208,,13.601,
"Other Current Assets: Current Tax Asset",,,,3.155,10.946,7.29,0.002,1.666,0.123,1.217,,,,,,,,,,,,,
"Other Current Assets: Deferred capital expenditure",,,,,,,,,,,,,,,,,0.545,,,,,,
"Other Current Assets: Derivative Financial Instruments",,,,10.333,2.145,,0.489,1.752,0.227,1.245,,,,,,,,,,,,,
"Other Current Assets: Furniture, fittings & computer equipment",,,,,,,,,,,,,,,,,1.862,1.985,1.658,1.774,1.603,1.51,
"Other Current Assets: Intangible asset",,,,,,,,,,,,,,242.059,,,,,,,,,
"Other Current Assets: Investment properties available-for-sale",,,,,,,,,,1997.744,,,,,,,,,,,,,
"Other Current Assets: Investment Property",,,,,,,,,,,,,,,,,,,355.206,,30.441,,
"Other Current Assets: Investment property held for sale",,,,1016.22,2057.19,10.5,1189.508,76.632,2936.08,,,280.019,,312.567,,323.202,426.853,321.195,,281.422,,92.333,
"Other Current Assets: Tax- normal",,,,,,,,,,,,0.133,,,,,,,,,,,
"Current Assets",1750,1874,3509,2447.338,3103.096,1298.393,1874.22,1666.4,4622.632,2829.538,1006.929,901.47,614.095,938.966,1266.15,1674.866,849.773,618.529,629.584,702.622,249.765,368.51,
"Total Assets",38131,40055,37616,35125.901,33855.909,23327.142,21537.909,17516.708,18091.986,18355.219,16975.768,14531.327,11983.811,11678.204,11355.116,9445.172,8442.69,6764.705,6545.24,6178.059,6457.852,5625.569,
"Creditors",938,852,439,641.225,681.266,428.733,539.825,354.37,396.781,439.937,358.721,300.88,297.983,274.926,247.597,228.117,217.17,188.692,172.709,173.277,143.504,136.275,
"Dividends",462,2,,,,,,1.435,,,,,327.24,365.236,328.336,321.222,234.135,247.486,190.651,235.603,169.169,180.974,
"Receiver of Revenue",4,6,4,2.354,7.363,7.504,4.554,8.892,1.424,2.009,2.385,1.647,3.208,4.262,4.982,1.343,13.706,1.267,0.471,5.416,5.51,2.373,
"Bank O/D & S/T Loans",1631,2291,2409,1430.736,1004.969,1554.359,1112.475,1002.581,1565.829,1309.687,1052.86,1051.657,402.926,1256.527,798.224,512.936,150,1230.64,,449.6,461.36,460.727,
"Other Current Liabilities",897,81,21,60.415,5.876,0.175,,,1.346,,,,,,382.052,,,,,,,,
"Current Liabilities",3932,3232,2873,2134.73,1699.474,1990.771,1656.854,1367.278,1965.38,1751.633,1413.966,1354.184,1031.357,1900.951,1761.191,1063.618,615.011,1668.085,363.831,863.896,779.543,780.349,
"Net Current Assets",-2182,-1358,636,312.608,1403.622,-692.378,217.366,299.122,2657.252,1077.905,-407.037,-452.714,-417.262,-961.985,-495.041,611.248,234.762,-1049.556,265.753,-161.274,-529.778,-411.839,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","30 Jun 2020","2 Dec 2019","29 May 2019","29 Nov 2018","30 May 2018","27 Nov 2017","24 May 2017","24 Nov 2016","26 May 2016","25 Nov 2015","26 May 2015","26 Nov 2014","26 May 2014","25 Nov 2013","27 May 2013","23 Nov 2012","29 May 2012","21 Nov 2011","23 May 2011","22 Nov 2010","24 May 2010",
"Number of Linked Units Issued (Actual)",956226628,956226628,956226628,920962145,875339319,784766367,758041475,701885532,690643418,647667287,638155312,572747744,553837346,509573007,455513047,431040218,410515218,351015218,351015000,351015218,351015000,332020877,
"Weighted Ave Stock Units (Actual)",956226628,955263118,954299608,858774136,818643584,749084702,713695323,688024118,663514893,635569998,598960127,539547572,512996395,472371428,452061804,412394876,406602889,351015218,351015000,351015218,333478000,304243726,
"Market Capitalisation (R000)",4666386,6770085,18168306,18419243,17655594,17170688,14986480,13511296,12915032,11010344,11754821,11025394,9215853,8525156,7638954,8181143,7385169,5360002,5037065,4994947,4914210,3967649,
"Number of Employees",,,,,,,,,,,,,,,,,,,,,,28,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","30 Jun 2020","2 Dec 2019","29 May 2019","29 Nov 2018","30 May 2018","27 Nov 2017","24 May 2017","24 Nov 2016","26 May 2016","25 Nov 2015","26 May 2015","26 Nov 2014","26 May 2014","25 Nov 2013","27 May 2013","23 Nov 2012","29 May 2012","21 Nov 2011","23 May 2011","22 Nov 2010","24 May 2010",
"Earnings Per Linked Unit (ZARc)",-21.52,-10.81,87,199.05,102,320.65,136.72,217.93,130.07,249.55,124.81,278.01,96.94,229.71,205.25,273.53,103.2,230.06,159.88,120.85,131.99,182.37,
"Diluted Earnings Per Linked Unit (ZARc)",-21.52,-10.81,87,199.05,102,320.65,136.72,217.93,130.07,249.55,124.81,278.01,96.94,229.71,205.25,273.53,103.2,230.06,159.88,120.86,131.99,182.37,
"Headline Earnings Per Linked Unit (CO) (ZARc)",27.99,116.92,82.99,123.04,65.98,164.1,57.61,151.13,83.35,168,67.11,186.81,61.29,163.68,80.07,136.16,64.58,134.48,70.13,124.36,59.05,107.89,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",27.99,116.92,82.99,123.04,65.98,164.1,57.61,151.13,83.35,168,67.11,186.81,,,,,,,,,,,
"Distributions Per Linked Unit (ZARc)",,129.03,80.84,181.48,78.1,168.82,72.65,156.75,67.65,146.35,63.22,136.77,59.09,140.32,68.64,131.59,57.03,124.81,54.31,117.65,50.53,107.9,
"Net Asset Value Per Linked Unit (ZARc)",1724,1834,1834,2026,2027,2010,1917,1868,1851,1842,1774,1716,1538.17,1498,1535.48,1369.11,1262.88,1193.02,1087.25,1003.22,1074.25,985.56,
"3 Year Beta",0.71,1.17,-0.16,-0.09,0.38,0.4,0.62,0.65,0.84,0.4,-0.05,-0.12,-0.08,-0.07,-0.19,0.13,0.29,0.43,0.57,0.34,0.43,0.51,
"Cash Generated Per Linked Unit",64.32,252.76,109.39,193.89,104.29,169.94,75.35,157.37,94.19,198.01,96.37,162.36,82.48,190.27,102.6,171.26,97.08,181.95,79.48,162.65,77.11,136.21,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Net Asset Value Per Linked Unit (Base Currency)",1724,1834,1834,2026,2027,2010,1917,1868,1851,1842,1774,1716,1538.17,1498,1535.48,1369.11,1262.88,1193.02,1087.25,1003.22,1074.25,985.56,
"Price at Period End (Base Currency)",488,708,1900,2000,2017,2188,1977,1925,1870,1700,1842,1925,1664,1673,1677,1898,1799,1527,1435,1423,1400,1195,
"JSE Market Price at Period End (ZARc)",488,708,1900,2000,2017,2188,1977,1925,1870,1700,1842,1925,1664,1673,1677,1898,1799,1527,1435,1423,1400,1195,
"JSE Market Price High (ZARc)",973,2153,2130,2300,2300,2283,2038,2000,1899,2015,2015,2055,1750,2075,2075,1991,1991,1613,1581,1540,1400,1220,
"JSE Market Price Low (ZARc)",422,585,1749,1869,1869,1767,1767,1565,1565,1350,1719,1600,1600,1443,1443,1459,1459,1355,1355,1150,1150,849,
"JSE Volume Traded (Actual)",425966234,395048140,138048900,343819016,170417647,353564930,165684980,212523849,118671270,224193785,119927165,167907394,70430639,139128177,81340326,136778849,81168898,167163847,69372183,56203128,35783233,67063033,
"JSE Rand Value Traded (Actual)",2741745270,6744939276,2704052359,7010151205,3476320357,7036734639,3160547118,3801031400,2058007711,3975916737,2209127429,2965625331,1175804003,2322365472,1384834872,2346695858,1358347006,2432538371,987255995,733882714,444843011,678171926,
"12 Month HEPS",61.92,116.92,140.05,123.04,172.47,164.1,125.39,151.13,184.24,168,192.63,186.81,144.9,163.69,151.65,136.16,128.93,134.48,132.78,124.36,117.34,107.89,
"12 Month Dividend",48.18,129.03,184.21,181.48,174.26,174.27,168.82,161.76,156.75,150.77,146.35,140.91,136.77,130.76,126.49,129.37,131.59,127.53,121.43,121.43,117.65,111.43,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","30 Jun 2020","2 Dec 2019","29 May 2019","29 Nov 2018","30 May 2018","27 Nov 2017","24 May 2017","24 Nov 2016","26 May 2016","25 Nov 2015","26 May 2015","26 Nov 2014","26 May 2014","25 Nov 2013","27 May 2013","23 Nov 2012","29 May 2012","21 Nov 2011","23 May 2011","22 Nov 2010","24 May 2010",
"Working capital changes",,,,,,,,,,,,52.121,,,,,,,,,,,
"Net Cash flow from operating activities",615,2417,1046,1785.694,912.928,1333.611,571.156,1104.588,650.543,1282.448,614.991,929.939,456.816,969.578,467.376,738.201,398.546,638.685,278.998,570.91,270.664,452.245,
"Net cash flow from investing activities",1059,-2977,-1644,-7362.201,5724,-4664.679,-2282.336,448.45,1005.786,-2124.333,-910.086,17.302,-182.093,-2753.714,-2123.975,-1446.725,-1368.322,-167.45,-111.34,-371.782,-536.532,-410.11,
"Net cash flow from financing activities",-1876,865,858,5616.823,-6915,3096.868,814.895,-1155.176,-1118.288,1300.455,494.159,-771.527,-358.686,815.007,811.258,1759.881,1069.739,-593.097,-317.216,-75.644,200.877,111.383,
"Dividends paid",-75,-1867,-1034,-1518.404,-757.729,-1180.331,-627.94,-1049.031,-581.816,-937.494,-493.144,-901.643,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",-202,305,260,40.316,-278.209,-234.2,-896.285,397.862,538.041,458.57,199.064,413.151,,,,,,,,,,,
"Cash & Cash Equivalent beginning of period",1559,1137,1137,1093.86,1093.86,1329.945,1329.945,932.459,932.459,473.889,473.889,437.459,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-3,117,7,2.075,-1.736,-1.885,9.63,-0.376,,,,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",1354,1559,1404,1136.25,813.915,1093.86,443.29,1329.945,1470.5,932.459,672.953,850.61,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"30 Nov 2020","30 Jun 2020","2 Dec 2019","29 May 2019","29 Nov 2018","30 May 2018","27 Nov 2017","24 May 2017","24 Nov 2016","26 May 2016","25 Nov 2015","26 May 2015","26 Nov 2014","26 May 2014","25 Nov 2013","27 May 2013","23 Nov 2012","29 May 2012","21 Nov 2011","23 May 2011","22 Nov 2010","24 May 2010",
"Turnover Per Share",290.94,366.5,372.42,330.12,307.77,269.71,265.6,262.07,310.46,368.11,353.07,310.71,281.93,305.5,298.84,284.14,278.67,278.98,287.08,242.29,245.97,246.22,
"Price/Sales Per Share",1.68,1.93,5.1,6.06,6.55,8.11,7.44,7.35,6.02,4.62,5.22,6.2,5.9,5.48,5.61,6.68,6.46,5.47,5,5.87,5.69,4.85,
"Price/Net Asset Value",0.28,0.39,1.04,0.99,1,1.09,1.03,1.03,1.01,0.92,1.04,1.12,1.08,1.12,1.09,1.39,1.42,1.28,1.32,1.42,1.3,1.21,
"Price/Cash Flow",15.17,2.8,34.74,10.32,38.68,12.88,52.48,12.23,39.71,8.59,38.23,11.86,40.35,8.79,32.69,11.08,37.06,8.39,36.11,8.75,36.31,8.77,
"Return on Capital Employed",-1.59,-0.11,5.44,5.91,6,11.31,9.86,9.51,11.11,9.89,9.93,11.46,9.08,10.98,19.34,13.46,9.46,15.84,17.47,7.8,15.5,11.45,
"Return on Stockholder Funds",-2.97,-0.2,9.05,9.3,9.69,15.22,13.42,11.65,13.42,13.15,13,14.59,11.68,14.05,26.53,19.11,14.28,19.28,28.3,11.77,23.35,16.96,
"Return on Total Assets",4.01,6.6,6.78,5.99,5.76,7.45,7.45,7.61,7.33,9.11,8.22,7.74,7.74,8.69,8.81,8.25,9.43,10.18,11.15,10.19,8.76,9.3,
"Operating Profit Margin",53.56,71.84,69.44,72.25,73.6,81.06,80.8,71.19,63.81,70.88,65.32,66.85,63.82,69.96,72.98,64.97,66.6,66.89,68.19,69.45,64.27,64.41,
"Net Profit Margin",-27.65,-4.92,67.26,100.35,99.92,182.73,160.54,138.18,133.21,101.73,115.52,137.48,39.75,41.16,147.3,79.79,42.14,57.43,99.55,1.74,105.21,51.07,
"Debt : Equity",0.96,1.01,0.78,0.64,0.67,0.44,0.44,0.3,0.33,0.43,0.4,0.38,0.33,0.44,0.48,0.5,0.43,0.4,0.44,0.48,0.45,0.45,
"Interest Cover",,,,,,,,,,,,,1.41,1.46,1.5,1.37,1.62,1.5,1.81,1.46,1.56,1.51,
"Current Ratio",0.45,0.58,1.22,1.15,1.83,0.65,1.13,1.22,2.35,1.62,0.71,0.67,0.6,0.49,0.72,1.57,1.38,0.37,1.73,0.81,0.32,0.47,
"Dividend Cover",,-0.08,1.08,1.1,1.31,1.9,1.88,1.39,1.92,1.71,1.97,2.03,1.64,1.64,2.99,2.08,1.81,1.84,2.94,1.03,2.61,1.69,
