"Net Interest Paid/(Received)",656.9,1300.4,649.4,1280.9,628.2,147.1,70.6,92.5,34.4,56.1,26,59.6,33.9,99.6,54.9,88.5,38.5,95.6,58.3,71.5,38.2,17.6,
"Income From Associates Before Tax",61.4,66.3,-1.7,109,77.8,116.3,40,80.2,28.5,45.9,15.7,14.3,11.1,32,14.4,23.4,9.7,-1.9,-2,2.4,,,
"Income Before Tax",242.6,1736,537.3,1908.4,524.9,1768.1,362.8,1677,528.1,1473.5,451,1205.2,366.8,833.1,271.8,808.9,259.2,1170,431.9,1356.1,682.1,1812,
"Taxation",83.9,541.3,150.5,463.8,142.3,471.8,99.6,461,146.3,408.1,128.5,343.5,104.9,249.4,80.2,258.3,78.8,407.7,174.5,447.8,253.8,531.9,
"Profit For The Period",158.7,1194.7,386.8,1444.6,382.6,1296.3,263.2,1216,381.8,1065.4,322.5,861.7,261.9,583.7,191.6,550.6,180.4,762.3,257.4,908.3,428.3,1280.1,
"Attributable Income Before Extraordinary Items",158.7,1194.7,386.8,1444.6,382.6,1296.3,263.2,1216,381.8,1065.4,322.5,861.7,261.9,583.7,191.6,550.6,180.4,762.3,257.4,908.3,428.3,1280.1,
"Extraordinary Profit",,,,,,,,,,,,,,,,,,351.2,-65.8,-123.4,-74,-91.2,
"Extraordinary Profit: Discontinued Operations",,,,,,,,,,,,,,,,,,351.2,-65.8,-123.4,-74,-91.2,
"Income Attributable To Equity Holders",158.7,1194.7,386.8,1444.6,382.6,1296.3,263.2,1216,381.8,1065.4,322.5,861.7,261.9,583.7,191.6,550.6,180.4,1113.5,191.6,784.9,354.3,1188.9,
"Total Comprehensive Income/Loss for the period",153.9,1157,247.6,1166.7,484.6,1249.7,268.2,1120.6,320.1,1139.6,341.7,,,,,,,,,,,,
"Headline Earnings (Cont Ops)",209.1,1370.8,434.2,1428.1,368.8,1312.1,265.7,1247.3,394.6,1072.9,319,847.8,259.9,662.6,195.2,532.2,171.7,768,261.3,901,357.7,1096,
"Enterprise Value (EV)",19513.855,28295.895,29158.429,35734.021,35418.071,37853.19,33004.64,35359.853,35798.303,27349.001,30039.589,26000.164,27349.61,22505.835,18656.013,22981.287,21758.672,20883.628,18904.64,23534.276,21672.252,19062.36,

Balance sheet (ZAR million),"Aug 2020","Mar 2020","Sep 2019","Mar 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Mar 2015","Aug 2014","Mar 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"20 Oct 2020","12 May 2020","22 Oct 2019","26 Apr 2019","16 Oct 2018","19 Apr 2018","17 Oct 2017","19 Apr 2017","18 Oct 2016","26 Apr 2016","13 Oct 2015","21 Apr 2015","16 Oct 2014","15 Apr 2014","22 Oct 2013","23 Apr 2013","24 Oct 2012","18 Apr 2012","19 Oct 2011","18 Apr 2011","20 Oct 2010","21 Apr 2010",
"Fixed Assets",6456.8,6622.4,6299,6189.3,5999.1,6054.4,5802.2,5583.6,5242.3,4950.9,4336.8,4187,3947.8,4039.3,3980.7,3917.7,3817.5,3863.9,3451.4,3401.8,3129.4,3415.5,
"Right-of-use Asset",,,,,,9765.6,,,,,,,,,,,,,,,,,
"Investments in Associates",62.4,50.4,50.4,184.4,538.1,365.6,333.3,309.7,286.3,285.5,195.9,180.2,177,165.9,148.3,133.9,120.2,110.5,7.8,10.1,,,
"Investments and Loans",74.1,86.6,98.5,102,86.4,79.3,89.3,85.1,194.3,96.4,167.7,170.7,203,177.1,107.1,100.5,85.3,81,79.9,90.2,110,124.9,
"Intangible Assets",934,865.4,883.2,909.8,943.8,944.1,991.3,984.3,965.1,1004.9,991.1,1010.2,1016.3,987.6,959.5,947.9,907,799.6,658.6,404.5,406.9,1126.7,
"Deferred Tax Asset",811.7,753.1,806.7,785.4,705.8,590.1,218.1,593,220.1,554,191.4,198.8,206.9,212.1,205.4,174.4,171.1,116.5,107.4,85.8,75.3,98.1,
"Other Assets",11683.5,12147.1,12159.3,12083.9,11791.4,1912.3,477.9,307.3,221.2,555,470.9,173.2,172.7,157.9,141.7,133.6,133.5,119.6,92,85.9,81.2,84.1,
"Other Assets: Availiable-for-sale financial assets",,,,,,,,,,46.4,,,,,,,,,,,,,
"Other Assets: Financial Assets",,,,,,,18.8,13.7,23.4,232.1,295.3,,,,,,,,,,,,
"Other Assets: Investment in insurance cell captive",65.5,,44.9,,,25.7,,,,,,,,,,,,,,,,,
"Other Assets: Leases",,,,,,,,,,,,,,,,,,,43.9,,31.5,,
"Other Assets: Net investment in lease receivables",1882.3,,1944.3,,,1778.8,,,,,,,,,,,,,,,,,
"Other Assets: Operating Lease Assets",12.7,,13.2,,,10.2,212.9,198.3,183.7,171.6,159.6,149.8,145.8,132.8,116.3,105.5,95.5,84.8,,37.7,,33.5,
"Other Assets: Participation in export partnerships",,,,,,,,,14.1,14.1,16,23.4,26.9,25.1,25.4,28.1,38,34.8,48.1,48.2,,,
"Other Assets: Participation in Exports",,,,,,,,,,,,,,,,,,,,,49.7,50.6,
"Other Assets: Retirement scheme assets",72.9,,75.3,,,97.6,96.7,95.3,,90.8,,,,,,,,,,,,,
"Other Assets: Right-of-use assets",9650.1,,10081.6,,,,,,,,,,,,,,,,,,,,
"Other Assets: Trade and other receivables",,,,,,,149.5,,,,,,,,,,,,,,,,
"Long-Term Receivables",186,93.6,109.7,82.3,82,105.4,,145.2,,125.7,53.6,287.2,,250.2,,,,,,,,,
"Total Fixed Assets",20208.5,20618.6,20406.8,20337.1,20146.6,19816.8,7912.1,8008.2,7129.3,7572.4,6407.4,6207.3,5723.7,5990.1,5542.7,5408,5234.6,5091.1,4397.1,4078.3,3802.8,4849.3,
"Stock",7052.4,6519.8,5942.2,5693.4,5638.4,5940.3,5620,5684,5647.1,4879.6,5218,4654.5,4153.6,3979.8,3950.7,3996.5,3981.1,3334.9,3173.8,3162.7,2944.6,3326.2,
"Debtors",3756.9,4168.5,4066.2,4301.4,3936.1,3525.5,3406.5,3299.9,3257.6,3200.5,3146.7,2936.4,2709.4,2821.9,2390.1,2360.9,2163.6,2120.6,1928.1,1739.2,1734.2,1968,
"Cash",6288.7,1947.3,2063.3,1503.2,1209,1129.1,966.3,961.9,1080.9,982.9,1073.5,1024.5,1285.4,1334.2,1340.3,1255.7,1044.8,1271.7,360.7,,344.6,1055.3,
"Tax",,,117,,,,,,,,,,,,,,,,,,,,
"Other Current Assets",468.3,251.1,256,272.6,287.4,468.4,231.8,212.8,,6,9.6,1.4,,3.5,,,,,2117.3,2120.1,1993.7,,
"Other Current Assets: Derivative financial instruments",,,,,,,,,,,9.6,,,,,,,,,,,,
"Other Current Assets: Non-current assets held for sale",,,,,,,,212.8,,,,,,,,,,,,,,,
"Total Current Assets",17566.3,12886.7,12444.7,11770.6,11070.9,10846.1,10224.6,9938,9985.6,9062,9447.8,8616.8,8148.4,8139.4,7681.1,7613.1,7189.5,6727.2,7579.9,7022,7017.1,6349.5,
"Total Assets",37774.8,33505.3,32851.5,32107.7,31217.5,30880.1,18136.7,17791.8,17114.9,16634.4,15855.2,14824.1,13872.1,14129.5,13223.8,13021.1,12424.1,11818.3,11977,11100.3,10819.9,11198.8,
"Ordinary Share Capital & Premium",6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,
"Treasury Shares",879.6,961.7,1016.8,993.7,976.3,863.4,839.2,554.3,516.2,63.5,58.9,60.1,,,,,,,,,,,
"Distributable Reserves",4521.1,4303.2,3853.7,4331.9,3379.1,3841.1,4041.3,4428.5,3977.5,3686.8,3170.6,3302.9,,,,,,,,,,,
"Non-Distributable Reserves",,,,,,,,,,32.5,42.6,31.2,,,,,,,,,,,
"Translation Reserves",-339.4,-342.7,-444.8,-303.2,55.9,-43.6,-19.8,-24.5,8.3,39.9,-15.3,-18.2,,,,,,,,,,,
"Other Capital",-10.3,5.3,1,-6,9.1,,,,,,,,,,,,,,,,,,
"Ordinary Shareholders' Interest",3297.8,3010.1,2399.1,3035,2473.8,2940.1,3188.3,2798,3475.6,2739,3145,3261.8,2539.7,2823.7,2307.6,2416,2098,2404.1,1903.2,2158.8,1837.1,2144.6,
"Total Shareholders' Interest",3297.8,3010.1,2399.1,3035,2473.8,2940.1,3188.3,2798,3475.6,2739,3145,3261.8,2539.7,2823.7,2307.6,2416,2098,2404.1,1903.2,2158.8,1837.1,2144.6,
"Interest Bearing Loans",,,,,6.6,79.5,80.9,84,87.5,83,92.2,492.8,741.1,747.1,772.3,772.5,772.7,771.2,1033.1,626.9,660,670.7,
"Deferred Tax Liability",2.6,3.1,14.2,14.2,16.4,13.7,15.9,14.6,9.9,9.5,,,,,,,,,,,,,
"Retirement Obligation",,,,,,,,,,,,,,,,,1.3,9,20.8,27.1,36.4,24.7,
"Other Long-Term Liabilities",13914.3,14188.5,14125.8,13635.1,13414.4,13100.1,1488.9,1398.6,1302.4,1239.6,1201.1,1138.5,1108.6,1042.7,986.7,924.6,879.4,829.1,762.6,729.3,707.9,695.9,
"Total Long-Term Liabilities",13916.9,14191.6,14140,13649.3,13437.4,13193.3,1585.7,12288,1399.8,10529,1293.3,1631.3,1849.7,1789.8,1759,1697.1,1653.4,1609.3,1816.5,1383.3,1404.3,1391.3,
"Creditors and Provisions",13099.6,11255.2,11764.4,10346.3,11497,10473.5,11363.4,10490.2,11368.2,10500.8,10701.6,9012.7,9073.5,7997,8240.7,6868.1,7849.3,7012,7275.2,6037.8,6566.5,7393.4,
"Tax",258,47.9,,19.1,196.3,213.7,128.8,87.8,70,106.7,82.1,126.8,45.9,111.2,80.2,82.8,136.8,99.6,94.1,96.2,212.4,230.7,
"Bank Overdrafts/Short-Term Loans",4900,2985,2700.3,3125,1585.5,2249.3,1847.7,1849.2,797.8,546.6,443.9,791.5,360.2,1407.8,829.6,1957.1,686.6,693.3,49.1,597.6,36.7,38.8,
"Other Current Liabilities",2302.5,2015.5,1847.7,1933,2027.5,1810.2,22.8,11.7,3.5,124.6,189.3,,3.1,,6.7,,,,838.9,826.6,762.9,,
"Total Current Liabilities",20560.1,16303.6,16312.4,15423.4,15306.3,14746.7,13362.7,12402,12239.5,11253,11416.9,9931,9482.7,9516,9157.2,8908,8672.7,7804.9,8257.3,7558.2,7578.5,7662.9,
"Total Liabilities",34477,30495.2,30452.4,29072.7,28743.7,27940,14948.4,24690,13639.3,21782,12710.2,11562.3,11332.4,11305.8,10916.2,10605.1,10326.1,9414.2,10073.8,8941.5,8982.8,9054.2,
"Total Equity and Liabilities",37774.8,33505.3,32851.5,32107.7,31217.5,30880.1,18136.7,27488,17114.9,24521,15855.2,14824.1,13872.1,14129.5,13223.8,13021.1,12424.1,11818.3,11977,11100.3,10819.9,11198.8,

Share/unit data,"Aug 2020","Mar 2020","Sep 2019","Mar 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Mar 2015","Aug 2014","Mar 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"20 Oct 2020","12 May 2020","22 Oct 2019","26 Apr 2019","16 Oct 2018","19 Apr 2018","17 Oct 2017","19 Apr 2017","18 Oct 2016","26 Apr 2016","13 Oct 2015","21 Apr 2015","16 Oct 2014","15 Apr 2014","22 Oct 2013","23 Apr 2013","24 Oct 2012","18 Apr 2012","19 Oct 2011","18 Apr 2011","20 Oct 2010","21 Apr 2010",
"Number of Shares in Issue (Actual)",493450300,493450300,493450321,493450321,493450300,493450321,488450300,493450321,488450300,493450321,488450300,487322300,487322300,480397321,480397300,480397300,480400000,480400000,480400000,480400000,480400000,480400000,
"Weighted Average Shares in Issue (Actual)",477591000,476161600,475723800,475126900,474844000,473717300,478623800,482237500,478738500,478873400,478689700,478309000,481536300,478386800,478364100,478132000,478100000,477400000,477400000,475700000,475100000,473200000,
"Fully Diluted Weighted Average Shares in Issue",478639800,478647800,479235800,481116500,483536000,483091100,487283900,494709600,494112900,487894000,488053900,485245300,489333600,485577400,482680700,485518800,,477400000,,475700000,,480572803,
"Market Capitalisation (R'000)",20902555,27258195,28521429,34112221,35034971,36653490,32042340,34388553,35993903,27702301,30576989,25740364,27533710,21685135,18394413,21507387,21344172,20690828,18183140,22309776,21320152,19408160,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",54900,53600,53600,53600,,51900,,54400,,52900,,48700,,49300,,47900,,,,,,49000,

Share statistics,"Aug 2020","Mar 2020","Sep 2019","Mar 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Mar 2015","Aug 2014","Mar 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"20 Oct 2020","12 May 2020","22 Oct 2019","26 Apr 2019","16 Oct 2018","19 Apr 2018","17 Oct 2017","19 Apr 2017","18 Oct 2016","26 Apr 2016","13 Oct 2015","21 Apr 2015","16 Oct 2014","15 Apr 2014","22 Oct 2013","23 Apr 2013","24 Oct 2012","18 Apr 2012","19 Oct 2011","18 Apr 2011","20 Oct 2010","21 Apr 2010",
"Earnings Per Share (ZARc)",33.23,250.9,81.31,304.04,80.57,273.64,54.66,256.67,78.69,219.11,66.4,178.79,54.39,122.01,40.05,115.14,37.73,233.21,40.14,164.99,74.58,251.25,
"Diluted Earnings Per Share (ZARc)",33.16,249.6,80.71,300.26,79.13,268.33,53.69,244.65,76.24,215.05,65.13,176.24,53.52,120.21,39.69,113.39,37.13,228.69,39.62,162.2,73.04,247.4,
"Headline Earnings Per Share (Cont Ops) (ZARc)",43.78,291.9,91.28,300.58,77.67,245.5,55.51,234.8,82.43,165.8,66.62,177.26,53.98,138.51,40.81,111.3,35.91,160.78,54.73,189.35,90.17,231.71,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",43.69,290.38,90.61,296.83,76.27,271.61,54.53,252.13,79.87,219.9,65.35,174.72,53.12,136.46,40.45,109.61,35.34,157.67,54.03,186.14,88.3,228.16,
"Interim Dividend (ZARc)",18.74,42.8,42.8,39.1,39.1,33.4,33.4,29.9,29.9,24.2,24.2,19.6,19.6,14.8,14.8,14.75,14.75,22.5,22.5,37,37,39.75,
"Final Dividend (ZARc)",,173.06,,192,,155.4,,146.4,,125.2,,98.5,,77.5,,69.25,,108.35,,105.5,,134.75,
"Dividend Per Share (ZARc)",18.74,215.86,42.8,231.1,39.1,188.8,33.4,176.3,29.9,149.4,24.2,118.1,19.6,92.3,14.8,84,14.75,130.85,22.5,142.5,37,174.5,
"Distributions Per Share (ZARc)",18.74,215.86,42.8,231.1,39.1,188.8,33.4,176.3,29.9,149.4,24.2,118.1,19.6,92.3,14.8,84,14.75,130.85,22.5,142.5,37,174.5,
"Net Asset Value Per Share (ZARc)",786.1,776.2,653,786.7,639,738.1,776.2,698.3,828.3,668.4,752.5,774.1,613.6,679.9,543.1,586,514.2,548,430.6,503,447.6,512.5,
"3 Year Beta",0.08,0.72,0.62,0.93,1.09,0.94,1.06,1.22,1.35,0.62,0.56,0.46,0.41,0.41,0.29,0.39,0.45,0.68,0.47,0.31,0.36,0.36,
"Cash Generated Per Share",783.44,711.28,497.44,482.03,381.21,362,223.65,167.51,165.22,503.31,294.07,354.32,270.05,442.61,371.78,-17.01,62.61,255.7,247.71,3.62,38.7,200.31,
"Net Asset Value Per Share (Base Currency)",786.1,776.2,653,786.7,639,738.1,776.2,698.3,828.3,668.4,752.5,774.1,613.6,679.9,543.1,586,514.2,548,430.6,503,447.6,512.5,
"Price at Period End (Base Currency)",4236,5524,5780,6913,7100,7428,6560,6969,7369,5614,6260,5282,5650,4514,3829,4477,4443,4260,3785,4644,4438,4040,
"JSE Market Price High (ZARc)",6778,7412,7412,8209,8209,7606,7339,8424,8424,7000,6383,6082,6082,5440,4625,4939,4627,4850,4850,4999,4720,4200,
"JSE Market Price Low (ZARc)",4095,5155,5448,6228,6401,5460,5460,5525,5560,4850,4850,4401,4401,3530,3530,3989,4150,3504,3683,3944,3944,2785,
"JSE Market Price at Period End (ZARc)",4236,5524,5780,6913,7100,7428,6560,6969,7369,5614,6260,5282,5650,4514,3829,4477,4443,4307,3785,4644,4438,4040,
"JSE Volume Traded (Actual)",332763519,331503419,169092271,355726441,178119833,360137452,198287061,345779579,166842673,282369120,126470746,213374705,119804634,163634776,79814091,237301220,102779044,215953597,115611817,291036964,127792829,230798567,
"JSE Rand Value Traded (Actual)",17335009925,21832742271,11360676490,25687747509,13289725387,22613373159,12354726969,24273863306,12265984478,16715777262,6963599779,11615738484,6559220523,7038505184,3174885302,10427389522,4473765575,9086582328,4875103103,12980172823,5553308156,8311483838,
"12 Month HEPS",244.4,291.9,241.57,300.58,267.66,245.5,207.88,234.8,181.61,165.8,120.6,177.26,151.68,138.51,116.2,111.3,141.96,160.78,153.91,189.35,224.68,231.71,
"12 Month Dividend",191.8,215.86,234.8,231.1,194.5,188.8,188.8,176.3,176.3,149.4,149.4,122.7,118.1,97.1,92.3,84.05,84,123.1,130.85,142.5,142.5,171.75,

Cash flow items,"Aug 2020","Mar 2020","Sep 2019","Mar 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Mar 2015","Aug 2014","Mar 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"20 Oct 2020","12 May 2020","22 Oct 2019","26 Apr 2019","16 Oct 2018","19 Apr 2018","17 Oct 2017","19 Apr 2017","18 Oct 2016","26 Apr 2016","13 Oct 2015","21 Apr 2015","16 Oct 2014","15 Apr 2014","22 Oct 2013","23 Apr 2013","24 Oct 2012","18 Apr 2012","19 Oct 2011","18 Apr 2011","20 Oct 2010","21 Apr 2010",
"Cash generated by operations",2615.7,6115.5,2771,6055.9,2499.2,3239.6,1094.6,3071.9,1222.7,2736.3,2060.4,2532.6,1819.1,2794.9,2227.3,,,,,,,,
"Working capital changes",1769.6,249.9,1474,-708.5,956.9,-119.4,832.6,-948.1,443.4,728.7,1047.3,,,,,,,,,,,,
"Cash generated from operations after WC",3799.2,6365.4,3685.2,5347.4,2853.1,2973.1,1856.6,2031.3,1631.7,3408.9,,,,,,,,,,,,,
"Net Cash flow from operating activities",3865.9,3509.8,2454.6,2378.6,1881.1,1786.3,1092.4,826.6,807,2483.6,1436.4,1726.7,1316,2126.3,1786,-81.7,300.8,1228.4,1190,17.4,185.9,962.3,
"Net cash flow from investing activities",-429,-1350.1,-611.2,-829.4,-301.6,-1590.8,-759.4,-1799.7,-772.6,-1759.2,-597,-1013.6,-395.8,-1220.4,-543.8,-1117,-485.5,-306.4,-707.1,-1340.7,-636.8,-923.3,
"Net cash flow from financing activities",901.8,-1964.3,-481.2,-1183.2,-215.9,-26.8,-336.5,-733.8,-578.5,-380.6,-301.1,-855.3,-825.5,236.5,387.9,-335.5,-34.1,775.9,422.7,-87.6,-34.9,-52.6,
"Dividends paid",,-1125.7,-929.7,-938,-748.8,-866.5,-705.5,-753.5,-609.7,-589.5,-473,-461.8,-366.8,-398.4,-328.2,-583.5,-513.4,-605.4,-498,-808,-633.5,-814.6,
"Net increase(decrease) in cash & cash equivalents",4338.7,195.4,1362.2,366,1363.6,168.7,-3.5,-1706.9,-544.1,343.8,538.3,-142.2,94.7,1142.4,1630.1,-1534.2,-218.8,1697.9,905.6,-1410.9,-485.8,-25.8,
"Cash & Cash Equivalent beginning of period",-102.7,-296.8,-296.8,-670.9,-670.9,-838.1,-838.1,882.9,882.9,524.5,524.5,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",2.7,-1.3,-2.1,8.1,16.3,-1.5,7.9,-14.1,-7.9,14.6,10.7,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",4238.7,-102.7,1063.3,-296.8,709,-670.9,-833.7,-838.1,330.9,882.9,1073.5,,,,,,,,,,,,

Ratios,"Aug 2020","Mar 2020","Sep 2019","Mar 2019","Aug 2018","Feb 2018","Aug 2017","Feb 2017","Aug 2016","Feb 2016","Aug 2015","Mar 2015","Aug 2014","Mar 2014","Aug 2013","Feb 2013","Aug 2012","Feb 2012","Aug 2011","Feb 2011","Aug 2010","Feb 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"20 Oct 2020","12 May 2020","22 Oct 2019","26 Apr 2019","16 Oct 2018","19 Apr 2018","17 Oct 2017","19 Apr 2017","18 Oct 2016","26 Apr 2016","13 Oct 2015","21 Apr 2015","16 Oct 2014","15 Apr 2014","22 Oct 2013","23 Apr 2013","24 Oct 2012","18 Apr 2012","19 Oct 2011","18 Apr 2011","20 Oct 2010","21 Apr 2010",
"Return on Capital Employed",1.84,6.95,4.68,38.9,4.81,32.2,11.03,22.72,15.66,25.4,14.53,17.61,11.93,12.65,9.42,13.39,9.62,27.74,10.3,22.16,21.86,33.62,
"Return on Shareholder Funds",9.62,39.69,32.25,47.6,30.93,44.09,16.51,43.46,21.97,38.9,20.51,26.42,20.62,20.67,16.61,22.1,17.2,29.9,20.13,36.5,38.57,52.7,
"Return on Total Assets",1.57,3.57,3.36,4.2,3.34,5.98,4.3,10.25,6.79,9.64,6.09,8.65,5.66,7.17,4.52,4.33,4.5,5.9,7.63,7,13.1,9.3,
"Gross Profit Margin",19.55,19.71,19.81,19.54,18.77,18.91,18.64,18.8,17.86,18.8,17.69,17.62,17.52,17.49,17.75,17.73,17.65,18.04,17.88,17.75,17.82,18.12,
"Operating Profit Margin",2,3.53,2.75,3.54,2.56,3.39,1.03,3.17,1.48,2.09,1.33,1.83,1.19,1.6,1.05,1.44,1.02,2.3,1.83,2.77,2.86,3.35,
"Net Profit Margin",0.36,1.34,0.9,1.67,0.93,1.61,0.68,1.59,1.02,1.47,0.93,1.27,0.81,0.92,0.63,0.93,0.64,2.01,0.71,1.53,1.41,2.44,
"Debt:Equity (excl non-int debt)",5.71,10.13,7.02,9.58,6.07,9.5,1.08,8.82,0.63,7.95,0.55,0.74,0.87,1.13,1.12,0.7,0.69,0.66,0.98,0.64,0.78,0.64,
"Interest Bearing Debt as % of Long-Term Finance",,,,,0.27,2.63,2.47,2.91,2.46,2.06,2.85,13.13,22.59,20.92,25.08,24.23,26.92,24.29,35.18,22.5,26.43,23.82,
"Interest Cover",1.28,2.42,1.83,2.3,1.71,12.23,5.57,18.26,15.52,26.45,17.74,20.98,11.49,9.04,5.69,9.57,7.48,13.28,8.44,19.69,18.86,91.06,
"Quick Ratio",0.51,0.39,0.4,0.39,0.35,0.33,0.34,0.34,0.35,0.37,0.37,0.4,0.42,0.44,0.41,0.41,0.37,0.43,0.53,0.51,0.54,0.39,
"Current Ratio",0.85,0.79,0.76,0.76,0.72,0.74,0.77,0.8,0.82,0.81,0.83,0.87,0.86,0.86,0.84,0.85,0.83,0.86,0.92,0.93,0.93,0.83,
