"Goodwill",3952.321,3943.166,4762.677,4744.03,4772.436,4673.735,4791,4785.158,4795.402,4999.002,4933.274,4926.092,4817.866,279.011,272.2,256.47,187.748,186.212,178.894,144.205,1475.791,1544.195,
"Intangible Assets",9383.927,9424.8,18673.234,18709.694,18721.73,18726.572,19584.845,19605.686,19627.928,19981.572,19998.614,19989.106,19901.984,806.887,1042.752,984.116,758.53,701.348,754.928,577.218,647.522,644.402,
"Deferred Tax Asset",729.882,467.886,581.868,428.711,493.083,487.352,575.459,379.252,492.233,449.789,396.504,440.056,287.347,127.941,79.138,84.189,72.357,67.928,208.147,189.203,234.515,230.997,
"Other Assets",,,,1367.737,1543.175,1324.206,1344.426,1356.056,1339.546,754.856,382.946,95.707,97.041,36.348,70.933,65.065,144.467,114.127,436.249,118.888,179.051,174.675,
"Long-Term Receivables",1070.321,1287.665,1480.086,225.127,413.418,477.477,622.69,626.572,193.945,581.109,566.973,246.373,256.637,196.365,100.929,92.934,90.067,87.763,86.932,79.361,188.546,200.592,
"Total Fixed Assets",53452.696,54304.599,65366.652,63692.254,63718.883,61910.009,62849.188,61845.515,59864.455,55612.739,54023.442,52711.217,51437.266,16851.858,16576.576,15811.394,14516.256,13883.204,13646.067,12879.841,14372.063,15079.677,
"Stock",1030.123,1054.443,1041.741,995.207,1194.69,939.711,956.496,955.733,1092.446,2010.102,2038.748,1918.296,,,,,,,,,,,
"Debtors",2264.543,2441.634,2544.89,2386.424,2847.087,2478.554,3457.104,2541.697,3039.254,2570.221,2965.153,2640.686,,,,,,,,,,,
"Cash",3725.475,5685.032,5775.548,4180.618,4366.403,3723.805,4286.403,4060.178,3067.22,3539.658,3653.22,3793.342,1708.564,1188.68,897.956,986.501,771.041,721.45,377.182,580.132,1636.301,1291.585,
"Tax",353.94,142.019,80.249,88.267,55.645,59.433,105.753,101.431,153.232,152.071,131.484,121.996,,,,,,,,,,,
"Other Current Assets",1489.123,1264.549,1328.981,1244.136,926.108,1218.464,1058.172,1031.209,2557.84,725.327,1251.608,797.867,6439.857,4753.198,4323.592,3894.783,2729.82,2551.038,2520.392,2403.887,2874.732,2499.162,
"Total Current Assets",8863.204,10587.677,10771.409,8894.652,9389.933,8419.967,9863.928,8690.248,9909.992,8997.379,10040.213,9272.187,8148.421,5941.878,5221.548,4881.284,3500.861,3272.488,2897.574,2984.019,4511.033,3790.747,
"Total Assets",62315.9,64892.276,76138.061,72586.906,73108.816,70329.976,72713.116,70535.763,69774.447,64610.118,64063.655,61983.404,59585.687,22793.736,21798.124,20692.678,18017.117,17155.692,16543.641,15863.86,18883.096,18870.424,
"Ordinary Shareholders' Interest",11782.725,12347.962,15935.094,16162.393,15868.482,15273.85,16390.408,15755.603,15007.827,16539.747,15542.945,14950.989,15190.536,12094.478,11310.566,12900.683,12037.076,11777.703,10999.404,10500.409,4863.222,4647.948,
"Minority Interest",13573.889,14303.491,18946.224,19171.341,20422.247,20387.155,21390.598,20364.272,19373.233,16388.703,15875.589,15552.434,15480.221,2835.683,3092.775,2532.072,1315.455,1058.327,824.338,725.935,4049.735,3741.023,
"Total Shareholders' Interest",25356.614,26651.453,34881.318,35333.734,36290.729,35661.005,37781.006,36119.875,34381.06,32928.45,31418.534,30503.423,30670.757,14930.161,14403.341,15432.755,13352.531,12836.03,11823.742,11226.344,8912.957,8388.971,
"Interest Bearing Loans",18354.956,18169.392,11771.517,16788.127,15732.113,16275.305,15780.98,13999.138,12563.088,12098.381,12860.994,12356.611,11843.786,2917.689,2988.23,1304.221,1182.418,1275.373,2117.419,2056.658,4335.978,4715.207,
"Deferred Tax Liability",5155.471,5035.017,7808.82,7762.592,7663.797,7603.033,7921.077,8081.558,8133.852,8135.931,7818.406,7854.042,7753.643,277.439,249.628,240.608,106.098,97.898,115.124,114.138,651.745,644.067,
"Other Long-Term Liabilities",2716.818,2192.267,1900.738,890.287,904.664,994.388,794.959,787.364,1269.071,1248.87,1247.894,1291.917,1191.445,212.857,279.737,251.084,223.783,219.33,183.46,180.073,594.174,547.485,
"Total Long-Term Liabilities",26227.245,25396.676,21481.075,25441.006,24300.574,24872.726,24497.016,22868.06,21966.011,21483.182,21927.294,21502.57,20788.874,3407.985,3517.595,1795.913,1512.299,1592.601,2416.003,2350.869,5581.897,5906.759,
"Creditors and Provisions",3289.626,3244.409,3809.752,3054.866,3763.304,3036.22,3331.5,3210.411,4322.448,2966.211,3193.028,2862.846,,,,,,,,,,,
"Tax",98.083,203.03,190.191,167.845,150.157,171.331,176.411,124.115,118.757,155.846,111.258,153.362,,,,,,,,,,,
"Bank Overdrafts/Short-Term Loans",6970.805,9152.26,15468.498,7840.787,8439.326,5890.856,6364.97,7590.624,8142.424,6306.681,6746.478,6287.018,,,,,,,,,,,
"Other Current Liabilities",373.527,244.448,307.227,748.668,164.726,697.838,562.213,622.678,843.747,769.748,667.063,674.185,8126.056,4455.59,3877.188,3464.01,3152.287,,,,,,
"Total Current Liabilities",10732.041,12844.147,19775.668,11812.166,12517.513,9796.245,10435.094,11547.828,13427.376,10198.486,10717.827,9977.411,8126.056,4455.59,3877.188,3464.01,3152.287,2727.061,2303.896,2286.647,4388.242,4574.694,
"Total Liabilities",36959.286,38240.823,41256.743,37253.172,36818.087,34668.971,34932.11,34415.888,35393.387,31681.668,32645.121,31479.981,28914.93,7863.575,7394.783,5259.923,4664.586,4319.662,4719.899,4637.516,9970.139,10481.453,
"Total Equity and Liabilities",62315.9,64892.276,76138.061,72586.906,73108.816,70329.976,72713.116,70535.763,69774.447,64610.118,64063.655,61983.404,59585.687,22793.736,21798.124,20692.678,18017.117,17155.692,16543.641,15863.86,18883.096,18870.424,

Share/unit data,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"19 Nov 2020","17 Jun 2020","21 Nov 2019","23 May 2019","21 Nov 2018","23 May 2018","22 Nov 2017","24 May 2017","22 Nov 2017","25 May 2016","19 Nov 2015","22 May 2015","20 Nov 2014","22 May 2014","21 Nov 2013","23 May 2013","19 Nov 2012","17 May 2012","17 Nov 2011","19 May 2011","19 Nov 2010","20 May 2010",
"Number of Shares in Issue (Actual)",80870000,80870000,82560000,84875000,85886000,85882000,88533000,88034000,87997000,104110000,104188000,104041000,105510000,106177000,107387000,123224000,124908000,127198000,127177000,127089000,126001000,125254000,
"Weighted Average Shares in Issue (Actual)",80870000,82876000,83896000,85696000,85882000,88412000,88330000,94282000,100526000,104167000,104165000,105724000,105974000,114788000,122593000,126146000,127916000,127149000,127118000,126135000,125534000,125085000,
"Fully Diluted Weighted Average Shares in Issue",80870000,82876000,84060000,86183000,86344000,88972000,88991000,95336000,101662000,104167000,105371000,107364000,107747000,116710000,124529000,128849000,131095000,131300000,131245000,130420000,129966000,128512000,
"Market Capitalisation (R'000)",2790015,2220690,7823386,9488176,10993408,12367008,11581002,12487623,11165939,11662402,14377944,15085945,15746312,15274623,13558683,13342695,10504763,9913812,10083864,9538029,8881810,9400313,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"19 Nov 2020","17 Jun 2020","21 Nov 2019","23 May 2019","21 Nov 2018","23 May 2018","22 Nov 2017","24 May 2017","22 Nov 2017","25 May 2016","19 Nov 2015","22 May 2015","20 Nov 2014","22 May 2014","21 Nov 2013","23 May 2013","19 Nov 2012","17 May 2012","17 Nov 2011","19 May 2011","19 Nov 2010","20 May 2010",
"Earnings Per Share (ZARc)",-353.11,-4591.53,288.68,826.16,536.11,1062.91,661.94,1312.99,374.64,1001.66,486.42,3361.55,2942.51,923.84,440.83,1095.13,428.93,957.91,321.35,5095.75,233.53,483.96,
"Diluted Earnings Per Share (ZARc)",-353.11,-4591.53,288.12,821.49,533.24,1056.23,657.03,1298.47,370.45,990.42,480.85,3310.2,2894.1,908.62,433.98,1072.16,418.54,927.63,311.25,4928.33,225.57,471.06,
"Headline Earnings Per Share (Cont Ops) (ZARc)",-470.67,1352.17,556.32,1265.18,605.1,1213.43,662.09,1357.29,547.27,951.6,465.17,1036.31,405.46,1087.62,523.81,956.99,416.26,813.68,305.04,285.26,117.2,133.89,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",-470.67,1352.17,555.24,921.09,601.86,1205.79,657.18,1342.28,541.15,940.92,459.85,1020.49,398.78,1069.72,515.66,936.91,406.17,787.96,295.45,275.89,113.2,130.32,
"Interim Dividend (ZARc)",,55,55,55,55,50,50,45,45,40,40,35,35,30,30,24,24,20,20,15,15,,
"Final Dividend (ZARc)",,,,210,,190,,170,,150,,130,,110,,84,,70,,60,,60,
"Dividend Per Share (ZARc)",,55,55,265,55,240,50,215,45,190,40,165,35,140,30,108,24,90,20,75,15,60,
"Distributions Per Share (ZARc)",,55,55,265,55,240,50,215,45,190,40,165,35,140,30,108,24,90,20,75,15,60,
"Net Asset Value Per Share (ZARc)",14569.96,15269,19301.23,19043,18476,17785,18513,17897,17055,15887,14918,14370,14397,11391,10637,10469,9636.75,9259,8648.89,8262,3859.67,3711,
"3 Year Beta",1.26,1.34,-0.11,-0.06,0.42,0.51,0.68,1.04,1.39,1.22,1,1.07,0.64,0.5,0.47,0.05,0.17,0.22,0.33,0.3,0.43,0.58,
"Cash Generated Per Share",-455.97,3372.42,1248.88,2605.28,770.45,3310.09,31.02,3790.74,980.81,3160.32,979.89,1108.45,-425.97,984.86,41.43,723.79,175.86,540.55,226.87,1548.99,758.82,1409.27,
"Net Asset Value Per Share (Base Currency)",14569.96,15269,19301.23,19043,18476,17785,18513,17897,17055,15887,14918,14370,14397,11391,10637,10469,9636.75,9259,8648.89,8262,3859.67,3711,
"Price at Period End (Base Currency)",3450,2746,9476,11179,12800,14400,13081,14185,12689,11202,13800,14500,14924,14386,12626,10828,8410,7794,7929,7505,7049,7505,
"JSE Market Price High (ZARc)",3975,12000,12000,15650,15650,16299,14400,15000,15000,16460,16460,17386,17386,14956,12981,11345,9086,8414,8414,8371,7987,7886,
"JSE Market Price Low (ZARc)",1600,1999,9155,10206,12001,11691,11691,10450,10450,9500,12051,12999,13520,10586,10586,7742,7742,7121,7121,6933,6933,3416,
"JSE Market Price at Period End (ZARc)",3450,2746,9476,11179,12800,14400,13081,14185,12689,11202,13800,14500,14924,14386,12626,10828,8410,7794,7929,7505,7049,7505,
"JSE Volume Traded (Actual)",19551435,17066869,8407610,13949832,5942485,14392991,7067442,17151346,7538965,17346387,8480600,18078494,7031556,17314163,8561922,23102061,11624734,7562857,4317600,12413913,5413112,9282493,
"JSE Rand Value Traded (Actual)",525046567,1529100254,863812553,1786339029,805511155,1948535478,932082245,2231628271,933440332,2253560884,1249983373,2736171771,1098364605,2192150038,1020535596,2044446152,964859078,589473094,335870952,943596943,403110896,531784662,
"12 Month HEPS",325.18,1352.17,1216.4,1265.18,1156.44,1213.43,1472.11,1357.29,1026.5,951.6,1096.02,1036.31,969.27,1087.62,1064.54,956.99,924.9,813.68,473.1,285.26,51.21,133.89,
"12 Month Dividend",,55,265,265,245,245,240,220,215,195,190,165,165,140,140,114,108,90,90,80,,,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"19 Nov 2020","17 Jun 2020","21 Nov 2019","23 May 2019","21 Nov 2018","23 May 2018","22 Nov 2017","24 May 2017","22 Nov 2017","25 May 2016","19 Nov 2015","22 May 2015","20 Nov 2014","22 May 2014","21 Nov 2013","23 May 2013","19 Nov 2012","17 May 2012","17 Nov 2011","19 May 2011","19 Nov 2010","20 May 2010",
"Cash generated by operations",444.36,7104.797,3492.676,7052.328,3185.951,6795.004,3020.949,7275.484,2708.241,6475.861,2522.286,,,,,,,,,,,,
"Working capital changes",176.215,-705.876,-405.849,-508.047,-459.643,-237.466,,-531.923,,-469.345,,,,,,,,,,,,,
"Net Cash flow from operating activities",-368.745,2727.273,1031.076,2211.232,661.708,2842.768,27.463,3337.138,863.086,3290.204,1020.926,1153.239,-449.442,1045.692,44.493,891.888,219.668,687.563,288.53,1968.597,956.118,1765.164,
"Net cash flow from investing activities",548.461,-2260.022,-1194.772,-3125.952,-1718.873,-2773.743,-1369.942,-3202.455,-1051.07,-3297.342,-2003.208,-2575.096,-654.873,-1240.277,-430.312,-992.712,-468.325,-430.244,-595.251,-2059.505,203.952,-2061.381,
"Net cash flow from financing activities",-320.772,-123.068,199.623,427.688,208.269,-11.176,881.406,1060.825,652.098,-235.394,444.011,1579.332,1043.688,430.598,79.968,92.436,213.414,-345.337,8.645,-558.794,-653.172,717.752,
"Dividends paid",-28.827,-929.704,-660.415,-1744.047,-771.36,-1149.63,-677.433,-1006.965,-656.076,-669.025,-456.617,,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",-141.056,344.183,35.927,-487.032,-848.896,57.849,-461.073,1195.508,464.114,-242.532,-538.271,157.475,-60.627,236.013,-305.851,-8.388,-35.243,-88.018,-298.076,-649.702,506.898,421.535,
"Cash & Cash Equivalent beginning of period",1740.249,1282.652,1282.652,1721.499,1721.499,1673.363,1673.363,520.432,520.432,709.231,709.231,574.386,,,,,,,,,,,
"Translation effects on cash & cash equivalents",-28.309,113.414,34.043,48.185,33.727,-9.713,3.358,-42.577,-23.595,53.734,16.124,-22.63,,,,,,,,,,,
"Cash & Cash Equivalent end of period",1570.884,1740.249,1352.622,1282.652,906.33,1721.499,1215.648,1673.363,960.951,520.432,187.084,709.231,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"19 Nov 2020","17 Jun 2020","21 Nov 2019","23 May 2019","21 Nov 2018","23 May 2018","22 Nov 2017","24 May 2017","22 Nov 2017","25 May 2016","19 Nov 2015","22 May 2015","20 Nov 2014","22 May 2014","21 Nov 2013","23 May 2013","19 Nov 2012","17 May 2012","17 Nov 2011","19 May 2011","19 Nov 2010","20 May 2010",
"Return on Capital Employed",-2.95,-14.07,2.73,2.74,3.08,3.26,4.21,5.55,3.25,3.9,3.73,8.57,13,6.9,7.09,10.53,8.91,9.97,7.02,51.67,9.32,9.32,
"Return on Shareholder Funds",-5.99,-27.48,4.41,4.71,5.14,5.54,6.94,9.07,5.33,6.44,6.34,14.61,21.81,8.48,8.82,8.59,9.92,11.2,8.45,62.49,15.15,15.89,
"Return on Total Assets",-6.04,6.06,5.02,7.48,6.07,7.58,6.16,8.11,6.45,8.25,6.91,7.04,3.41,8.32,8.48,8.9,9.1,10.36,8.39,5.79,3.69,5.57,
"Operating Profit Margin",-7.1,34.08,19.32,35.89,18.72,33.8,29.59,36.04,30.05,33.77,32.48,25.51,16.45,15.09,16.36,17.02,13.18,15.87,15.18,15.28,11.99,12.19,
"Net Profit Margin",-5.05,-25.5,1.9,4.94,3.79,6.44,8.07,8.65,5.38,8.01,8.28,29.24,63.43,12.83,13.41,20.68,13.94,16,11.64,95.61,9.58,10.58,
"Debt:Equity (excl non-int debt)",1.31,1.3,1.06,0.94,0.9,0.86,0.82,0.84,0.88,0.84,0.91,0.7,0.68,0.23,0.24,0.12,0.11,0.12,0.2,0.21,0.63,0.7,
"Interest Bearing Debt as % of Long-Term Finance",41.99,40.54,25.23,32.21,30.24,31.34,29.46,27.93,26.76,26.87,29.05,28.83,27.86,16.35,17.18,7.79,8.13,9.04,15.19,15.48,32.73,35.98,
"Interest Cover",0.19,-3.91,2.51,2.81,2.75,2.63,2.91,4.64,2.64,3.78,3.43,7.87,18.05,6.45,9.52,11.64,8.67,10.15,7.15,6.17,6.06,2.9,
"Quick Ratio",0.73,0.74,0.49,0.67,0.65,0.76,0.85,0.67,0.66,0.69,0.75,0.74,1,1.33,1.35,1.41,1.11,1.2,1.26,1.3,1.03,0.83,
"Current Ratio",0.83,0.82,0.54,0.75,0.75,0.86,0.95,0.75,0.74,0.88,0.94,0.93,1,1.33,1.35,1.41,1.11,1.21,1.26,1.3,1.03,0.83,
"Dividend Cover",,-83.48,5.25,3.12,9.75,4.43,13.24,6.11,8.33,5.27,12.16,20.37,84.07,6.6,14.69,10.14,17.87,10.64,16.07,67.94,15.57,8.07,
"Dividend Cover (HEPS)",,24.58,10.11,4.77,11,5.06,13.24,6.31,12.16,5.01,11.63,6.28,11.58,7.77,17.46,8.86,17.34,9.04,15.25,3.8,7.81,2.23,
"Debtors Collection Period",73.11,59.71,36.35,60.8,42.81,61.98,87.07,64.83,79.24,72.06,88.41,79.29,,,,,,,,,,,
"Price : Earnings",10.61,2.03,7.79,8.84,11.07,11.87,8.89,10.45,12.36,11.77,12.59,13.99,15.4,13.23,11.86,11.31,9.09,9.58,16.76,26.31,137.65,56.05,
"Sales Per Share (Base Currency)",13979.76,18007.83,30455.89,16717.22,28265.94,16508.92,16407.89,15177.91,13926.9,12497.44,11752.39,11497.73,9278.06,7201.03,6574.09,5293.15,6152.48,5986.42,5522.78,5330,4877.12,4574.49,
"Price/Sales Per Share",0.25,0.15,0.31,0.67,0.45,0.87,0.8,0.93,0.91,0.9,1.17,1.26,1.61,2,1.92,2.05,1.37,1.3,1.44,1.41,1.45,1.64,
"Price/Net Asset Value",0.24,0.18,0.49,0.59,0.69,0.81,0.71,0.79,0.74,0.71,0.93,1.01,1.04,1.26,1.19,1.03,0.87,0.84,0.92,0.91,1.83,2.02,
