,"28 Jul 2020","18 Feb 2020","23 Jul 2019","19 Feb 2019","24 Jul 2018","13 Feb 2018","25 Jul 2017","14 Feb 2017","26 Jul 2016","9 Feb 2016","21 Jul 2015","10 Feb 2015","22 Jul 2014","11 Feb 2014","23 Jul 2013","12 Feb 2013","20 Jul 2012","9 Feb 2012","21 Jul 2011","10 Feb 2011","22 Jul 2010",
"Fixed Assets",39100,38953,37828,37723,36375,36833,31651,32131,32680,32671,36870,35170,32038,29922,26944,25258,22507,20878,17447,15866,12800,
"Investments and Loans",613,652,654,621,632,627,580,559,844,818,810,791,781,737,691,720,644,601,447,401,343,
"Deferred Tax Asset",1,1,,,,72,,87,1,1,,871,850,920,946,842,805,658,617,472,233,
"Other Assets",4383,4169,3227,2413,3209,2844,3536,2891,2528,2571,2436,6,5,6,8,8,6,6,5,6,7,
"Long-Term Receivables",163,206,231,216,208,211,126,84,547,581,566,2633,627,1897,322,130,86,95,50,53,20,
"Total Fixed Assets",44260,43981,41940,40973,40424,40587,35893,35752,36600,36642,40682,39471,34301,33482,28911,26958,24048,22238,18566,16798,13403,
"Stock",6710,5995,5562,6236,4661,4061,3449,4604,4305,5056,4399,5288,5128,3879,4464,4136,3716,3864,3398,3102,2672,
"Debtors",3619,3737,5684,4157,2099,2709,2579,5253,2992,3212,4193,4476,3375,6124,3264,4332,4872,3537,5167,3096,5025,
"Cash",16271,12865,18837,11670,11664,13874,13486,10665,5048,3601,6938,1664,3039,1053,2685,1527,2526,4742,5382,4855,2264,
"Tax",,363,,6,,,,,,,,,,,87,76,12,32,30,24,,
"Other Current Assets",,,67,9,1235,1235,1118,938,,,,,,,,,,,,,,
"Total Current Assets",26600,22960,30150,22078,19659,21879,20632,21460,12345,11869,15530,11428,11542,11056,10500,10071,11126,12175,13977,11077,9961,
"Total Assets",70860,66941,72090,63051,60083,62466,56525,57212,48945,48511,56212,50899,45843,44538,39411,37029,35174,34413,32543,27875,23364,
"Ordinary Share Capital & Premium",,,,,,,,,,,,,,,-41,-121,,30,119,153,176,
"Distributable Reserves",,,,,,,,,,,,,,,17730,13990,,15079,15779,13580,10415,
"Non-Distributable Reserves",,,,,,,,,,,,,,,1771,1369,,724,685,605,927,
"Ordinary Shareholders' Interest",39824,36230,40050,35260,33245,34769,32374,27850,22360,19320,21129,20764,21144,20831,19460,15238,16486,15833,16583,14338,11518,
"Minority Interest",12386,11294,12458,10927,10287,10777,10081,8686,6754,5847,6324,6237,6421,6353,5878,4426,4945,4759,4976,4038,2675,
"Total Shareholders' Interest",52210,47524,52508,46187,43532,45546,42455,36536,29114,25167,27453,27001,27565,27184,25338,19664,21431,20592,21559,18376,14193,
"Interest Bearing Loans",,,,,,,,4500,4500,8000,13000,4000,2000,2234,262,3200,,,3188,3185,3182,
"Deferred Tax Liability",9475,9313,9034,8805,8843,8860,7362,7462,7860,7680,8836,8201,8768,7888,7480,6835,6055,4942,3533,2272,2332,
"Other Long-Term Liabilities",2958,2999,2743,2239,2028,1860,2051,1967,2931,2717,2199,1964,1861,1809,1741,1420,977,901,815,672,492,
"Total Long-Term Liabilities",12433,12312,11777,11044,10871,10720,9413,13929,15291,18397,24035,14165,12629,11931,9483,11455,7032,5843,7536,6129,6006,
"Creditors and Provisions",5631,6770,5839,5532,4555,5092,3317,3905,3214,3756,3673,3585,3122,4243,3705,3038,3127,4567,3087,3285,2852,
"Tax",357,,1791,,77,59,353,1906,1326,986,1051,555,801,565,789,203,390,220,361,85,313,
"Bank Overdrafts/Short-Term Loans",,,,,,,,,,205,,5593,1726,615,96,2669,3194,3191,,,,
"Other Current Liabilities",229,335,175,288,1048,1049,987,936,,,,,,,,,,,,,,
"Total Current Liabilities",6217,7105,7805,5820,5680,6200,4657,6747,4540,4947,4724,9733,5649,5423,4590,5910,6711,7978,3448,3370,3165,
"Total Liabilities",18650,19417,19582,16864,16551,16920,14070,20676,19831,23344,28759,23898,18278,17354,14073,17365,13743,13821,10984,9499,9171,
"Total Equity and Liabilities",70860,66941,72090,63051,60083,62466,56525,57212,48945,48511,56212,50899,45843,44538,39411,37029,35174,34413,32543,27875,23364,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Jul 2020","18 Feb 2020","23 Jul 2019","19 Feb 2019","24 Jul 2018","13 Feb 2018","25 Jul 2017","14 Feb 2017","26 Jul 2016","9 Feb 2016","21 Jul 2015","10 Feb 2015","22 Jul 2014","11 Feb 2014","23 Jul 2013","12 Feb 2013","20 Jul 2012","9 Feb 2012","21 Jul 2011","10 Feb 2011","22 Jul 2010",
"Number of Shares in Issue (Actual)",322086000,322086000,322086000,322086000,322086000,322086000,322086000,322086000,322086000,322086000,322086000,322086000,322085974,322085974,322085994,322058624,322059000,322058624,322051721,321911721,321545381,
"Weighted Average Shares in Issue (Actual)",320755000,320554087,320400000,319602000,319639752,319302962,319219000,319520658,319825728,320817364,320714572,320662676,320745287,321186591,321149798,321223241,321146000,320895696,320991881,320727067,320194536,
"Fully Diluted Weighted Average Shares in Issue",321535000,321472000,322934000,321920000,321991281,321481081,321274000,321163523,320705715,320817364,320814017,321242611,321377681,321595563,321745418,321753827,321740000,321719426,322065729,321691135,321474211,
"Market Capitalisation (R'000)",149158027,134325966,160843307,91166442,94938069,122112465,55144344,51211674,35751546,13269943,48622103,77268431,109187145,142829025,148352809,183212710,176675126,161029312,155873033,136651644,102585838,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,,,,,,,,,,,,,,6878,,6797,11898,6400,,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Jul 2020","18 Feb 2020","23 Jul 2019","19 Feb 2019","24 Jul 2018","13 Feb 2018","25 Jul 2017","14 Feb 2017","26 Jul 2016","9 Feb 2016","21 Jul 2015","10 Feb 2015","22 Jul 2014","11 Feb 2014","23 Jul 2013","12 Feb 2013","20 Jul 2012","9 Feb 2012","21 Jul 2011","10 Feb 2011","22 Jul 2010",
"Earnings Per Share (ZARc)",2621,5073,3139,3008,921,3863,1437,2698,930,146,782,3344,2030,4809,2416.01,3887,2385.52,5311,2820.01,4466,2027,
"Diluted Earnings Per Share (ZARc)",2615,5058,3115,2987,914,3837,1427,2684,927,146,782,3338,2026,4803,2412,3881,2381,5297,2811,4452,2019,
"Headline Earnings Per Share (Cont Ops) (ZARc)",2619,5088,3151,3028,931,3047,1442,2730,941,1182,785,3432,2028,4808,2413,3883,2388,5313,2823,4467,2028,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",2613,5073,3126,3006,925,3026,1433,2716,938,1182,785,3426,2024,4802,2408,3876,2384,5299,2813,4454,2019,
"Interim Dividend (ZARc)",1960,3079,3079,1451,1451,1597,1597,,,,,1561,1561,2010,2010,1920,1920,2170,2170,1350,1350,
"Final Dividend (ZARc)",,1599,,1573,,1500,,,,,,773,,1994,,1250,,2250,,2100,,
"Dividend Per Share (ZARc)",1960,4678,3079,3024,1451,3097,1597,,,,,2334,1561,4004,2010,3170,1920,4420,2170,3450,1350,
"Distributions Per Share (ZARc)",1960,4678,3079,3024,1451,3097,1597,,,,,2334,1561,4004,2010,3170,1920,4420,2170,3450,1350,
"Net Asset Value Per Share (ZARc)",12364,11249,12435,10947,10322,10795,10051,8647,6942,5998,6560,6447,6565,6468,6042,4732,5118.94,4916.19,5149,4454.01,3582,
"3 Year Beta",1.3,1.16,1.16,1.04,0.9,0.97,0.77,0.61,0.81,1.25,1.57,1.4,1.19,1.12,1.37,0.99,1.09,0.83,1.32,1.35,1.3,
"Cash Generated Per Share",3682.56,8503.94,5121.61,4729.79,1791.76,5281.2,2645.88,4203.23,2088.88,3933.42,2568.26,5377.14,4001.42,7147.78,5322.12,7687.27,3334.79,10168.72,4669.13,7938.5,2075.91,
"Net Asset Value Per Share (Base Currency)",12364,11249,12435,10947,10322,10795,10051,8647,6942,5998,6560,6447,6565,6468,6042,4732,5118.94,4916.19,5149,4454.01,3582,
"Price at Period End (Base Currency)",46310,41705,49938,28305,29476,37913,17121,15900,11100,4120,15096,23990,33900,44345,46060,56888,54858,50000,48400,42450,31904,
"JSE Market Price High (ZARc)",52849,52903,50875,41490,41490,38610,23130,18945,13300,25102,25102,46900,46900,61955,61955,59950,59950,53229,49698,43379,38150,
"JSE Market Price Low (ZARc)",20525,26535,26535,24414,25921,13901,13901,2415,2415,2886,12041,22003,32298,38351,40500,45675,50000,41350,41350,29212,29212,
"JSE Market Price at Period End (ZARc)",46310,41705,49938,28305,29476,37913,17121,15900,11100,4120,15096,23990,33900,44345,46060,56888,54858,50000,48400,42450,31904,
"JSE Volume Traded (Actual)",57847422,101490596,52931699,107695210,65889380,201118997,97564161,200085629,119817456,217266964,84066003,136767817,76023910,101375430,41941779,87627732,48613906,97287388,40396013,90575648,54528351,
"JSE Rand Value Traded (Actual)",21105318844,40935464309,21078023381,33035381392,21085269762,44485218089,17673842259,20637719201,9329216771,24767318602,14460894357,47658808996,29415053229,47376567736,21337035474,46607075828,26103301219,45595079687,18539180390,31720243530,18349305655,
"12 Month HEPS",4556,5088,5248,3028,2536,3047,3231,2730,1338,1182,2189,3432,4423,4808,3908,3883,4878,5313,5262,4467,3138,
"12 Month Dividend",3559,4678,4652,3024,2951,3097,1597,,,,773,2334,2334,3555,4004,3170,,4420,4270,3450,3450,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Jul 2020","18 Feb 2020","23 Jul 2019","19 Feb 2019","24 Jul 2018","13 Feb 2018","25 Jul 2017","14 Feb 2017","26 Jul 2016","9 Feb 2016","21 Jul 2015","10 Feb 2015","22 Jul 2014","11 Feb 2014","23 Jul 2013","12 Feb 2013","20 Jul 2012","9 Feb 2012","21 Jul 2011","10 Feb 2011","22 Jul 2010",
"Cash generated by operations",14976,34657,19224,18906,6874,22432,11726,17218,7632,13841,8680,21769,15340,29354,17092,24688,14383,32814,15037,25555,9499,
"Net Cash flow from operating activities",11861,27390,16496,15234,5771,17010,8522,13538,6728,12669,8272,17319,12888,23022,14256,19246,10740,25683,11249,18241,6675,
"Net cash flow from investing activities",-2825,-5804,-2258,-4446,-1428,-3047,-1050,-2344,-1291,-6627,-3254,-8404,-3253,-6428,-2305,-5936,-2364,-6034,-1893,-4733,-1468,
"Net cash flow from financing activities",-6906,-20046,-6901,-12571,-6347,-11304,-4561,-3885,-3885,-4689,106,-8541,-7635,-17302,-10956,-16552,-10617,-19868,-8819,-9583,-3816,
"Dividends paid",-5150,-14983,-5066,-9505,-4831,-5144,,,,-3301,-3301,-15178,-8512,-13707,-5126,-18006,-9603,-13742,-6758,-6714,-2374,
"Net increase(decrease) in cash & cash equivalents",2129,1540,7337,-1783,-2004,2659,2911,7309,1552,1353,5124,374,2000,-708,955,-3242,-2241,-219,537,3925,1391,
"Cash & Cash Equivalent beginning of period",12865,11670,11670,13874,13874,10665,10665,3601,3601,1664,1664,,,,,,,,,,,
"Translation effects on cash & cash equivalents",1277,-345,-170,-421,-206,550,-90,-245,-105,584,150,,,,,,,,,,,
"Cash & Cash Equivalent end of period",16271,12865,18837,11670,11664,13874,13486,10665,5048,3601,6938,,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010","Jun 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"28 Jul 2020","18 Feb 2020","23 Jul 2019","19 Feb 2019","24 Jul 2018","13 Feb 2018","25 Jul 2017","14 Feb 2017","26 Jul 2016","9 Feb 2016","21 Jul 2015","10 Feb 2015","22 Jul 2014","11 Feb 2014","23 Jul 2013","12 Feb 2013","20 Jul 2012","9 Feb 2012","21 Jul 2011","10 Feb 2011","22 Jul 2010",
"Return on Capital Employed",34.11,35.62,41.01,22.01,14.16,28.67,23.13,22.08,17.21,1.44,12.71,34.37,42.66,51.9,58.38,52.88,70.77,84.35,81.36,74.63,80.58,
"Return on Shareholder Funds",42.23,44.85,50.21,27.27,17.7,35.42,28.26,30.5,26.24,2.49,23.84,52.4,62.2,74.68,80.24,83.68,93.99,108.28,109.8,99.53,114.68,
"Return on Total Assets",42.83,43.7,50.4,26.45,17.71,34.72,27.79,26.35,20.12,4.12,18.59,36.84,53.04,63.11,71.89,63.04,84.1,93.16,104.3,90.05,95.37,
"Operating Profit Margin",47.62,44.82,52.08,35.78,26.35,46.12,36,38.04,29.35,7.65,28.23,40.32,46.56,52.12,54.52,52.03,59.12,65.84,70.29,64.93,62.87,
"Net Profit Margin",26.63,25.29,29.16,21.03,15.11,26.6,21.33,21.47,16.93,1.33,12.57,22.53,24.64,28.36,29.5,27.47,30.36,35.1,37.61,37.01,36.4,
"Debt:Equity (excl non-int debt)",0.24,0.26,0.22,0.24,0.25,0.24,0.22,0.38,0.53,0.74,0.88,0.73,0.14,0.46,0.11,0.3,0.48,0.15,0.15,0.17,0.42,
"Interest Bearing Debt as % of Long-Term Finance",,,,,,,,10.97,13.39,24.12,32.14,12.9,6.76,7.59,1.02,14,,,12.88,14.77,18.31,
"Interest Cover",-111.4,-65.33,-90.29,-51.13,-27.15,-71.78,-67.3,75.99,22.41,3.82,13.91,44.12,90,101.57,108,76,116.55,206,209,77,53,
"Quick Ratio",3.2,2.39,3.15,2.72,2.64,2.87,3.69,2.5,1.77,1.38,2.36,0.63,1.14,1.32,1.7,1.45,1.1,1.55,3.07,2.37,2.3,
"Current Ratio",4.28,3.23,3.86,3.79,3.46,3.53,4.43,3.18,2.72,2.4,3.29,1.17,2.04,2.04,2.29,1.7,1.66,2.54,4.05,3.29,3.15,
"Dividend Cover",1.34,1.08,1.02,0.99,0.63,1.25,0.9,,,,,1.43,1.3,1.2,1.2,1.2,1.24,1.2,1.3,1.29,1.5,
"Dividend Cover (HEPS)",1.34,1.09,1.02,1,0.64,0.98,0.9,,,,,1.47,1.3,1.2,1.2,1.2,1.24,1.2,1.3,1.29,1.5,
"Debtors Collection Period",20.91,21.22,30.07,33.18,19.67,21.32,21.89,47.75,31.09,33.25,38.36,34.32,23.31,41.04,22.65,34.79,35.23,26.59,39.18,29.2,51.45,
"Price : Earnings",10.16,8.2,9.52,9.35,11.62,12.44,5.3,5.82,8.3,3.49,6.9,6.99,7.66,9.22,11.79,14.65,11.25,9.41,9.2,9.5,10.17,
"Sales Per Share (Base Currency)",19690.42,20054.34,21534.33,14306.86,12184.97,14525.08,13470.38,12567.26,10984.73,10990.68,12441.59,14843.32,16479.74,16956.19,16378.03,14147.79,15716.22,15130.46,14994.77,12067.58,11134.48,
"Price/Sales Per Share",2.35,2.08,2.32,1.98,2.42,2.61,1.27,1.27,1.01,0.37,1.21,1.62,2.06,2.62,2.81,4.02,3.49,3.3,3.23,3.52,2.87,
"Price/Net Asset Value",3.75,3.71,4.02,2.59,2.86,3.51,1.7,1.84,1.6,0.69,2.3,3.72,5.16,6.86,7.62,12.02,10.72,10.17,9.4,9.53,8.82,
"Price/Cash Flow",25.15,4.9,19.5,5.98,32.9,7.18,12.94,3.78,10.63,1.05,11.76,4.46,16.94,6.2,8.65,7.41,32.9,4.92,10.37,5.35,10.7,
"NAV%Price",26.7,26.97,24.9,38.68,35.02,28.47,58.71,54.38,62.54,145.58,43.46,26.87,19.37,14.59,13.12,8.32,9.33,9.83,10.64,10.49,11.34,
"Liquidity%",127.2,141.06,168.48,90.33,69.74,100.53,121.14,65.48,67.85,54.27,57.53,72.47,141.02,132.66,202.6,110.83,156.3,185.83,204.83,192.03,145.57,
"Cash Flow:Attributable Profit",2.82,1.68,3.28,1.57,3.86,1.37,3.66,1.57,4.59,22.66,6.92,1.61,3.96,1.49,3.67,1.54,2.8,1.51,2.49,1.27,2.06,
"Cash/Equity (%)",31.16,27.07,35.87,25.27,26.79,30.46,31.77,29.19,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",,5.41,,6.52,,,,,,,,,,,,,,,,,,
"PEG Ratio",0.35,,1,0.98,0.8,0.86,0.79,0.86,-0.53,-0.22,0.38,0.38,0.33,0.4,0.27,0.33,0.04,0.03,0.03,0.03,0.02,

