"Income Attributable To Minority Interests",,,,99.9,34.1,95.7,1.5,94.4,66.6,-722.2,7.8,157.9,115.2,163.6,85.1,105.4,48.5,137.4,76.7,1.2,
"Attributable Income Before Extraordinary Items",869.5,64.1,-164.4,155.6,-24,-752.7,-28.8,168.3,150,-3044.8,-115.6,440.9,207.1,284.2,143.6,170.3,70.6,273.4,172,3164.8,
"Income Attributable To Equity Holders",869.5,64.1,-164.4,155.6,-24,-752.7,-28.8,168.3,150,-3044.8,-115.6,440.9,207.1,284.2,143.6,170.3,70.6,273.4,172,3164.8,
"Total Comprehensive Income/Loss for the period",869.5,64.1,-164.4,255.5,10.1,-657,-27.3,262.7,216.6,-3767,-107.8,599,,448,,,,,,,
"Headline Earnings (Cont Ops)",862.6,123.1,-164.4,49.8,-11.6,108.8,-29.4,166.7,149.3,-159.6,-115.6,440.9,207.1,283.9,143.2,170.3,70.6,273.7,171.9,270.2,
"Enterprise Value (EV)",18954.415,10812.239,9150.056,5939.567,7508.599,7804.684,8587.557,9650.79,11095.987,7739.932,11895.861,11090.569,15587.722,13040.197,10542.306,12726.173,11785.69,11762.279,13732.913,12243.017,

Balance sheet (ZAR million),"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Aug 2020","3 Mar 2020","6 Aug 2019","5 Mar 2019","6 Aug 2018","6 Mar 2018","1 Aug 2017","28 Feb 2017","1 Aug 2016","1 Mar 2016","4 Aug 2015","3 Mar 2015","5 Aug 2014","4 Mar 2014","12 Aug 2013","5 Mar 2013","20 Aug 2012","28 Feb 2012","16 Aug 2011","8 Mar 2011",
"Fixed Assets",21025.8,20870.1,20432.7,20309.3,19260.2,17598.7,16821.7,16316.5,16056.2,15895.7,18334.7,17407.9,16739.3,16151.6,15805.2,15544.2,15080.2,14699.8,14456.7,14094.6,
"Right-of-use Asset",23.8,25.6,32.2,,,,,,,,,,,,,,,,,,
"Investments and Loans",297.9,289.8,277.8,266.9,225.8,200.4,192.7,182,162.4,145.9,149.1,113.6,111.5,106.8,99.7,103.1,96.4,92.4,91.3,87.5,
"Goodwill",,,,,,,863.3,863.3,863.3,863.3,2275.1,2275.1,2275.1,2275.1,2275.1,2275.1,2275.1,2275.1,2275.1,2275.1,
"Deferred Tax Asset",58.2,58.2,61.8,69.8,45.8,46.5,37.9,38.8,34.8,34.8,27.8,27.6,24.5,24.9,24.6,24.6,24.6,34.2,22,15.2,
"Long-Term Receivables",954.1,917,918.1,837.9,713.9,602.7,218.3,213.7,211.9,209.1,197.5,145.7,,,,,,,,,
"Total Fixed Assets",22359.8,22160.7,21722.6,21483.9,20245.7,18448.3,18133.9,17614.3,17328.6,17148.8,20984.2,19969.9,19150.4,18558.4,18204.6,17947,17476.3,17101.5,16845.1,16472.4,
"Stock",468.1,196.1,171.6,130.2,172.1,105.6,93.7,79.4,80.2,55.1,97.7,51.7,62.1,35.5,,,,,,,
"Debtors",3277.3,2984.9,2488.9,2222.1,1823.8,1667.1,1517.7,1405.6,1307.8,1365.7,1393.8,1558,1427.3,1404.2,1184.3,1202.4,1033.3,995.7,1086.3,1384.5,
"Cash",2673.1,814.2,675.1,883.5,727.9,1333.1,1664.5,835.5,1033.2,917.6,1312.2,1864.2,2209.9,772.9,738.3,649.9,895.3,1099.2,1032,899.4,
"Tax",19.3,4.2,0.2,0.2,0.4,0.2,2.5,1.6,1.2,3.6,,2.3,4.9,,,,,,,,
"Other Current Assets",692.1,790.6,768.8,790.7,667.8,591.1,582.5,381.5,315.7,268.5,274.9,57.8,93.4,46.5,254.3,261,272.8,265.1,262.6,255.7,
"Total Current Assets",7129.9,4790,4104.6,4026.7,3392,3697.1,3860.9,2703.6,2738.1,2610.5,3078.6,3534,3797.6,2259.1,2223.3,2154.4,2263.3,2391.1,2413.9,2588,
"Total Assets",29489.7,26950.7,25827.2,25510.6,23637.7,22145.4,21994.8,20317.9,20066.7,19759.3,24062.8,23503.9,22948,20817.5,20427.9,20101.4,19739.6,19492.6,19259,19060.4,
"Ordinary Share Capital & Premium",11197.4,11125.1,11118.8,10063.1,9826.2,9645.1,9645.1,9402.7,9399.2,9368,9368,9331.1,9319.8,7810.6,7802.9,7790.7,7787.5,7761.6,7761.6,7761.6,
"Non-Distributable Reserves",5608.9,4739.4,4589.3,4757,677.5,701.5,1425.4,1454.2,1435.9,1285.9,4215.1,4330.7,4096.9,3889.8,3749.2,3605.6,3505.9,3435.3,3333.9,3161.9,
"Other Capital",264.7,322.1,282.5,338.2,327.6,323.3,290.7,298.7,268.2,266.5,240.9,248.4,158.2,157.7,139,119.7,91.5,81.1,49.4,18.8,
"Ordinary Shareholders' Interest",17071,16186.6,15990.6,15158.3,10831.3,10669.9,11361.2,11155.6,11103.3,10920.4,13824,13910.2,13574.9,11858.1,11691.1,11516,11384.9,11278,11144.9,10942.3,
"Minority Interest",,,,,3788.1,3754,3659.8,3658.3,3630.5,3563.9,4293.9,4286.1,4243.4,4128.2,4049.7,3964.6,3907.7,3859.2,3798.5,3721.8,
"Total Shareholders' Interest",17071,16186.6,15990.6,15158.3,14619.4,14423.9,15021,14813.9,14733.8,14484.3,18117.9,18196.3,17818.3,15986.3,15740.8,15480.6,15292.6,15137.2,14943.4,14664.1,
"Interest Bearing Loans",1752.4,1305.5,959.1,1650,500.1,,,,,,,,,,,,,,,,
"Deferred Tax Liability",4243.2,3846.5,3689.5,3766.6,3812.4,3774.3,3697.2,3635.3,3630.6,3663.7,4538.5,4486.7,4390,4262,4192.5,4112.6,4071.5,4054.1,3994,3901.4,
"Other Long-Term Liabilities",4784.3,3872.5,3833.3,4179.3,2270.3,2063.4,1600.6,529.7,479.8,462,425.9,88.2,72.3,69.6,65,62.5,60.4,58.1,74.6,73.4,
"Total Long-Term Liabilities",10779.9,9024.5,8481.9,9595.9,6582.8,5837.7,5297.8,4165,4110.4,4125.7,4964.4,4574.9,4462.3,4331.6,4257.5,4175.1,4131.9,4112.2,4068.6,3974.8,
"Creditors and Provisions",1132.4,923.1,686.8,677.1,2435.5,1878.8,1674.8,1339,1222.5,1149.3,966.5,726.1,654.5,499.4,429.1,443.3,313.6,239.8,246.5,421.5,
"Tax",,1.3,3,13.4,,5,1.2,,,,14,,,0.2,0.5,2.4,1.5,3.4,,,
"Bank Overdrafts/Short-Term Loans",,,0.6,65.9,,,,,,,,,,,,,,,,,
"Other Current Liabilities",506.4,815.2,664.3,,,,,,,,,6.6,12.9,,,,,,0.5,,
"Total Current Liabilities",1638.8,1739.6,1354.7,756.4,2435.5,1883.8,1676,1339,1222.5,1149.3,980.5,732.7,667.4,499.6,429.6,445.7,315.1,243.2,247,421.5,
"Total Liabilities",12418.7,10764.1,9836.6,10352.3,9018.3,7721.5,6973.8,5504,5332.9,5275,5944.9,5307.6,5129.7,4831.2,4687.1,4620.8,4447,4355.4,4315.6,4396.3,
"Total Equity and Liabilities",29489.7,26950.7,25827.2,25510.6,23637.7,22145.4,21994.8,20317.9,20066.7,19759.3,24062.8,23503.9,22948,20817.5,20427.9,20101.4,19739.6,19492.6,19259,19060.4,

Share/unit data,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Aug 2020","3 Mar 2020","6 Aug 2019","5 Mar 2019","6 Aug 2018","6 Mar 2018","1 Aug 2017","28 Feb 2017","1 Aug 2016","1 Mar 2016","4 Aug 2015","3 Mar 2015","5 Aug 2014","4 Mar 2014","12 Aug 2013","5 Mar 2013","20 Aug 2012","28 Feb 2012","16 Aug 2011","8 Mar 2011",
"Number of Shares in Issue (Actual)",572604882,207999586,256227063,192868841,198207763,192277990,192868841,191743614,192277990,191130657,191743613,164459662,190904529,164150804,164338775,163677799,163956076,163677799,163677799,141132832,
"Weighted Average Shares in Issue (Actual)",257260488,244335356,232246550,199159874,193866262,192723153,192425299,192145127,191876479,191592060,191424876,184797002,178530999,164319791,164291783,163960709,163956076,163677799,163677799,141132832,
"Fully Diluted Weighted Average Shares in Issue",287765976,311115997,321543833,230626757,221809760,220540464,202619383,192331484,193195745,191617196,191424876,185273578,178530999,164468904,164291783,164100070,163956076,164140336,163677799,141285532,
"Market Capitalisation (R'000)",19875115,10320939,8865456,5107167,3948299,5383784,6592257,6827990,8498687,5093632,8914161,8668669,13554222,9684897,7230906,9411473,8773290,9002279,10966413,9420617,
"Number of Months",6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,
"Number of Employees",,,,,,,,,,,,,,,,,,,,7671,

Share statistics,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Aug 2020","3 Mar 2020","6 Aug 2019","5 Mar 2019","6 Aug 2018","6 Mar 2018","1 Aug 2017","28 Feb 2017","1 Aug 2016","1 Mar 2016","4 Aug 2015","3 Mar 2015","5 Aug 2014","4 Mar 2014","12 Aug 2013","5 Mar 2013","20 Aug 2012","28 Feb 2012","16 Aug 2011","8 Mar 2011",
"Earnings Per Share (ZARc)",338,26.3,-70.8,78.1,-12.4,-390.6,-15,87.6,78.2,-1589.2,-60.4,238.6,116,173,87.41,104,43,167.04,105.08,2242.43,
"Diluted Earnings Per Share (ZARc)",319.3,26.3,-70.8,73.3,-12.4,-390.6,-15,87.5,77.7,-1589.2,-60.4,238,115.8,173,87.3,104,43,167,105,2240,
"Headline Earnings Per Share (Cont Ops) (ZARc)",335.3,50.4,-70.8,25,-6,56.4,-15.3,86.7,77.8,-83.2,-60.4,238.6,116,173,87.2,103.9,43,167,105,191,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",316.9,50.4,-70.8,25,-6,56.4,-15.3,86.6,77.3,-83.2,-60.4,238,115.8,173,87.1,103.8,43,166,105,191,
"Net Asset Value Per Share (ZARc)",2981.29,7782.03,6240.79,7859.38,5464.62,5549.21,5890.64,5817.98,5774.61,5713.58,7209.63,8458.12,7110.83,7223.91,7114.02,7035.77,6943.87,6890.37,6809.05,7753.19,
"3 Year Beta",1.55,0.5,0.67,0.03,0.74,0.83,1.32,1.39,1.22,1.37,1.17,1.16,0.82,0.87,,,,,,,
"Cash Generated Per Share",674.34,494.04,62.6,345.26,97.22,321.62,88.45,305.25,212.04,323.97,163.24,867.39,406.75,553.03,325.79,447.59,194.87,626.29,245.05,556.43,
"Net Asset Value Per Share (Base Currency)",2981.29,7782.03,6240.79,7859.38,5464.62,5549.21,5890.64,5817.98,5774.61,5713.58,7209.63,8458.12,7110.83,7223.91,7114.02,7035.77,6943.87,6890.37,6809.05,7753.19,
"Price at Period End (Base Currency)",3471,4962,3460,2648,1992,2800,3418,3561,4420,2665,4649,5271,7100,5900,4400,5750,5351,5500,6700,6675,
"JSE Market Price High (ZARc)",6500,5400,3845,3500,3500,4340,4350,5300,4820,5996,6449,7690,7680,6499,6255,6749,6749,7001,7001,7100,
"JSE Market Price Low (ZARc)",1450,2463,2463,1500,1500,2650,2650,2235,1995,2261,4520,4740,5400,4201,4201,4374,5095,5261,5900,6252,
"JSE Market Price at Period End (ZARc)",3471,4962,3460,2648,1992,2800,3418,3561,4420,2665,4649,5271,7100,5900,4400,5750,5351,5500,6700,6675,
"JSE Volume Traded (Actual)",54619678,52366586,18065428,57930475,34456702,27422834,14059721,52888013,30882674,76868501,24738938,45595706,18443003,31844829,16928025,21398418,10948659,28192230,14460959,17321275,
"JSE Rand Value Traded (Actual)",2034878428,1919083752,579094686,1423602078,838638783,913404269,496741759,2198534558,1154483351,2900483938,1322014312,2988249646,1243472270,1792031034,923431844,1182017446,643155907,1737614661,947179467,1150953614,
"12 Month HEPS",456.5,50.4,-39.8,25,65.7,56.4,-6.4,86.7,55,-83.2,62.2,238.6,201.8,173,148.1,103.9,105,167,200.5,191,

Cash flow items,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Aug 2020","3 Mar 2020","6 Aug 2019","5 Mar 2019","6 Aug 2018","6 Mar 2018","1 Aug 2017","28 Feb 2017","1 Aug 2016","1 Mar 2016","4 Aug 2015","3 Mar 2015","5 Aug 2014","4 Mar 2014","12 Aug 2013","5 Mar 2013","20 Aug 2012","28 Feb 2012","16 Aug 2011","8 Mar 2011",
"Cash generated by operations",2122.6,,536.9,581.1,150.4,569.5,122,528.8,382.2,601.9,315.7,1358.5,747.4,875.8,515.7,687.3,302.3,998.4,,,
"Working capital changes",-358.6,,-302.9,,,,,,,,,,,,,,,,,,
"Cash generated from operations after WC",1764,1154.5,234,,,,,,,,,,,,,,,,390.2,777,
"Net Cash flow from operating activities",3861.3,1027.6,160.4,665.9,192.7,618.4,170.6,585.3,407.7,619.2,313,1426.5,776.5,907.8,535.4,732.6,319.5,1025.1,401.1,785.3,
"Net cash flow from investing activities",-775,-1751.8,-671.3,-3600.5,-1896.4,-2231,-850.7,-921.6,-402,-2322.5,-1415.4,-1813.9,-830.9,-784.8,-447,-1181.9,-523.4,-1151.1,-594.8,-880,
"Net cash flow from financing activities",-1227.4,654.9,302.5,2485,1098.5,2110.2,1509.1,254.2,109.9,756.7,550.4,1478.7,1491.4,,,,,325.8,326.3,942.6,
"Net increase(decrease) in cash & cash equivalents",1858.9,-69.3,-208.4,-449.6,-605.2,497.6,829,-82.1,115.6,-946.6,-552,1091.3,,,,,,,,,
"Cash & Cash Equivalent beginning of period",814.2,883.5,883.5,1333.1,1333.1,835.5,835.5,917.6,917.6,1864.2,1864.2,,,,,,,,,,
"Cash & Cash Equivalent end of period",2673.1,814.2,675.1,883.5,727.9,1333.1,1664.5,835.5,1033.2,917.6,1312.2,,,,,,,,,,

Ratios,"Jun 2020","Dec 2019","Jun 2019","Dec 2018","Jun 2018","Dec 2017","Jun 2017","Dec 2016","Jun 2016","Dec 2015","Jun 2015","Dec 2014","Jun 2014","Dec 2013","Jun 2013","Dec 2012","Jun 2012","Dec 2011","Jun 2011","Dec 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"4 Aug 2020","3 Mar 2020","6 Aug 2019","5 Mar 2019","6 Aug 2018","6 Mar 2018","1 Aug 2017","28 Feb 2017","1 Aug 2016","1 Mar 2016","4 Aug 2015","3 Mar 2015","5 Aug 2014","4 Mar 2014","12 Aug 2013","5 Mar 2013","20 Aug 2012","28 Feb 2012","16 Aug 2011","8 Mar 2011",
"Return on Capital Employed",6.24,0.25,-1.34,1.03,0.1,-3.24,-0.27,1.38,2.3,-20.24,-0.93,2.63,2.89,2.2,2.29,1.4,1.23,2.13,2.62,16.99,
"Return on Shareholder Funds",10.19,0.4,-2.06,1.69,0.14,-4.55,-0.36,1.77,2.94,-26.01,-1.19,3.29,3.62,2.8,2.91,1.78,1.56,2.71,3.33,21.59,
"Return on Total Assets",8.66,1.93,-0.31,1.99,2.02,2.47,1.23,2.12,2.78,0.58,0.91,4.62,5.18,3.87,4.16,2.6,2.49,3.94,4.74,20.25,
"Gross Profit Margin",26.5,9.09,1.55,8.54,9.38,8.92,0.71,7.2,11.42,-1.31,0.58,22.97,26.77,18.49,21.01,11.86,12.49,19.03,22.46,23.67,
"Operating Profit Margin",22.54,9.09,1.55,8.54,9.38,8.92,0.71,7.2,11.42,-1.31,0.58,22.97,26.77,18.49,21.01,11.86,12.49,19.03,22.46,23.67,
"Net Profit Margin",18.88,0.86,-5.2,4.29,-1.45,-21.51,-1.81,5.04,9.11,-100,-8.13,11.7,11.34,8.74,9.28,5.94,5.41,9.19,11.39,150.22,
"Debt:Equity (excl non-int debt)",0.63,0.56,0.53,0.64,0.45,0.4,0.35,0.28,0.28,0.28,0.27,0.25,0.25,0.27,0.27,0.27,0.27,0.27,0.27,0.01,
"Interest Bearing Debt as % of Long-Term Finance",9.31,7.46,5.66,9.82,3.31,,,,,,,,,,,,,,,,
"Interest Cover",7.49,1.29,-0.07,-3.26,-0.67,7.73,1.88,-2.02,-3.61,56.74,0.81,-8.25,-10.97,-14.71,-14.41,-5.42,-3.68,-8.95,-10.71,-137.41,
"Quick Ratio",4.07,2.64,2.9,5.15,1.32,1.91,2.25,1.96,2.17,2.22,3.04,4.75,5.6,4.45,5.18,4.83,7.18,9.83,9.77,6.14,
"Current Ratio",4.35,2.75,3.03,5.32,1.39,1.96,2.3,2.02,2.24,2.27,3.14,4.82,5.69,4.52,5.18,4.83,7.18,9.83,9.77,6.14,
"Debtors Collection Period",129.85,145.42,143.61,223.61,200.56,173.93,173.78,153.5,144.92,163.72,178.81,150.94,142.61,157.65,139.62,153.17,144.47,122.17,131.26,239.86,
"Stock Turn",14.46,34.73,36.29,25.48,17.48,30.18,33.78,39.06,36.38,55.98,28.95,56.14,43.08,74.65,,,,,,,
"Price : Earnings",7.6,98.45,-86.93,105.92,30.32,49.65,-534.06,41.07,80.36,-32.03,74.74,22.09,35.18,34.1,29.71,55.34,50.96,32.93,33.42,34.95,
"Sales Per Share (Base Currency)",3580.81,3066.24,2723.83,1821.2,1712.11,1815.3,1656.64,1739.41,1716.63,1589.16,1486.33,2038.72,2046.14,1978.52,1884.45,1747.55,1592.26,1817.53,1845.58,1492.78,
"Price/Sales Per Share",0.97,1.62,1.27,1.45,1.16,1.54,2.06,2.05,2.57,1.68,3.13,2.59,3.47,2.98,2.33,3.29,3.36,3.03,3.63,4.47,
"Price/Net Asset Value",1.16,0.64,0.55,0.34,0.36,0.5,0.58,0.61,0.77,0.47,0.64,0.62,1,0.82,0.62,0.82,0.77,0.8,0.98,0.86,
"Price/Cash Flow",10.29,10.04,110.54,7.67,40.98,8.71,77.29,11.67,41.69,8.23,56.96,6.08,34.91,10.67,27.01,12.85,54.92,8.78,54.68,12,
"NAV%Price",85.89,156.83,180.37,296.8,274.33,198.19,172.34,163.38,130.65,214.39,155.08,160.47,100.15,122.44,161.68,122.36,129.77,125.28,101.63,116.15,
"Liquidity%",62.19,9.55,3.26,6.43,4.27,8.01,4.89,10.63,15.29,11.74,10.53,26.88,30.27,18.79,22.85,15.85,14.37,23.54,18.59,17.86,
"Cash Flow:Attributable Profit",8.88,2.23,29.16,1.92,2.47,1.68,2.57,-0.3,-0.4,-0.9,-0.27,-0.84,5.45,-0.46,-0.5,-0.35,-0.29,-0.51,-0.38,0.24,
"Cash/Equity (%)",15.66,5.03,4.22,5.83,4.98,,11.08,,,,,,,,,,,,,,
"EV/Ebitda (Pd)",8.77,6.1,16.57,24.45,,,,,,,,,,,,,,,,,
"PEG Ratio",0.47,6.13,-26.13,31.84,1.09,1.79,-19.64,1.51,-4.97,1.98,2.17,0.64,10.9,10.56,-2.36,-4.4,-12.16,-7.86,-5782.88,-6047.86,

