"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,
"Number of Employees",,,,,,,,,,,,,,,,,,,11965,,12697,,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"20 Nov 2020","25 May 2020","22 Nov 2019","22 May 2019","22 Nov 2018","24 May 2018","27 Nov 2017","25 May 2017","23 Nov 2016","24 May 2016","19 Nov 2015","20 May 2015","19 Nov 2014","21 May 2014","20 Nov 2013","30 May 2013","21 Nov 2012","22 May 2012","23 Nov 2011","30 May 2011","24 Nov 2010","18 May 2010",
"Earnings Per Share (ZARc)",612.2,209.7,2332.6,864.3,1457.7,858.5,1914.9,1035.89,2034.39,1048.6,1068.1,832.2,1261.59,395,1574.9,826.2,1706.73,805,1628.59,748.07,1385.79,662.2,
"Diluted Earnings Per Share (ZARc)",607.5,208.4,2325.3,860.9,1451.2,853.29,1877.3,1012.8,1991.48,1034.7,1050.9,816.6,1230.7,386.69,1535.79,810.2,1671.49,784,1597.99,736.6,1363.49,650.5,
"Headline Earnings Per Share (Cont Ops) (ZARc)",1196.1,500.6,1555.5,773,1632.8,868.29,2154.68,1035.7,2119.19,969.8,2090.99,974.6,1804.39,855.49,1574.29,801.6,1689.02,787,1574.59,748,1392.9,668.89,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",1187.1,497.6,1550.7,770.1,1625.5,863.2,2112.28,1012.7,2074.39,956.8,2057.3,956.29,1760.19,837.6,1535.19,786.1,1654.19,766,1544.99,736.5,1370.99,657.2,
"Interim Dividend (ZARc)",,,321,321,378,378,378,378,363,363,339,339,329,329,310,310,295,295,281,281,270,270,
"Final Dividend (ZARc)",537,,434,,702,,702,,702,,611,,611,,555,,555,,510,,476,,
"Dividend Per Share (ZARc)",537,,755,321,1080,378,1080,378,1065,363,950,339,940,329,865,310,850,295,791,281,746,270,
"Other Distributions (ZARc)",133,,306,306,,,,,,,,,,,,,,,,,,,
"Distributions Per Share (ZARc)",670,,1061,627,1080,378,1080,378,1065,363,950,339,940,329,865,310,850,295,791,281,746,270,
"Net Asset Value Per Share (ZARc)",8233.16,7841.58,8031.02,9164.47,9115,8593.82,8748.8,8251.68,8094.76,7609.83,7200.56,7069.77,6865.08,6411.22,6675.58,6187.06,5911.71,6411.97,5172,4577.76,4372.24,4771.98,
"3 Year Beta",0.28,0.37,0.73,0.68,0.9,0.82,0.65,0.48,0.34,0.58,0.48,0.79,0.71,0.62,0.79,0.69,0.67,0.5,0.48,0.43,0.39,0.35,
"Cash Generated Per Share",847.76,140.19,324.99,-126.28,394.38,-166.63,1710.37,747.02,819.18,130.73,370.85,-141.41,854.24,122.77,758.65,147.82,687.25,-58.89,752.72,238.82,760.25,205.43,
"Net Asset Value Per Share (Base Currency)",8233.16,7841.58,8031.02,9164.47,9115,8593.82,8748.8,8251.68,8094.76,7609.83,7200.56,7069.77,6865.08,6411.22,6675.58,6187.06,5911.71,6411.97,5172,4577.76,3279.18,4771.98,
"Price at Period End (Base Currency)",19077,18500,21056,26500,26502,37200,37735,40045,38024,32523,30479,30539,31543,27227,29911,29400,27312,26918,21000,17501,18960,18340,
"JSE Market Price High (ZARc)",24000,24000,29348,29348,47806,47806,43500,43500,40274,36968,40086,40086,32597,31000,33750,33750,29321,27769,21295,19950,19199,19090,
"JSE Market Price Low (ZARc)",14381,14381,20323,23982,25933,34052,35945,35945,25502,25502,26732,29970,23870,23870,26501,26501,20252,20252,17131,17131,14501,14501,
"JSE Market Price at Period End (ZARc)",19077,18500,21056,26500,26502,37200,37735,40045,38024,32523,30479,30539,31543,27227,29911,29400,27312,26918,21000,17501,18960,18340,
"JSE Volume Traded (Actual)",205890183,123589361,179536734,79261387,198790917,97753965,171230836,80975123,182849115,97750924,179735926,87876756,136038591,82869553,110427747,49489256,108665797,52691447,127162725,74199066,160854968,87532992,
"JSE Rand Value Traded (Actual)",38324283596,23748847963,44313231638,21317011348,73060833178,39617178025,67133828034,32271563990,61816353170,30535605584,57835572363,30669445296,38365529834,22595598858,32552072218,14634124122,27822397293,12921884863,24148099260,13757126955,27724982026,14590288914,
"12 Month HEPS",1196.1,1283.1,1555.5,1537.51,1632.8,1987.27,2154.68,2185.09,2119.19,2086.19,2090.99,1923.5,1804.39,1628.18,1574.29,1703.62,1689.02,1613.59,1574.59,1472.01,1392.9,1448.48,
"12 Month Dividend",537,434,755,1023,1080,1080,1080,1080,1080,1065,974,950,950,940,884,865,865,805,791,757,757,729,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"20 Nov 2020","25 May 2020","22 Nov 2019","22 May 2019","22 Nov 2018","24 May 2018","27 Nov 2017","25 May 2017","23 Nov 2016","24 May 2016","19 Nov 2015","20 May 2015","19 Nov 2014","21 May 2014","20 Nov 2013","30 May 2013","21 Nov 2012","22 May 2012","23 Nov 2011","30 May 2011","24 Nov 2010","18 May 2010",
"Cash generated by operations",3005.7,1479.2,3401.5,1871.5,3857.4,2366.2,5388.1,2631.3,4836.8,2344.3,4396.4,,,,,,,,,,,,
"Working capital changes",-52.5,-12.5,90.7,-515.8,-573.2,-894.4,745.4,475.4,-604,-482.5,-811.6,,,,,,,,-173,-124.7,-112.6,-212,
"Cash generated from operations after WC",2953.2,1466.7,3492.2,1355.7,3284.2,1471.8,6133.5,3106.7,4232.8,1861.8,3584.8,,,,,,,,,,,,
"Net Cash flow from operating activities",1609.2,266.1,616.9,-239.7,748.6,-316.3,3285.1,1434.8,1573.4,251.1,712.3,-271.6,1639.7,235.6,1453.2,283.1,1314,-112.1,1435,454.6,1446,390.4,
"Net cash flow from investing activities",-797.1,-418.3,-33.2,476.1,-598.9,-186,-803,-382.7,114.9,825.6,-1055.9,-139.2,-414.8,74.8,-3281.8,-2145.2,-732.4,-614.5,-2914,-338.2,-1100.4,-923,
"Net cash flow from financing activities",-245.8,-6.7,-100,7.7,-1.8,-24.7,-1139.6,-75.5,-562.2,-8.7,76,-551,-1108.5,-586,425.5,953.1,-296.8,-196.7,-96,-21.5,1.2,-6.1,
"Dividends paid",-740.6,-739.3,-2284.5,-1193.2,-1854.5,-1193.7,-1834.1,-1182.1,-1661.1,-1025.3,-1643,-1046.7,-1467.2,-907.8,-1426.1,-910.8,-1318.2,-830.8,-1230,-771.9,-1179.5,-742.4,
"Net increase(decrease) in cash & cash equivalents",566.3,-158.9,483.7,244.1,147.9,-527,1342.5,976.6,1126.1,1068,-267.6,-961.8,116.4,-275.6,-1403.1,-909,284.8,-923.3,-1576,94.9,346.8,-538.7,
"Cash & Cash Equivalent beginning of period",1161.7,1161.7,669.2,669.2,486.3,486.3,-875,-875,-2126.8,-2126.8,-1925.9,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",51.5,141.3,8.8,-24.7,35,-60.4,18.8,-21.3,125.7,7.3,66.7,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",1779.5,1144.1,1161.7,888.6,669.2,-101.1,486.3,80.3,-875,-1051.5,-2126.8,,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"20 Nov 2020","25 May 2020","22 Nov 2019","22 May 2019","22 Nov 2018","24 May 2018","27 Nov 2017","25 May 2017","23 Nov 2016","24 May 2016","19 Nov 2015","20 May 2015","19 Nov 2014","21 May 2014","20 Nov 2013","30 May 2013","21 Nov 2012","22 May 2012","23 Nov 2011","30 May 2011","24 Nov 2010","18 May 2010",
"Return on Capital Employed",6.17,4.39,23.72,15.5,13.12,16.31,17.4,18.55,18.43,19.87,5.95,15.39,12.31,6.94,15.38,16.97,21.75,22.19,22.5,24.55,22.95,23.52,
"Return on Shareholder Funds",6.59,4.77,25.25,16.45,13.92,17.3,18.39,20.83,20.72,22.54,6.84,16.82,13.66,8.03,18.05,20.51,23.49,24.49,25.16,27.03,25.29,26.38,
"Return on Total Assets",11.24,6.93,28.04,19.14,16.51,18.99,20.94,22.36,21.75,21.92,19.82,19.16,13.27,9.72,16.4,17.44,27.43,26.66,28.01,29.07,29.13,31.65,
"Gross Profit Margin",30.07,29.39,31.86,31.41,32.64,33.26,33.36,32.49,31.77,32,33.77,32.92,31.7,,,,,,,,,,
"Operating Profit Margin",6.4,3.18,17.26,11.41,9.41,10.24,12.59,13.37,12.36,12.9,12.87,12.63,8.32,5.89,11.41,11.73,15.34,14.57,15.88,15,15.61,15.65,
"Net Profit Margin",3.4,2.21,13.52,9.33,8.47,8.97,9.97,10.29,10.81,11.13,6.03,9.2,6.72,4.03,9.32,9.81,11.99,11.06,12.65,11.47,11.35,10.27,
"Debt:Equity (excl non-int debt)",0.08,0.12,0.1,0.06,0.11,0.14,0.1,0.2,0.23,0.29,0.41,0.39,0.4,0.46,0.44,0.48,0.19,0.33,0.28,0.16,0.16,0.37,
"Interest Bearing Debt as % of Long-Term Finance",1.23,1.6,,0.42,0.42,0.01,0.01,6.04,6.25,6.99,8.11,2.53,4.3,7.4,9.51,11.53,1.97,3.6,4.98,4.29,4.48,4.94,
"Interest Cover",24,-33.3,-383.09,97.71,143.52,36,19.07,18.53,23.32,14,18.17,15.89,6.24,4.27,8.13,9.01,29.69,22.29,52.98,131.22,34.7,33.2,
"Quick Ratio",1.12,0.99,0.99,1.53,1.06,0.99,1.05,1.02,0.82,0.75,0.66,0.61,0.64,0.59,0.68,0.64,0.79,0.63,0.77,1.12,1.08,0.85,
"Current Ratio",2.09,1.89,1.95,2.63,1.99,1.8,1.85,1.83,1.71,1.54,1.29,1.17,1.14,1.22,1.19,1.18,1.49,1.32,1.41,1.96,1.91,1.71,
"Dividend Cover",0.91,,2.2,1.38,1.35,2.27,1.77,2.74,1.91,2.89,1.12,2.45,1.92,1.2,1.82,2.67,2,2.66,2,2.66,1.86,2.48,
"Dividend Cover (HEPS)",1.79,,1.47,1.23,1.51,2.3,2,2.74,1.99,2.67,2.2,2.87,1.92,2.6,1.82,2.59,1.99,2.67,1.99,2.66,1.87,2.48,
"Debtors Collection Period",48.02,52.58,50.93,54.45,52.99,58.17,54.01,49.8,54.8,55.91,62.35,65.05,59.08,55.05,56.77,65.27,60.44,50.9,56.28,52.07,54.33,51.13,
"Stock Turn",3.91,4.16,3.54,3.92,3.77,4.25,4.33,4.33,3.62,3.56,3.35,3.68,4.37,,,,,,,,,,
"Price : Earnings",15.95,14.42,13.54,17.24,16.23,18.72,17.51,18.33,17.94,15.59,14.58,15.88,17.48,16.72,19,17.26,16.17,16.68,13.34,11.89,13.61,12.66,
"Sales Per Share (Base Currency)",17990.93,18969.48,17255.4,16155.71,17220.54,16526.49,19222.92,17071.29,15925.56,15941.7,14921.65,15167.29,15666.72,15557.26,14097.33,14038.62,14238.69,14619.6,12876.99,13040.97,12210.38,12893.79,
"Price/Sales Per Share",1.06,0.98,1.22,1.64,1.54,2.25,1.96,2.35,2.39,2.04,2.04,2.01,2.01,1.75,2.12,2.09,1.92,1.84,1.63,1.34,1.55,1.42,
"Price/Net Asset Value",2.32,2.36,2.62,2.89,2.91,4.33,4.31,4.85,4.7,4.27,4.23,4.32,4.59,4.25,4.48,4.75,4.62,4.2,4.06,3.82,5.78,3.84,
"Price/Cash Flow",22.5,263.93,64.79,-419.7,67.2,-446.5,22.06,107.21,46.42,497.56,82.19,-431.92,36.93,443.54,39.43,397.78,39.74,-914.18,27.9,146.56,24.94,178.55,
