"Number of Shares in Issue (Actual)",192602355,192602355,192602355,192602355,192602355,192602355,192602355,192602355,192602355,173115000,173264944,173183199,173231049,173224452,172800310,172782188,172377704,172372704,171936604,171729604,171170013,171170013,
"Weighted Average Shares in Issue (Actual)",192602355,192602355,192602355,192602355,179700000,192602355,179700000,190602355,179700000,173115000,173116000,173064000,172829248,172754643,172380610,172363059,171992577,171899983,171444814,171394121,170862375,170672879,
"Fully Diluted Weighted Average Shares in Issue",192986000,193100000,192602355,193800000,179700000,190602355,179700000,190602355,179700000,173115000,173116000,184994183,184994183,184265095,184646200,184558192,185565578,185103869,182689548,182991411,180912511,179364480,
"Market Capitalisation (R'000)",36527037,35005478,36788976,36956540,35463872,39013533,32180001,33562886,37022025,34449885,32054015,32679670,21754355,21050235,20943398,19640151,22064346,19952140,16555776,16314312,15901694,12752166,
"Number of Months",12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,12,6,

Share statistics,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"18 Nov 2020","21 May 2020","13 Nov 2019","15 May 2019","14 Nov 2018","30 May 2018","15 Nov 2017","31 May 2017","16 Nov 2016","18 May 2016","11 Nov 2015","20 May 2015","12 Nov 2014","21 May 2014","13 Nov 2013","15 May 2013","14 Nov 2012","9 May 2012","9 Nov 2011","11 May 2011","17 Nov 2010","12 May 2010",
"Earnings Per Share (ZARc)",1078.7,390,1124.1,520,948.9,534.6,945.5,471.6,1010,476.8,820.8,452.8,778.2,372.1,688.8,340.91,615.67,304.71,555.63,279.59,535.99,278.25,
"Diluted Earnings Per Share (ZARc)",1075,388.5,1118.6,516.5,942.2,531.9,939.4,468,999.5,439.3,756.1,417.2,727,348.9,643,318.4,570.6,283,521.4,261.9,506.2,264.8,
"Headline Earnings Per Share (Cont Ops) (ZARc)",1135.3,408,1129.1,523.6,965.7,542.1,952.8,475.5,1020,480,835.5,455.5,781.8,372,694.8,341,616.3,305.4,557.1,279.8,536.1,278.1,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",1131.5,406.5,1123.6,520.2,958.9,539.4,946.6,471.9,1009.4,442.2,769.6,419.6,730.4,348.8,648.6,318.5,571.2,283.6,522.8,262.1,506.3,264.6,
"Interim Dividend (ZARc)",200,200,284,284,270,270,240,240,255,255,239,239,195,195,179,179,155,155,142,142,140,140,
"Final Dividend (ZARc)",665,,516,,459,,435,,410,,393,,345,,306,,275,,235,,222,,
"Dividend Per Share (ZARc)",865,200,800,284,729,270,675,240,665,255,632,239,540,195,485,179,430,155,377,142,362,140,
"Distributions Per Share (ZARc)",865,200,800,284,729,270,675,240,665,255,632,239,540,195,485,179,430,155,377,142,362,140,
"Net Asset Value Per Share (ZARc)",4102.2,3602.7,3879.9,3662.5,3692.2,3328,3407,3005.6,3140.1,2002,1922.6,1821.2,1751.1,1876.9,1842.2,1669.2,1649.8,1488.9,1450.5,1326.27,1278.8,1169.6,
"3 Year Beta",0.07,0.4,0.64,0.72,1.05,0.9,0.95,0.79,0.79,0.57,0.23,0.26,0.34,0.33,0.29,0.49,0.53,0.44,0.18,0.23,0.27,0.24,
"Cash Generated Per Share",1995.82,14.23,-157.73,-280.47,1025.84,-602.54,732.7,-514.48,803.37,-544.44,732.58,-425.97,277.78,-452.48,-256.48,-195.04,669.17,-212.16,429.05,-259.77,139.57,-41.6,
"Net Asset Value Per Share (Base Currency)",4102.2,3602.7,3879.9,3662.5,3692.2,3328,3407,3005.6,3140.1,2002,1922.6,1821.2,1751.1,1876.9,1842.2,1669.2,1649.8,1488.9,1450.5,1326.27,1278.8,1169.6,
"Price at Period End (Base Currency)",18965,18175,19101,19188,18413,20256,16708,17426,19222,19900,18500,18870,12558,12152,12120,11367,12800,11575,9629,9500,9290,7450,
"JSE Market Price High (ZARc)",21622,21622,21072,21072,22700,22700,20499,20499,21971,20774,20617,18973,13632,13632,13335,13335,13091,11824,10448,10448,9293,7935,
"JSE Market Price Low (ZARc)",14225,14225,16418,16418,16553,16553,15018,16916,16161,16161,12142,12142,11089,11089,10750,10750,9283,9283,8200,8784,6300,6300,
"JSE Market Price at Period End (ZARc)",18965,18175,19101,19188,18413,20256,16708,17426,19222,19900,18500,18870,12558,12152,12120,11367,12800,11575,9629,9500,9290,7450,
"JSE Volume Traded (Actual)",231837983,124981304,189243755,103666958,145492300,75192902,203764965,100236415,178231261,74291032,132736121,69935217,108159478,53687744,107204813,56781673,84536640,40371669,115314138,77933212,117204782,74988890,
"JSE Rand Value Traded (Actual)",42250883098,23406691901,35974444340,19716357446,28195377787,14588930295,35809902424,18662457464,34793697606,13802725115,23186945233,11233829389,13458296706,6574174296,12582776024,6730172549,9480122667,4309464109,10981996596,7524425113,8568332189,5201668345,
"12 Month HEPS",1135.3,1013.5,1129.1,947.2,965.7,1019.4,952.8,1015.5,1020,860,835.5,865.3,781.8,725.8,694.8,651.9,616.3,582.7,557.1,537.8,536.1,440.1,
"12 Month Dividend",865,716,800,743,729,705,705,675,650,665,648,632,584,540,501,485,430,430,390,277,362,340,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"18 Nov 2020","21 May 2020","13 Nov 2019","15 May 2019","14 Nov 2018","30 May 2018","15 Nov 2017","31 May 2017","16 Nov 2016","18 May 2016","11 Nov 2015","20 May 2015","12 Nov 2014","21 May 2014","13 Nov 2013","15 May 2013","14 Nov 2012","9 May 2012","9 Nov 2011","11 May 2011","17 Nov 2010","12 May 2010",
"Cash generated by operations",,,,,,,,108.3,,50.4,2954.6,228.7,1842.4,2.1,815.6,382.1,2307.1,331.9,1781.2,163.9,1199.5,444.7,
"Working capital changes",698.8,-803.2,-2016.3,-1073.1,416.3,-1643.9,13,-1380.5,17.9,-1411.5,278,-1123,-235.2,-995.9,-1032.7,-545.2,622.4,-544.7,204.3,-637.2,-257.5,-301.1,
"Cash generated from operations after WC",6421.5,1503.6,1841.5,727.2,3971.7,28.3,3285.7,108.3,3250.2,50.4,,,,,,,,,,,,,
"Net Cash flow from operating activities",3844,27.4,-303.8,-540.2,1975.8,-1160.5,1411.2,-990.9,1547.3,-942.5,1269.3,-737.7,481.2,-783.8,-443.2,-337,1153.5,-365.7,737.7,-446.1,238.9,-71.2,
"Net cash flow from investing activities",-1502.4,-758.2,-1943.2,-608.3,-1453.3,-730.5,-1496,-887,-1613.5,-386.1,-978.5,-260.9,-924.4,-143,-296.1,-165.5,-220.3,-104,-254.2,-172.8,-281,-76.2,
"Net cash flow from financing activities",-1821.3,-1342.5,557.6,1,-428,-358.2,3.4,223.6,1666.6,121.5,162.3,-144,-100.6,-62.2,-101,-86,-73.1,-66,-56.1,-22.6,-121.3,-92.5,
"Dividends paid",-1378.1,-993.2,-1430.5,-883.9,-1357.8,-837.8,-1251.7,-789.5,-1152.6,-680.8,-1011.5,-597.6,-867,-529.5,-782,-473.3,-670.5,-403.9,-624.6,-380.9,-578.5,-339.2,
"Net increase(decrease) in cash & cash equivalents",520.3,-2073.3,-1689.4,-1147.5,94.5,-2249.2,-81.4,-1654.3,1600.4,-1207.1,453.1,-1142.6,-543.8,-989,-840.3,-588.5,860.1,-535.7,427.4,-641.5,-163.4,-239.9,
"Cash & Cash Equivalent beginning of period",-67.4,-67.4,1598.2,1598.2,1472,1472,1532.9,1532.9,-37.8,-37.8,-534.4,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",270.2,229.5,23.8,10.1,31.7,-73.6,20.5,-31.9,-29.7,17.7,52.5,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",723.1,-1911.2,-67.4,460.8,1598.2,-850.8,1472,-153.3,1532.9,-1227.2,-37.8,,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)",
,"18 Nov 2020","21 May 2020","13 Nov 2019","15 May 2019","14 Nov 2018","30 May 2018","15 Nov 2017","31 May 2017","16 Nov 2016","18 May 2016","11 Nov 2015","20 May 2015","12 Nov 2014","21 May 2014","13 Nov 2013","15 May 2013","14 Nov 2012","9 May 2012","9 Nov 2011","11 May 2011","17 Nov 2010","12 May 2010",
"Return on Capital Employed",7.09,5.42,13.63,13.17,12.06,15.39,12.61,14.22,13.2,21.75,19.74,26.11,21.85,37.07,34.89,37.6,34.45,37.66,35.21,38.42,38.21,42.99,
"Return on Shareholder Funds",24.79,20.6,28.97,28.39,25.7,32.13,27.75,31.38,32.25,47.63,42.69,49.72,44.44,39.66,37.39,40.85,37.32,40.94,40.7,42.08,44.4,47.52,
"Return on Total Assets",6.5,5.24,9.69,10.21,10.36,10.59,10.41,10.98,10.67,14.3,13.69,14.31,12.84,17.94,17.64,17.81,16.12,18.79,17.9,18.44,18.26,20.11,
"Gross Profit Margin",11.89,11.26,10.65,10.41,10.68,10.49,10.71,9.58,9.27,8.7,8.69,8.58,8.26,8.02,7.99,7.95,7.98,7.9,8.12,8.01,7.92,,
"Operating Profit Margin",2.77,2.23,2.72,2.55,2.75,2.63,2.7,2.55,2.84,2.99,3.13,3.07,3.42,3.47,3.44,3.47,3.53,3.63,3.69,3.73,3.78,3.91,
"Net Profit Margin",1.67,1.26,1.98,1.84,1.81,2.06,1.91,1.92,2,1.96,1.94,2.18,2.47,2.51,2.48,2.47,2.45,2.41,2.48,2.51,2.63,2.71,
"Debt:Equity (excl non-int debt)",2.7,3.3,1.46,1.36,1.13,1.4,1.24,1.41,1.53,1.68,1.32,1.55,1.36,0.42,0.11,0.09,0.08,0.34,0.13,0.61,0.34,0.41,
"Interest Cover",7.83,8.26,18.63,85.27,105.87,63.93,-143.69,-492.04,203.86,26.77,22.24,15.94,502.89,-741.08,-178.87,482.35,-302.04,269.93,216.06,105.46,-352.24,-3394.5,
"Quick Ratio",0.75,0.71,0.85,0.86,0.88,0.86,0.91,0.89,0.92,0.81,0.83,0.8,0.83,0.9,0.94,0.9,0.92,0.87,0.9,0.85,0.89,0.87,
"Current Ratio",0.97,0.93,1.09,1.13,1.13,1.12,1.16,1.19,1.18,1.02,1.04,1.03,1.03,1.15,1.16,1.12,1.12,1.11,1.1,1.07,1.08,1.07,
"Dividend Cover",1.25,1.95,1.41,1.83,1.32,1.98,1.41,1.97,1.52,1.87,1.3,1.89,1.44,1.91,1.42,1.9,1.43,1.97,1.47,1.97,1.48,1.99,
"Dividend Cover (HEPS)",1.31,2.04,1.41,1.84,1.32,2.01,1.41,1.98,1.53,1.88,1.32,1.91,1.45,1.91,1.43,1.91,1.43,1.97,1.48,1.97,1.48,1.99,
"Debtors Collection Period",45.93,46.72,43.75,41.64,43.84,40.09,41.39,38.89,42.44,41.98,46.38,42.33,57.05,42.28,44.61,42.77,45.16,42.39,46.2,43.86,46.22,42.63,
"Stock Turn",20.36,19.01,22,22.33,22.94,22.65,22.32,22.51,21.59,27.96,27.52,26.21,22.69,28.03,31.71,30.21,28.06,28.81,31.13,29.31,33.45,33.1,
"Price : Earnings",16.7,17.93,16.92,20.26,19.07,19.87,17.54,17.16,18.85,23.14,22.14,21.81,16.06,16.74,17.44,17.44,20.77,19.86,17.28,17.66,17.33,16.93,
"Sales Per Share (Base Currency)",64525.38,62044.31,56841,56357.77,56214.8,51901.23,53073.51,49688.16,50466.61,48587.82,42317.75,41631.3,31524.18,29644.12,27726.9,27610.09,25097.59,25267.95,22432.12,22305.32,20393.14,20522.77,
