"Earnings Per Share (ZARc)",1955,-2942,65,-1177,-2010,-6531,-438.3,640.4,267.6,135.33,264.67,706.88,334.56,63.8,1.28,209.27,153.14,451.17,199.75,121.1,98.47,390.38,
"Diluted Earnings Per Share (ZARc)",,,,-1177,-2010,-6531,-438.3,640.4,267.6,135.33,264.67,706.88,334.56,63.8,1.28,209.27,153.14,451.17,199.75,121.1,98.47,390.38,
"Headline Earnings Per Share (Cont Ops) (ZARc)",1955,-2942,65,-1177,-2010,-6531,-438.3,640.4,267.6,135.33,264.67,706.88,334.56,63.8,1.28,209.27,153.14,451.17,199.75,121,98.47,,
"Diluted Headline Earnings Per Share (Cont) (ZARc)",,,,,,,,,,,,,,,1.28,,153.14,,199.75,121,98.47,,
"Final Dividend (ZARc)",,394.06,,323.81,,298.61,,25.97,,26,,22.93,,21.27,,,,,,,,,
"Dividend Per Share (ZARc)",,394.06,,323.81,,298.61,,25.97,,26,,22.93,,21.27,,,,,,,,,
"Distributions Per Share (ZARc)",,394.06,,323.81,,298.61,,25.97,,26,,22.93,,21.27,,,,,,,,,
"Net Asset Value Per Share (ZARc)",48523,47073,41978,41146,40554,38166,4418.1,4380.9,4338.8,4479.2,4019.66,3374.2,3303.15,3045,2785.37,2430.9,2146.7,1910.27,1907.34,1371.27,1325.83,1272.98,
"3 Year Beta",,,,,,,0.67,0.84,0.95,0.9,1.06,1.02,0.68,0.62,0.49,0.52,0.6,0.53,,,,,
"Cash Generated Per Share",17.86,18.88,18.88,17.35,19.39,58.18,16.84,33.17,15.82,9.19,16.84,-82.17,19.4,-51.04,-1.02,-19.39,-28.07,-89.82,2.04,-44.91,-26.54,-44.91,
"Earnings Per Share (Base Currency)",99,-179,4,-74,-128,-430,-292,41.5,164,89,19,506,233,47,1,191,148,441.46,201,127.08,103,352.65,
"Diluted Earnings Per Share (Base Currency)",,,,-74,-128,-430,-292,41.5,164,89,19,506,233,47,1,191,148,441.46,201,127.08,103,352.65,
"Headline Earnings Per Share (Cont) (Base Currency)",99,-179,4,-74,-128,-430,-292,41.5,164,89,19,506,233,47,1,191,148,441.46,201,127,103,,
"Diluted Headline Earnings Per Share(Cont)(BaseCur)",,,,,,,,,,,,,,,,,148,,201,127,103,,
"Distributions Per Share (Base Currency)",,19,,19,,18,,1.65,,1.61,,1.57,,1.53,,,,,,,,,
"Net Asset Value Per Share (Base Currency)",2470.62,2389,2544.01,2530,2471.01,2617,2756.14,3063,2812,2665,2595,2591,2318,2100,2054.11,2066.42,2010,1862,1759.2,1421,1397.35,1295,
"Price at Period End (Base Currency)",1481,1443,1661,1516,1603,1576,,,192,190,190,190,186,159,142,155,147,136,118,120,128,120,
"JSE Market Price High (ZARc)",33474,34800,28365,29083,29083,29972,3268,3617,3617,3449,2995,2760,2690,2443,2091,1999,1595,1450,1385,1285,1220,1227,
"JSE Market Price Low (ZARc)",26250,22301,22301,19308,21827,20813,2695,2532,2911,2421,2421,2297,2317,1376,1776,1376,1376,1130,1130,1040,1040,883,
"JSE Market Price at Period End (ZARc)",29050,28455,27450,24679,26311,23000,2870,2916,2992,3174,2941,2450,2519,1837,1940,1837,1565,1395,1282,1159,1211,1190,
"JSE Volume Traded (Actual)",64327284,90342522,39238576,142080044,80495219,40424333,,,559343388,971880987,473578524,640256036,263029898,466683377,226362520,466683377,274803504,891170811,534247906,939226476,485675329,1498589400,
"JSE Rand Value Traded (Actual)",19379058604,24384784231,9627427254,33511067756,19780463594,10292774802,,,18092360707,28381214479,12691445559,6621998641,6621998641,7258038349,4354991540,7258038349,4055924871,11497812128,6624409934,10782931175,5501633101,16369946260,
"12 Month HEPS",-1052,-2942,898,-1177,-8102.7,-6531,-65.5,640.4,138.26,135.33,636.99,706.88,397.08,63.8,57.41,209.27,404.56,451.17,222.28,121,252.35,390.38,
"12 Month Dividend",394.06,394.06,323.8,323.8,298.61,298.6,26.77,25.97,25.49,26,28.09,22.92,20.63,21.26,22.19,,,,,,,,

Cash flow items,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"16 Nov 2020","29 May 2020","19 Nov 2019","21 May 2019","16 Nov 2018","23 May 2018","16 Nov 2017","23 May 2017","15 Nov 2016","25 May 2016","12 Nov 2015","28 May 2015","13 Nov 2014","19 May 2014","15 Nov 2013","22 May 2013","13 Nov 2012","23 May 2012","15 Nov 2011","27 May 2011","15 Nov 2010","1 Jun 2010",
"Cash generated by operations",,,,,,,,,,,,71000,,53000,,46000,,,,,,,
"Net Cash flow from operating activities",35000,37000,37000,34000,38000,114000,33000,65000,31000,18000,33000,-161000,38000,-100000,-2000,-38000,-55000,-176000,4000,-88000,-52000,-88000,
"Net cash flow from investing activities",,194000,70000,38000,19000,30000,,-242000,,341000,,-180000,,-150000,,-56000,,,,,,,
"Net cash flow from financing activities",-35000,-41000,-34000,-29000,-18000,-150000,-33000,164000,-32000,-45000,-32000,-37000,-37000,2000,2000,-28000,-18000,369000,15000,67000,10000,1000,
"Dividends paid",-35000,-36000,,-35000,,-32000,,-32000,,,,,,,,,,,,,,,
"Net increase(decrease) in cash & cash equivalents",,-4000,3000,5000,20000,-6000,,-13000,-1000,314000,1000,76000,1000,223000,,326000,-73000,249000,19000,53000,-42000,-88000,
"Cash & Cash Equivalent beginning of period",1000,5000,5000,,,360000,,380000,1000,76000,,,,,,,,,,,,,
"Translation effects on cash & cash equivalents",,,,,,-32000,,-7000,,-10000,,,,,,,,,,,,,
"Cash & Cash Equivalent end of period",1000,1000,8000,5000,20000,322000,,360000,,380000,,,,,,,,,,,,,

Ratios,"Sep 2020","Mar 2020","Sep 2019","Mar 2019","Sep 2018","Mar 2018","Sep 2017","Mar 2017","Sep 2016","Mar 2016","Sep 2015","Mar 2015","Sep 2014","Mar 2014","Sep 2013","Mar 2013","Sep 2012","Mar 2012","Sep 2011","Mar 2011","Sep 2010","Mar 2010",
,"Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)","Interim (6m)","Final (12m)",
,"16 Nov 2020","29 May 2020","19 Nov 2019","21 May 2019","16 Nov 2018","23 May 2018","16 Nov 2017","23 May 2017","15 Nov 2016","25 May 2016","12 Nov 2015","28 May 2015","13 Nov 2014","19 May 2014","15 Nov 2013","22 May 2013","13 Nov 2012","23 May 2012","15 Nov 2011","27 May 2011","15 Nov 2010","1 Jun 2010",
"Return on Capital Employed",8.04,-7.61,0.3,-3,-10.37,-16.44,-21.19,11.94,11.65,3.39,1.65,19.65,20.38,2.33,0.09,8.5,13.14,21.09,24.17,8.73,14.73,27.24,
"Return on Shareholder Funds",8.04,-7.61,0.3,-3,-10.37,-16.44,-21.19,13.56,11.65,3.39,1.65,19.66,20.39,2.33,0.1,9.42,14.79,23.82,24.8,8.93,14.73,27.25,
"Return on Total Assets",2.2,6.72,3.26,4.28,3.72,3.8,5.59,-1.23,4.17,7.12,8.18,0.81,5.06,4.97,13.77,4.65,4.94,2.04,5.83,2.6,3.59,2.47,
"Operating Profit Margin",,84.8,,78.24,73.58,72.86,81.13,-71.43,80.15,85.75,88.44,20.51,76.71,78.09,91.76,,,,,,,,
"Net Profit Margin",,-101.82,,-60.67,-236.79,-401.43,-359.75,580.71,245.04,43,16.89,635.9,313.01,36.65,0.39,,,,,,,,
"Debt:Equity (excl non-int debt)",,,,,,,,0.14,,,,,,,0.12,0.11,0.13,0.13,0.03,0.02,,,
"Interest Bearing Debt as % of Long-Term Finance",,,,,,,,11.93,,,,0.02,0.02,0.19,9.14,9.73,10.19,10.4,1.52,1.52,,,
"Interest Cover",-14.25,21.24,-1.75,8.32,21.17,20.5,25.86,-53.4,-31.5,-6.48,-3.44,-110.56,-155.67,-10.78,2.17,33,50.83,223.75,,,,,
"Quick Ratio",0.5,0.5,0.21,0.1,20,,,4.83,,1,,,,,6.38,3.54,7.46,4.87,7.59,2.26,3.71,6.35,
"Current Ratio",0.5,0.5,0.21,0.1,20,,,4.83,,1,,,,,6.38,3.54,7.46,4.87,7.59,2.26,3.71,6.35,
"Dividend Cover",,-7.47,,-3.63,,-21.87,,24.66,,5.21,,30.83,,3,,,,,,,,,
"Dividend Cover (HEPS)",,-7.47,,-3.63,,-21.87,,24.66,,5.21,,30.83,,3,,,,,,,,,
"Debtors Collection Period",,,,,,,,,,,,,,,14.31,,,,,,,,
"Price : Earnings",-27.61,-9.67,30.57,-20.97,-3.25,-3.52,-43.82,4.55,21.64,23.45,4.62,3.47,6.34,28.79,33.79,8.78,3.87,3.09,5.77,9.58,4.8,3.05,
"Sales Per Share (Base Currency)",,178.52,,125.18,108.2,107.17,162.29,71.45,133.71,207.71,229.66,79.62,149.02,128.1,260.34,,,,,,,,
"Price/Sales Per Share",,8.08,,12.11,14.81,14.71,,,1.44,0.91,0.83,2.39,1.25,1.24,0.55,,,,,,,,
"Price/Net Asset Value",0.6,0.6,0.65,0.6,0.65,0.6,,,0.07,0.07,0.07,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.07,0.08,0.09,0.09,
"Price/Cash Flow",165.87,76.43,175.97,87.35,165.3,27.09,,,24.27,20.67,22.57,-2.31,19.18,-3.12,-278.36,-7.99,-10.47,-1.51,115.69,-2.68,-9.62,-2.68,
"NAV%Price",167.03,165.43,152.93,166.72,154.13,165.94,153.94,150.24,145.01,141.12,136.68,137.72,131.13,165.76,143.58,132.33,137.17,136.94,148.78,118.31,109.48,106.97,
"Liquidity%",3500,1850,194.74,68,7600,5700,6600,7.28,6200,1800,,-16100,7600,-1250,-0.81,-7.21,-20.22,-32.06,7.55,-51.76,-104,-160,
"Cash Flow:Attributable Profit",1.4,0.12,1,0.15,0.94,0.67,0.52,-0.74,0.56,0.05,0.32,-5.55,0.75,-0.52,-0.01,-0.19,-1.08,-2.93,0.09,-1.19,-2.04,-1.4,
"Cash/Equity (%)",0.02,0.02,0.17,0.1,0.41,,,6,,0.02,0.02,,0.02,,,,,,,,,,
"EV/Ebitda (Pd)",,,,,-217.44,,,,,,,,,,,,,,,,,,
"PEG Ratio",0.15,0.05,0.58,-0.4,-0.15,-0.16,,,,,,,,,0.75,0.19,0.05,0.04,-0.3,-0.5,0.16,0.1,

