sens_title,Date,text 
Voluntary trading statement: six months ended 31 December 2019,17 Feb 2020,"DSY,DSBP : Voluntary trading statement: six months ended 31 December 2019: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Discovery"" or ""the Company"" or ""the Group"")

VOLUNTARY TRADING STATEMENT: SIX MONTHS ENDED 31 DECEMBER 2019

Over the six months ended 31 December 2019 (""current period""), all of Discovery's established and
emerging businesses, with the exception of VitalityLife, produced robust operating results. VitalityLife was
largely impacted by its previously announced strategic decision to mitigate its exposure to further interest
rate declines in the United Kingdom. In addition, the Group has continued its budgeted increased
investment into new strategic initiatives.

As a result, normalised profit from operations for the current period is expected to decrease by between
5% and 10% to between R3 609 million and R3 419 million compared to reported R3 799 million for the six
months ended 31 December 2018 (""prior period"") and the Group's normalised headline earnings per share
(diluted) (Notes 1 and 2) for the current period is expected to reduce by between 10% and 15% to between
330 cents and 311 cents compared to reported 366.4 cents for the prior period. Cash, capital and financial
leverage metrics remain well within guidance.

Normalised profit from operations before investment in new initiatives is expected to increase by between
2% and 7% compared to the prior period as per the following reconciliation to normalised profit from
operations.
                                                           Indicative increase / (decrease) in normalised
                                                           profit from key operations for current period
                                                           compared to prior period

 Discovery Health                                          +8%
 Discovery Life                                            +25%
 Discovery Invest                                          +7%
 Discovery Insure                                          +21%
 VitalityHealth                                            +11%
 VitalityLife (*)                                          -145%
 Vitality Group                                            +16%
 Ping An Health                                            +467%
 Normalised profit from operations before                  from +2 to +7%
 investment in new initiatives
 Increase in spend on new initiatives (**)(before          +81%
 allowing for finance costs)
 Normalised profit from operations                         from -5% to -10%


(*) VitalityLife's result during the current period was impacted by a strategic decision to mitigate its
    exposure to further interest rate declines in the highly volatile, low interest rate United Kingdom
    environment. This was effected by way of an interest rate hedge structure as previously announced.
    This, combined with a generally difficult operating environment in the UK, resulted in VitalityLife
    recording an operating loss for the period, which is a key factor in the higher effective tax rate as
    compared with the prior period.

(**)The group has previously highlighted the continuation of increased investment into strategic
    initiatives including Discovery Bank, VitalityInvest, Vitality1, Umbrella Funds and Discovery Business
    Insurance. Investment spend was budgeted to be higher in the first six months of the year and is
    expected to be lower over the remaining period of the year, further supported by these initiatives
    having gained traction over this period.

Accordingly, shareholders are advised that given the impact of VitalityLife and continuing investment in
new initiatives as described above:
    *    Headline earnings per share (diluted) (Note 1) for the current period is expected to reduce by
         between 8% and 13% to between 319 cents and 302 cents compared to reported 347.2 cents for
         the prior period.
    *    Earnings per share (diluted) (Note 1) for the current period is expected to reduce by between 10%
         and 15% to between 317 cents and 300 cents compared to reported 352.5 cents for the prior
         period.

Discovery's interim financial results for the six months ended 31 December 2019 are due to be released on
SENS on 20 February 2020.

The financial information on which this trading statement is based has not been reviewed or reported on
by the Company's external auditors.

Notes:
1 The expected percentage change in the current period is approximately the same for both diluted and undiluted
earnings per share.
2 The expected difference between normalised profit from operations and normalised headline earnings is
predominantly due to an increase in finance costs in line with the long-term capital plan and a higher average
effective tax rate.

Sandton
17 February 2020
Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 17-02-2020 01:01:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Interest Payment Notifications in respect of Listed Notes under the DMTN Programme,14 Feb 2020,"DSYI - Interest Payment Notifications in respect of Listed Notes under the DMTN Programme: 
Discovery Limited
(Incorporated in the Republic of South Africa)
(Registration No. 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
Company code: DSYI
Bond code: DSY01 ISIN: ZAG000148362
Bond code: DSY02 ISIN: ZAG000148347
Bond code: DSY04 ISIN: ZAG000153271
(""Discovery"" or the ""Company"")

INTEREST PAYMENT NOTIFICATIONS IN RESPECT OF LISTED NOTES UNDER THE DMTN PROGRAMME

Senior Unsecured Floating Rate Noteholders, in terms of the Company's Domestic Medium Term Note
Programme (""DMTN Programme"") dated 21 November 2017, are advised of the following interest
payments due on 21 February 2020:

Coupon code:                  DSY01
ISIN:                         ZAG000148362
Nominal Amount:               ZAR 500 000 000.00
Coupon rate:                  8.41% pa
Interest amount due:          ZAR 10 598 904.11
Date Convention:              Modified Following Business Day

Coupon code:                  DSY02
ISIN:                         ZAG000148347
Nominal Amount:               ZAR 2 000 000 000.00
Coupon rate:                  8.71% pa
Interest amount due:          ZAR 43 907 945.21
Date Convention:              Following Business Day

Coupon code:                  DSY04
ISIN:                         ZAG000153271
Nominal Amount:               ZAR 1 000 000 000.00
Coupon rate:                  8.60% pa
Interest amount due:          ZAR 21 676 712.33
Date Convention:              Modified Following Business Day


Interest period:              21 November 2019 to 20 February 2020
Payment date:                 21 February 2020


14 February 2020

Debt Sponsor
RAND MERCHANT BANK
(A division of FirstRand Bank Limited)
Think Precinct, 1 Merchant Place
Cnr Fredman Drive & Rivonia Road
Sandton 2196, South Africa
P O Box 786273, Sandton, 2146, South Africa

Date: 14-02-2020 08:20:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Change in executive responsibilities of director,29 Jan 2020,"DSY,DSBP : Change in executive responsibilities of director: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Discovery"" or ""Group"")

CHANGE IN EXECUTIVE RESPONSIBILITIES OF DIRECTOR

In compliance with paragraph 3.59 of the Listings Requirements of the JSE Limited, shareholders are advised
of the following change in executive director responsibilities at Discovery.

Hylton Kallner as CEO of Discovery's South African operations
Mr Kallner, the current CEO of Discovery Life, will assume the role of CEO of Discovery's South African
operations. In the role, Mr Kallner will lead the composite strategy for Health, Life, Invest, Insure, and
Vitality entities, and will oversee their integration with Vitality and Discovery Bank. Mr Kallner will continue
to chair the SA EXCO, as the core governance forum of the SA composite. Given the strategic importance of
Discovery Bank, it will continue to report to the Group CEO.

As a result of the above change in executive responsibilities of Mr Kallner, the following voluntary disclosure
is made.

Riaan van Reenen as CEO of Discovery Life
Mr van Reenen, the current Discovery Life Limited Chief Actuary, will assume the role of CEO and Director of
Discovery Life, subject to regulatory approval. Given his leadership in the development of Discovery Life's
shared-value business model, Mr van Reenen has played a fundamental role in the business's growth from
start-up to the market leader in terms of new business market share and impact. Mr van Reenen has led the
Discovery Life actuarial valuations team since its inception; he has also led the establishment of the actuarial
functions for Group Risk, Discovery Invest and Vitality Life in the UK.

These appointments are seen as an important step to create necessary focus to achieve the Group's
ambition.

Sandton
29 January 2020

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 29-01-2020 05:06:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Independent non-executive director changes,15 Jan 2020,"DSY,DSBP : Independent non-executive director changes: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Discovery"" or ""Company"" or ""Group"")

INDEPENDENT NON-EXECUTIVE DIRECTOR CHANGES

In compliance with paragraph 3.59 of the Listings Requirements of the JSE Limited, shareholders are advised of the
following non-executive director changes at Discovery.

The Company is pleased to announce the appointment of Mr David Macready as independent non-executive director
to the Group Board, effective from 3 February 2020; and as member of the Group Audit Committee, transitioning to
its chairperson with effect from 14 February 2020. Mr Macready will also be appointed as a member of the Actuarial
Committee and Risk and Compliance Committee of the Group.

Mr Macready's membership of the Group Audit Committee will allow for a controlled handover from Mr Les Owen,
independent non-executive director and chairperson of the Group Audit Committee, who has informed the Board of
his intention to retire given his 12-year tenure. This will be effective at the close of the Board meeting scheduled on
14 February 2020.

Appointment of David Macready
Discovery is in an important phase of its development with the recent launch and scaling of its Banking operations,
navigating through a challenging macro-economic environment, as well as its global expansion into different markets
via key partnerships. This requires a unique set of skills and breadth of experience including accounting and actuarial
expertise, together with multinational financial services experience spanning insurance and retail banking; as well as
Board and Audit Committee experience - all within a high-growth and entrepreneurial environment. The Board
believes that Mr Macready's substantial institutional experience is closely aligned to the needs of the Group during
this important phase of its evolution.

Mr Macready (61), a chartered accountant registered with the South African Institute of Chartered Accountants, is a
seasoned professional having commenced his career at Deloitte & Touche in South Africa and a further six years in the
United Kingdom. Mr Macready has spent the past 22 years in the wider Old Mutual Group, more recently being chief
executive officer of Old Mutual South Africa between 2015 and 2017. Mr Macready was chief executive of Old Mutual
Wealth and Investment Group between 2017 and December 2018. Mr Macready also held a number of key
directorships and audit committee memberships within the Old Mutual and Nedbank Group of companies over the
past 12 years.

Discovery welcomes Mr Macready to the Board.

Planned retirement of Mr Les Owen
Mr Owen has served as an independent non-executive director of the Company since December 2007 and has been
chairperson of the Group Audit Committee, as well as a member of the Actuarial Committee and Risk and Compliance
Committee. During his tenure at Discovery, Mr Owen has played a significant role in these important governance and
stewardship roles. Discovery wishes to thank Mr Owen for his invaluable contribution to the Group over the past 12
years.

Mr Owen will ensure a controlled handover to Mr Macready as the new chairperson of the Group Audit Committee.

Sandton
15 January 2020

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 15-01-2020 03:17:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Acceptance of shares awarded in terms of the Discovery Long-Term Incentive Plan,24 Dec 2019,"DSY,DSBP : Acceptance of shares awarded in terms of the Discovery Long-Term Incentive Plan: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Company"" or ""Group"")

ACCEPTANCE OF SHARES AWARDED IN TERMS OF THE DISCOVERY LONG-TERM INCENTIVE PLAN

In compliance with the JSE Limited Listings Requirements, notification is hereby given that the following executive
directors and directors of major subsidiaries of the Company have accepted the award of ordinary shares in the
Company.

The Discovery Long-term incentive plan (LTIP) which was approved by shareholders at the annual general meeting
(AGM) held on 28 November 2019, replaces the cash-settled LTIP with an equity-settled LTIP to align with local
and global best practice in incentivising, motivating and retaining the right calibre of executives and senior
management with the Group. As outlined in the remuneration report of the Integrated Annual Report
(Remuneration report) which was made available to shareholders as part of the AGM notice, the performance
conditions are aligned to the organic growth methodology of the Group and the vesting criteria take account of
the feedback received following shareholder engagement after the 2018 AGM non-binding advisory vote.

Accordingly, the awards accepted by executive directors and directors of major subsidiaries, as contained in this
announcement, will vest from between the 3rd and 5th anniversary of these awards (between 1 October 2022 and
1 October 2024), provided the necessary vesting criteria have been achieved as outlined in the Remuneration
report.

The nature of the interest in respect of each of these awards is direct beneficial, the transactions have occurred
off-market and the necessary clearances have been obtained.

 Executive director           Acceptance date         Number of shares          Reference                 Deemed
                                                         accepted                  price*      transaction value

 Adrian Gore                 20 December 2019               76,399                R114.58             R8,753,797
 Barry Swartzberg            20 December 2019               15,372                R114.58             R1,761,324
 Deon Marius Viljoen         20 December 2019               48,340                R114.58             R5,538,797
 Hylton David Kallner        20 December 2019               51,240                R114.58             R5,871,079
 Ayanda Ntsaluba             20 December 2019               45,253                R114.58             R5,185,089
 Alan Pollard                20 December 2019               14,662                R114.58             R1,679,972

 Director of major         Subsidiary     Acceptance date      Number of          Reference                Deemed
 subsidiary                                                       shares             price*     transaction value
                                                                accepted

 Jonathan                  Discovery     20 December 2019        210,744            R114.58           R24,147,048
 Broomberg**               Health
 Kenneth Steven            Discovery     20 December 2019         36,124            R114.58            R4,139,088
 Rabson                    Life

*The reference price has been used in determining the share allocations and represents the volume weighted
average traded price of the Company's shares for the 5 days ended 30 September 2019.
** Includes a once-off exceptional allocation relating to benchmarking and change of role.

Sandton
24 December 2019

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 24-12-2019 10:15:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Voluntary announcement: conference call with shareholders and investors,4 Dec 2019,"DSY,DSBP : Voluntary announcement: conference call with shareholders and investors: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Company"")

VOLUNTARY ANNOUNCEMENT: CONFERENCE CALL WITH SHAREHOLDERS AND INVESTORS

Shareholders are advised that UBS will be hosting a conference call with Group CEO, Mr Adrian Gore for
shareholders, investors and analysts. The call will elaborate on the SENS announcement dated 28 November
2019 regarding leadership changes as well as provide further background to recent announcements relating
to director dealings in securities.

Conference call details:

 Date:                        4 December 2019
 Time: (SAST)                 15h00

Participants will need to pre-register on the following site:

 Pre-registration web site:
 https://cossprereg.btci.com/prereg/key.process?key=PJVKDBGF8

 Audio dial-in facility:
 UK Direct:                   +44-12-9648 0104
 US Direct:                   +1-718-354 1176
 South Africa:                +27 21 427 6553
 Passcode:                    151 619 08#

A recorded playback will be made available from 19h30 SAST today and will remain available for 15 days,
using the following details:

 UK Freefone                  0800 032 9687
 UK Direct:                   0207 136 9233
 Passcode:                    33407404#

Sandton
4 December 2019

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 04-12-2019 01:14:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Dealings in securities by a director,2 Dec 2019,"DSY,DSBP : Dealings in securities by a director: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI

DEALINGS IN SECURITIES BY A DIRECTOR

In compliance with the JSE Limited Listings Requirements, the following information is disclosed.

Shareholders are referred to the announcement released on SENS on 21 October 2016, which in turn referred
to an announcement dated 4 November 2013, with regards to Mr Gore's hedging transactions entered into
over a portion of his shareholding in Discovery.

Shareholders are now advised that Mr. Gore has extended and amended the existing hedging transactions
entered into on 17 October 2016 as stated below. These hedging transactions are related to funding
arrangements entered into in order to follow various rights offers and subscriptions for shares over time.

Director                                      :       Adrian Gore
Company                                       :       Discovery Limited
Office held                                   :       Group Chief Executive
Date of transactions                          :       28 November 2019
Class of shares                               :       Options over Discovery ordinary shares
Nature of interest                            :       Indirect beneficial
On market / off market                        :       Off market
Clearance obtained                            :       Yes

Transaction 1
Nature of transaction                         :       Purchase of European put options with a strike price
                                                      of R 83.16
Exercise Dates                                :       Every Tuesday and Thursday from 19 March 2020 to 15 June 2020
                                                      (26 equally weighted tranches)
Number of options                             :       4,392,804
Notional value of transaction in 2020         :       R365,305,580.64

Transaction 2
Nature of transaction                         :       Purchase of European put options with a strike price
                                                      of R 93.96
Exercise Dates                                :       Every Tuesday and Thursday from 19 March 2020 to 15 June 2020
                                                      (26 equally weighted tranches)
Number of options                             :       4,392,804
Notional value of transaction in 2020         :       R412,747,863.84

Transaction 3
Nature of transaction                         :       Sale of European call options with a strike price of R160.00
Exercise Dates                                :       Every Tuesday and Thursday from 19 March 2020 to 15 June 2020
                                                      (26 equally weighted tranches)
Number of options                             :       8,785,608
Notional value of transaction in 2020         :       R1,405,697,280.00

Sandton
2 December 2019

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 02-12-2019 09:15:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Dealings in securities by a director,29 Nov 2019,"DSY,DSBP : Dealings in securities by a director: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI

DEALINGS IN SECURITIES BY A DIRECTOR

In compliance with the Listing Requirements of the JSE Limited, the following information is
disclosed:

Director                                              :     Dr Ayanda Ntsaluba
Company                                               :     Discovery Limited

Office held                                           :     Executive Director
Nature of transaction                                 :     On market sale of securities
Class of securities                                   :     Discovery ordinary shares
Nature of interest                                    :     Direct beneficial
Clearance obtained                                    :     Yes

Date of transaction                                   :     28 November 2019
Number of securities                                  :     13,000
Volume weighted average selling price                 :     11,776.01 cents per share
Highest traded price                                  :     11,999.00 cents per share
Lowest traded price                                   :     11,628.00 cents per share
Total value of transaction                            :     R1,530,881.30

Johannesburg
29 November 2019

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 29-11-2019 04:09:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Director restructuring and appointments at major subsidiary,28 Nov 2019,"DSY,DSBP : Director restructuring and appointments at major subsidiary: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Discovery"" or ""Group"")

DIRECTOR RESTRUCTURING AND APPOINTMENTS AT MAJOR SUBSIDIARY

In compliance with paragraph 3.59 of the Listings Requirements of the JSE Limited, shareholders are advised of the
following leadership changes at Discovery.

Vitality UK Group gets single point of accountability, in pursuit of its composite strategy

Mr Neville Koopowitz, currently Chief Executive of VitalityHealth and Executive Director of Discovery, will become
Chief Executive of the Vitality UK Group with immediate effect. Mr Koopowitz's new role as Chief Executive of the
combined business will create a single point of accountability for delivery of the composite model, as well as a number
of Group functions that span across both VitalityHealth and VitalityLife in key areas.

Following a period of medical leave, Mr Herschel Mayers, Executive Director of Discovery and Chief Executive of
VitalityLife and VitalityInvest in the UK, will move from an Executive Role to a Non-Executive role of Vitality in the UK;
and will continue to serve on the Discovery Board, with immediate effect, now as a Non-Executive Director.

Restructure of Health Executives to intensify focus and resource allocation to Discovery's global emerging health
insurance initiatives

Effective 1 January 2020, Dr Jonathan Broomberg, who has been CEO of Discovery Health (Pty) Limited since 2010, will
assume the role of CEO of Vitality Health International (VHI), a new business unit in the Vitality Group International
Inc. Dr Broomberg will also act as Global Head of Health Insurance for the Discovery Group. Dr Ryan Noach, current
Deputy CEO of Discovery Health (Pty) Limited, will be appointed as CEO of Discovery Health (Pty) Limited. This
transition follows an 18 month plan.

Given the considerable growth of Ping An Health and the presence of other opportunities with Discovery's insurance
partners and within specific markets, Dr Broomberg will become the CEO of VHI. Its purpose is to coordinate and
intensify focus and resource allocation to Discovery's global emerging health insurance initiatives. The organisation
believes the opportunities are significant, given the rapid growth of health insurance in most markets around the
world and Discovery's unique health insurance expertise, assets, and shared-value model; together with its
involvement in the preeminent health insurance businesses in South Africa, China and the UK.

In his role as Global Head of Health Insurance for the Discovery Group, Dr Broomberg will play a coordinating role
across all of the health insurance businesses in the Group, and will lead Discovery's health regulatory and policy affairs
globally, including playing an active role in regulatory issues impacting Discovery Health. Dr Broomberg will remain a
Director of Discovery Health (Pty) Limited, and will remain based in Johannesburg.

Dr Ryan Noach will be appointed as CEO of Discovery Health (Pty) Limited. Dr Noach joined Discovery Health in 2008,
was appointed as COO of Discovery Health in 2009 and subsequently as Deputy CEO in 2014. Dr Noach is a medical
practitioner and brings a wealth of healthcare and business experience to his new role, having held various leadership
positions across both the provider and payer side of the Healthcare Industry.

Sandton
28 November 2019

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 28-11-2019 04:46:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
Report of proceedings at the annual general meeting,28 Nov 2019,"DSY,DSBP : Report of proceedings at the annual general meeting: 
DISCOVERY LIMITED
(Incorporated in the Republic of South Africa)
(Registration number 1999/007789/06)
Legal Entity Identifier: 378900245A26169C8132
JSE share code: DSY, DSYBP
DSY ISIN: ZAE000022331
DSBP ISIN: ZAE000158564
JSE bond code: DSYI
(""Discovery"" or ""Group"" or ""Company"")

REPORT OF PROCEEDINGS AT THE ANNUAL GENERAL MEETING

The board of directors of Discovery hereby advises that, at the annual general meeting (""AGM"" or ""the meeting"") of shareholders held on Thursday, 28 November
2019, the resolutions as set out in the Notice of AGM and Form of Proxy, distributed to shareholders on 18 October 2019 with the 2019 Integrated Annual report,
were duly approved by the requisite majority of votes.

Shareholders are advised that:
-total number of shares in issue as at the date of the AGM: 658,290,736 shares.
-total number of shares that were present in person/represented by proxy at the AGM: 537,601,881 shares being 81.67% of the total number of shares in issue.

Details of the voting statistics from the AGM are as follows:

                                                                   Votes cast disclosed as a      Number of shares      Shares voted              Shares abstained
                                                                   percentage in relation to      voted                 disclosed as a            disclosed as a
Resolutions                                                        the total number of shares                           percentage in             percentage in
                                                                   voted at the meeting                                 relation to the total     relation to the total
                                                                                                                        issued share capital      issued share capital

                                                                   For           Against
Ordinary Resolution Number 1: Consideration and acceptance         100.00%       0.00%            536,542,263           81.51%                    0.16%
of Annual Financial Statements

Ordinary Resolution Number 2: Re-appointment of External           86.75%        13.25%           537,363,028           81.63%                    0.04%
Auditor

Ordinary Resolution Number 3.1: Election of Independent Audit      93.13%        6.87%            537,362,631           81.63%                    0.04%
Committee - Mr Les Owen

Ordinary Resolution Number 3.2: Election of Independent Audit      80.69%        19.31%           537,362,631           81.63%                    0.04%
Committee - Ms Sindi Zilwa

Ordinary Resolution Number 3.3: Election of Independent Audit      79.35%        20.65%           537,362,631           81.63%                    0.04%
Committee - Ms Sonja De Bruyn

Ordinary Resolution Number 4.1: Re-election and election of        92.92%        7.08%            536,603,802           81.51%                    0.15%
Directors - Mr Richard Farber

Ordinary Resolution Number 4.2: Re-election and election of        92.23%        7.77%            535,761,759           81.39%                    0.28%
Directors - Mr Herman Bosman

Ordinary Resolution Number 4.3: Re-election and election of        99.67%        0.33%            537,360,631           81.63%                    0.04%
Directors - Ms Faith Khanyile

Ordinary Resolution Number 4.4: Re-election and election of        99.78%        0.22%            537,362,631           81.63%                    0.04%
Directors - Mr Mark Tucker

Ordinary Resolution Number 5.1: Approval of Group                  85.79%        14.21%           537,205,348           81.61%                    0.06%
remuneration policy: Non-binding advisory vote on the
remuneration policy

Ordinary Resolution Number 5.2: Approval of Group                  84.24%        15.76%           536,720,085           81.53%                    0.13%
remuneration policy: Non-binding advisory vote on the
implementation of the remuneration policy

Ordinary Resolution Number 6: Adoption of the Discovery            88.66%        11.34%           536,156,601           81.45%                    0.22%
Limited Long-Term Incentive Plan (LTIP)

Ordinary Resolution Number 7: Directors' authority to take all     99.99%        0.01%            537,361,950           81.63%                    0.04%
such actions necessary to implement the aforesaid ordinary
resolutions and the special resolutions mentioned below:

Ordinary Resolution Number 8.1: General authority to issue         98.51%        1.49%            535,521,864           81.35%                    0.32%
preference shares: To give the directors the general authority
to allot and issue 10 000 000 A Preference Shares

Ordinary Resolution Number 8.2: General authority to issue         98.47%        1.53%            535,521,864           81.35%                    0.32%
preference shares: To give the directors the general authority
to allot and issue 12 000 000 B Preference Shares

Ordinary Resolution Number 8.3: General authority to issue         98.51%        1.49%            535,521,504           81.35%                    0.32%
preference shares: To give the directors the general authority
to allot and issue 20 000 000 C Preference Shares

Special Resolution Number 1: Approval of non-executive             85.84%        14.16%           537,240,676           81.61%                    0.05%
directors' remuneration - 2019/2020

Special Resolution Number 2: General authority to repurchase       99.38%        0.62%            536,866,898           81.55%                    0.11%
shares in terms of the JSE Listings Requirements

Special Resolution Number 3: Authority to provide financial        93.10%        6.90%            537,363,060           81.63%                    0.04%
assistance in terms of section 44 and section 45 of the
Companies Act

Special Resolution Number 4: Specific authority under the          99.13%        0.87%            535,394,597           81.33%                    0.34%
Companies Act and the MOI relating to an issue of shares to the
LTIP

The special resolutions will, where necessary, be lodged for registration with the Companies and Intellectual Property Commission in due course.

Sandton
28 November 2019

Sponsor
RAND MERCHANT BANK (A division of FirstRand Bank Limited)

Date: 28-11-2019 03:38:00
Produced by the JSE SENS Department. The SENS service is an information dissemination service administered by the JSE Limited ('JSE'). 
The JSE does not, whether expressly, tacitly or implicitly, represent, warrant or in any way guarantee the truth, accuracy or completeness of
 the information published on SENS. The JSE, their officers, employees and agents accept no liability for (or in respect of) any direct, 
indirect, incidental or consequential loss or damage of any kind or nature, howsoever arising, from the use of SENS or the use of, or reliance on,
 information disseminated through SENS."
